#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,04/19/2022 11:55:07,22.35,,,,
2,04/19/2022 12:00:07,21.49,,,,
3,04/19/2022 12:05:07,19.90,,,,
4,04/19/2022 12:10:07,19.05,,,,
5,04/19/2022 12:15:07,18.49,,,,
6,04/19/2022 12:20:07,18.40,,,,
7,04/19/2022 12:25:07,18.53,,,,
8,04/19/2022 12:30:07,18.87,,,,
9,04/19/2022 12:35:07,19.26,,,,
10,04/19/2022 12:40:07,19.60,,,,
11,04/19/2022 12:45:07,19.69,,,,
12,04/19/2022 12:50:07,19.35,,,,
13,04/19/2022 12:55:07,19.30,,,,
14,04/19/2022 13:00:07,19.17,,,,
15,04/19/2022 13:05:07,19.22,,,,
16,04/19/2022 13:10:07,19.52,,,,
17,04/19/2022 13:15:07,19.47,,,,
18,04/19/2022 13:20:07,19.65,,,,
19,04/19/2022 13:25:07,19.73,,,,
20,04/19/2022 13:30:07,19.60,,,,
21,04/19/2022 13:35:07,20.03,,,,
22,04/19/2022 13:40:07,20.03,,,,
23,04/19/2022 13:45:07,20.25,,,,
24,04/19/2022 13:50:07,20.63,,,,
25,04/19/2022 13:55:07,20.80,,,,
26,04/19/2022 14:00:07,20.72,,,,
27,04/19/2022 14:05:07,20.76,,,,
28,04/19/2022 14:10:07,20.68,,,,
29,04/19/2022 14:15:07,20.63,,,,
30,04/19/2022 14:20:07,21.06,,,,
31,04/19/2022 14:25:07,21.28,,,,
32,04/19/2022 14:30:07,21.10,,,,
33,04/19/2022 14:35:07,20.89,,,,
34,04/19/2022 14:40:07,20.33,,,,
35,04/19/2022 14:45:07,20.72,,,,
36,04/19/2022 14:50:07,21.23,,,,
37,04/19/2022 14:55:07,21.19,,,,
38,04/19/2022 15:00:07,21.28,,,,
39,04/19/2022 15:05:07,21.19,,,,
40,04/19/2022 15:10:07,21.19,,,,
41,04/19/2022 15:15:07,21.19,,,,
42,04/19/2022 15:20:07,21.23,,,,
43,04/19/2022 15:25:07,21.15,,,,
44,04/19/2022 15:30:07,21.28,,,,
45,04/19/2022 15:35:07,21.19,,,,
