#,Date-Time (PST),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,End of File
60,05/13/2022 14:43:06,31.70,,,,
61,05/13/2022 14:48:06,32.30,,,,
62,05/13/2022 14:53:06,32.17,,,,
63,05/13/2022 14:58:06,32.22,,,,
64,05/13/2022 15:03:06,32.47,,,,
65,05/13/2022 15:08:06,32.30,,,,
66,05/13/2022 15:13:06,32.30,,,,
67,05/13/2022 15:18:06,32.09,,,,
68,05/13/2022 15:23:06,32.47,,,,
69,05/13/2022 15:28:06,32.09,,,,
70,05/13/2022 15:33:06,32.34,,,,
71,05/13/2022 15:38:06,32.00,,,,
72,05/13/2022 15:43:06,31.83,,,,
73,05/13/2022 15:48:06,32.30,,,,
74,05/13/2022 15:53:06,32.99,,,,
75,05/13/2022 15:58:06,33.12,,,,
76,05/13/2022 16:03:06,32.99,,,,
77,05/13/2022 16:08:06,31.92,,,,
78,05/13/2022 16:13:06,32.04,,,,
79,05/13/2022 16:18:06,33.16,,,,
80,05/13/2022 16:23:06,32.99,,,,
81,05/13/2022 16:28:06,32.34,,,,
82,05/13/2022 16:33:06,32.64,,,,
83,05/13/2022 16:38:06,33.37,,,,
84,05/13/2022 16:43:06,33.07,,,,
85,05/13/2022 16:48:06,32.86,,,,
86,05/13/2022 16:53:06,33.03,,,,
87,05/13/2022 16:58:06,32.39,,,,
88,05/13/2022 17:03:06,31.87,,,,
89,05/13/2022 17:08:06,31.92,,,,
90,05/13/2022 17:13:06,32.09,,,,
91,05/13/2022 17:18:06,32.22,,,,
92,05/13/2022 17:23:06,32.26,,,,
93,05/13/2022 17:28:06,31.49,,,,
94,05/13/2022 17:33:06,31.14,,,,
95,05/13/2022 17:38:06,30.41,,,,
96,05/13/2022 17:43:06,30.41,,,,
97,05/13/2022 17:48:06,30.59,,,,
98,05/13/2022 17:53:06,30.59,,,,
99,05/13/2022 17:58:06,30.41,,,,
100,05/13/2022 18:03:06,30.41,,,,
101,05/13/2022 18:08:06,30.16,,,,
102,05/13/2022 18:13:06,30.24,,,,
103,05/13/2022 18:18:06,30.41,,,,
104,05/13/2022 18:23:06,30.16,,,,
105,05/13/2022 18:28:06,29.60,,,,
106,05/13/2022 18:33:06,29.30,,,,
107,05/13/2022 18:38:06,28.87,,,,
108,05/13/2022 18:43:06,28.57,,,,
109,05/13/2022 18:48:06,28.23,,,,
110,05/13/2022 18:53:06,28.05,,,,
111,05/13/2022 18:58:06,27.84,,,,
112,05/13/2022 19:03:06,27.50,,,,
113,05/13/2022 19:08:06,27.37,,,,
114,05/13/2022 19:13:06,27.07,,,,
115,05/13/2022 19:18:06,26.77,,,,
116,05/13/2022 19:23:06,26.55,,,,
117,05/13/2022 19:28:06,26.34,,,,
118,05/13/2022 19:33:06,25.99,,,,
119,05/13/2022 19:38:06,25.57,,,,
120,05/13/2022 19:43:06,25.22,,,,
121,05/13/2022 19:48:06,24.71,,,,
122,05/13/2022 19:53:06,24.15,,,,
123,05/13/2022 19:58:06,23.68,,,,
124,05/13/2022 20:03:06,22.95,,,,
125,05/13/2022 20:08:06,22.35,,,,
126,05/13/2022 20:13:06,21.96,,,,
127,05/13/2022 20:18:06,21.53,,,,
128,05/13/2022 20:23:06,21.15,,,,
129,05/13/2022 20:28:06,20.93,,,,
130,05/13/2022 20:33:06,20.55,,,,
131,05/13/2022 20:38:06,20.12,,,,
132,05/13/2022 20:43:06,19.73,,,,
133,05/13/2022 20:48:06,19.56,,,,
134,05/13/2022 20:53:06,19.30,,,,
135,05/13/2022 20:58:06,18.87,,,,
136,05/13/2022 21:03:06,18.53,,,,
137,05/13/2022 21:08:06,18.36,,,,
138,05/13/2022 21:13:06,18.27,,,,
139,05/13/2022 21:18:06,18.23,,,,
140,05/13/2022 21:23:06,18.06,,,,
141,05/13/2022 21:28:06,18.06,,,,
142,05/13/2022 21:33:06,17.97,,,,
143,05/13/2022 21:38:06,17.93,,,,
144,05/13/2022 21:43:06,17.80,,,,
145,05/13/2022 21:48:06,17.76,,,,
146,05/13/2022 21:53:06,17.89,,,,
147,05/13/2022 21:58:06,18.10,,,,
148,05/13/2022 22:03:06,17.97,,,,
149,05/13/2022 22:08:06,18.06,,,,
150,05/13/2022 22:13:06,17.89,,,,
151,05/13/2022 22:18:06,17.84,,,,
152,05/13/2022 22:23:06,17.89,,,,
153,05/13/2022 22:28:06,17.63,,,,
154,05/13/2022 22:33:06,17.24,,,,
155,05/13/2022 22:38:06,17.07,,,,
156,05/13/2022 22:43:06,16.90,,,,
157,05/13/2022 22:48:06,16.60,,,,
158,05/13/2022 22:53:06,16.39,,,,
159,05/13/2022 22:58:06,16.00,,,,
160,05/13/2022 23:03:06,15.91,,,,
161,05/13/2022 23:08:06,15.87,,,,
162,05/13/2022 23:13:06,15.40,,,,
163,05/13/2022 23:18:06,15.31,,,,
164,05/13/2022 23:23:06,15.01,,,,
165,05/13/2022 23:28:06,14.63,,,,
166,05/13/2022 23:33:06,14.58,,,,
167,05/13/2022 23:38:06,14.63,,,,
168,05/13/2022 23:43:06,14.71,,,,
169,05/13/2022 23:48:06,14.58,,,,
170,05/13/2022 23:53:06,14.37,,,,
171,05/13/2022 23:58:06,13.98,,,,
172,05/14/2022 00:03:06,13.77,,,,
173,05/14/2022 00:08:06,13.47,,,,
174,05/14/2022 00:13:06,13.60,,,,
175,05/14/2022 00:18:06,14.24,,,,
176,05/14/2022 00:23:06,14.20,,,,
177,05/14/2022 00:28:06,14.15,,,,
178,05/14/2022 00:33:06,13.94,,,,
179,05/14/2022 00:38:06,13.51,,,,
180,05/14/2022 00:43:06,13.25,,,,
181,05/14/2022 00:48:06,13.04,,,,
182,05/14/2022 00:53:06,12.91,,,,
183,05/14/2022 00:58:06,12.78,,,,
184,05/14/2022 01:03:06,12.57,,,,
185,05/14/2022 01:08:06,12.48,,,,
186,05/14/2022 01:13:06,12.31,,,,
187,05/14/2022 01:18:06,12.10,,,,
188,05/14/2022 01:23:06,12.22,,,,
189,05/14/2022 01:28:06,12.27,,,,
190,05/14/2022 01:33:06,12.27,,,,
191,05/14/2022 01:38:06,12.22,,,,
192,05/14/2022 01:43:06,12.27,,,,
193,05/14/2022 01:48:06,12.05,,,,
194,05/14/2022 01:53:06,12.05,,,,
195,05/14/2022 01:58:06,11.84,,,,
196,05/14/2022 02:03:06,11.79,,,,
197,05/14/2022 02:08:06,11.92,,,,
198,05/14/2022 02:13:06,11.97,,,,
199,05/14/2022 02:18:06,11.67,,,,
200,05/14/2022 02:23:06,11.58,,,,
201,05/14/2022 02:28:06,11.41,,,,
202,05/14/2022 02:33:06,11.28,,,,
203,05/14/2022 02:38:06,11.11,,,,
204,05/14/2022 02:43:06,10.98,,,,
205,05/14/2022 02:48:06,10.85,,,,
206,05/14/2022 02:53:06,11.11,,,,
207,05/14/2022 02:58:06,11.32,,,,
208,05/14/2022 03:03:06,11.32,,,,
209,05/14/2022 03:08:06,11.15,,,,
210,05/14/2022 03:13:06,11.07,,,,
211,05/14/2022 03:18:06,10.98,,,,
212,05/14/2022 03:23:06,11.15,,,,
213,05/14/2022 03:28:06,11.07,,,,
214,05/14/2022 03:33:06,10.85,,,,
215,05/14/2022 03:38:06,10.59,,,,
216,05/14/2022 03:43:06,10.55,,,,
217,05/14/2022 03:48:06,10.46,,,,
218,05/14/2022 03:53:06,10.34,,,,
219,05/14/2022 03:58:06,10.29,,,,
220,05/14/2022 04:03:06,10.42,,,,
221,05/14/2022 04:08:06,10.42,,,,
222,05/14/2022 04:13:06,10.55,,,,
223,05/14/2022 04:18:06,10.55,,,,
224,05/14/2022 04:23:06,10.72,,,,
225,05/14/2022 04:28:06,10.59,,,,
226,05/14/2022 04:33:06,10.64,,,,
227,05/14/2022 04:38:06,10.64,,,,
228,05/14/2022 04:43:06,10.51,,,,
229,05/14/2022 04:48:06,10.34,,,,
230,05/14/2022 04:53:06,10.16,,,,
231,05/14/2022 04:58:06,10.08,,,,
232,05/14/2022 05:03:06,9.91,,,,
233,05/14/2022 05:08:06,9.86,,,,
234,05/14/2022 05:13:06,9.86,,,,
235,05/14/2022 05:18:06,9.86,,,,
236,05/14/2022 05:23:06,9.95,,,,
237,05/14/2022 05:28:06,9.82,,,,
238,05/14/2022 05:33:06,9.78,,,,
239,05/14/2022 05:38:06,9.69,,,,
240,05/14/2022 05:43:06,9.99,,,,
241,05/14/2022 05:48:06,9.86,,,,
242,05/14/2022 05:53:06,10.25,,,,
243,05/14/2022 05:58:06,10.85,,,,
244,05/14/2022 06:03:06,11.02,,,,
245,05/14/2022 06:08:06,10.77,,,,
246,05/14/2022 06:13:06,10.51,,,,
247,05/14/2022 06:18:06,10.42,,,,
248,05/14/2022 06:23:06,10.38,,,,
249,05/14/2022 06:28:06,10.42,,,,
250,05/14/2022 06:33:06,10.64,,,,
251,05/14/2022 06:38:06,10.85,,,,
252,05/14/2022 06:43:06,10.98,,,,
253,05/14/2022 06:48:06,11.28,,,,
254,05/14/2022 06:53:06,11.45,,,,
255,05/14/2022 06:58:06,11.88,,,,
256,05/14/2022 07:03:06,12.31,,,,
257,05/14/2022 07:08:06,13.21,,,,
258,05/14/2022 07:13:06,16.30,,,,
259,05/14/2022 07:18:06,18.44,,,,
260,05/14/2022 07:23:06,19.77,,,,
261,05/14/2022 07:28:06,19.77,,,,
262,05/14/2022 07:33:06,20.16,,,,
263,05/14/2022 07:38:06,20.50,,,,
264,05/14/2022 07:43:06,20.72,,,,
265,05/14/2022 07:48:06,20.37,,,,
266,05/14/2022 07:53:06,20.42,,,,
267,05/14/2022 07:58:06,20.59,,,,
268,05/14/2022 08:03:06,20.98,,,,
269,05/14/2022 08:08:06,21.45,,,,
270,05/14/2022 08:13:06,21.83,,,,
271,05/14/2022 08:18:06,22.43,,,,
272,05/14/2022 08:23:06,22.22,,,,
273,05/14/2022 08:28:06,22.43,,,,
274,05/14/2022 08:33:06,22.86,,,,
275,05/14/2022 08:38:06,23.03,,,,
276,05/14/2022 08:43:06,23.21,,,,
277,05/14/2022 08:48:06,23.59,,,,
278,05/14/2022 08:53:06,23.85,,,,
279,05/14/2022 08:58:06,24.75,,,,
280,05/14/2022 09:03:06,24.97,,,,
281,05/14/2022 09:08:06,25.05,,,,
282,05/14/2022 09:13:06,25.61,,,,
283,05/14/2022 09:18:06,26.21,,,,
284,05/14/2022 09:23:06,26.68,,,,
285,05/14/2022 09:28:06,26.85,,,,
286,05/14/2022 09:33:06,27.50,,,,
287,05/14/2022 09:38:06,27.67,,,,
288,05/14/2022 09:43:06,27.97,,,,
289,05/14/2022 09:48:06,27.97,,,,
290,05/14/2022 09:53:06,28.27,,,,
291,05/14/2022 09:58:06,28.23,,,,
292,05/14/2022 10:03:06,28.65,,,,
293,05/14/2022 10:08:06,28.70,,,,
294,05/14/2022 10:13:06,28.95,,,,
295,05/14/2022 10:18:06,29.30,,,,
296,05/14/2022 10:23:06,29.56,,,,
297,05/14/2022 10:28:06,29.56,,,,
298,05/14/2022 10:33:06,29.56,,,,
299,05/14/2022 10:38:06,29.86,,,,
300,05/14/2022 10:43:06,29.64,,,,
301,05/14/2022 10:48:06,29.77,,,,
302,05/14/2022 10:53:06,29.81,,,,
303,05/14/2022 10:58:06,30.03,,,,
304,05/14/2022 11:03:06,30.41,,,,
305,05/14/2022 11:08:06,29.98,,,,
306,05/14/2022 11:13:06,29.77,,,,
307,05/14/2022 11:18:06,30.63,,,,
308,05/14/2022 11:23:06,31.01,,,,
309,05/14/2022 11:28:06,31.31,,,,
310,05/14/2022 11:33:06,31.61,,,,
311,05/14/2022 11:38:06,31.74,,,,
312,05/14/2022 11:43:06,31.44,,,,
313,05/14/2022 11:48:06,31.44,,,,
314,05/14/2022 11:53:06,31.40,,,,
315,05/14/2022 11:58:06,31.53,,,,
316,05/14/2022 12:03:06,31.79,,,,
317,05/14/2022 12:08:06,32.09,,,,
318,05/14/2022 12:13:06,32.00,,,,
319,05/14/2022 12:18:06,32.17,,,,
320,05/14/2022 12:23:06,32.43,,,,
321,05/14/2022 12:28:06,32.86,,,,
322,05/14/2022 12:33:06,32.86,,,,
323,05/14/2022 12:38:06,32.52,,,,
324,05/14/2022 12:43:06,32.99,,,,
325,05/14/2022 12:48:06,33.42,,,,
326,05/14/2022 12:53:06,33.67,,,,
327,05/14/2022 12:58:06,33.37,,,,
328,05/14/2022 13:03:06,33.46,,,,
329,05/14/2022 13:08:06,33.25,,,,
330,05/14/2022 13:13:06,33.85,,,,
331,05/14/2022 13:18:06,33.97,,,,
332,05/14/2022 13:23:06,34.23,,,,
333,05/14/2022 13:28:06,34.23,,,,
334,05/14/2022 13:33:06,34.62,,,,
335,05/14/2022 13:38:06,34.23,,,,
336,05/14/2022 13:43:06,34.92,,,,
337,05/14/2022 13:48:06,34.57,,,,
338,05/14/2022 13:53:06,34.83,,,,
339,05/14/2022 13:58:06,34.96,,,,
340,05/14/2022 14:03:06,35.26,,,,
341,05/14/2022 14:08:06,34.79,,,,
342,05/14/2022 14:13:06,34.79,,,,
343,05/14/2022 14:18:06,34.66,,,,
344,05/14/2022 14:23:06,35.05,,,,
345,05/14/2022 14:28:06,34.75,,,,
346,05/14/2022 14:33:06,34.83,,,,
347,05/14/2022 14:38:06,35.22,,,,
348,05/14/2022 14:43:06,35.48,,,,
349,05/14/2022 14:48:06,35.65,,,,
350,05/14/2022 14:53:06,35.65,,,,
351,05/14/2022 14:58:06,35.60,,,,
352,05/14/2022 15:03:06,35.60,,,,
353,05/14/2022 15:08:06,35.05,,,,
354,05/14/2022 15:13:06,34.53,,,,
355,05/14/2022 15:18:06,34.96,,,,
356,05/14/2022 15:23:06,35.35,,,,
357,05/14/2022 15:28:06,35.39,,,,
358,05/14/2022 15:33:06,35.60,,,,
359,05/14/2022 15:38:06,36.03,,,,
360,05/14/2022 15:43:06,36.68,,,,
361,05/14/2022 15:48:06,36.38,,,,
362,05/14/2022 15:53:06,36.42,,,,
363,05/14/2022 15:58:06,36.12,,,,
364,05/14/2022 16:03:06,36.25,,,,
365,05/14/2022 16:08:06,35.82,,,,
366,05/14/2022 16:13:06,36.38,,,,
367,05/14/2022 16:18:06,36.12,,,,
368,05/14/2022 16:23:06,36.55,,,,
369,05/14/2022 16:28:06,37.02,,,,
370,05/14/2022 16:33:06,36.42,,,,
371,05/14/2022 16:38:06,36.46,,,,
372,05/14/2022 16:43:06,36.72,,,,
373,05/14/2022 16:48:06,37.19,,,,
374,05/14/2022 16:53:06,36.46,,,,
375,05/14/2022 16:58:06,36.42,,,,
376,05/14/2022 17:03:06,36.38,,,,
377,05/14/2022 17:08:06,36.12,,,,
378,05/14/2022 17:13:06,36.12,,,,
379,05/14/2022 17:18:06,36.25,,,,
380,05/14/2022 17:23:06,36.51,,,,
381,05/14/2022 17:28:06,36.29,,,,
382,05/14/2022 17:33:06,36.12,,,,
383,05/14/2022 17:38:06,35.69,,,,
384,05/14/2022 17:43:06,35.69,,,,
385,05/14/2022 17:48:06,35.73,,,,
386,05/14/2022 17:53:06,35.99,,,,
387,05/14/2022 17:58:06,35.86,,,,
388,05/14/2022 18:03:06,35.56,,,,
389,05/14/2022 18:08:06,35.35,,,,
390,05/14/2022 18:13:06,35.56,,,,
391,05/14/2022 18:18:06,35.48,,,,
392,05/14/2022 18:23:06,35.56,,,,
393,05/14/2022 18:28:06,35.52,,,,
394,05/14/2022 18:33:06,35.43,,,,
395,05/14/2022 18:38:06,35.30,,,,
396,05/14/2022 18:43:06,35.09,,,,
397,05/14/2022 18:48:06,34.83,,,,
398,05/14/2022 18:53:06,35.00,,,,
399,05/14/2022 18:58:06,35.05,,,,
400,05/14/2022 19:03:06,34.79,,,,
401,05/14/2022 19:08:06,34.62,,,,
402,05/14/2022 19:13:06,34.36,,,,
403,05/14/2022 19:18:06,34.06,,,,
404,05/14/2022 19:23:06,33.80,,,,
405,05/14/2022 19:28:06,33.55,,,,
406,05/14/2022 19:33:06,33.16,,,,
407,05/14/2022 19:38:06,32.73,,,,
408,05/14/2022 19:43:06,31.57,,,,
409,05/14/2022 19:48:06,30.54,,,,
410,05/14/2022 19:53:06,29.51,,,,
411,05/14/2022 19:58:06,28.44,,,,
412,05/14/2022 20:03:06,27.45,,,,
413,05/14/2022 20:08:06,26.17,,,,
414,05/14/2022 20:13:06,25.14,,,,
415,05/14/2022 20:18:06,24.28,,,,
416,05/14/2022 20:23:06,23.59,,,,
417,05/14/2022 20:28:06,22.99,,,,
418,05/14/2022 20:33:06,22.43,,,,
419,05/14/2022 20:38:06,21.83,,,,
420,05/14/2022 20:43:06,21.62,,,,
421,05/14/2022 20:48:06,21.23,,,,
422,05/14/2022 20:53:06,20.89,,,,
423,05/14/2022 20:58:06,20.46,,,,
424,05/14/2022 21:03:06,19.99,,,,
425,05/14/2022 21:08:06,19.56,,,,
426,05/14/2022 21:13:06,19.26,,,,
427,05/14/2022 21:18:06,19.95,,,,
428,05/14/2022 21:23:06,19.56,,,,
429,05/14/2022 21:28:06,18.92,,,,
430,05/14/2022 21:33:06,18.53,,,,
431,05/14/2022 21:38:06,18.44,,,,
432,05/14/2022 21:43:06,18.23,,,,
433,05/14/2022 21:48:06,17.89,,,,
434,05/14/2022 21:53:06,17.80,,,,
435,05/14/2022 21:58:06,17.63,,,,
436,05/14/2022 22:03:06,17.67,,,,
437,05/14/2022 22:08:06,18.02,,,,
438,05/14/2022 22:13:06,17.80,,,,
439,05/14/2022 22:18:06,17.41,,,,
440,05/14/2022 22:23:06,17.33,,,,
441,05/14/2022 22:28:06,17.41,,,,
442,05/14/2022 22:33:06,17.50,,,,
443,05/14/2022 22:38:06,17.33,,,,
444,05/14/2022 22:43:06,16.94,,,,
445,05/14/2022 22:48:06,16.51,,,,
446,05/14/2022 22:53:06,16.21,,,,
447,05/14/2022 22:58:06,16.04,,,,
448,05/14/2022 23:03:06,15.70,,,,
449,05/14/2022 23:08:06,15.44,,,,
450,05/14/2022 23:13:06,15.36,,,,
451,05/14/2022 23:18:06,15.14,,,,
452,05/14/2022 23:23:06,14.97,,,,
453,05/14/2022 23:28:06,14.75,,,,
454,05/14/2022 23:33:06,14.54,,,,
455,05/14/2022 23:38:06,14.37,,,,
456,05/14/2022 23:43:06,14.45,,,,
457,05/14/2022 23:48:06,14.24,,,,
458,05/14/2022 23:53:06,14.33,,,,
459,05/14/2022 23:58:06,14.20,,,,
460,05/15/2022 00:03:06,14.15,,,,
461,05/15/2022 00:08:06,14.07,,,,
462,05/15/2022 00:13:06,13.94,,,,
463,05/15/2022 00:18:06,13.77,,,,
464,05/15/2022 00:23:06,13.60,,,,
465,05/15/2022 00:28:06,13.47,,,,
466,05/15/2022 00:33:06,13.38,,,,
467,05/15/2022 00:38:06,13.47,,,,
468,05/15/2022 00:43:06,13.47,,,,
469,05/15/2022 00:48:06,13.55,,,,
470,05/15/2022 00:53:06,13.85,,,,
471,05/15/2022 00:58:06,14.03,,,,
472,05/15/2022 01:03:06,14.20,,,,
473,05/15/2022 01:08:06,14.07,,,,
474,05/15/2022 01:13:06,13.94,,,,
475,05/15/2022 01:18:06,14.07,,,,
476,05/15/2022 01:23:06,13.94,,,,
477,05/15/2022 01:28:06,13.68,,,,
478,05/15/2022 01:33:06,13.60,,,,
479,05/15/2022 01:38:06,13.43,,,,
480,05/15/2022 01:43:06,13.25,,,,
481,05/15/2022 01:48:06,13.17,,,,
482,05/15/2022 01:53:06,13.04,,,,
483,05/15/2022 01:58:06,13.12,,,,
484,05/15/2022 02:03:06,13.08,,,,
485,05/15/2022 02:08:06,13.43,,,,
486,05/15/2022 02:13:06,13.68,,,,
487,05/15/2022 02:18:06,13.68,,,,
488,05/15/2022 02:23:06,13.43,,,,
489,05/15/2022 02:28:06,13.47,,,,
490,05/15/2022 02:33:06,13.21,,,,
491,05/15/2022 02:38:06,13.25,,,,
492,05/15/2022 02:43:06,13.12,,,,
493,05/15/2022 02:48:06,13.17,,,,
494,05/15/2022 02:53:06,13.25,,,,
495,05/15/2022 02:58:06,13.25,,,,
496,05/15/2022 03:03:06,13.47,,,,
497,05/15/2022 03:08:06,13.43,,,,
498,05/15/2022 03:13:06,13.34,,,,
499,05/15/2022 03:18:06,13.43,,,,
500,05/15/2022 03:23:06,13.30,,,,
501,05/15/2022 03:28:06,13.17,,,,
502,05/15/2022 03:33:06,13.00,,,,
503,05/15/2022 03:38:06,12.91,,,,
504,05/15/2022 03:43:06,13.08,,,,
505,05/15/2022 03:48:06,13.30,,,,
506,05/15/2022 03:53:06,13.34,,,,
507,05/15/2022 03:58:06,13.30,,,,
508,05/15/2022 04:03:06,13.17,,,,
509,05/15/2022 04:08:06,13.08,,,,
510,05/15/2022 04:13:06,12.91,,,,
511,05/15/2022 04:18:06,12.91,,,,
512,05/15/2022 04:23:06,12.87,,,,
513,05/15/2022 04:28:06,12.95,,,,
514,05/15/2022 04:33:06,12.87,,,,
515,05/15/2022 04:38:06,12.74,,,,
516,05/15/2022 04:43:06,12.65,,,,
517,05/15/2022 04:48:06,12.44,,,,
518,05/15/2022 04:53:06,12.35,,,,
519,05/15/2022 04:58:06,12.52,,,,
520,05/15/2022 05:03:06,12.57,,,,
521,05/15/2022 05:08:06,12.35,,,,
522,05/15/2022 05:13:06,12.01,,,,
523,05/15/2022 05:18:06,11.92,,,,
524,05/15/2022 05:23:06,11.62,,,,
525,05/15/2022 05:28:06,11.37,,,,
526,05/15/2022 05:33:06,11.37,,,,
527,05/15/2022 05:38:06,11.11,,,,
528,05/15/2022 05:43:06,11.24,,,,
529,05/15/2022 05:48:06,11.02,,,,
530,05/15/2022 05:53:06,10.94,,,,
531,05/15/2022 05:58:06,10.85,,,,
532,05/15/2022 06:03:06,10.81,,,,
533,05/15/2022 06:08:06,11.02,,,,
534,05/15/2022 06:13:06,11.28,,,,
535,05/15/2022 06:18:06,11.58,,,,
536,05/15/2022 06:23:06,11.79,,,,
537,05/15/2022 06:28:06,11.79,,,,
538,05/15/2022 06:33:06,11.79,,,,
539,05/15/2022 06:38:06,12.18,,,,
540,05/15/2022 06:43:06,12.57,,,,
541,05/15/2022 06:48:06,13.04,,,,
542,05/15/2022 06:53:06,13.64,,,,
543,05/15/2022 06:58:06,14.20,,,,
544,05/15/2022 07:03:06,14.84,,,,
545,05/15/2022 07:08:06,15.57,,,,
546,05/15/2022 07:13:06,18.36,,,,
547,05/15/2022 07:18:06,20.12,,,,
548,05/15/2022 07:23:06,20.89,,,,
549,05/15/2022 07:28:06,21.32,,,,
550,05/15/2022 07:33:06,21.58,,,,
551,05/15/2022 07:38:06,21.58,,,,
552,05/15/2022 07:43:06,21.66,,,,
553,05/15/2022 07:48:06,21.62,,,,
554,05/15/2022 07:53:06,21.92,,,,
555,05/15/2022 07:58:06,22.26,,,,
556,05/15/2022 08:03:06,22.65,,,,
557,05/15/2022 08:08:06,23.34,,,,
558,05/15/2022 08:13:06,23.68,,,,
559,05/15/2022 08:18:06,24.24,,,,
560,05/15/2022 08:23:06,24.41,,,,
561,05/15/2022 08:28:06,24.79,,,,
562,05/15/2022 08:33:06,25.27,,,,
563,05/15/2022 08:38:06,25.78,,,,
564,05/15/2022 08:43:06,26.38,,,,
565,05/15/2022 08:48:06,26.81,,,,
566,05/15/2022 08:53:06,27.28,,,,
567,05/15/2022 08:58:06,27.50,,,,
568,05/15/2022 09:03:06,27.71,,,,
569,05/15/2022 09:08:06,28.01,,,,
570,05/15/2022 09:13:06,28.10,,,,
571,05/15/2022 09:18:06,28.23,,,,
572,05/15/2022 09:23:06,28.57,,,,
573,05/15/2022 09:28:06,28.87,,,,
574,05/15/2022 09:33:06,29.08,,,,
575,05/15/2022 09:38:06,29.47,,,,
576,05/15/2022 09:43:06,30.07,,,,
577,05/15/2022 09:48:06,30.28,,,,
578,05/15/2022 09:53:06,31.01,,,,
579,05/15/2022 09:58:06,31.44,,,,
580,05/15/2022 10:03:06,32.04,,,,
581,05/15/2022 10:08:06,32.22,,,,
582,05/15/2022 10:13:06,32.77,,,,
583,05/15/2022 10:18:06,32.77,,,,
584,05/15/2022 10:23:06,32.60,,,,
585,05/15/2022 10:28:06,32.94,,,,
586,05/15/2022 10:33:06,33.12,,,,
587,05/15/2022 10:38:06,33.33,,,,
588,05/15/2022 10:43:06,33.25,,,,
589,05/15/2022 10:48:06,33.37,,,,
590,05/15/2022 10:53:06,33.50,,,,
591,05/15/2022 10:58:06,33.85,,,,
592,05/15/2022 11:03:06,33.55,,,,
593,05/15/2022 11:08:06,34.23,,,,
594,05/15/2022 11:13:06,34.57,,,,
595,05/15/2022 11:18:06,34.96,,,,
596,05/15/2022 11:23:06,34.57,,,,
597,05/15/2022 11:28:06,34.83,,,,
598,05/15/2022 11:33:06,34.70,,,,
599,05/15/2022 11:38:06,34.62,,,,
600,05/15/2022 11:43:06,34.53,,,,
601,05/15/2022 11:48:06,34.62,,,,
602,05/15/2022 11:53:06,34.92,,,,
603,05/15/2022 11:58:06,35.09,,,,
604,05/15/2022 12:03:06,35.05,,,,
