#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,Button Down,Button Up,End of File
1,06/09/2022 07:51:38,24.88,,,,
2,06/09/2022 07:52:19,,Logged,,,
3,06/09/2022 07:54:31,,,Logged,,
4,06/09/2022 07:54:32,,,,Logged,
5,06/09/2022 07:54:34,,,Logged,Logged,
6,06/09/2022 07:54:36,,Logged,,,
7,06/09/2022 07:56:38,28.35,,,,
8,06/09/2022 08:01:38,28.61,,,,
9,06/09/2022 08:06:38,28.70,,,,
10,06/09/2022 08:11:38,28.87,,,,
11,06/09/2022 08:16:38,28.87,,,,
12,06/09/2022 08:21:38,28.65,,,,
13,06/09/2022 08:26:38,28.53,,,,
14,06/09/2022 08:31:38,28.65,,,,
15,06/09/2022 08:36:38,28.61,,,,
16,06/09/2022 08:41:38,29.04,,,,
17,06/09/2022 08:46:38,29.17,,,,
18,06/09/2022 08:51:38,29.68,,,,
19,06/09/2022 08:56:38,30.07,,,,
20,06/09/2022 09:01:38,30.28,,,,
21,06/09/2022 09:06:38,30.67,,,,
22,06/09/2022 09:11:38,30.93,,,,
23,06/09/2022 09:16:38,31.19,,,,
24,06/09/2022 09:21:38,31.70,,,,
25,06/09/2022 09:26:38,32.00,,,,
26,06/09/2022 09:31:38,32.43,,,,
27,06/09/2022 09:36:38,32.60,,,,
28,06/09/2022 09:41:38,32.77,,,,
29,06/09/2022 09:46:38,32.99,,,,
30,06/09/2022 09:51:38,33.25,,,,
31,06/09/2022 09:56:38,33.03,,,,
32,06/09/2022 10:01:38,32.82,,,,
33,06/09/2022 10:06:38,32.39,,,,
34,06/09/2022 10:11:38,32.34,,,,
35,06/09/2022 10:16:38,32.47,,,,
36,06/09/2022 10:21:38,32.26,,,,
37,06/09/2022 10:26:38,32.26,,,,
38,06/09/2022 10:31:38,32.26,,,,
39,06/09/2022 10:36:38,32.17,,,,
40,06/09/2022 10:41:38,31.87,,,,
41,06/09/2022 10:46:38,31.57,,,,
42,06/09/2022 10:51:38,31.61,,,,
43,06/09/2022 10:56:38,31.70,,,,
44,06/09/2022 11:01:38,31.70,,,,
45,06/09/2022 11:06:38,31.74,,,,
46,06/09/2022 11:11:38,31.92,,,,
47,06/09/2022 11:16:38,32.30,,,,
48,06/09/2022 11:21:38,32.47,,,,
49,06/09/2022 11:26:38,32.69,,,,
50,06/09/2022 11:31:38,32.77,,,,
51,06/09/2022 11:36:38,33.20,,,,
52,06/09/2022 11:41:38,33.37,,,,
53,06/09/2022 11:46:38,33.63,,,,
54,06/09/2022 11:51:38,33.59,,,,
55,06/09/2022 11:56:38,33.85,,,,
56,06/09/2022 12:01:38,34.02,,,,
57,06/09/2022 12:06:38,34.36,,,,
58,06/09/2022 12:11:38,34.62,,,,
59,06/09/2022 12:16:38,34.96,,,,
60,06/09/2022 12:21:38,35.13,,,,
61,06/09/2022 12:26:38,35.22,,,,
62,06/09/2022 12:31:38,35.52,,,,
63,06/09/2022 12:36:38,35.60,,,,
64,06/09/2022 12:41:38,35.73,,,,
65,06/09/2022 12:46:38,35.73,,,,
66,06/09/2022 12:51:38,35.65,,,,
67,06/09/2022 12:56:38,35.73,,,,
68,06/09/2022 13:01:38,35.78,,,,
69,06/09/2022 13:06:38,35.65,,,,
70,06/09/2022 13:11:38,35.90,,,,
71,06/09/2022 13:16:38,36.16,,,,
72,06/09/2022 13:21:38,36.55,,,,
73,06/09/2022 13:26:38,36.81,,,,
74,06/09/2022 13:31:38,36.89,,,,
75,06/09/2022 13:36:38,37.02,,,,
76,06/09/2022 13:41:38,37.06,,,,
77,06/09/2022 13:46:38,37.15,,,,
78,06/09/2022 13:51:38,37.36,,,,
79,06/09/2022 13:56:38,37.54,,,,
80,06/09/2022 14:01:38,37.54,,,,
81,06/09/2022 14:06:38,37.75,,,,
82,06/09/2022 14:11:38,38.05,,,,
83,06/09/2022 14:16:38,38.18,,,,
84,06/09/2022 14:21:38,38.39,,,,
85,06/09/2022 14:26:38,38.69,,,,
86,06/09/2022 14:31:38,38.86,,,,
87,06/09/2022 14:36:38,38.91,,,,
88,06/09/2022 14:41:38,39.17,,,,
89,06/09/2022 14:46:38,39.17,,,,
90,06/09/2022 14:51:38,39.25,,,,
91,06/09/2022 14:56:38,39.42,,,,
92,06/09/2022 15:01:38,39.42,,,,
93,06/09/2022 15:06:38,39.64,,,,
94,06/09/2022 15:11:38,39.94,,,,
95,06/09/2022 15:16:38,40.11,,,,
96,06/09/2022 15:21:38,40.24,,,,
97,06/09/2022 15:26:38,40.24,,,,
98,06/09/2022 15:31:38,40.37,,,,
99,06/09/2022 15:36:38,40.41,,,,
100,06/09/2022 15:41:38,40.45,,,,
101,06/09/2022 15:46:38,40.45,,,,
102,06/09/2022 15:51:38,40.50,,,,
103,06/09/2022 15:56:38,40.45,,,,
104,06/09/2022 16:01:38,40.37,,,,
105,06/09/2022 16:06:38,40.19,,,,
106,06/09/2022 16:11:38,40.07,,,,
107,06/09/2022 16:16:38,39.94,,,,
108,06/09/2022 16:21:38,39.77,,,,
109,06/09/2022 16:26:38,39.59,,,,
110,06/09/2022 16:31:38,39.42,,,,
111,06/09/2022 16:36:38,39.47,,,,
112,06/09/2022 16:41:38,39.59,,,,
113,06/09/2022 16:46:38,39.59,,,,
114,06/09/2022 16:51:38,39.55,,,,
115,06/09/2022 16:56:38,39.47,,,,
116,06/09/2022 17:01:38,39.25,,,,
117,06/09/2022 17:06:38,39.04,,,,
118,06/09/2022 17:11:38,38.95,,,,
119,06/09/2022 17:16:38,39.04,,,,
120,06/09/2022 17:21:38,39.04,,,,
121,06/09/2022 17:26:38,39.12,,,,
122,06/09/2022 17:31:38,39.12,,,,
123,06/09/2022 17:36:38,39.12,,,,
124,06/09/2022 17:41:38,39.12,,,,
125,06/09/2022 17:46:38,38.95,,,,
126,06/09/2022 17:51:38,38.74,,,,
127,06/09/2022 17:56:38,38.35,,,,
128,06/09/2022 18:01:38,38.05,,,,
129,06/09/2022 18:06:38,37.71,,,,
130,06/09/2022 18:11:38,37.36,,,,
131,06/09/2022 18:16:38,37.19,,,,
132,06/09/2022 18:21:38,37.02,,,,
133,06/09/2022 18:26:38,36.89,,,,
134,06/09/2022 18:31:38,36.68,,,,
135,06/09/2022 18:36:38,36.51,,,,
136,06/09/2022 18:41:38,36.33,,,,
137,06/09/2022 18:46:38,36.12,,,,
138,06/09/2022 18:51:38,35.90,,,,
139,06/09/2022 18:56:38,35.69,,,,
140,06/09/2022 19:01:38,35.39,,,,
141,06/09/2022 19:06:38,35.13,,,,
142,06/09/2022 19:11:38,34.83,,,,
143,06/09/2022 19:16:38,34.57,,,,
144,06/09/2022 19:21:38,34.19,,,,
145,06/09/2022 19:26:38,33.89,,,,
146,06/09/2022 19:31:38,33.55,,,,
147,06/09/2022 19:36:38,33.20,,,,
148,06/09/2022 19:41:38,32.90,,,,
149,06/09/2022 19:46:38,32.56,,,,
150,06/09/2022 19:51:38,32.22,,,,
151,06/09/2022 19:56:38,31.83,,,,
152,06/09/2022 20:01:38,31.49,,,,
153,06/09/2022 20:06:38,31.01,,,,
154,06/09/2022 20:11:38,30.54,,,,
155,06/09/2022 20:16:38,30.11,,,,
156,06/09/2022 20:21:38,29.64,,,,
157,06/09/2022 20:26:38,29.13,,,,
158,06/09/2022 20:31:38,28.65,,,,
159,06/09/2022 20:36:38,28.18,,,,
160,06/09/2022 20:41:38,28.05,,,,
161,06/09/2022 20:46:38,28.10,,,,
162,06/09/2022 20:51:38,28.05,,,,
163,06/09/2022 20:56:38,28.01,,,,
164,06/09/2022 21:01:38,28.10,,,,
165,06/09/2022 21:06:38,28.23,,,,
166,06/09/2022 21:11:38,28.40,,,,
167,06/09/2022 21:16:38,28.53,,,,
168,06/09/2022 21:21:38,28.57,,,,
169,06/09/2022 21:26:38,28.44,,,,
170,06/09/2022 21:31:38,28.35,,,,
171,06/09/2022 21:36:38,28.05,,,,
172,06/09/2022 21:41:38,27.84,,,,
173,06/09/2022 21:46:38,27.54,,,,
174,06/09/2022 21:51:38,27.37,,,,
175,06/09/2022 21:56:38,27.20,,,,
176,06/09/2022 22:01:38,26.94,,,,
177,06/09/2022 22:06:38,26.64,,,,
178,06/09/2022 22:11:38,26.30,,,,
179,06/09/2022 22:16:38,25.91,,,,
180,06/09/2022 22:21:38,25.48,,,,
181,06/09/2022 22:26:38,25.09,,,,
182,06/09/2022 22:31:38,24.71,,,,
183,06/09/2022 22:36:38,24.32,,,,
184,06/09/2022 22:41:38,23.98,,,,
185,06/09/2022 22:46:38,23.59,,,,
186,06/09/2022 22:51:38,23.21,,,,
187,06/09/2022 22:56:38,22.95,,,,
188,06/09/2022 23:01:38,22.69,,,,
189,06/09/2022 23:06:38,22.39,,,,
190,06/09/2022 23:11:38,22.18,,,,
191,06/09/2022 23:16:38,21.96,,,,
192,06/09/2022 23:21:38,21.70,,,,
193,06/09/2022 23:26:38,21.49,,,,
194,06/09/2022 23:31:38,21.28,,,,
195,06/09/2022 23:36:38,21.02,,,,
196,06/09/2022 23:41:38,20.80,,,,
197,06/09/2022 23:46:38,20.59,,,,
198,06/09/2022 23:51:38,20.33,,,,
199,06/09/2022 23:56:38,20.16,,,,
200,06/10/2022 00:01:38,19.95,,,,
201,06/10/2022 00:06:38,19.82,,,,
202,06/10/2022 00:11:38,19.60,,,,
203,06/10/2022 00:16:38,19.43,,,,
204,06/10/2022 00:21:38,19.26,,,,
205,06/10/2022 00:26:38,19.22,,,,
206,06/10/2022 00:31:38,19.09,,,,
207,06/10/2022 00:36:38,18.87,,,,
208,06/10/2022 00:41:38,18.66,,,,
209,06/10/2022 00:46:38,18.49,,,,
210,06/10/2022 00:51:38,18.44,,,,
211,06/10/2022 00:56:38,18.36,,,,
212,06/10/2022 01:01:38,18.27,,,,
213,06/10/2022 01:06:38,18.32,,,,
214,06/10/2022 01:11:38,18.27,,,,
215,06/10/2022 01:16:38,18.14,,,,
216,06/10/2022 01:21:38,18.06,,,,
217,06/10/2022 01:26:38,17.93,,,,
218,06/10/2022 01:31:38,17.72,,,,
219,06/10/2022 01:36:38,17.50,,,,
220,06/10/2022 01:41:38,17.33,,,,
221,06/10/2022 01:46:38,17.11,,,,
222,06/10/2022 01:51:38,16.90,,,,
223,06/10/2022 01:56:38,16.77,,,,
224,06/10/2022 02:01:38,16.64,,,,
225,06/10/2022 02:06:38,16.39,,,,
226,06/10/2022 02:11:38,16.21,,,,
227,06/10/2022 02:16:38,16.08,,,,
228,06/10/2022 02:21:38,15.96,,,,
229,06/10/2022 02:26:38,15.87,,,,
230,06/10/2022 02:31:38,15.78,,,,
231,06/10/2022 02:36:38,15.66,,,,
232,06/10/2022 02:41:38,15.53,,,,
233,06/10/2022 02:46:38,15.40,,,,
234,06/10/2022 02:51:38,15.31,,,,
235,06/10/2022 02:56:38,15.18,,,,
236,06/10/2022 03:01:38,15.14,,,,
237,06/10/2022 03:06:38,15.01,,,,
238,06/10/2022 03:11:38,14.93,,,,
239,06/10/2022 03:16:38,14.80,,,,
240,06/10/2022 03:21:38,14.71,,,,
241,06/10/2022 03:26:38,14.75,,,,
242,06/10/2022 03:31:38,14.80,,,,
243,06/10/2022 03:36:38,14.80,,,,
244,06/10/2022 03:41:38,14.71,,,,
245,06/10/2022 03:46:38,14.75,,,,
246,06/10/2022 03:51:38,14.75,,,,
247,06/10/2022 03:56:38,14.75,,,,
248,06/10/2022 04:01:38,14.75,,,,
249,06/10/2022 04:06:38,14.80,,,,
250,06/10/2022 04:11:38,14.80,,,,
251,06/10/2022 04:16:38,14.80,,,,
252,06/10/2022 04:21:38,14.80,,,,
253,06/10/2022 04:26:38,14.84,,,,
254,06/10/2022 04:31:38,14.97,,,,
255,06/10/2022 04:36:38,15.06,,,,
256,06/10/2022 04:41:38,15.10,,,,
257,06/10/2022 04:46:38,15.14,,,,
258,06/10/2022 04:51:38,15.06,,,,
259,06/10/2022 04:56:38,15.01,,,,
260,06/10/2022 05:01:38,14.97,,,,
261,06/10/2022 05:06:38,14.97,,,,
262,06/10/2022 05:11:38,14.88,,,,
263,06/10/2022 05:16:38,14.84,,,,
264,06/10/2022 05:21:38,14.80,,,,
265,06/10/2022 05:26:38,14.80,,,,
266,06/10/2022 05:31:38,14.75,,,,
267,06/10/2022 05:36:38,14.71,,,,
268,06/10/2022 05:41:38,14.71,,,,
269,06/10/2022 05:46:38,14.75,,,,
270,06/10/2022 05:51:38,14.80,,,,
271,06/10/2022 05:56:38,14.84,,,,
272,06/10/2022 06:01:38,14.88,,,,
273,06/10/2022 06:06:38,14.93,,,,
274,06/10/2022 06:11:38,14.88,,,,
275,06/10/2022 06:16:38,14.97,,,,
276,06/10/2022 06:21:38,15.18,,,,
277,06/10/2022 06:26:38,15.78,,,,
278,06/10/2022 06:31:38,16.64,,,,
279,06/10/2022 06:36:38,17.63,,,,
280,06/10/2022 06:41:38,18.70,,,,
281,06/10/2022 06:46:38,19.65,,,,
282,06/10/2022 06:51:38,20.63,,,,
283,06/10/2022 06:56:38,21.62,,,,
284,06/10/2022 07:01:38,22.65,,,,
285,06/10/2022 07:06:38,23.72,,,,
286,06/10/2022 07:11:38,24.71,,,,
287,06/10/2022 07:16:38,25.69,,,,
288,06/10/2022 07:21:38,26.64,,,,
289,06/10/2022 07:26:38,27.58,,,,
290,06/10/2022 07:31:38,28.53,,,,
291,06/10/2022 07:36:38,29.34,,,,
292,06/10/2022 07:41:38,30.11,,,,
293,06/10/2022 07:46:38,30.76,,,,
294,06/10/2022 07:51:38,31.36,,,,
295,06/10/2022 07:56:38,31.87,,,,
296,06/10/2022 08:01:38,32.34,,,,
297,06/10/2022 08:06:38,32.60,,,,
298,06/10/2022 08:11:38,32.69,,,,
299,06/10/2022 08:16:38,32.69,,,,
300,06/10/2022 08:21:38,32.39,,,,
301,06/10/2022 08:26:38,32.17,,,,
302,06/10/2022 08:31:38,32.09,,,,
303,06/10/2022 08:36:38,32.47,,,,
304,06/10/2022 08:41:38,32.77,,,,
305,06/10/2022 08:46:38,33.12,,,,
306,06/10/2022 08:51:38,33.29,,,,
307,06/10/2022 08:56:38,33.63,,,,
308,06/10/2022 09:01:38,33.67,,,,
309,06/10/2022 09:06:38,33.76,,,,
310,06/10/2022 09:11:38,33.59,,,,
311,06/10/2022 09:16:38,33.50,,,,
312,06/10/2022 09:21:38,33.29,,,,
313,06/10/2022 09:26:38,33.33,,,,
314,06/10/2022 09:31:38,33.46,,,,
315,06/10/2022 09:36:38,33.67,,,,
316,06/10/2022 09:41:38,34.02,,,,
317,06/10/2022 09:46:38,34.02,,,,
318,06/10/2022 09:51:38,34.40,,,,
319,06/10/2022 09:56:38,34.62,,,,
320,06/10/2022 10:01:38,34.66,,,,
321,06/10/2022 10:06:38,34.62,,,,
322,06/10/2022 10:11:38,34.62,,,,
323,06/10/2022 10:16:38,34.75,,,,
324,06/10/2022 10:21:38,34.70,,,,
325,06/10/2022 10:26:38,35.00,,,,
326,06/10/2022 10:31:38,35.39,,,,
327,06/10/2022 10:36:38,35.35,,,,
328,06/10/2022 10:41:38,35.48,,,,
329,06/10/2022 10:46:38,35.99,,,,
330,06/10/2022 10:51:38,36.51,,,,
331,06/10/2022 10:56:38,36.89,,,,
332,06/10/2022 11:01:38,36.89,,,,
333,06/10/2022 11:06:38,36.89,,,,
334,06/10/2022 11:11:38,36.89,,,,
335,06/10/2022 11:16:38,36.85,,,,
336,06/10/2022 11:21:38,37.11,,,,
337,06/10/2022 11:26:38,37.15,,,,
338,06/10/2022 11:31:38,37.58,,,,
339,06/10/2022 11:36:38,37.41,,,,
340,06/10/2022 11:41:38,37.58,,,,
341,06/10/2022 11:46:38,37.92,,,,
342,06/10/2022 11:51:38,38.14,,,,
343,06/10/2022 11:56:38,38.35,,,,
344,06/10/2022 12:01:38,38.31,,,,
345,06/10/2022 12:06:38,38.31,,,,
346,06/10/2022 12:11:38,38.56,,,,
347,06/10/2022 12:16:38,38.91,,,,
348,06/10/2022 12:21:38,38.99,,,,
349,06/10/2022 12:26:38,38.99,,,,
350,06/10/2022 12:31:38,39.17,,,,
351,06/10/2022 12:36:38,39.42,,,,
352,06/10/2022 12:41:38,39.77,,,,
353,06/10/2022 12:46:38,39.81,,,,
354,06/10/2022 12:51:38,39.89,,,,
355,06/10/2022 12:56:38,40.15,,,,
356,06/10/2022 13:01:38,40.37,,,,
357,06/10/2022 13:06:38,40.32,,,,
358,06/10/2022 13:11:38,40.50,,,,
359,06/10/2022 13:16:38,40.71,,,,
360,06/10/2022 13:21:38,40.97,,,,
361,06/10/2022 13:26:38,41.27,,,,
362,06/10/2022 13:31:38,41.44,,,,
363,06/10/2022 13:36:38,41.52,,,,
364,06/10/2022 13:41:38,41.35,,,,
365,06/10/2022 13:46:38,41.52,,,,
366,06/10/2022 13:51:38,41.61,,,,
367,06/10/2022 13:56:38,41.22,,,,
368,06/10/2022 14:01:38,41.27,,,,
369,06/10/2022 14:06:38,41.01,,,,
370,06/10/2022 14:11:38,40.97,,,,
371,06/10/2022 14:16:38,41.22,,,,
372,06/10/2022 14:21:38,41.57,,,,
373,06/10/2022 14:26:38,41.83,,,,
374,06/10/2022 14:31:38,42.00,,,,
375,06/10/2022 14:36:38,42.13,,,,
376,06/10/2022 14:41:38,42.25,,,,
377,06/10/2022 14:46:38,42.43,,,,
378,06/10/2022 14:51:38,42.60,,,,
379,06/10/2022 14:56:38,42.81,,,,
380,06/10/2022 15:01:38,42.94,,,,
381,06/10/2022 15:06:38,43.07,,,,
382,06/10/2022 15:11:38,43.07,,,,
383,06/10/2022 15:16:38,42.94,,,,
384,06/10/2022 15:21:38,42.94,,,,
385,06/10/2022 15:26:38,42.94,,,,
386,06/10/2022 15:31:38,42.94,,,,
387,06/10/2022 15:36:38,43.11,,,,
388,06/10/2022 15:41:38,43.16,,,,
389,06/10/2022 15:46:38,43.28,,,,
390,06/10/2022 15:51:38,43.37,,,,
391,06/10/2022 15:56:38,43.24,,,,
392,06/10/2022 16:01:38,43.16,,,,
393,06/10/2022 16:06:38,42.98,,,,
394,06/10/2022 16:11:38,42.85,,,,
395,06/10/2022 16:16:38,42.73,,,,
396,06/10/2022 16:21:38,42.60,,,,
397,06/10/2022 16:26:38,42.55,,,,
398,06/10/2022 16:31:38,42.51,,,,
399,06/10/2022 16:36:38,42.55,,,,
400,06/10/2022 16:41:38,42.51,,,,
401,06/10/2022 16:46:38,42.47,,,,
402,06/10/2022 16:51:38,42.47,,,,
403,06/10/2022 16:56:38,42.47,,,,
404,06/10/2022 17:01:38,42.47,,,,
405,06/10/2022 17:06:38,42.38,,,,
406,06/10/2022 17:11:38,42.25,,,,
407,06/10/2022 17:16:38,42.04,,,,
408,06/10/2022 17:21:38,41.91,,,,
409,06/10/2022 17:26:38,41.65,,,,
410,06/10/2022 17:31:38,41.40,,,,
411,06/10/2022 17:36:38,41.18,,,,
412,06/10/2022 17:41:38,40.92,,,,
413,06/10/2022 17:46:38,40.67,,,,
414,06/10/2022 17:51:38,40.50,,,,
415,06/10/2022 17:56:38,40.28,,,,
416,06/10/2022 18:01:38,40.11,,,,
417,06/10/2022 18:06:38,39.81,,,,
418,06/10/2022 18:11:38,39.59,,,,
419,06/10/2022 18:16:38,39.42,,,,
420,06/10/2022 18:21:38,39.29,,,,
421,06/10/2022 18:26:38,39.08,,,,
422,06/10/2022 18:31:38,38.91,,,,
423,06/10/2022 18:36:38,38.69,,,,
424,06/10/2022 18:41:38,38.52,,,,
425,06/10/2022 18:46:38,38.31,,,,
426,06/10/2022 18:51:38,38.09,,,,
427,06/10/2022 18:56:38,37.84,,,,
428,06/10/2022 19:01:38,37.62,,,,
429,06/10/2022 19:06:38,37.36,,,,
430,06/10/2022 19:11:38,37.19,,,,
431,06/10/2022 19:16:38,37.02,,,,
432,06/10/2022 19:21:38,36.81,,,,
433,06/10/2022 19:26:38,36.68,,,,
434,06/10/2022 19:31:38,36.42,,,,
435,06/10/2022 19:36:38,36.12,,,,
436,06/10/2022 19:41:38,35.60,,,,
437,06/10/2022 19:46:38,35.09,,,,
438,06/10/2022 19:51:38,34.66,,,,
439,06/10/2022 19:56:38,34.36,,,,
440,06/10/2022 20:01:38,34.15,,,,
441,06/10/2022 20:06:38,33.89,,,,
442,06/10/2022 20:11:38,33.63,,,,
443,06/10/2022 20:16:38,33.33,,,,
444,06/10/2022 20:21:38,32.90,,,,
445,06/10/2022 20:26:38,32.43,,,,
446,06/10/2022 20:31:38,31.83,,,,
447,06/10/2022 20:36:38,31.14,,,,
448,06/10/2022 20:41:38,30.50,,,,
449,06/10/2022 20:46:38,29.77,,,,
450,06/10/2022 20:51:38,29.04,,,,
451,06/10/2022 20:56:38,28.35,,,,
452,06/10/2022 21:01:38,27.63,,,,
453,06/10/2022 21:06:38,26.94,,,,
454,06/10/2022 21:11:38,26.30,,,,
455,06/10/2022 21:16:38,25.87,,,,
456,06/10/2022 21:21:38,25.48,,,,
457,06/10/2022 21:26:38,25.31,,,,
458,06/10/2022 21:31:38,25.27,,,,
459,06/10/2022 21:36:38,25.14,,,,
460,06/10/2022 21:41:38,24.97,,,,
461,06/10/2022 21:46:38,24.84,,,,
462,06/10/2022 21:51:38,24.71,,,,
463,06/10/2022 21:56:38,24.58,,,,
464,06/10/2022 22:01:38,24.41,,,,
465,06/10/2022 22:06:38,24.32,,,,
466,06/10/2022 22:11:38,24.19,,,,
467,06/10/2022 22:16:38,24.02,,,,
468,06/10/2022 22:21:38,23.89,,,,
469,06/10/2022 22:26:38,23.68,,,,
470,06/10/2022 22:31:38,23.51,,,,
471,06/10/2022 22:36:38,23.25,,,,
472,06/10/2022 22:41:38,22.99,,,,
473,06/10/2022 22:46:38,22.73,,,,
474,06/10/2022 22:51:38,22.52,,,,
475,06/10/2022 22:56:38,22.31,,,,
476,06/10/2022 23:01:38,22.05,,,,
477,06/10/2022 23:06:38,21.96,,,,
478,06/10/2022 23:11:38,21.88,,,,
479,06/10/2022 23:16:38,21.79,,,,
480,06/10/2022 23:21:38,21.75,,,,
481,06/10/2022 23:26:38,21.62,,,,
482,06/10/2022 23:31:38,21.49,,,,
483,06/10/2022 23:36:38,21.28,,,,
484,06/10/2022 23:41:38,21.06,,,,
485,06/10/2022 23:46:38,20.76,,,,
486,06/10/2022 23:51:38,20.59,,,,
487,06/10/2022 23:56:38,20.37,,,,
488,06/11/2022 00:01:38,20.12,,,,
489,06/11/2022 00:06:38,19.95,,,,
490,06/11/2022 00:11:38,19.82,,,,
491,06/11/2022 00:16:38,19.65,,,,
492,06/11/2022 00:21:38,19.39,,,,
493,06/11/2022 00:26:38,19.22,,,,
494,06/11/2022 00:31:38,18.96,,,,
495,06/11/2022 00:36:38,18.87,,,,
496,06/11/2022 00:41:38,18.79,,,,
497,06/11/2022 00:46:38,18.70,,,,
498,06/11/2022 00:51:38,18.62,,,,
499,06/11/2022 00:56:38,18.49,,,,
500,06/11/2022 01:01:38,18.40,,,,
501,06/11/2022 01:06:38,18.32,,,,
502,06/11/2022 01:11:38,18.14,,,,
503,06/11/2022 01:16:38,18.06,,,,
504,06/11/2022 01:21:38,17.93,,,,
505,06/11/2022 01:26:38,17.84,,,,
506,06/11/2022 01:31:38,17.67,,,,
507,06/11/2022 01:36:38,17.46,,,,
508,06/11/2022 01:41:38,17.29,,,,
509,06/11/2022 01:46:38,17.11,,,,
510,06/11/2022 01:51:38,16.94,,,,
511,06/11/2022 01:56:38,16.77,,,,
512,06/11/2022 02:01:38,16.64,,,,
513,06/11/2022 02:06:38,16.51,,,,
514,06/11/2022 02:11:38,16.30,,,,
515,06/11/2022 02:16:38,16.17,,,,
516,06/11/2022 02:21:38,16.08,,,,
517,06/11/2022 02:26:38,15.96,,,,
518,06/11/2022 02:31:38,15.83,,,,
519,06/11/2022 02:36:38,15.74,,,,
520,06/11/2022 02:41:38,15.74,,,,
521,06/11/2022 02:46:38,15.78,,,,
522,06/11/2022 02:51:38,15.78,,,,
523,06/11/2022 02:56:38,15.87,,,,
524,06/11/2022 03:01:38,16.00,,,,
525,06/11/2022 03:06:38,16.08,,,,
526,06/11/2022 03:11:38,16.08,,,,
527,06/11/2022 03:16:38,16.00,,,,
528,06/11/2022 03:21:38,16.00,,,,
529,06/11/2022 03:26:38,15.96,,,,
530,06/11/2022 03:31:38,15.83,,,,
531,06/11/2022 03:36:38,15.78,,,,
532,06/11/2022 03:41:38,15.66,,,,
533,06/11/2022 03:46:38,15.66,,,,
534,06/11/2022 03:51:38,15.53,,,,
535,06/11/2022 03:56:38,15.48,,,,
536,06/11/2022 04:01:38,15.48,,,,
537,06/11/2022 04:06:38,15.44,,,,
538,06/11/2022 04:11:38,15.44,,,,
539,06/11/2022 04:16:38,15.40,,,,
540,06/11/2022 04:21:38,15.27,,,,
541,06/11/2022 04:26:38,15.14,,,,
542,06/11/2022 04:31:38,15.06,,,,
543,06/11/2022 04:36:38,14.93,,,,
544,06/11/2022 04:41:38,14.80,,,,
545,06/11/2022 04:46:38,14.75,,,,
546,06/11/2022 04:51:38,14.63,,,,
547,06/11/2022 04:56:38,14.58,,,,
548,06/11/2022 05:01:38,14.58,,,,
549,06/11/2022 05:06:38,14.50,,,,
550,06/11/2022 05:11:38,14.50,,,,
551,06/11/2022 05:16:38,14.41,,,,
552,06/11/2022 05:21:38,14.41,,,,
553,06/11/2022 05:26:38,14.37,,,,
554,06/11/2022 05:31:38,14.37,,,,
555,06/11/2022 05:36:38,14.33,,,,
556,06/11/2022 05:41:38,14.28,,,,
557,06/11/2022 05:46:38,14.28,,,,
558,06/11/2022 05:51:38,14.24,,,,
559,06/11/2022 05:56:38,14.03,,,,
560,06/11/2022 06:01:38,13.94,,,,
561,06/11/2022 06:06:38,13.81,,,,
562,06/11/2022 06:11:38,13.94,,,,
563,06/11/2022 06:16:38,14.15,,,,
564,06/11/2022 06:21:38,14.41,,,,
565,06/11/2022 06:26:38,14.71,,,,
566,06/11/2022 06:31:38,15.01,,,,
567,06/11/2022 06:36:38,15.40,,,,
568,06/11/2022 06:41:38,15.87,,,,
569,06/11/2022 06:46:38,16.43,,,,
570,06/11/2022 06:51:38,17.20,,,,
571,06/11/2022 06:56:38,18.10,,,,
572,06/11/2022 07:01:38,19.22,,,,
573,06/11/2022 07:06:38,20.46,,,,
574,06/11/2022 07:11:38,21.70,,,,
575,06/11/2022 07:16:38,22.95,,,,
576,06/11/2022 07:21:38,24.11,,,,
577,06/11/2022 07:26:38,25.22,,,,
578,06/11/2022 07:31:38,26.34,,,,
579,06/11/2022 07:36:38,27.37,,,,
580,06/11/2022 07:41:38,28.31,,,,
581,06/11/2022 07:46:38,29.13,,,,
582,06/11/2022 07:51:38,29.68,,,,
583,06/11/2022 07:56:38,30.16,,,,
584,06/11/2022 08:01:38,30.63,,,,
585,06/11/2022 08:06:38,31.06,,,,
586,06/11/2022 08:11:38,31.57,,,,
587,06/11/2022 08:16:38,31.92,,,,
588,06/11/2022 08:21:38,32.34,,,,
589,06/11/2022 08:26:38,32.73,,,,
590,06/11/2022 08:31:38,33.12,,,,
591,06/11/2022 08:36:38,33.37,,,,
592,06/11/2022 08:41:38,33.63,,,,
593,06/11/2022 08:46:38,33.85,,,,
594,06/11/2022 08:51:38,34.02,,,,
595,06/11/2022 08:56:38,34.19,,,,
596,06/11/2022 09:01:38,34.40,,,,
597,06/11/2022 09:06:38,34.62,,,,
598,06/11/2022 09:11:38,34.79,,,,
599,06/11/2022 09:16:38,34.96,,,,
600,06/11/2022 09:21:38,35.00,,,,
601,06/11/2022 09:26:38,35.30,,,,
602,06/11/2022 09:31:38,35.56,,,,
603,06/11/2022 09:36:38,35.69,,,,
604,06/11/2022 09:41:38,35.86,,,,
605,06/11/2022 09:46:38,35.99,,,,
606,06/11/2022 09:51:38,36.08,,,,
