#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,06/09/2022 08:02:09,27.28,,,,
2,06/09/2022 08:07:09,26.30,,,,
3,06/09/2022 08:12:09,25.91,,,,
4,06/09/2022 08:17:09,25.74,,,,
5,06/09/2022 08:22:09,26.68,,,,
6,06/09/2022 08:27:09,27.07,,,,
7,06/09/2022 08:32:09,27.24,,,,
8,06/09/2022 08:37:09,27.75,,,,
9,06/09/2022 08:42:09,28.23,,,,
10,06/09/2022 08:47:09,28.61,,,,
11,06/09/2022 08:52:09,28.74,,,,
12,06/09/2022 08:57:09,29.00,,,,
13,06/09/2022 09:02:09,29.68,,,,
14,06/09/2022 09:07:09,29.81,,,,
15,06/09/2022 09:12:09,30.11,,,,
16,06/09/2022 09:17:09,30.41,,,,
17,06/09/2022 09:22:09,31.27,,,,
18,06/09/2022 09:27:09,31.40,,,,
19,06/09/2022 09:32:09,31.74,,,,
20,06/09/2022 09:37:09,32.43,,,,
21,06/09/2022 09:42:09,33.03,,,,
22,06/09/2022 09:47:09,33.97,,,,
23,06/09/2022 09:52:09,34.75,,,,
24,06/09/2022 09:57:09,34.57,,,,
25,06/09/2022 10:02:09,34.62,,,,
26,06/09/2022 10:07:09,34.88,,,,
27,06/09/2022 10:12:09,35.56,,,,
28,06/09/2022 10:17:09,35.86,,,,
29,06/09/2022 10:22:09,36.51,,,,
30,06/09/2022 10:27:09,37.49,,,,
31,06/09/2022 10:32:09,37.28,,,,
32,06/09/2022 10:37:09,38.14,,,,
33,06/09/2022 10:42:09,38.05,,,,
34,06/09/2022 10:47:09,37.41,,,,
35,06/09/2022 10:52:09,37.54,,,,
36,06/09/2022 10:57:09,37.19,,,,
37,06/09/2022 11:02:09,37.49,,,,
38,06/09/2022 11:07:09,38.26,,,,
39,06/09/2022 11:12:09,39.21,,,,
40,06/09/2022 11:17:09,38.56,,,,
41,06/09/2022 11:22:09,39.72,,,,
42,06/09/2022 11:27:09,41.10,,,,
43,06/09/2022 11:32:09,40.58,,,,
44,06/09/2022 11:37:09,41.44,,,,
45,06/09/2022 11:42:09,41.48,,,,
46,06/09/2022 11:47:09,41.27,,,,
47,06/09/2022 11:52:09,42.08,,,,
48,06/09/2022 11:57:09,41.87,,,,
49,06/09/2022 12:02:09,41.83,,,,
50,06/09/2022 12:07:09,42.64,,,,
51,06/09/2022 12:12:09,42.98,,,,
52,06/09/2022 12:17:09,43.24,,,,
53,06/09/2022 12:22:09,43.20,,,,
54,06/09/2022 12:27:09,44.06,,,,
55,06/09/2022 12:32:09,44.87,,,,
56,06/09/2022 12:37:09,43.76,,,,
57,06/09/2022 12:42:09,43.67,,,,
58,06/09/2022 12:47:09,43.58,,,,
59,06/09/2022 12:52:09,43.63,,,,
60,06/09/2022 12:57:09,44.61,,,,
61,06/09/2022 13:02:09,43.11,,,,
62,06/09/2022 13:07:09,43.46,,,,
63,06/09/2022 13:12:09,43.88,,,,
64,06/09/2022 13:17:09,44.57,,,,
65,06/09/2022 13:22:09,45.13,,,,
66,06/09/2022 13:27:09,45.30,,,,
67,06/09/2022 13:32:09,44.96,,,,
68,06/09/2022 13:37:09,45.17,,,,
69,06/09/2022 13:42:09,44.87,,,,
70,06/09/2022 13:47:09,45.00,,,,
71,06/09/2022 13:52:09,44.27,,,,
72,06/09/2022 13:57:09,44.14,,,,
73,06/09/2022 14:02:09,44.44,,,,
74,06/09/2022 14:07:09,44.40,,,,
75,06/09/2022 14:12:09,44.31,,,,
76,06/09/2022 14:17:09,43.88,,,,
77,06/09/2022 14:22:09,44.23,,,,
78,06/09/2022 14:27:09,44.87,,,,
