#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
93,06/09/2022 16:53:23,35.82,,,,,
94,06/09/2022 16:58:23,35.78,,,,,
95,06/09/2022 17:03:23,35.73,,,,,
96,06/09/2022 17:08:23,35.65,,,,,
97,06/09/2022 17:13:23,35.69,,,,,
98,06/09/2022 17:18:23,35.73,,,,,
99,06/09/2022 17:23:23,35.73,,,,,
100,06/09/2022 17:28:23,35.78,,,,,
101,06/09/2022 17:33:23,35.95,,,,,
102,06/09/2022 17:38:23,35.99,,,,,
103,06/09/2022 17:43:23,36.03,,,,,
104,06/09/2022 17:48:23,35.99,,,,,
105,06/09/2022 17:53:23,35.86,,,,,
106,06/09/2022 17:58:23,35.73,,,,,
107,06/09/2022 18:03:23,35.65,,,,,
108,06/09/2022 18:08:23,35.43,,,,,
109,06/09/2022 18:13:23,35.22,,,,,
110,06/09/2022 18:18:23,35.22,,,,,
111,06/09/2022 18:23:23,35.22,,,,,
112,06/09/2022 18:28:23,35.18,,,,,
113,06/09/2022 18:33:23,35.22,,,,,
114,06/09/2022 18:38:23,35.05,,,,,
115,06/09/2022 18:43:23,34.92,,,,,
116,06/09/2022 18:48:23,34.75,,,,,
117,06/09/2022 18:53:23,34.57,,,,,
118,06/09/2022 18:58:23,34.32,,,,,
119,06/09/2022 19:03:23,34.10,,,,,
120,06/09/2022 19:08:23,33.93,,,,,
121,06/09/2022 19:13:23,33.72,,,,,
122,06/09/2022 19:18:23,33.46,,,,,
123,06/09/2022 19:23:23,33.29,,,,,
124,06/09/2022 19:28:23,32.99,,,,,
125,06/09/2022 19:33:23,32.73,,,,,
126,06/09/2022 19:38:23,32.43,,,,,
127,06/09/2022 19:43:23,32.22,,,,,
128,06/09/2022 19:48:23,31.87,,,,,
129,06/09/2022 19:53:23,31.66,,,,,
130,06/09/2022 19:58:23,31.40,,,,,
131,06/09/2022 20:03:23,31.14,,,,,
132,06/09/2022 20:08:23,30.93,,,,,
133,06/09/2022 20:13:23,30.67,,,,,
134,06/09/2022 20:18:23,30.50,,,,,
135,06/09/2022 20:23:23,30.24,,,,,
136,06/09/2022 20:28:23,30.07,,,,,
137,06/09/2022 20:33:23,29.77,,,,,
138,06/09/2022 20:38:23,29.56,,,,,
139,06/09/2022 20:43:23,29.38,,,,,
140,06/09/2022 20:48:23,29.26,,,,,
141,06/09/2022 20:53:23,29.13,,,,,
142,06/09/2022 20:58:23,29.04,,,,,
143,06/09/2022 21:03:23,28.95,,,,,
144,06/09/2022 21:08:23,28.87,,,,,
145,06/09/2022 21:13:23,28.87,,,,,
146,06/09/2022 21:18:23,28.78,,,,,
147,06/09/2022 21:23:23,28.78,,,,,
148,06/09/2022 21:28:23,28.78,,,,,
149,06/09/2022 21:33:23,28.70,,,,,
150,06/09/2022 21:38:23,28.65,,,,,
151,06/09/2022 21:43:23,28.57,,,,,
152,06/09/2022 21:48:23,28.48,,,,,
153,06/09/2022 21:53:23,28.35,,,,,
154,06/09/2022 21:58:23,28.31,,,,,
155,06/09/2022 22:03:23,28.18,,,,,
156,06/09/2022 22:08:23,28.10,,,,,
157,06/09/2022 22:13:23,27.97,,,,,
158,06/09/2022 22:18:23,27.88,,,,,
159,06/09/2022 22:23:23,27.75,,,,,
160,06/09/2022 22:28:23,27.63,,,,,
161,06/09/2022 22:33:23,27.45,,,,,
162,06/09/2022 22:38:23,27.32,,,,,
163,06/09/2022 22:43:23,27.15,,,,,
164,06/09/2022 22:48:23,26.98,,,,,
165,06/09/2022 22:53:23,26.90,,,,,
166,06/09/2022 22:58:23,26.85,,,,,
167,06/09/2022 23:03:23,26.72,,,,,
168,06/09/2022 23:08:23,26.64,,,,,
169,06/09/2022 23:13:23,26.51,,,,,
170,06/09/2022 23:18:23,26.42,,,,,
171,06/09/2022 23:23:23,26.30,,,,,
172,06/09/2022 23:28:23,26.08,,,,,
173,06/09/2022 23:33:23,25.87,,,,,
174,06/09/2022 23:38:23,25.57,,,,,
175,06/09/2022 23:43:23,25.31,,,,,
176,06/09/2022 23:48:23,25.14,,,,,
177,06/09/2022 23:53:23,24.84,,,,,
178,06/09/2022 23:58:23,24.71,,,,,
179,06/10/2022 00:03:23,24.41,,,,,
180,06/10/2022 00:08:23,24.15,,,,,
181,06/10/2022 00:13:23,23.94,,,,,
182,06/10/2022 00:18:23,23.81,,,,,
183,06/10/2022 00:23:23,23.55,,,,,
184,06/10/2022 00:28:23,23.34,,,,,
185,06/10/2022 00:33:23,23.25,,,,,
186,06/10/2022 00:38:23,23.08,,,,,
187,06/10/2022 00:43:23,22.95,,,,,
188,06/10/2022 00:48:23,22.82,,,,,
189,06/10/2022 00:53:23,22.61,,,,,
190,06/10/2022 00:58:23,22.48,,,,,
191,06/10/2022 01:03:23,22.43,,,,,
192,06/10/2022 01:08:23,22.26,,,,,
193,06/10/2022 01:13:23,22.09,,,,,
194,06/10/2022 01:18:23,21.96,,,,,
195,06/10/2022 01:23:23,21.79,,,,,
196,06/10/2022 01:28:23,21.62,,,,,
197,06/10/2022 01:33:23,21.45,,,,,
198,06/10/2022 01:38:23,21.40,,,,,
199,06/10/2022 01:43:23,21.23,,,,,
200,06/10/2022 01:48:23,21.15,,,,,
201,06/10/2022 01:53:23,20.98,,,,,
202,06/10/2022 01:58:23,20.85,,,,,
203,06/10/2022 02:03:23,20.76,,,,,
204,06/10/2022 02:08:23,20.68,,,,,
205,06/10/2022 02:13:23,20.63,,,,,
206,06/10/2022 02:18:23,20.55,,,,,
207,06/10/2022 02:23:23,20.55,,,,,
208,06/10/2022 02:28:23,20.46,,,,,
209,06/10/2022 02:33:23,20.50,,,,,
210,06/10/2022 02:38:23,20.46,,,,,
211,06/10/2022 02:43:23,20.33,,,,,
212,06/10/2022 02:48:23,20.29,,,,,
213,06/10/2022 02:53:23,20.20,,,,,
214,06/10/2022 02:58:23,20.12,,,,,
215,06/10/2022 03:03:23,20.03,,,,,
216,06/10/2022 03:08:23,19.99,,,,,
217,06/10/2022 03:13:23,19.90,,,,,
218,06/10/2022 03:18:23,19.82,,,,,
219,06/10/2022 03:23:23,19.77,,,,,
220,06/10/2022 03:28:23,19.69,,,,,
221,06/10/2022 03:33:23,19.65,,,,,
222,06/10/2022 03:38:23,19.56,,,,,
223,06/10/2022 03:43:23,19.52,,,,,
224,06/10/2022 03:48:23,19.52,,,,,
225,06/10/2022 03:53:23,19.43,,,,,
226,06/10/2022 03:58:23,19.35,,,,,
227,06/10/2022 04:03:23,19.30,,,,,
228,06/10/2022 04:08:23,19.26,,,,,
229,06/10/2022 04:13:23,19.13,,,,,
230,06/10/2022 04:18:23,19.09,,,,,
231,06/10/2022 04:23:23,19.09,,,,,
232,06/10/2022 04:28:23,19.05,,,,,
233,06/10/2022 04:33:23,19.05,,,,,
234,06/10/2022 04:38:23,19.00,,,,,
235,06/10/2022 04:43:23,19.05,,,,,
236,06/10/2022 04:48:23,19.05,,,,,
237,06/10/2022 04:53:23,19.13,,,,,
238,06/10/2022 04:58:23,19.13,,,,,
239,06/10/2022 05:03:23,19.13,,,,,
240,06/10/2022 05:08:23,19.13,,,,,
241,06/10/2022 05:13:23,19.09,,,,,
242,06/10/2022 05:18:23,19.13,,,,,
243,06/10/2022 05:23:23,19.09,,,,,
244,06/10/2022 05:28:23,18.96,,,,,
245,06/10/2022 05:33:23,18.92,,,,,
246,06/10/2022 05:38:23,18.83,,,,,
247,06/10/2022 05:43:23,18.83,,,,,
248,06/10/2022 05:48:23,18.87,,,,,
249,06/10/2022 05:53:23,18.79,,,,,
250,06/10/2022 05:58:23,18.70,,,,,
251,06/10/2022 06:03:23,18.70,,,,,
252,06/10/2022 06:08:23,18.62,,,,,
253,06/10/2022 06:13:23,18.57,,,,,
254,06/10/2022 06:18:23,18.57,,,,,
255,06/10/2022 06:23:23,18.57,,,,,
256,06/10/2022 06:28:23,18.62,,,,,
257,06/10/2022 06:33:23,18.66,,,,,
258,06/10/2022 06:38:23,18.74,,,,,
259,06/10/2022 06:43:23,18.79,,,,,
260,06/10/2022 06:48:23,18.96,,,,,
261,06/10/2022 06:53:23,19.35,,,,,
262,06/10/2022 06:58:23,19.86,,,,,
263,06/10/2022 07:03:23,20.50,,,,,
264,06/10/2022 07:08:23,21.19,,,,,
265,06/10/2022 07:13:23,22.05,,,,,
266,06/10/2022 07:18:23,22.73,,,,,
267,06/10/2022 07:23:23,23.38,,,,,
268,06/10/2022 07:28:23,23.98,,,,,
269,06/10/2022 07:33:23,24.45,,,,,
270,06/10/2022 07:38:23,24.79,,,,,
271,06/10/2022 07:43:23,25.14,,,,,
272,06/10/2022 07:48:23,25.39,,,,,
273,06/10/2022 07:53:23,25.65,,,,,
274,06/10/2022 07:58:23,25.78,,,,,
275,06/10/2022 08:03:23,25.91,,,,,
276,06/10/2022 08:08:23,26.08,,,,,
277,06/10/2022 08:13:23,26.12,,,,,
278,06/10/2022 08:18:23,26.21,,,,,
279,06/10/2022 08:23:23,26.42,,,,,
280,06/10/2022 08:28:23,26.81,,,,,
281,06/10/2022 08:33:23,27.28,,,,,
282,06/10/2022 08:38:23,27.80,,,,,
283,06/10/2022 08:43:23,28.31,,,,,
284,06/10/2022 08:48:23,28.70,,,,,
285,06/10/2022 08:53:23,28.95,,,,,
286,06/10/2022 08:58:23,29.26,,,,,
287,06/10/2022 09:03:23,29.51,,,,,
288,06/10/2022 09:08:23,29.98,,,,,
289,06/10/2022 09:13:23,30.33,,,,,
290,06/10/2022 09:18:23,30.50,,,,,
291,06/10/2022 09:23:23,30.71,,,,,
292,06/10/2022 09:28:23,31.14,,,,,
293,06/10/2022 09:33:23,31.66,,,,,
294,06/10/2022 09:38:23,32.13,,,,,
295,06/10/2022 09:43:23,32.56,,,,,
296,06/10/2022 09:48:23,33.03,,,,,
297,06/10/2022 09:53:23,33.50,,,,,
298,06/10/2022 09:58:23,33.93,,,,,
299,06/10/2022 10:03:23,34.27,,,,,
300,06/10/2022 10:08:23,34.53,,,,,
301,06/10/2022 10:13:23,34.75,,,,,
302,06/10/2022 10:18:23,34.92,,,,,
303,06/10/2022 10:23:23,35.00,,,,,
304,06/10/2022 10:28:23,35.00,,,,,
305,06/10/2022 10:33:23,34.96,,,,,
306,06/10/2022 10:38:23,35.00,,,,,
307,06/10/2022 10:43:23,34.92,,,,,
308,06/10/2022 10:48:23,35.05,,,,,
309,06/10/2022 10:53:23,35.09,,,,,
310,06/10/2022 10:58:23,35.22,,,,,
311,06/10/2022 11:03:23,35.22,,,,,
312,06/10/2022 11:08:23,35.39,,,,,
313,06/10/2022 11:13:23,35.52,,,,,
314,06/10/2022 11:18:23,35.56,,,,,
315,06/10/2022 11:23:23,35.60,,,,,
316,06/10/2022 11:28:23,35.86,,,,,
317,06/10/2022 11:33:23,36.03,,,,,
318,06/10/2022 11:38:23,35.99,,,,,
319,06/10/2022 11:43:23,36.12,,,,,
320,06/10/2022 11:48:23,36.16,,,,,
321,06/10/2022 11:53:23,36.03,,,,,
322,06/10/2022 11:58:23,36.03,,,,,
323,06/10/2022 12:03:23,35.78,,,,,
324,06/10/2022 12:08:23,35.69,,,,,
325,06/10/2022 12:13:23,35.73,,,,,
326,06/10/2022 12:18:23,35.86,,,,,
327,06/10/2022 12:23:23,35.99,,,,,
328,06/10/2022 12:28:23,36.08,,,,,
329,06/10/2022 12:33:23,36.21,,,,,
330,06/10/2022 12:38:23,36.29,,,,,
331,06/10/2022 12:43:23,36.38,,,,,
332,06/10/2022 12:48:23,36.38,,,,,
333,06/10/2022 12:53:23,36.46,,,,,
334,06/10/2022 12:58:23,36.46,,,,,
335,06/10/2022 13:03:23,36.51,,,,,
336,06/10/2022 13:08:23,36.46,,,,,
337,06/10/2022 13:13:23,36.46,,,,,
338,06/10/2022 13:18:23,36.51,,,,,
339,06/10/2022 13:23:23,36.55,,,,,
340,06/10/2022 13:28:23,36.51,,,,,
341,06/10/2022 13:33:23,36.59,,,,,
342,06/10/2022 13:38:23,36.63,,,,,
343,06/10/2022 13:43:23,36.68,,,,,
344,06/10/2022 13:48:23,36.68,,,,,
345,06/10/2022 13:53:23,36.51,,,,,
346,06/10/2022 13:58:23,36.51,,,,,
347,06/10/2022 14:03:23,36.51,,,,,
348,06/10/2022 14:08:23,36.55,,,,,
349,06/10/2022 14:13:23,36.59,,,,,
350,06/10/2022 14:18:23,36.68,,,,,
351,06/10/2022 14:23:23,36.72,,,,,
352,06/10/2022 14:28:23,36.85,,,,,
353,06/10/2022 14:33:23,36.85,,,,,
354,06/10/2022 14:38:23,36.98,,,,,
355,06/10/2022 14:43:23,36.98,,,,,
356,06/10/2022 14:48:23,37.02,,,,,
357,06/10/2022 14:53:23,37.06,,,,,
358,06/10/2022 14:58:23,37.15,,,,,
359,06/10/2022 15:03:23,37.15,,,,,
360,06/10/2022 15:08:23,37.23,,,,,
361,06/10/2022 15:13:23,37.23,,,,,
362,06/10/2022 15:18:23,37.23,,,,,
363,06/10/2022 15:23:23,37.32,,,,,
364,06/10/2022 15:28:23,37.41,,,,,
365,06/10/2022 15:33:23,37.45,,,,,
366,06/10/2022 15:38:23,37.54,,,,,
367,06/10/2022 15:43:23,37.66,,,,,
368,06/10/2022 15:48:23,37.84,,,,,
369,06/10/2022 15:53:23,37.96,,,,,
370,06/10/2022 15:58:23,38.01,,,,,
371,06/10/2022 16:03:23,38.01,,,,,
372,06/10/2022 16:08:23,38.05,,,,,
373,06/10/2022 16:13:23,38.01,,,,,
374,06/10/2022 16:18:23,37.96,,,,,
375,06/10/2022 16:23:23,37.96,,,,,
376,06/10/2022 16:28:23,37.92,,,,,
377,06/10/2022 16:33:23,37.96,,,,,
378,06/10/2022 16:38:23,37.92,,,,,
379,06/10/2022 16:43:23,37.96,,,,,
380,06/10/2022 16:48:23,37.96,,,,,
381,06/10/2022 16:53:23,37.92,,,,,
382,06/10/2022 16:58:23,38.01,,,,,
383,06/10/2022 17:03:23,38.05,,,,,
384,06/10/2022 17:08:23,38.09,,,,,
385,06/10/2022 17:13:23,38.05,,,,,
386,06/10/2022 17:18:23,38.14,,,,,
387,06/10/2022 17:23:23,38.18,,,,,
388,06/10/2022 17:28:23,38.18,,,,,
389,06/10/2022 17:33:23,38.14,,,,,
390,06/10/2022 17:38:23,38.18,,,,,
391,06/10/2022 17:43:23,38.14,,,,,
392,06/10/2022 17:48:23,38.14,,,,,
393,06/10/2022 17:53:23,38.18,,,,,
394,06/10/2022 17:58:23,38.22,,,,,
395,06/10/2022 18:03:23,38.22,,,,,
396,06/10/2022 18:08:23,38.22,,,,,
397,06/10/2022 18:13:23,38.18,,,,,
398,06/10/2022 18:18:23,38.18,,,,,
399,06/10/2022 18:23:23,38.14,,,,,
400,06/10/2022 18:28:23,38.14,,,,,
401,06/10/2022 18:33:23,38.09,,,,,
402,06/10/2022 18:38:23,38.05,,,,,
403,06/10/2022 18:43:23,38.05,,,,,
404,06/10/2022 18:48:23,37.96,,,,,
405,06/10/2022 18:53:23,37.88,,,,,
406,06/10/2022 18:58:23,37.88,,,,,
407,06/10/2022 19:03:23,37.75,,,,,
408,06/10/2022 19:08:23,37.62,,,,,
409,06/10/2022 19:13:23,37.58,,,,,
410,06/10/2022 19:18:23,37.49,,,,,
411,06/10/2022 19:23:23,37.41,,,,,
412,06/10/2022 19:28:23,37.36,,,,,
413,06/10/2022 19:33:23,37.23,,,,,
414,06/10/2022 19:38:23,37.02,,,,,
415,06/10/2022 19:43:23,36.76,,,,,
416,06/10/2022 19:48:23,36.42,,,,,
417,06/10/2022 19:53:23,36.12,,,,,
418,06/10/2022 19:58:23,35.82,,,,,
419,06/10/2022 20:03:23,35.52,,,,,
420,06/10/2022 20:08:23,35.18,,,,,
421,06/10/2022 20:13:23,34.88,,,,,
422,06/10/2022 20:18:23,34.57,,,,,
423,06/10/2022 20:23:23,34.27,,,,,
424,06/10/2022 20:28:23,33.97,,,,,
425,06/10/2022 20:33:23,33.67,,,,,
426,06/10/2022 20:38:23,33.37,,,,,
427,06/10/2022 20:43:23,33.03,,,,,
428,06/10/2022 20:48:23,32.69,,,,,
429,06/10/2022 20:53:23,32.34,,,,,
430,06/10/2022 20:58:23,32.00,,,,,
431,06/10/2022 21:03:23,31.66,,,,,
432,06/10/2022 21:08:23,31.27,,,,,
433,06/10/2022 21:13:23,30.97,,,,,
434,06/10/2022 21:18:23,30.67,,,,,
435,06/10/2022 21:23:23,30.54,,,,,
436,06/10/2022 21:28:23,30.41,,,,,
437,06/10/2022 21:33:23,30.37,,,,,
438,06/10/2022 21:38:23,30.33,,,,,
439,06/10/2022 21:43:23,30.28,,,,,
440,06/10/2022 21:48:23,30.20,,,,,
441,06/10/2022 21:53:23,30.11,,,,,
442,06/10/2022 21:58:23,29.98,,,,,
443,06/10/2022 22:03:23,29.90,,,,,
444,06/10/2022 22:08:23,29.64,,,,,
445,06/10/2022 22:13:23,29.43,,,,,
446,06/10/2022 22:18:23,29.13,,,,,
447,06/10/2022 22:23:23,28.83,,,,,
448,06/10/2022 22:28:23,28.53,,,,,
449,06/10/2022 22:33:23,28.18,,,,,
450,06/10/2022 22:38:23,28.01,,,,,
451,06/10/2022 22:43:23,27.75,,,,,
452,06/10/2022 22:48:23,27.54,,,,,
453,06/10/2022 22:53:23,27.28,,,,,
454,06/10/2022 22:58:23,27.07,,,,,
455,06/10/2022 23:03:23,26.81,,,,,
456,06/10/2022 23:08:23,26.64,,,,,
457,06/10/2022 23:13:23,26.47,,,,,
458,06/10/2022 23:18:23,26.21,,,,,
459,06/10/2022 23:23:23,26.04,,,,,
460,06/10/2022 23:28:23,25.91,,,,,
461,06/10/2022 23:33:23,25.74,,,,,
462,06/10/2022 23:38:23,25.69,,,,,
463,06/10/2022 23:43:23,25.57,,,,,
464,06/10/2022 23:48:23,25.48,,,,,
465,06/10/2022 23:53:23,25.39,,,,,
466,06/10/2022 23:58:23,25.27,,,,,
467,06/11/2022 00:03:23,25.18,,,,,
468,06/11/2022 00:08:23,25.05,,,,,
469,06/11/2022 00:13:23,24.88,,,,,
470,06/11/2022 00:18:23,24.75,,,,,
471,06/11/2022 00:23:23,24.62,,,,,
472,06/11/2022 00:28:23,24.54,,,,,
473,06/11/2022 00:33:23,24.36,,,,,
474,06/11/2022 00:38:23,24.24,,,,,
475,06/11/2022 00:43:23,24.15,,,,,
476,06/11/2022 00:48:23,23.89,,,,,
477,06/11/2022 00:53:23,23.76,,,,,
478,06/11/2022 00:58:23,23.68,,,,,
479,06/11/2022 01:03:23,23.55,,,,,
480,06/11/2022 01:08:23,23.46,,,,,
481,06/11/2022 01:13:23,23.38,,,,,
482,06/11/2022 01:18:23,23.25,,,,,
483,06/11/2022 01:23:23,23.16,,,,,
484,06/11/2022 01:28:23,23.08,,,,,
485,06/11/2022 01:33:23,22.99,,,,,
486,06/11/2022 01:38:23,22.99,,,,,
487,06/11/2022 01:43:23,22.86,,,,,
488,06/11/2022 01:48:23,22.82,,,,,
489,06/11/2022 01:53:23,22.78,,,,,
490,06/11/2022 01:58:23,22.69,,,,,
491,06/11/2022 02:03:23,22.56,,,,,
492,06/11/2022 02:08:23,22.56,,,,,
493,06/11/2022 02:13:23,22.43,,,,,
494,06/11/2022 02:18:23,22.39,,,,,
495,06/11/2022 02:23:23,22.26,,,,,
496,06/11/2022 02:28:23,22.13,,,,,
497,06/11/2022 02:33:23,22.05,,,,,
498,06/11/2022 02:38:23,21.92,,,,,
499,06/11/2022 02:43:23,21.79,,,,,
500,06/11/2022 02:48:23,21.62,,,,,
501,06/11/2022 02:53:23,21.53,,,,,
502,06/11/2022 02:58:23,21.45,,,,,
503,06/11/2022 03:03:23,21.32,,,,,
504,06/11/2022 03:08:23,21.28,,,,,
505,06/11/2022 03:13:23,21.23,,,,,
506,06/11/2022 03:18:23,21.19,,,,,
507,06/11/2022 03:23:23,21.15,,,,,
508,06/11/2022 03:28:23,21.15,,,,,
509,06/11/2022 03:33:23,21.10,,,,,
510,06/11/2022 03:38:23,21.06,,,,,
511,06/11/2022 03:43:23,21.02,,,,,
512,06/11/2022 03:48:23,20.93,,,,,
513,06/11/2022 03:53:23,20.80,,,,,
514,06/11/2022 03:58:23,20.76,,,,,
515,06/11/2022 04:03:23,20.68,,,,,
516,06/11/2022 04:08:23,20.55,,,,,
517,06/11/2022 04:13:23,20.46,,,,,
518,06/11/2022 04:18:23,20.29,,,,,
519,06/11/2022 04:23:23,20.20,,,,,
520,06/11/2022 04:28:23,20.12,,,,,
521,06/11/2022 04:33:23,19.99,,,,,
522,06/11/2022 04:38:23,19.86,,,,,
523,06/11/2022 04:43:23,19.73,,,,,
524,06/11/2022 04:48:23,19.60,,,,,
525,06/11/2022 04:53:23,19.52,,,,,
526,06/11/2022 04:58:23,19.39,,,,,
527,06/11/2022 05:03:23,19.35,,,,,
528,06/11/2022 05:08:23,19.35,,,,,
529,06/11/2022 05:13:23,19.30,,,,,
530,06/11/2022 05:18:23,19.22,,,,,
531,06/11/2022 05:23:23,19.05,,,,,
532,06/11/2022 05:28:23,18.96,,,,,
533,06/11/2022 05:33:23,18.83,,,,,
534,06/11/2022 05:38:23,18.83,,,,,
535,06/11/2022 05:43:23,18.74,,,,,
536,06/11/2022 05:48:23,18.66,,,,,
537,06/11/2022 05:53:23,18.62,,,,,
538,06/11/2022 05:58:23,18.57,,,,,
539,06/11/2022 06:03:23,18.62,,,,,
540,06/11/2022 06:08:23,18.70,,,,,
541,06/11/2022 06:13:23,18.70,,,,,
542,06/11/2022 06:18:23,18.96,,,,,
543,06/11/2022 06:23:23,19.05,,,,,
544,06/11/2022 06:28:23,19.05,,,,,
545,06/11/2022 06:33:23,19.17,,,,,
546,06/11/2022 06:38:23,19.26,,,,,
547,06/11/2022 06:43:23,19.35,,,,,
548,06/11/2022 06:48:23,19.47,,,,,
549,06/11/2022 06:53:23,19.65,,,,,
550,06/11/2022 06:58:23,20.12,,,,,
551,06/11/2022 07:03:23,20.68,,,,,
552,06/11/2022 07:08:23,21.32,,,,,
553,06/11/2022 07:13:23,22.01,,,,,
554,06/11/2022 07:18:23,22.69,,,,,
555,06/11/2022 07:23:23,23.29,,,,,
556,06/11/2022 07:28:23,23.89,,,,,
557,06/11/2022 07:33:23,24.45,,,,,
558,06/11/2022 07:38:23,24.92,,,,,
559,06/11/2022 07:43:23,25.14,,,,,
560,06/11/2022 07:48:23,25.44,,,,,
561,06/11/2022 07:53:23,25.61,,,,,
562,06/11/2022 07:58:23,25.78,,,,,
563,06/11/2022 08:03:23,25.87,,,,,
564,06/11/2022 08:08:23,25.95,,,,,
565,06/11/2022 08:13:23,26.04,,,,,
566,06/11/2022 08:18:23,25.99,,,,,
567,06/11/2022 08:23:23,26.17,,,,,
568,06/11/2022 08:28:23,26.47,,,,,
569,06/11/2022 08:33:23,26.90,,,,,
570,06/11/2022 08:38:23,27.45,,,,,
571,06/11/2022 08:43:23,27.80,,,,,
572,06/11/2022 08:48:23,28.01,,,,,
573,06/11/2022 08:53:23,28.23,,,,,
574,06/11/2022 08:58:23,28.48,,,,,
575,06/11/2022 09:03:23,28.74,,,,,
576,06/11/2022 09:08:23,29.08,,,,,
577,06/11/2022 09:13:23,29.43,,,,,
578,06/11/2022 09:18:23,29.68,,,,,
