#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,04/16/2022 11:08:26,27.63,,,,
2,04/16/2022 11:13:26,23.08,,,,
3,04/16/2022 11:18:26,19.90,,,,
4,04/16/2022 11:23:26,18.36,,,,
5,04/16/2022 11:28:26,17.63,,,,
6,04/16/2022 11:33:26,17.24,,,,
7,04/16/2022 11:38:26,17.37,,,,
8,04/16/2022 11:43:26,17.50,,,,
9,04/16/2022 11:48:26,18.06,,,,
10,04/16/2022 11:53:26,17.80,,,,
11,04/16/2022 11:58:26,17.97,,,,
12,04/16/2022 12:03:26,17.93,,,,
13,04/16/2022 12:08:26,17.72,,,,
14,04/16/2022 12:13:26,18.10,,,,
15,04/16/2022 12:18:26,18.02,,,,
16,04/16/2022 12:23:26,18.23,,,,
17,04/16/2022 12:28:26,18.27,,,,
18,04/16/2022 12:33:26,18.44,,,,
19,04/16/2022 12:38:26,18.62,,,,
20,04/16/2022 12:43:26,18.57,,,,
21,04/16/2022 12:48:26,18.23,,,,
22,04/16/2022 12:53:26,17.80,,,,
23,04/16/2022 12:58:26,17.46,,,,
24,04/16/2022 13:03:26,17.29,,,,
25,04/16/2022 13:08:26,17.07,,,,
26,04/16/2022 13:13:26,17.03,,,,
27,04/16/2022 13:18:26,16.99,,,,
28,04/16/2022 13:23:26,17.07,,,,
29,04/16/2022 13:28:26,17.46,,,,
30,04/16/2022 13:33:26,18.02,,,,
31,04/16/2022 13:38:26,18.74,,,,
32,04/16/2022 13:43:26,18.70,,,,
33,04/16/2022 13:48:26,18.70,,,,
34,04/16/2022 13:53:26,18.62,,,,
35,04/16/2022 13:58:26,18.62,,,,
36,04/16/2022 14:03:26,18.49,,,,
37,04/16/2022 14:08:26,18.49,,,,
38,04/16/2022 14:13:26,18.74,,,,
39,04/16/2022 14:18:26,19.13,,,,
40,04/16/2022 14:23:26,19.43,,,,
41,04/16/2022 14:28:26,19.65,,,,
42,04/16/2022 14:33:26,19.56,,,,
43,04/16/2022 14:38:26,19.43,,,,
44,04/16/2022 14:43:26,19.47,,,,
45,04/16/2022 14:48:26,19.65,,,,
46,04/16/2022 14:53:26,19.73,,,,
47,04/16/2022 14:58:26,19.60,,,,
48,04/16/2022 15:03:26,19.65,,,,
49,04/16/2022 15:08:26,19.82,,,,
50,04/16/2022 15:13:26,19.95,,,,
51,04/16/2022 15:18:26,20.03,,,,
52,04/16/2022 15:23:26,19.99,,,,
53,04/16/2022 15:28:26,19.95,,,,
54,04/16/2022 15:33:26,19.90,,,,
55,04/16/2022 15:38:26,19.65,,,,
56,04/16/2022 15:43:26,19.56,,,,
57,04/16/2022 15:48:26,19.65,,,,
58,04/16/2022 15:53:26,19.47,,,,
59,04/16/2022 15:58:26,19.43,,,,
60,04/16/2022 16:03:26,19.35,,,,
61,04/16/2022 16:08:26,19.39,,,,
62,04/16/2022 16:13:26,19.56,,,,
63,04/16/2022 16:18:26,19.69,,,,
64,04/16/2022 16:23:26,19.73,,,,
65,04/16/2022 16:28:26,19.56,,,,
66,04/16/2022 16:33:26,19.39,,,,
67,04/16/2022 16:38:26,19.35,,,,
68,04/16/2022 16:43:26,19.22,,,,
69,04/16/2022 16:48:26,19.13,,,,
70,04/16/2022 16:53:26,19.13,,,,
71,04/16/2022 16:58:26,19.17,,,,
72,04/16/2022 17:03:26,19.22,,,,
73,04/16/2022 17:08:26,19.22,,,,
74,04/16/2022 17:13:26,19.30,,,,
75,04/16/2022 17:18:26,19.35,,,,
76,04/16/2022 17:23:26,19.30,,,,
77,04/16/2022 17:28:26,19.22,,,,
78,04/16/2022 17:33:26,19.26,,,,
79,04/16/2022 17:38:26,19.17,,,,
80,04/16/2022 17:43:26,19.13,,,,
81,04/16/2022 17:48:26,19.05,,,,
82,04/16/2022 17:53:26,18.92,,,,
83,04/16/2022 17:58:26,18.79,,,,
