#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/12/2022 11:47:13,32.13,,,,
2,05/12/2022 11:52:13,28.95,,,,
3,05/12/2022 11:57:13,26.94,,,,
4,05/12/2022 12:02:13,26.12,,,,
5,05/12/2022 12:07:13,25.05,,,,
6,05/12/2022 12:12:13,25.18,,,,
7,05/12/2022 12:17:13,24.97,,,,
8,05/12/2022 12:22:13,24.79,,,,
9,05/12/2022 12:27:13,24.62,,,,
10,05/12/2022 12:32:13,25.05,,,,
11,05/12/2022 12:37:13,25.44,,,,
12,05/12/2022 12:42:13,25.05,,,,
13,05/12/2022 12:47:13,25.01,,,,
14,05/12/2022 12:52:13,24.88,,,,
15,05/12/2022 12:57:13,25.27,,,,
16,05/12/2022 13:02:13,25.74,,,,
17,05/12/2022 13:07:13,26.12,,,,
18,05/12/2022 13:12:13,25.09,,,,
19,05/12/2022 13:17:13,25.22,,,,
20,05/12/2022 13:22:13,24.92,,,,
21,05/12/2022 13:27:13,25.48,,,,
22,05/12/2022 13:32:13,25.27,,,,
23,05/12/2022 13:37:13,25.65,,,,
24,05/12/2022 13:42:13,26.17,,,,
25,05/12/2022 13:47:13,27.54,,,,
26,05/12/2022 13:52:13,28.05,,,,
27,05/12/2022 13:57:13,28.70,,,,
28,05/12/2022 14:02:13,29.21,,,,
29,05/12/2022 14:07:13,28.48,,,,
30,05/12/2022 14:12:13,28.35,,,,
31,05/12/2022 14:17:13,28.14,,,,
32,05/12/2022 14:22:13,28.31,,,,
33,05/12/2022 14:27:13,28.27,,,,
34,05/12/2022 14:32:13,27.97,,,,
35,05/12/2022 14:37:13,28.70,,,,
36,05/12/2022 14:42:13,28.65,,,,
37,05/12/2022 14:47:13,28.91,,,,
38,05/12/2022 14:52:13,29.00,,,,
39,05/12/2022 14:57:13,28.78,,,,
40,05/12/2022 15:02:13,28.83,,,,
41,05/12/2022 15:07:13,28.95,,,,
42,05/12/2022 15:12:13,29.00,,,,
43,05/12/2022 15:17:13,29.00,,,,
44,05/12/2022 15:22:13,28.74,,,,
45,05/12/2022 15:27:13,29.34,,,,
46,05/12/2022 15:32:13,28.53,,,,
47,05/12/2022 15:37:13,29.04,,,,
48,05/12/2022 15:42:13,29.21,,,,
49,05/12/2022 15:47:13,29.04,,,,
50,05/12/2022 15:52:13,29.47,,,,
51,05/12/2022 15:57:13,29.64,,,,
52,05/12/2022 16:02:13,29.77,,,,
53,05/12/2022 16:07:13,29.90,,,,
54,05/12/2022 16:12:13,29.98,,,,
55,05/12/2022 16:17:13,29.86,,,,
56,05/12/2022 16:22:13,29.73,,,,
57,05/12/2022 16:27:13,29.64,,,,
58,05/12/2022 16:32:13,29.86,,,,
59,05/12/2022 16:37:13,30.24,,,,
60,05/12/2022 16:42:13,30.54,,,,
61,05/12/2022 16:47:13,29.51,,,,
62,05/12/2022 16:52:13,29.38,,,,
63,05/12/2022 16:57:13,29.77,,,,
64,05/12/2022 17:02:13,29.43,,,,
65,05/12/2022 17:07:13,28.95,,,,
66,05/12/2022 17:12:13,28.70,,,,
67,05/12/2022 17:17:13,27.54,,,,
68,05/12/2022 17:22:13,27.24,,,,
