#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/05/2022 11:23:22,25.48,,,,
2,05/05/2022 11:28:22,23.51,,,,
3,05/05/2022 11:33:22,22.86,,,,
4,05/05/2022 11:38:22,22.82,,,,
5,05/05/2022 11:43:22,22.82,,,,
6,05/05/2022 11:48:22,22.73,,,,
7,05/05/2022 11:53:22,22.82,,,,
8,05/05/2022 11:58:22,22.86,,,,
9,05/05/2022 12:03:22,22.99,,,,
10,05/05/2022 12:08:22,22.82,,,,
11,05/05/2022 12:13:22,23.08,,,,
12,05/05/2022 12:18:22,23.25,,,,
13,05/05/2022 12:23:22,23.42,,,,
14,05/05/2022 12:28:22,23.72,,,,
15,05/05/2022 12:33:22,24.02,,,,
16,05/05/2022 12:38:22,24.02,,,,
17,05/05/2022 12:43:22,23.98,,,,
18,05/05/2022 12:48:22,23.94,,,,
19,05/05/2022 12:53:22,23.85,,,,
20,05/05/2022 12:58:22,23.89,,,,
21,05/05/2022 13:03:22,24.28,,,,
22,05/05/2022 13:08:22,24.45,,,,
23,05/05/2022 13:13:22,24.79,,,,
24,05/05/2022 13:18:22,24.97,,,,
25,05/05/2022 13:23:22,25.22,,,,
26,05/05/2022 13:28:22,25.27,,,,
27,05/05/2022 13:33:22,25.05,,,,
28,05/05/2022 13:38:22,25.18,,,,
29,05/05/2022 13:43:22,25.09,,,,
30,05/05/2022 13:48:22,25.05,,,,
31,05/05/2022 13:53:22,24.79,,,,
32,05/05/2022 13:58:22,24.75,,,,
33,05/05/2022 14:03:22,24.92,,,,
34,05/05/2022 14:08:22,24.92,,,,
35,05/05/2022 14:13:22,24.88,,,,
36,05/05/2022 14:18:22,25.01,,,,
37,05/05/2022 14:23:22,25.01,,,,
38,05/05/2022 14:28:22,24.79,,,,
39,05/05/2022 14:33:22,24.71,,,,
40,05/05/2022 14:38:22,24.71,,,,
41,05/05/2022 14:43:22,24.66,,,,
42,05/05/2022 14:48:22,24.49,,,,
43,05/05/2022 14:53:22,24.32,,,,
44,05/05/2022 14:58:22,24.19,,,,
45,05/05/2022 15:03:22,24.11,,,,
46,05/05/2022 15:08:22,24.15,,,,
47,05/05/2022 15:13:22,24.06,,,,
48,05/05/2022 15:18:22,23.98,,,,
49,05/05/2022 15:23:22,23.94,,,,
50,05/05/2022 15:28:22,23.94,,,,
51,05/05/2022 15:33:22,23.85,,,,
52,05/05/2022 15:38:22,23.68,,,,
53,05/05/2022 15:43:22,23.72,,,,
54,05/05/2022 15:48:22,23.76,,,,
55,05/05/2022 15:53:22,23.72,,,,
56,05/05/2022 15:58:22,23.59,,,,
57,05/05/2022 16:03:22,23.42,,,,
58,05/05/2022 16:08:22,23.38,,,,
59,05/05/2022 16:13:22,23.16,,,,
60,05/05/2022 16:18:22,22.95,,,,
61,05/05/2022 16:23:22,22.78,,,,
62,05/05/2022 16:28:22,22.61,,,,
63,05/05/2022 16:33:22,22.52,,,,
64,05/05/2022 16:38:22,22.48,,,,
65,05/05/2022 16:43:22,22.39,,,,
66,05/05/2022 16:48:22,22.35,,,,
67,05/05/2022 16:53:22,22.39,,,,
68,05/05/2022 16:58:22,22.31,,,,
69,05/05/2022 17:03:22,22.26,,,,
70,05/05/2022 17:08:22,22.22,,,,
71,05/05/2022 17:13:22,22.09,,,,
72,05/05/2022 17:18:22,22.09,,,,
73,05/05/2022 17:23:22,22.05,,,,
74,05/05/2022 17:28:22,22.05,,,,
75,05/05/2022 17:33:22,22.05,,,,
76,05/05/2022 17:38:22,22.05,,,,
77,05/05/2022 17:43:22,22.01,,,,
78,05/05/2022 17:48:22,22.01,,,,
79,05/05/2022 17:53:22,21.96,,,,
80,05/05/2022 17:58:22,21.88,,,,
81,05/05/2022 18:03:22,21.83,,,,
82,05/05/2022 18:08:22,21.83,,,,
83,05/05/2022 18:13:22,21.66,,,,
84,05/05/2022 18:18:22,21.70,,,,
85,05/05/2022 18:23:22,21.83,,,,
86,05/05/2022 18:28:22,21.92,,,,
87,05/05/2022 18:33:22,21.92,,,,
88,05/05/2022 18:38:22,21.96,,,,
89,05/05/2022 18:43:22,21.92,,,,
90,05/05/2022 18:48:22,21.88,,,,
91,05/05/2022 18:53:22,21.83,,,,
92,05/05/2022 18:58:22,21.83,,,,
93,05/05/2022 19:03:22,21.83,,,,
94,05/05/2022 19:08:22,21.96,,,,
95,05/05/2022 19:13:22,22.22,,,,
96,05/05/2022 19:18:22,22.39,,,,
97,05/05/2022 19:23:22,22.48,,,,
98,05/05/2022 19:28:22,22.43,,,,
99,05/05/2022 19:33:22,22.39,,,,
100,05/05/2022 19:38:22,22.43,,,,
101,05/05/2022 19:43:22,22.31,,,,
102,05/05/2022 19:48:22,22.13,,,,
103,05/05/2022 19:53:22,21.96,,,,
104,05/05/2022 19:58:22,21.79,,,,
105,05/05/2022 20:03:22,21.70,,,,
106,05/05/2022 20:08:22,21.58,,,,
107,05/05/2022 20:13:22,21.40,,,,
108,05/05/2022 20:18:22,21.10,,,,
109,05/05/2022 20:23:22,20.76,,,,
110,05/05/2022 20:28:22,20.03,,,,
111,05/05/2022 20:33:22,19.35,,,,
112,05/05/2022 20:38:22,19.00,,,,
113,05/05/2022 20:43:22,18.92,,,,
114,05/05/2022 20:48:22,18.74,,,,
115,05/05/2022 20:53:22,18.74,,,,
116,05/05/2022 20:58:22,18.79,,,,
117,05/05/2022 21:03:22,18.83,,,,
118,05/05/2022 21:08:22,18.83,,,,
119,05/05/2022 21:13:22,18.87,,,,
120,05/05/2022 21:18:22,18.87,,,,
121,05/05/2022 21:23:22,18.83,,,,
122,05/05/2022 21:28:22,18.79,,,,
123,05/05/2022 21:33:22,18.70,,,,
124,05/05/2022 21:38:22,18.74,,,,
125,05/05/2022 21:43:22,18.79,,,,
126,05/05/2022 21:48:22,18.70,,,,
127,05/05/2022 21:53:22,18.66,,,,
128,05/05/2022 21:58:22,18.62,,,,
129,05/05/2022 22:03:22,18.49,,,,
130,05/05/2022 22:08:22,18.32,,,,
131,05/05/2022 22:13:22,18.23,,,,
132,05/05/2022 22:18:22,18.14,,,,
133,05/05/2022 22:23:22,18.06,,,,
134,05/05/2022 22:28:22,17.97,,,,
135,05/05/2022 22:33:22,17.89,,,,
136,05/05/2022 22:38:22,17.80,,,,
137,05/05/2022 22:43:22,17.72,,,,
138,05/05/2022 22:48:22,17.59,,,,
139,05/05/2022 22:53:22,17.46,,,,
140,05/05/2022 22:58:22,17.37,,,,
141,05/05/2022 23:03:22,17.29,,,,
142,05/05/2022 23:08:22,17.20,,,,
143,05/05/2022 23:13:22,17.11,,,,
144,05/05/2022 23:18:22,17.11,,,,
145,05/05/2022 23:23:22,17.03,,,,
146,05/05/2022 23:28:22,16.99,,,,
147,05/05/2022 23:33:22,16.86,,,,
148,05/05/2022 23:38:22,16.73,,,,
149,05/05/2022 23:43:22,16.60,,,,
150,05/05/2022 23:48:22,16.56,,,,
151,05/05/2022 23:53:22,16.51,,,,
152,05/05/2022 23:58:22,16.39,,,,
153,05/06/2022 00:03:22,16.21,,,,
154,05/06/2022 00:08:22,16.08,,,,
155,05/06/2022 00:13:22,16.00,,,,
156,05/06/2022 00:18:22,15.87,,,,
157,05/06/2022 00:23:22,15.87,,,,
158,05/06/2022 00:28:22,15.78,,,,
159,05/06/2022 00:33:22,15.70,,,,
160,05/06/2022 00:38:22,15.66,,,,
161,05/06/2022 00:43:22,15.61,,,,
162,05/06/2022 00:48:22,15.40,,,,
163,05/06/2022 00:53:22,15.14,,,,
164,05/06/2022 00:58:22,15.10,,,,
165,05/06/2022 01:03:22,15.14,,,,
166,05/06/2022 01:08:22,15.18,,,,
167,05/06/2022 01:13:22,15.14,,,,
168,05/06/2022 01:18:22,15.18,,,,
169,05/06/2022 01:23:22,15.10,,,,
170,05/06/2022 01:28:22,15.01,,,,
171,05/06/2022 01:33:22,14.88,,,,
172,05/06/2022 01:38:22,14.71,,,,
173,05/06/2022 01:43:22,14.63,,,,
174,05/06/2022 01:48:22,14.50,,,,
175,05/06/2022 01:53:22,14.41,,,,
176,05/06/2022 01:58:22,14.37,,,,
177,05/06/2022 02:03:22,14.37,,,,
178,05/06/2022 02:08:22,14.37,,,,
179,05/06/2022 02:13:22,14.33,,,,
180,05/06/2022 02:18:22,14.33,,,,
181,05/06/2022 02:23:22,14.33,,,,
182,05/06/2022 02:28:22,14.37,,,,
183,05/06/2022 02:33:22,14.41,,,,
184,05/06/2022 02:38:22,14.45,,,,
185,05/06/2022 02:43:22,14.54,,,,
186,05/06/2022 02:48:22,14.50,,,,
187,05/06/2022 02:53:22,14.41,,,,
188,05/06/2022 02:58:22,14.20,,,,
189,05/06/2022 03:03:22,14.11,,,,
190,05/06/2022 03:08:22,14.11,,,,
191,05/06/2022 03:13:22,14.15,,,,
192,05/06/2022 03:18:22,14.28,,,,
193,05/06/2022 03:23:22,14.37,,,,
194,05/06/2022 03:28:22,14.41,,,,
195,05/06/2022 03:33:22,14.41,,,,
196,05/06/2022 03:38:22,14.33,,,,
197,05/06/2022 03:43:22,14.28,,,,
198,05/06/2022 03:48:22,14.28,,,,
199,05/06/2022 03:53:22,14.28,,,,
200,05/06/2022 03:58:22,14.33,,,,
201,05/06/2022 04:03:22,14.37,,,,
202,05/06/2022 04:08:22,14.37,,,,
203,05/06/2022 04:13:22,14.37,,,,
204,05/06/2022 04:18:22,14.41,,,,
205,05/06/2022 04:23:22,14.41,,,,
206,05/06/2022 04:28:22,14.41,,,,
207,05/06/2022 04:33:22,14.28,,,,
208,05/06/2022 04:38:22,14.24,,,,
209,05/06/2022 04:43:22,14.15,,,,
210,05/06/2022 04:48:22,14.11,,,,
211,05/06/2022 04:53:22,14.07,,,,
212,05/06/2022 04:58:22,14.07,,,,
213,05/06/2022 05:03:22,14.03,,,,
214,05/06/2022 05:08:22,14.07,,,,
215,05/06/2022 05:13:22,14.11,,,,
216,05/06/2022 05:18:22,14.07,,,,
217,05/06/2022 05:23:22,14.07,,,,
218,05/06/2022 05:28:22,14.11,,,,
219,05/06/2022 05:33:22,13.94,,,,
220,05/06/2022 05:38:22,13.81,,,,
221,05/06/2022 05:43:22,13.81,,,,
222,05/06/2022 05:48:22,13.94,,,,
223,05/06/2022 05:53:22,13.98,,,,
224,05/06/2022 05:58:22,14.03,,,,
225,05/06/2022 06:03:22,14.03,,,,
226,05/06/2022 06:08:22,13.98,,,,
227,05/06/2022 06:13:22,13.98,,,,
228,05/06/2022 06:18:22,13.98,,,,
229,05/06/2022 06:23:22,14.07,,,,
230,05/06/2022 06:28:22,14.07,,,,
231,05/06/2022 06:33:22,14.07,,,,
232,05/06/2022 06:38:22,14.11,,,,
233,05/06/2022 06:43:22,14.11,,,,
234,05/06/2022 06:48:22,14.20,,,,
235,05/06/2022 06:53:22,14.33,,,,
236,05/06/2022 06:58:22,14.37,,,,
237,05/06/2022 07:03:22,14.41,,,,
238,05/06/2022 07:08:22,14.50,,,,
239,05/06/2022 07:13:22,14.75,,,,
240,05/06/2022 07:18:22,14.84,,,,
241,05/06/2022 07:23:22,14.97,,,,
242,05/06/2022 07:28:22,15.14,,,,
243,05/06/2022 07:33:22,15.36,,,,
244,05/06/2022 07:38:22,15.48,,,,
245,05/06/2022 07:43:22,15.74,,,,
246,05/06/2022 07:48:22,15.91,,,,
247,05/06/2022 07:53:22,16.08,,,,
248,05/06/2022 07:58:22,16.34,,,,
249,05/06/2022 08:03:22,16.43,,,,
250,05/06/2022 08:08:22,16.51,,,,
251,05/06/2022 08:13:22,16.77,,,,
252,05/06/2022 08:18:22,16.86,,,,
253,05/06/2022 08:23:22,16.94,,,,
254,05/06/2022 08:28:22,17.07,,,,
255,05/06/2022 08:33:22,17.11,,,,
256,05/06/2022 08:38:22,17.16,,,,
257,05/06/2022 08:43:22,17.20,,,,
258,05/06/2022 08:48:22,17.37,,,,
259,05/06/2022 08:53:22,17.41,,,,
260,05/06/2022 08:58:22,17.67,,,,
261,05/06/2022 09:03:22,17.93,,,,
262,05/06/2022 09:08:22,18.23,,,,
263,05/06/2022 09:13:22,18.27,,,,
264,05/06/2022 09:18:22,18.62,,,,
265,05/06/2022 09:23:22,18.96,,,,
266,05/06/2022 09:28:22,19.22,,,,
267,05/06/2022 09:33:22,19.43,,,,
268,05/06/2022 09:38:22,19.65,,,,
269,05/06/2022 09:43:22,19.99,,,,
270,05/06/2022 09:48:22,20.37,,,,
271,05/06/2022 09:53:22,20.80,,,,
272,05/06/2022 09:58:22,21.15,,,,
273,05/06/2022 10:03:22,21.32,,,,
274,05/06/2022 10:08:22,21.58,,,,
275,05/06/2022 10:13:22,21.79,,,,
276,05/06/2022 10:18:22,21.79,,,,
277,05/06/2022 10:23:22,21.83,,,,
278,05/06/2022 10:28:22,22.09,,,,
279,05/06/2022 10:33:22,22.18,,,,
280,05/06/2022 10:38:22,22.22,,,,
281,05/06/2022 10:43:22,22.56,,,,
282,05/06/2022 10:48:22,22.78,,,,
283,05/06/2022 10:53:22,23.03,,,,
284,05/06/2022 10:58:22,23.21,,,,
285,05/06/2022 11:03:22,23.46,,,,
286,05/06/2022 11:08:22,23.64,,,,
287,05/06/2022 11:13:22,23.98,,,,
288,05/06/2022 11:18:22,24.19,,,,
289,05/06/2022 11:23:22,24.58,,,,
290,05/06/2022 11:28:22,24.79,,,,
291,05/06/2022 11:33:22,24.84,,,,
292,05/06/2022 11:38:22,25.14,,,,
293,05/06/2022 11:43:22,25.01,,,,
294,05/06/2022 11:48:22,25.31,,,,
295,05/06/2022 11:53:22,25.48,,,,
296,05/06/2022 11:58:22,25.74,,,,
297,05/06/2022 12:03:22,26.04,,,,
298,05/06/2022 12:08:22,26.25,,,,
299,05/06/2022 12:13:22,26.04,,,,
300,05/06/2022 12:18:22,25.95,,,,
301,05/06/2022 12:23:22,25.69,,,,
302,05/06/2022 12:28:22,25.35,,,,
303,05/06/2022 12:33:22,24.92,,,,
304,05/06/2022 12:38:22,24.36,,,,
305,05/06/2022 12:43:22,24.02,,,,
306,05/06/2022 12:48:22,23.98,,,,
307,05/06/2022 12:53:22,23.94,,,,
308,05/06/2022 12:58:22,24.02,,,,
309,05/06/2022 13:03:22,24.06,,,,
310,05/06/2022 13:08:22,24.32,,,,
311,05/06/2022 13:13:22,24.36,,,,
312,05/06/2022 13:18:22,24.49,,,,
313,05/06/2022 13:23:22,24.62,,,,
314,05/06/2022 13:28:22,24.84,,,,
315,05/06/2022 13:33:22,24.75,,,,
316,05/06/2022 13:38:22,24.92,,,,
317,05/06/2022 13:43:22,24.97,,,,
318,05/06/2022 13:48:22,24.88,,,,
319,05/06/2022 13:53:22,25.01,,,,
320,05/06/2022 13:58:22,25.09,,,,
321,05/06/2022 14:03:22,25.14,,,,
322,05/06/2022 14:08:22,25.44,,,,
323,05/06/2022 14:13:22,25.65,,,,
324,05/06/2022 14:18:22,25.69,,,,
325,05/06/2022 14:23:22,25.91,,,,
326,05/06/2022 14:28:22,25.91,,,,
327,05/06/2022 14:33:22,25.69,,,,
328,05/06/2022 14:38:22,25.82,,,,
329,05/06/2022 14:43:22,25.99,,,,
330,05/06/2022 14:48:22,25.99,,,,
331,05/06/2022 14:53:22,25.99,,,,
332,05/06/2022 14:58:22,25.91,,,,
333,05/06/2022 15:03:22,25.82,,,,
334,05/06/2022 15:08:22,25.91,,,,
335,05/06/2022 15:13:22,26.08,,,,
336,05/06/2022 15:18:22,26.17,,,,
337,05/06/2022 15:23:22,25.99,,,,
338,05/06/2022 15:28:22,25.95,,,,
339,05/06/2022 15:33:22,25.95,,,,
340,05/06/2022 15:38:22,26.21,,,,
341,05/06/2022 15:43:22,26.38,,,,
342,05/06/2022 15:48:22,26.42,,,,
343,05/06/2022 15:53:22,26.30,,,,
344,05/06/2022 15:58:22,26.38,,,,
345,05/06/2022 16:03:22,26.47,,,,
346,05/06/2022 16:08:22,26.60,,,,
347,05/06/2022 16:13:22,26.64,,,,
348,05/06/2022 16:18:22,26.77,,,,
349,05/06/2022 16:23:22,27.02,,,,
350,05/06/2022 16:28:22,27.28,,,,
351,05/06/2022 16:33:22,27.63,,,,
352,05/06/2022 16:38:22,27.54,,,,
353,05/06/2022 16:43:22,27.28,,,,
354,05/06/2022 16:48:22,27.20,,,,
355,05/06/2022 16:53:22,26.90,,,,
356,05/06/2022 16:58:22,26.64,,,,
357,05/06/2022 17:03:22,26.34,,,,
358,05/06/2022 17:08:22,26.21,,,,
359,05/06/2022 17:13:22,26.12,,,,
360,05/06/2022 17:18:22,25.87,,,,
