#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/12/2022 11:45:23,32.52,,,,
2,05/12/2022 11:50:23,28.57,,,,
3,05/12/2022 11:55:23,27.02,,,,
4,05/12/2022 12:00:23,26.08,,,,
5,05/12/2022 12:05:23,25.27,,,,
6,05/12/2022 12:10:23,24.92,,,,
7,05/12/2022 12:15:23,24.58,,,,
8,05/12/2022 12:20:23,24.28,,,,
9,05/12/2022 12:25:23,24.06,,,,
10,05/12/2022 12:30:23,23.68,,,,
11,05/12/2022 12:35:23,23.72,,,,
12,05/12/2022 12:40:23,23.72,,,,
13,05/12/2022 12:45:23,23.98,,,,
14,05/12/2022 12:50:23,24.15,,,,
15,05/12/2022 12:55:23,24.28,,,,
16,05/12/2022 13:00:23,24.41,,,,
17,05/12/2022 13:05:23,24.75,,,,
18,05/12/2022 13:10:23,24.84,,,,
19,05/12/2022 13:15:23,24.88,,,,
20,05/12/2022 13:20:23,24.71,,,,
21,05/12/2022 13:25:23,24.45,,,,
22,05/12/2022 13:30:23,24.66,,,,
23,05/12/2022 13:35:23,24.84,,,,
24,05/12/2022 13:40:23,24.79,,,,
25,05/12/2022 13:45:23,25.31,,,,
26,05/12/2022 13:50:23,25.95,,,,
27,05/12/2022 13:55:23,26.42,,,,
28,05/12/2022 14:00:23,27.02,,,,
29,05/12/2022 14:05:23,27.41,,,,
30,05/12/2022 14:10:23,27.63,,,,
31,05/12/2022 14:15:23,27.97,,,,
32,05/12/2022 14:20:23,28.23,,,,
33,05/12/2022 14:25:23,28.53,,,,
34,05/12/2022 14:30:23,28.27,,,,
35,05/12/2022 14:35:23,28.48,,,,
36,05/12/2022 14:40:23,28.48,,,,
37,05/12/2022 14:45:23,28.74,,,,
38,05/12/2022 14:50:23,29.04,,,,
39,05/12/2022 14:55:23,29.08,,,,
40,05/12/2022 15:00:23,29.47,,,,
41,05/12/2022 15:05:23,29.77,,,,
42,05/12/2022 15:10:23,29.81,,,,
43,05/12/2022 15:15:23,30.11,,,,
44,05/12/2022 15:20:23,29.81,,,,
45,05/12/2022 15:25:23,29.81,,,,
46,05/12/2022 15:30:23,29.56,,,,
47,05/12/2022 15:35:23,29.60,,,,
48,05/12/2022 15:40:23,29.94,,,,
49,05/12/2022 15:45:23,30.11,,,,
50,05/12/2022 15:50:23,29.64,,,,
51,05/12/2022 15:55:23,29.81,,,,
52,05/12/2022 16:00:23,30.37,,,,
53,05/12/2022 16:05:23,30.80,,,,
54,05/12/2022 16:10:23,31.31,,,,
55,05/12/2022 16:15:23,30.80,,,,
56,05/12/2022 16:20:23,31.10,,,,
57,05/12/2022 16:25:23,31.40,,,,
58,05/12/2022 16:30:23,31.87,,,,
59,05/12/2022 16:35:23,32.30,,,,
60,05/12/2022 16:40:23,32.60,,,,
61,05/12/2022 16:45:23,32.77,,,,
62,05/12/2022 16:50:23,32.86,,,,
63,05/12/2022 16:55:23,33.20,,,,
64,05/12/2022 17:00:23,33.42,,,,
65,05/12/2022 17:05:23,32.99,,,,
66,05/12/2022 17:10:23,32.64,,,,
67,05/12/2022 17:15:23,32.52,,,,
68,05/12/2022 17:20:23,32.60,,,,
69,05/12/2022 17:25:23,31.31,,,,
70,05/12/2022 17:30:23,31.14,,,,
71,05/12/2022 17:35:23,30.59,,,,
72,05/12/2022 17:40:23,29.90,,,,
73,05/12/2022 17:45:23,30.16,,,,
74,05/12/2022 17:50:23,29.86,,,,
75,05/12/2022 17:55:23,29.98,,,,
76,05/12/2022 18:00:23,30.03,,,,
77,05/12/2022 18:05:23,29.47,,,,
78,05/12/2022 18:10:23,29.17,,,,
79,05/12/2022 18:15:23,29.51,,,,
80,05/12/2022 18:20:23,29.38,,,,
81,05/12/2022 18:25:23,29.21,,,,
82,05/12/2022 18:30:23,28.31,,,,
83,05/12/2022 18:35:23,27.28,,,,
84,05/12/2022 18:40:23,26.38,,,,
85,05/12/2022 18:45:23,25.57,,,,
86,05/12/2022 18:50:23,25.44,,,,
87,05/12/2022 18:55:23,25.48,,,,
88,05/12/2022 19:00:23,25.31,,,,
89,05/12/2022 19:05:23,25.27,,,,
90,05/12/2022 19:10:23,24.71,,,,
91,05/12/2022 19:15:23,24.45,,,,
92,05/12/2022 19:20:23,24.11,,,,
93,05/12/2022 19:25:23,23.55,,,,
94,05/12/2022 19:30:23,23.38,,,,
95,05/12/2022 19:35:23,23.12,,,,
96,05/12/2022 19:40:23,22.86,,,,
97,05/12/2022 19:45:23,22.56,,,,
98,05/12/2022 19:50:23,22.09,,,,
99,05/12/2022 19:55:23,21.58,,,,
100,05/12/2022 20:00:23,21.10,,,,
101,05/12/2022 20:05:23,20.63,,,,
102,05/12/2022 20:10:23,20.29,,,,
103,05/12/2022 20:15:23,19.82,,,,
104,05/12/2022 20:20:23,19.39,,,,
105,05/12/2022 20:25:23,19.00,,,,
106,05/12/2022 20:30:23,18.62,,,,
107,05/12/2022 20:35:23,18.27,,,,
108,05/12/2022 20:40:23,17.93,,,,
109,05/12/2022 20:45:23,17.59,,,,
110,05/12/2022 20:50:23,17.33,,,,
111,05/12/2022 20:55:23,16.99,,,,
112,05/12/2022 21:00:23,16.64,,,,
113,05/12/2022 21:05:23,16.30,,,,
114,05/12/2022 21:10:23,16.00,,,,
115,05/12/2022 21:15:23,15.66,,,,
116,05/12/2022 21:20:23,15.40,,,,
117,05/12/2022 21:25:23,15.23,,,,
118,05/12/2022 21:30:23,15.18,,,,
119,05/12/2022 21:35:23,15.06,,,,
120,05/12/2022 21:40:23,14.88,,,,
121,05/12/2022 21:45:23,14.80,,,,
122,05/12/2022 21:50:23,14.71,,,,
123,05/12/2022 21:55:23,14.54,,,,
124,05/12/2022 22:00:23,14.41,,,,
125,05/12/2022 22:05:23,14.24,,,,
126,05/12/2022 22:10:23,13.98,,,,
127,05/12/2022 22:15:23,13.81,,,,
128,05/12/2022 22:20:23,13.55,,,,
129,05/12/2022 22:25:23,13.43,,,,
130,05/12/2022 22:30:23,13.30,,,,
131,05/12/2022 22:35:23,13.12,,,,
132,05/12/2022 22:40:23,12.91,,,,
133,05/12/2022 22:45:23,12.74,,,,
134,05/12/2022 22:50:23,12.74,,,,
135,05/12/2022 22:55:23,12.78,,,,
136,05/12/2022 23:00:23,12.95,,,,
137,05/12/2022 23:05:23,12.91,,,,
138,05/12/2022 23:10:23,12.78,,,,
139,05/12/2022 23:15:23,12.65,,,,
140,05/12/2022 23:20:23,12.61,,,,
141,05/12/2022 23:25:23,12.52,,,,
142,05/12/2022 23:30:23,12.35,,,,
143,05/12/2022 23:35:23,12.14,,,,
144,05/12/2022 23:40:23,11.97,,,,
145,05/12/2022 23:45:23,11.75,,,,
146,05/12/2022 23:50:23,11.67,,,,
147,05/12/2022 23:55:23,11.45,,,,
148,05/13/2022 00:00:23,11.28,,,,
