#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,04/12/2022 07:42:07,10.46,,,,,
2,04/12/2022 07:47:07,9.26,,,,,
3,04/12/2022 07:52:07,8.53,,,,,
4,04/12/2022 07:57:07,8.28,,,,,
5,04/12/2022 08:02:07,8.19,,,,,
6,04/12/2022 08:07:07,8.19,,,,,
7,04/12/2022 08:12:07,8.28,,,,,
8,04/12/2022 08:17:07,8.41,,,,,
9,04/12/2022 08:22:07,8.58,,,,,
10,04/12/2022 08:27:07,8.62,,,,,
11,04/12/2022 08:32:07,8.79,,,,,
12,04/12/2022 08:37:07,8.96,,,,,
13,04/12/2022 08:42:07,9.05,,,,,
14,04/12/2022 08:47:07,9.18,,,,,
15,04/12/2022 08:52:07,9.35,,,,,
16,04/12/2022 08:57:07,9.48,,,,,
17,04/12/2022 09:02:07,9.56,,,,,
18,04/12/2022 09:07:07,9.74,,,,,
19,04/12/2022 09:12:07,9.86,,,,,
20,04/12/2022 09:17:07,9.95,,,,,
21,04/12/2022 09:22:07,9.99,,,,,
22,04/12/2022 09:27:07,10.12,,,,,
23,04/12/2022 09:32:07,10.16,,,,,
24,04/12/2022 09:37:07,10.25,,,,,
25,04/12/2022 09:42:07,10.51,,,,,
26,04/12/2022 09:47:07,10.98,,,,,
27,04/12/2022 09:52:07,11.32,,,,,
28,04/12/2022 09:57:07,11.79,,,,,
29,04/12/2022 10:02:07,12.05,,,,,
30,04/12/2022 10:07:07,12.44,,,,,
31,04/12/2022 10:12:07,12.95,,,,,
32,04/12/2022 10:17:07,13.51,,,,,
33,04/12/2022 10:22:07,13.77,,,,,
34,04/12/2022 10:27:07,13.81,,,,,
35,04/12/2022 10:32:07,13.77,,,,,
36,04/12/2022 10:37:07,14.20,,,,,
37,04/12/2022 10:42:07,14.20,,,,,
38,04/12/2022 10:47:07,14.41,,,,,
39,04/12/2022 10:52:07,14.84,,,,,
40,04/12/2022 10:57:07,15.36,,,,,
41,04/12/2022 11:02:07,15.66,,,,,
42,04/12/2022 11:07:07,15.74,,,,,
43,04/12/2022 11:12:07,16.08,,,,,
44,04/12/2022 11:17:07,15.57,,,,,
45,04/12/2022 11:22:07,15.61,,,,,
46,04/12/2022 11:27:07,15.96,,,,,
47,04/12/2022 11:32:07,16.34,,,,,
48,04/12/2022 11:37:07,16.81,,,,,
49,04/12/2022 11:42:07,17.16,,,,,
50,04/12/2022 11:47:07,17.16,,,,,
51,04/12/2022 11:52:07,17.24,,,,,
52,04/12/2022 11:57:07,17.37,,,,,
53,04/12/2022 12:02:07,17.67,,,,,
54,04/12/2022 12:07:07,17.50,,,,,
55,04/12/2022 12:12:07,17.59,,,,,
56,04/12/2022 12:17:07,17.46,,,,,
57,04/12/2022 12:22:07,17.59,,,,,
58,04/12/2022 12:27:07,17.67,,,,,
59,04/12/2022 12:32:07,17.67,,,,,
60,04/12/2022 12:37:07,17.80,,,,,
61,04/12/2022 12:42:07,18.02,,,,,
62,04/12/2022 12:47:07,17.97,,,,,
63,04/12/2022 12:52:07,18.02,,,,,
64,04/12/2022 12:57:07,17.80,,,,,
65,04/12/2022 13:02:07,18.27,,,,,
66,04/12/2022 13:07:07,18.40,,,,,
67,04/12/2022 13:12:07,18.87,,,,,
68,04/12/2022 13:17:07,19.09,,,,,
69,04/12/2022 13:22:07,18.79,,,,,
70,04/12/2022 13:27:07,18.83,,,,,
71,04/12/2022 13:32:07,18.83,,,,,
72,04/12/2022 13:37:07,19.60,,,,,
73,04/12/2022 13:42:07,20.29,,,,,
74,04/12/2022 13:47:07,20.59,,,,,
75,04/12/2022 13:52:07,21.45,,,,,
76,04/12/2022 13:57:07,22.13,,,,,
77,04/12/2022 14:02:07,23.29,,,,,
78,04/12/2022 14:07:07,24.19,,,,,
79,04/12/2022 14:12:07,25.09,,,,,
80,04/12/2022 14:17:07,24.75,,,,,
81,04/12/2022 14:22:07,24.02,,,,,
82,04/12/2022 14:27:07,23.46,,,,,
83,04/12/2022 14:32:07,23.21,,,,,
84,04/12/2022 14:37:07,23.16,,,,,
85,04/12/2022 14:42:07,22.52,,,,,
86,04/12/2022 14:47:07,22.13,,,,,
87,04/12/2022 14:52:07,22.13,,,,,
88,04/12/2022 14:57:07,21.49,,,,,
89,04/12/2022 15:02:07,21.02,,,,,
90,04/12/2022 15:07:07,20.29,,,,,
91,04/12/2022 15:12:07,19.82,,,,,
92,04/12/2022 15:17:07,19.77,,,,,
93,04/12/2022 15:22:07,19.47,,,,,
94,04/12/2022 15:27:07,19.26,,,,,
95,04/12/2022 15:32:07,19.13,,,,,
96,04/12/2022 15:37:07,19.09,,,,,
97,04/12/2022 15:42:07,19.35,,,,,
98,04/12/2022 15:47:07,20.07,,,,,
99,04/12/2022 15:52:07,20.42,,,,,
100,04/12/2022 15:57:07,20.37,,,,,
101,04/12/2022 16:02:07,21.06,,,,,
102,04/12/2022 16:07:07,21.36,,,,,
103,04/12/2022 16:12:07,21.40,,,,,
104,04/12/2022 16:17:07,21.45,,,,,
105,04/12/2022 16:22:07,21.58,,,,,
106,04/12/2022 16:27:07,22.18,,,,,
107,04/12/2022 16:32:07,22.48,,,,,
108,04/12/2022 16:37:07,22.13,,,,,
109,04/12/2022 16:42:07,21.53,,,,,
110,04/12/2022 16:47:07,20.85,,,,,
111,04/12/2022 16:52:07,20.80,,,,,
112,04/12/2022 16:57:07,20.55,,,,,
113,04/12/2022 17:02:07,20.03,,,,,
