#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,04/18/2023 10:24:43,22.56,,,,,
2,04/18/2023 10:29:43,21.88,,,,,
3,04/18/2023 10:34:43,18.23,,,,,
4,04/18/2023 10:39:43,16.56,,,,,
5,04/18/2023 10:44:43,15.78,,,,,
6,04/18/2023 10:49:43,15.78,,,,,
7,04/18/2023 10:54:43,15.83,,,,,
8,04/18/2023 10:59:43,16.00,,,,,
9,04/18/2023 11:04:43,16.43,,,,,
10,04/18/2023 11:09:43,16.94,,,,,
11,04/18/2023 11:14:43,17.72,,,,,
12,04/18/2023 11:19:43,18.10,,,,,
13,04/18/2023 11:24:43,18.49,,,,,
14,04/18/2023 11:29:43,18.83,,,,,
15,04/18/2023 11:34:43,18.79,,,,,
16,04/18/2023 11:39:43,19.26,,,,,
17,04/18/2023 11:44:43,19.09,,,,,
18,04/18/2023 11:49:43,18.79,,,,,
19,04/18/2023 11:54:43,19.60,,,,,
20,04/18/2023 11:59:43,19.39,,,,,
21,04/18/2023 12:04:43,19.22,,,,,
22,04/18/2023 12:09:43,19.26,,,,,
23,04/18/2023 12:14:43,19.99,,,,,
24,04/18/2023 12:19:43,20.29,,,,,
25,04/18/2023 12:24:43,20.72,,,,,
26,04/18/2023 12:29:43,20.20,,,,,
27,04/18/2023 12:34:43,19.77,,,,,
28,04/18/2023 12:39:43,19.77,,,,,
29,04/18/2023 12:44:43,20.03,,,,,
30,04/18/2023 12:49:43,19.17,,,,,
31,04/18/2023 12:54:43,19.00,,,,,
32,04/18/2023 12:59:43,18.32,,,,,
33,04/18/2023 13:04:43,18.66,,,,,
34,04/18/2023 13:09:43,18.70,,,,,
35,04/18/2023 13:14:43,18.36,,,,,
36,04/18/2023 13:19:43,19.09,,,,,
37,04/18/2023 13:24:43,18.96,,,,,
38,04/18/2023 13:29:43,18.87,,,,,
39,04/18/2023 13:34:43,18.96,,,,,
40,04/18/2023 13:39:43,18.87,,,,,
41,04/18/2023 13:44:43,19.05,,,,,
42,04/18/2023 13:49:43,18.96,,,,,
43,04/18/2023 13:54:43,18.96,,,,,
44,04/18/2023 13:59:43,18.92,,,,,
45,04/18/2023 14:04:43,18.66,,,,,
46,04/18/2023 14:09:43,19.30,,,,,
47,04/18/2023 14:14:43,18.62,,,,,
48,04/18/2023 14:19:43,19.13,,,,,
49,04/18/2023 14:24:43,19.65,,,,,
50,04/18/2023 14:29:43,19.73,,,,,
51,04/18/2023 14:34:43,19.56,,,,,
52,04/18/2023 14:39:43,19.35,,,,,
53,04/18/2023 14:44:43,19.43,,,,,
54,04/18/2023 14:49:43,19.69,,,,,
55,04/18/2023 14:54:43,19.47,,,,,
56,04/18/2023 14:59:43,19.60,,,,,
57,04/18/2023 15:04:43,19.60,,,,,
58,04/18/2023 15:09:43,19.69,,,,,
59,04/18/2023 15:14:43,19.05,,,,,
60,04/18/2023 15:19:43,19.22,,,,,
61,04/18/2023 15:24:43,17.63,,,,,
62,04/18/2023 15:29:43,16.86,,,,,
63,04/18/2023 15:34:43,18.66,,,,,
64,04/18/2023 15:39:43,19.35,,,,,
65,04/18/2023 15:44:43,19.77,,,,,
66,04/18/2023 15:49:43,20.33,,,,,
67,04/18/2023 15:54:43,20.59,,,,,
68,04/18/2023 15:59:43,20.29,,,,,
69,04/18/2023 16:04:43,18.87,,,,,
70,04/18/2023 16:09:43,17.37,,,,,
71,04/18/2023 16:14:43,16.69,,,,,
72,04/18/2023 16:19:43,16.51,,,,,
73,04/18/2023 16:24:43,16.39,,,,,
74,04/18/2023 16:29:43,16.30,,,,,
75,04/18/2023 16:34:43,17.50,,,,,
76,04/18/2023 16:39:43,18.83,,,,,
77,04/18/2023 16:44:43,19.60,,,,,
78,04/18/2023 16:49:43,20.25,,,,,
79,04/18/2023 16:54:43,20.68,,,,,
80,04/18/2023 16:59:43,20.59,,,,,
81,04/18/2023 17:04:43,20.16,,,,,
82,04/18/2023 17:09:43,19.69,,,,,
83,04/18/2023 17:14:43,19.86,,,,,
84,04/18/2023 17:19:43,19.56,,,,,
85,04/18/2023 17:24:43,19.30,,,,,
86,04/18/2023 17:29:43,18.70,,,,,
87,04/18/2023 17:34:43,18.36,,,,,
88,04/18/2023 17:39:43,18.27,,,,,
89,04/18/2023 17:44:43,18.19,,,,,
90,04/18/2023 17:49:43,17.97,,,,,
91,04/18/2023 17:54:43,17.72,,,,,
92,04/18/2023 17:59:43,17.37,,,,,
93,04/18/2023 18:04:43,16.21,,,,,
94,04/18/2023 18:09:43,15.57,,,,,
95,04/18/2023 18:14:43,15.27,,,,,
96,04/18/2023 18:19:43,15.14,,,,,
97,04/18/2023 18:24:43,15.14,,,,,
98,04/18/2023 18:29:43,15.01,,,,,
99,04/18/2023 18:34:43,14.88,,,,,
100,04/18/2023 18:39:43,14.80,,,,,
101,04/18/2023 18:44:43,15.06,,,,,
102,04/18/2023 18:49:43,15.01,,,,,
103,04/18/2023 18:54:43,14.67,,,,,
104,04/18/2023 18:59:43,14.33,,,,,
105,04/18/2023 19:04:43,14.11,,,,,
106,04/18/2023 19:09:43,13.85,,,,,
107,04/18/2023 19:14:43,13.55,,,,,
108,04/18/2023 19:19:43,13.38,,,,,
109,04/18/2023 19:24:43,13.04,,,,,
110,04/18/2023 19:29:43,12.74,,,,,
111,04/18/2023 19:34:43,12.48,,,,,
112,04/18/2023 19:39:43,12.31,,,,,
113,04/18/2023 19:44:43,12.10,,,,,
114,04/18/2023 19:49:43,11.92,,,,,
115,04/18/2023 19:54:43,11.84,,,,,
116,04/18/2023 19:59:43,11.62,,,,,
117,04/18/2023 20:04:43,11.32,,,,,
118,04/18/2023 20:09:43,10.85,,,,,
119,04/18/2023 20:14:43,10.72,,,,,
120,04/18/2023 20:19:43,10.59,,,,,
121,04/18/2023 20:24:43,10.34,,,,,
122,04/18/2023 20:29:43,10.04,,,,,
123,04/18/2023 20:34:43,9.86,,,,,
124,04/18/2023 20:39:43,9.61,,,,,
125,04/18/2023 20:44:43,9.48,,,,,
126,04/18/2023 20:49:43,9.22,,,,,
127,04/18/2023 20:54:43,9.09,,,,,
128,04/18/2023 20:59:43,8.83,,,,,
129,04/18/2023 21:04:43,8.62,,,,,
130,04/18/2023 21:09:43,8.45,,,,,
131,04/18/2023 21:14:43,8.41,,,,,
132,04/18/2023 21:19:43,8.32,,,,,
133,04/18/2023 21:24:43,8.19,,,,,
134,04/18/2023 21:29:43,7.93,,,,,
135,04/18/2023 21:34:43,7.76,,,,,
136,04/18/2023 21:39:43,7.81,,,,,
137,04/18/2023 21:44:43,7.72,,,,,
138,04/18/2023 21:49:43,7.59,,,,,
139,04/18/2023 21:54:43,7.25,,,,,
140,04/18/2023 21:59:43,6.95,,,,,
141,04/18/2023 22:04:43,6.86,,,,,
142,04/18/2023 22:09:43,6.90,,,,,
143,04/18/2023 22:14:43,7.08,,,,,
144,04/18/2023 22:19:43,6.99,,,,,
145,04/18/2023 22:24:43,6.90,,,,,
146,04/18/2023 22:29:43,6.90,,,,,
147,04/18/2023 22:34:43,6.86,,,,,
148,04/18/2023 22:39:43,6.73,,,,,
149,04/18/2023 22:44:43,6.56,,,,,
150,04/18/2023 22:49:43,6.35,,,,,
151,04/18/2023 22:54:43,6.13,,,,,
152,04/18/2023 22:59:43,5.92,,,,,
153,04/18/2023 23:04:43,5.70,,,,,
154,04/18/2023 23:09:43,5.70,,,,,
155,04/18/2023 23:14:43,5.49,,,,,
156,04/18/2023 23:19:43,5.15,,,,,
157,04/18/2023 23:24:43,4.72,,,,,
158,04/18/2023 23:29:43,4.59,,,,,
159,04/18/2023 23:34:43,4.63,,,,,
160,04/18/2023 23:39:43,4.72,,,,,
161,04/18/2023 23:44:43,4.80,,,,,
162,04/18/2023 23:49:43,4.72,,,,,
163,04/18/2023 23:54:43,4.50,,,,,
164,04/18/2023 23:59:43,4.50,,,,,
165,04/19/2023 00:04:43,4.50,,,,,
166,04/19/2023 00:09:43,4.33,,,,,
167,04/19/2023 00:14:43,4.24,,,,,
168,04/19/2023 00:19:43,4.42,,,,,
169,04/19/2023 00:24:43,4.54,,,,,
170,04/19/2023 00:29:43,4.80,,,,,
171,04/19/2023 00:34:43,5.19,,,,,
172,04/19/2023 00:39:43,5.49,,,,,
173,04/19/2023 00:44:43,5.10,,,,,
174,04/19/2023 00:49:43,5.06,,,,,
175,04/19/2023 00:54:43,5.15,,,,,
176,04/19/2023 00:59:43,4.80,,,,,
177,04/19/2023 01:04:43,4.59,,,,,
178,04/19/2023 01:09:43,4.29,,,,,
179,04/19/2023 01:14:43,4.20,,,,,
180,04/19/2023 01:19:43,4.12,,,,,
181,04/19/2023 01:24:43,4.07,,,,,
182,04/19/2023 01:29:43,3.73,,,,,
183,04/19/2023 01:34:43,3.04,,,,,
184,04/19/2023 01:39:43,3.00,,,,,
185,04/19/2023 01:44:43,3.21,,,,,
186,04/19/2023 01:49:43,3.09,,,,,
187,04/19/2023 01:54:43,2.61,,,,,
188,04/19/2023 01:59:43,2.49,,,,,
189,04/19/2023 02:04:43,2.66,,,,,
190,04/19/2023 02:09:43,2.70,,,,,
191,04/19/2023 02:14:43,2.91,,,,,
192,04/19/2023 02:19:43,2.61,,,,,
193,04/19/2023 02:24:43,2.74,,,,,
194,04/19/2023 02:29:43,2.66,,,,,
195,04/19/2023 02:34:43,2.40,,,,,
196,04/19/2023 02:39:43,2.49,,,,,
197,04/19/2023 02:44:43,2.61,,,,,
198,04/19/2023 02:49:43,2.70,,,,,
199,04/19/2023 02:54:43,2.49,,,,,
200,04/19/2023 02:59:43,2.57,,,,,
201,04/19/2023 03:04:43,2.61,,,,,
202,04/19/2023 03:09:43,2.44,,,,,
203,04/19/2023 03:14:43,2.31,,,,,
204,04/19/2023 03:19:43,2.31,,,,,
205,04/19/2023 03:24:43,2.40,,,,,
206,04/19/2023 03:29:43,2.31,,,,,
207,04/19/2023 03:34:43,2.01,,,,,
208,04/19/2023 03:39:43,2.14,,,,,
209,04/19/2023 03:44:43,2.31,,,,,
210,04/19/2023 03:49:43,2.40,,,,,
211,04/19/2023 03:54:43,2.27,,,,,
212,04/19/2023 03:59:43,2.27,,,,,
213,04/19/2023 04:04:43,1.97,,,,,
214,04/19/2023 04:09:43,2.06,,,,,
215,04/19/2023 04:14:43,2.10,,,,,
216,04/19/2023 04:19:43,2.10,,,,,
217,04/19/2023 04:24:43,2.10,,,,,
218,04/19/2023 04:29:43,2.14,,,,,
219,04/19/2023 04:34:43,2.10,,,,,
220,04/19/2023 04:39:43,1.97,,,,,
221,04/19/2023 04:44:43,1.67,,,,,
222,04/19/2023 04:49:43,1.46,,,,,
223,04/19/2023 04:54:43,1.41,,,,,
224,04/19/2023 04:59:43,1.50,,,,,
225,04/19/2023 05:04:43,1.24,,,,,
226,04/19/2023 05:09:43,0.98,,,,,
227,04/19/2023 05:14:43,0.94,,,,,
228,04/19/2023 05:19:43,1.07,,,,,
229,04/19/2023 05:24:43,1.07,,,,,
230,04/19/2023 05:29:43,1.24,,,,,
231,04/19/2023 05:34:43,1.33,,,,,
232,04/19/2023 05:39:43,1.07,,,,,
233,04/19/2023 05:44:43,1.11,,,,,
234,04/19/2023 05:49:43,1.03,,,,,
235,04/19/2023 05:54:43,1.16,,,,,
236,04/19/2023 05:59:43,1.07,,,,,
237,04/19/2023 06:04:43,1.16,,,,,
238,04/19/2023 06:09:43,1.28,,,,,
239,04/19/2023 06:14:43,1.24,,,,,
240,04/19/2023 06:19:43,1.11,,,,,
241,04/19/2023 06:24:43,1.11,,,,,
242,04/19/2023 06:29:43,1.16,,,,,
243,04/19/2023 06:34:43,1.28,,,,,
244,04/19/2023 06:39:43,1.28,,,,,
245,04/19/2023 06:44:43,1.24,,,,,
246,04/19/2023 06:49:43,1.33,,,,,
247,04/19/2023 06:54:43,1.03,,,,,
248,04/19/2023 06:59:43,1.20,,,,,
249,04/19/2023 07:04:43,1.54,,,,,
250,04/19/2023 07:09:43,1.76,,,,,
251,04/19/2023 07:14:43,2.01,,,,,
252,04/19/2023 07:19:43,2.36,,,,,
253,04/19/2023 07:24:43,2.61,,,,,
254,04/19/2023 07:29:43,3.00,,,,,
255,04/19/2023 07:34:43,3.56,,,,,
256,04/19/2023 07:39:43,4.46,,,,,
257,04/19/2023 07:44:43,5.36,,,,,
258,04/19/2023 07:49:43,6.17,,,,,
259,04/19/2023 07:54:43,6.90,,,,,
260,04/19/2023 07:59:43,7.55,,,,,
261,04/19/2023 08:04:43,8.02,,,,,
262,04/19/2023 08:09:43,8.53,,,,,
263,04/19/2023 08:14:43,9.01,,,,,
264,04/19/2023 08:19:43,9.44,,,,,
265,04/19/2023 08:24:43,9.74,,,,,
266,04/19/2023 08:29:43,10.25,,,,,
267,04/19/2023 08:34:43,10.64,,,,,
268,04/19/2023 08:39:43,11.07,,,,,
269,04/19/2023 08:44:43,11.19,,,,,
270,04/19/2023 08:49:43,11.62,,,,,
271,04/19/2023 08:54:43,12.10,,,,,
272,04/19/2023 08:59:43,12.27,,,,,
273,04/19/2023 09:04:43,12.40,,,,,
274,04/19/2023 09:09:43,12.61,,,,,
275,04/19/2023 09:14:43,13.04,,,,,
276,04/19/2023 09:19:43,13.34,,,,,
277,04/19/2023 09:24:43,13.51,,,,,
278,04/19/2023 09:29:43,13.64,,,,,
279,04/19/2023 09:34:43,13.38,,,,,
280,04/19/2023 09:39:43,13.51,,,,,
281,04/19/2023 09:44:43,13.81,,,,,
282,04/19/2023 09:49:43,14.03,,,,,
283,04/19/2023 09:54:43,14.37,,,,,
284,04/19/2023 09:59:43,14.63,,,,,
285,04/19/2023 10:04:43,14.58,,,,,
286,04/19/2023 10:09:43,14.63,,,,,
287,04/19/2023 10:14:43,14.71,,,,,
288,04/19/2023 10:19:43,14.67,,,,,
289,04/19/2023 10:24:43,15.06,,,,,
290,04/19/2023 10:29:43,15.10,,,,,
291,04/19/2023 10:34:43,15.40,,,,,
292,04/19/2023 10:39:43,15.70,,,,,
293,04/19/2023 10:44:43,15.96,,,,,
294,04/19/2023 10:49:43,16.13,,,,,
295,04/19/2023 10:54:43,16.13,,,,,
296,04/19/2023 10:59:43,16.51,,,,,
297,04/19/2023 11:04:43,16.94,,,,,
298,04/19/2023 11:09:43,17.03,,,,,
299,04/19/2023 11:14:43,17.54,,,,,
300,04/19/2023 11:19:43,18.06,,,,,
301,04/19/2023 11:24:43,17.93,,,,,
302,04/19/2023 11:29:43,18.92,,,,,
303,04/19/2023 11:34:43,19.47,,,,,
304,04/19/2023 11:39:43,19.82,,,,,
305,04/19/2023 11:44:43,19.77,,,,,
306,04/19/2023 11:49:43,20.03,,,,,
307,04/19/2023 11:54:43,20.29,,,,,
308,04/19/2023 11:59:43,20.46,,,,,
309,04/19/2023 12:04:43,20.46,,,,,
310,04/19/2023 12:09:43,20.20,,,,,
311,04/19/2023 12:14:43,20.68,,,,,
312,04/19/2023 12:19:43,21.19,,,,,
313,04/19/2023 12:24:43,20.93,,,,,
314,04/19/2023 12:29:43,20.59,,,,,
315,04/19/2023 12:34:43,20.20,,,,,
316,04/19/2023 12:39:43,20.50,,,,,
317,04/19/2023 12:44:43,20.63,,,,,
318,04/19/2023 12:49:43,20.12,,,,,
319,04/19/2023 12:54:43,20.37,,,,,
320,04/19/2023 12:59:43,20.80,,,,,
321,04/19/2023 13:04:43,20.46,,,,,
322,04/19/2023 13:09:43,20.03,,,,,
323,04/19/2023 13:14:43,20.07,,,,,
324,04/19/2023 13:19:43,20.03,,,,,
325,04/19/2023 13:24:43,19.86,,,,,
326,04/19/2023 13:29:43,19.60,,,,,
327,04/19/2023 13:34:43,19.60,,,,,
328,04/19/2023 13:39:43,19.77,,,,,
329,04/19/2023 13:44:43,19.77,,,,,
330,04/19/2023 13:49:43,19.90,,,,,
331,04/19/2023 13:54:43,19.56,,,,,
332,04/19/2023 13:59:43,19.82,,,,,
333,04/19/2023 14:04:43,19.73,,,,,
334,04/19/2023 14:09:43,19.77,,,,,
335,04/19/2023 14:14:43,20.03,,,,,
336,04/19/2023 14:19:43,20.03,,,,,
337,04/19/2023 14:24:43,20.03,,,,,
338,04/19/2023 14:29:43,20.07,,,,,
339,04/19/2023 14:34:43,20.03,,,,,
340,04/19/2023 14:39:43,20.25,,,,,
341,04/19/2023 14:44:43,20.46,,,,,
342,04/19/2023 14:49:43,20.33,,,,,
343,04/19/2023 14:54:43,20.25,,,,,
344,04/19/2023 14:59:43,20.63,,,,,
345,04/19/2023 15:04:43,20.85,,,,,
346,04/19/2023 15:09:43,20.93,,,,,
347,04/19/2023 15:14:43,20.93,,,,,
348,04/19/2023 15:19:43,20.98,,,,,
349,04/19/2023 15:24:43,21.02,,,,,
350,04/19/2023 15:29:43,21.19,,,,,
351,04/19/2023 15:34:43,21.23,,,,,
352,04/19/2023 15:39:43,20.98,,,,,
353,04/19/2023 15:44:43,21.19,,,,,
354,04/19/2023 15:49:43,21.19,,,,,
355,04/19/2023 15:54:43,21.36,,,,,
356,04/19/2023 15:59:43,21.58,,,,,
357,04/19/2023 16:04:43,21.62,,,,,
358,04/19/2023 16:09:43,21.79,,,,,
359,04/19/2023 16:14:43,21.83,,,,,
360,04/19/2023 16:19:43,21.92,,,,,
361,04/19/2023 16:24:43,22.13,,,,,
362,04/19/2023 16:29:43,22.35,,,,,
363,04/19/2023 16:34:43,21.83,,,,,
364,04/19/2023 16:39:43,21.75,,,,,
365,04/19/2023 16:44:43,21.70,,,,,
366,04/19/2023 16:49:43,21.83,,,,,
367,04/19/2023 16:54:43,21.83,,,,,
368,04/19/2023 16:59:43,21.88,,,,,
369,04/19/2023 17:04:43,21.88,,,,,
370,04/19/2023 17:09:43,21.83,,,,,
371,04/19/2023 17:14:43,21.66,,,,,
372,04/19/2023 17:19:43,21.58,,,,,
373,04/19/2023 17:24:43,21.49,,,,,
374,04/19/2023 17:29:43,21.58,,,,,
375,04/19/2023 17:34:43,21.32,,,,,
376,04/19/2023 17:39:43,21.58,,,,,
377,04/19/2023 17:44:43,21.36,,,,,
378,04/19/2023 17:49:43,21.02,,,,,
379,04/19/2023 17:54:43,20.93,,,,,
380,04/19/2023 17:59:43,20.50,,,,,
381,04/19/2023 18:04:43,20.20,,,,,
382,04/19/2023 18:09:43,20.25,,,,,
383,04/19/2023 18:14:43,20.50,,,,,
