#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,07/01/2021 10:52:10,35.82,,,,
2,07/01/2021 10:57:10,33.12,,,,
3,07/01/2021 11:02:10,31.87,,,,
4,07/01/2021 11:07:10,31.10,,,,
5,07/01/2021 11:12:10,30.63,,,,
6,07/01/2021 11:17:10,30.54,,,,
7,07/01/2021 11:22:10,30.33,,,,
8,07/01/2021 11:27:10,30.11,,,,
9,07/01/2021 11:32:10,29.94,,,,
10,07/01/2021 11:37:10,29.81,,,,
11,07/01/2021 11:42:10,29.73,,,,
12,07/01/2021 11:47:10,29.60,,,,
13,07/01/2021 11:52:10,29.64,,,,
14,07/01/2021 11:57:10,29.60,,,,
15,07/01/2021 12:02:10,29.64,,,,
16,07/01/2021 12:07:10,29.56,,,,
17,07/01/2021 12:12:10,29.64,,,,
18,07/01/2021 12:17:10,29.68,,,,
19,07/01/2021 12:22:10,29.68,,,,
20,07/01/2021 12:27:10,29.73,,,,
21,07/01/2021 12:32:10,29.86,,,,
22,07/01/2021 12:37:10,29.90,,,,
23,07/01/2021 12:42:10,30.03,,,,
24,07/01/2021 12:47:10,30.16,,,,
25,07/01/2021 12:52:10,30.28,,,,
26,07/01/2021 12:57:10,30.50,,,,
27,07/01/2021 13:02:10,30.67,,,,
28,07/01/2021 13:07:10,30.84,,,,
29,07/01/2021 13:12:10,31.01,,,,
30,07/01/2021 13:17:10,31.14,,,,
31,07/01/2021 13:22:10,31.19,,,,
32,07/01/2021 13:27:10,31.36,,,,
33,07/01/2021 13:32:10,31.40,,,,
34,07/01/2021 13:37:10,31.53,,,,
35,07/01/2021 13:42:10,31.61,,,,
36,07/01/2021 13:47:10,31.70,,,,
37,07/01/2021 13:52:10,31.74,,,,
38,07/01/2021 13:57:10,31.87,,,,
39,07/01/2021 14:02:10,32.00,,,,
40,07/01/2021 14:07:10,32.17,,,,
41,07/01/2021 14:12:10,32.22,,,,
42,07/01/2021 14:17:10,32.34,,,,
43,07/01/2021 14:22:10,32.34,,,,
44,07/01/2021 14:27:10,32.34,,,,
45,07/01/2021 14:32:10,32.39,,,,
46,07/01/2021 14:37:10,32.43,,,,
47,07/01/2021 14:42:10,32.43,,,,
48,07/01/2021 14:47:10,32.52,,,,
49,07/01/2021 14:52:10,32.60,,,,
50,07/01/2021 14:57:10,32.64,,,,
51,07/01/2021 15:02:10,32.73,,,,
52,07/01/2021 15:07:10,32.77,,,,
53,07/01/2021 15:12:10,32.90,,,,
54,07/01/2021 15:17:10,32.94,,,,
55,07/01/2021 15:22:10,32.94,,,,
56,07/01/2021 15:27:10,32.90,,,,
57,07/01/2021 15:32:10,32.94,,,,
58,07/01/2021 15:37:10,32.94,,,,
59,07/01/2021 15:42:10,32.99,,,,
60,07/01/2021 15:47:10,33.03,,,,
61,07/01/2021 15:52:10,33.07,,,,
62,07/01/2021 15:57:10,33.07,,,,
63,07/01/2021 16:02:10,33.03,,,,
64,07/01/2021 16:07:10,33.03,,,,
65,07/01/2021 16:12:10,33.07,,,,
66,07/01/2021 16:17:10,33.03,,,,
67,07/01/2021 16:22:10,33.07,,,,
68,07/01/2021 16:27:10,33.12,,,,
69,07/01/2021 16:32:10,33.07,,,,
70,07/01/2021 16:37:10,33.12,,,,
71,07/01/2021 16:42:10,33.07,,,,
72,07/01/2021 16:47:10,33.03,,,,
73,07/01/2021 16:52:10,33.07,,,,
74,07/01/2021 16:57:10,33.03,,,,
75,07/01/2021 17:02:10,32.94,,,,
76,07/01/2021 17:07:10,32.94,,,,
77,07/01/2021 17:12:10,32.99,,,,
78,07/01/2021 17:17:10,32.94,,,,
79,07/01/2021 17:22:10,32.94,,,,
80,07/01/2021 17:27:10,32.94,,,,
81,07/01/2021 17:32:10,32.90,,,,
82,07/01/2021 17:37:10,32.90,,,,
83,07/01/2021 17:42:10,32.86,,,,
84,07/01/2021 17:47:10,32.86,,,,
85,07/01/2021 17:52:10,32.82,,,,
86,07/01/2021 17:57:10,32.73,,,,
87,07/01/2021 18:02:10,32.64,,,,
88,07/01/2021 18:07:10,32.56,,,,
89,07/01/2021 18:12:10,32.43,,,,
90,07/01/2021 18:17:10,32.30,,,,
91,07/01/2021 18:22:10,32.17,,,,
92,07/01/2021 18:27:10,32.04,,,,
93,07/01/2021 18:32:10,31.92,,,,
94,07/01/2021 18:37:10,31.74,,,,
95,07/01/2021 18:42:10,31.61,,,,
96,07/01/2021 18:47:10,31.53,,,,
97,07/01/2021 18:52:10,31.40,,,,
98,07/01/2021 18:57:10,31.19,,,,
99,07/01/2021 19:02:10,31.01,,,,
100,07/01/2021 19:07:10,30.89,,,,
101,07/01/2021 19:12:10,30.67,,,,
102,07/01/2021 19:17:10,30.50,,,,
103,07/01/2021 19:22:10,30.37,,,,
104,07/01/2021 19:27:10,30.11,,,,
105,07/01/2021 19:32:10,29.98,,,,
106,07/01/2021 19:37:10,29.77,,,,
107,07/01/2021 19:42:10,29.56,,,,
108,07/01/2021 19:47:10,29.38,,,,
109,07/01/2021 19:52:10,29.17,,,,
110,07/01/2021 19:57:10,28.95,,,,
111,07/01/2021 20:02:10,28.74,,,,
112,07/01/2021 20:07:10,28.48,,,,
113,07/01/2021 20:12:10,28.27,,,,
114,07/01/2021 20:17:10,28.05,,,,
115,07/01/2021 20:22:10,27.80,,,,
116,07/01/2021 20:27:10,27.58,,,,
117,07/01/2021 20:32:10,27.37,,,,
118,07/01/2021 20:37:10,27.07,,,,
119,07/01/2021 20:42:10,26.85,,,,
120,07/01/2021 20:47:10,26.60,,,,
121,07/01/2021 20:52:10,26.42,,,,
122,07/01/2021 20:57:10,26.38,,,,
123,07/01/2021 21:02:10,26.30,,,,
124,07/01/2021 21:07:10,26.30,,,,
125,07/01/2021 21:12:10,26.38,,,,
126,07/01/2021 21:17:10,26.42,,,,
127,07/01/2021 21:22:10,26.47,,,,
128,07/01/2021 21:27:10,26.55,,,,
129,07/01/2021 21:32:10,26.55,,,,
130,07/01/2021 21:37:10,26.60,,,,
131,07/01/2021 21:42:10,26.51,,,,
132,07/01/2021 21:47:10,26.51,,,,
133,07/01/2021 21:52:10,26.38,,,,
134,07/01/2021 21:57:10,26.34,,,,
135,07/01/2021 22:02:10,26.21,,,,
136,07/01/2021 22:07:10,26.08,,,,
137,07/01/2021 22:12:10,25.99,,,,
138,07/01/2021 22:17:10,25.87,,,,
139,07/01/2021 22:22:10,25.78,,,,
140,07/01/2021 22:27:10,25.65,,,,
141,07/01/2021 22:32:10,25.57,,,,
142,07/01/2021 22:37:10,25.48,,,,
143,07/01/2021 22:42:10,25.35,,,,
144,07/01/2021 22:47:10,25.05,,,,
145,07/01/2021 22:52:10,24.84,,,,
146,07/01/2021 22:57:10,24.49,,,,
147,07/01/2021 23:02:10,24.19,,,,
148,07/01/2021 23:07:10,23.85,,,,
149,07/01/2021 23:12:10,23.59,,,,
150,07/01/2021 23:17:10,23.38,,,,
151,07/01/2021 23:22:10,23.12,,,,
152,07/01/2021 23:27:10,22.91,,,,
153,07/01/2021 23:32:10,22.91,,,,
154,07/01/2021 23:37:10,22.73,,,,
155,07/01/2021 23:42:10,22.61,,,,
