#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/18/2022 09:03:31,28.91,,,,
2,05/18/2022 09:08:31,26.34,,,,
3,05/18/2022 09:13:31,25.35,,,,
4,05/18/2022 09:18:31,24.97,,,,
5,05/18/2022 09:23:31,24.92,,,,
6,05/18/2022 09:28:31,24.92,,,,
7,05/18/2022 09:33:31,25.05,,,,
8,05/18/2022 09:38:31,25.22,,,,
9,05/18/2022 09:43:31,25.39,,,,
10,05/18/2022 09:48:31,25.65,,,,
11,05/18/2022 09:53:31,25.82,,,,
12,05/18/2022 09:58:31,26.08,,,,
13,05/18/2022 10:03:31,26.25,,,,
14,05/18/2022 10:08:31,26.42,,,,
15,05/18/2022 10:13:31,26.64,,,,
16,05/18/2022 10:18:31,26.81,,,,
17,05/18/2022 10:23:31,27.02,,,,
18,05/18/2022 10:28:31,27.28,,,,
19,05/18/2022 10:33:31,27.37,,,,
20,05/18/2022 10:38:31,27.50,,,,
21,05/18/2022 10:43:31,27.63,,,,
22,05/18/2022 10:48:31,27.75,,,,
23,05/18/2022 10:53:31,27.84,,,,
24,05/18/2022 10:58:31,27.97,,,,
25,05/18/2022 11:03:31,28.10,,,,
26,05/18/2022 11:08:31,28.35,,,,
27,05/18/2022 11:13:31,28.48,,,,
28,05/18/2022 11:18:31,28.78,,,,
29,05/18/2022 11:23:31,29.00,,,,
30,05/18/2022 11:28:31,29.26,,,,
31,05/18/2022 11:33:31,29.43,,,,
32,05/18/2022 11:38:31,29.73,,,,
33,05/18/2022 11:43:31,29.86,,,,
34,05/18/2022 11:48:31,30.07,,,,
35,05/18/2022 11:53:31,30.28,,,,
36,05/18/2022 11:58:31,30.50,,,,
37,05/18/2022 12:03:31,30.59,,,,
38,05/18/2022 12:08:31,30.71,,,,
39,05/18/2022 12:13:31,31.01,,,,
40,05/18/2022 12:18:31,31.14,,,,
41,05/18/2022 12:23:31,31.40,,,,
42,05/18/2022 12:28:31,31.61,,,,
43,05/18/2022 12:33:31,31.74,,,,
