#,Fecha/hora (PDT),Ch: 1 - Temperatura   (°C),Anfitrión conectado,Final del archivo
1,06/16/2022 10:11:46,29,34,,
2,06/16/2022 10:16:46,29,30,,
3,06/16/2022 10:21:46,28,74,,
4,06/16/2022 10:26:46,28,65,,
5,06/16/2022 10:31:46,28,31,,
6,06/16/2022 10:36:46,28,35,,
7,06/16/2022 10:41:46,28,23,,
8,06/16/2022 10:46:46,28,18,,
9,06/16/2022 10:51:46,28,18,,
10,06/16/2022 10:56:46,28,14,,
11,06/16/2022 11:01:46,28,23,,
12,06/16/2022 11:06:46,28,35,,
13,06/16/2022 11:11:46,28,40,,
14,06/16/2022 11:16:46,28,44,,
15,06/16/2022 11:21:46,28,48,,
16,06/16/2022 11:26:46,28,48,,
17,06/16/2022 11:31:46,28,57,,
18,06/16/2022 11:36:46,28,65,,
19,06/16/2022 11:41:46,28,48,,
20,06/16/2022 11:46:46,28,57,,
21,06/16/2022 11:51:46,28,57,,
22,06/16/2022 11:56:46,28,57,,
23,06/16/2022 12:01:46,28,65,,
24,06/16/2022 12:06:46,28,87,,
25,06/16/2022 12:11:46,28,91,,
26,06/16/2022 12:16:46,28,87,,
27,06/16/2022 12:21:46,28,83,,
28,06/16/2022 12:26:46,28,83,,
29,06/16/2022 12:31:46,29,00,,
30,06/16/2022 12:36:46,29,08,,
31,06/16/2022 12:41:46,29,21,,
32,06/16/2022 12:46:46,29,43,,
33,06/16/2022 12:51:46,29,68,,
34,06/16/2022 12:56:46,29,68,,
35,06/16/2022 13:01:46,29,77,,
36,06/16/2022 13:06:46,30,03,,
37,06/16/2022 13:11:46,30,07,,
38,06/16/2022 13:16:46,30,20,,
39,06/16/2022 13:21:46,30,33,,
40,06/16/2022 13:26:46,30,41,,
41,06/16/2022 13:31:46,30,63,,
42,06/16/2022 13:36:46,30,80,,
43,06/16/2022 13:41:46,31,06,,
44,06/16/2022 13:46:46,31,36,,
45,06/16/2022 13:51:46,31,57,,
46,06/16/2022 13:56:46,31,44,,
47,06/16/2022 14:01:46,31,31,,
48,06/16/2022 14:06:46,31,36,,
49,06/16/2022 14:11:46,31,31,,
50,06/16/2022 14:16:46,31,44,,
51,06/16/2022 14:21:46,31,57,,
52,06/16/2022 14:26:46,31,61,,
53,06/16/2022 14:31:46,31,57,,
54,06/16/2022 14:36:46,31,61,,
55,06/16/2022 14:41:46,31,66,,
56,06/16/2022 14:46:46,31,79,,
57,06/16/2022 14:51:46,31,92,,
58,06/16/2022 14:56:46,32,00,,
59,06/16/2022 15:01:46,31,92,,
60,06/16/2022 15:06:46,31,83,,
61,06/16/2022 15:11:46,31,74,,
62,06/16/2022 15:16:46,31,92,,
63,06/16/2022 15:21:46,31,87,,
64,06/16/2022 15:26:46,31,96,,
65,06/16/2022 15:31:46,32,04,,
66,06/16/2022 15:36:46,32,04,,
67,06/16/2022 15:41:46,31,96,,
68,06/16/2022 15:46:46,31,79,,
69,06/16/2022 15:51:46,31,87,,
70,06/16/2022 15:56:46,31,70,,
71,06/16/2022 16:01:46,31,87,,
72,06/16/2022 16:06:46,31,66,,
73,06/16/2022 16:11:46,31,66,,
74,06/16/2022 16:16:46,31,66,,
75,06/16/2022 16:21:46,31,79,,
76,06/16/2022 16:26:46,32,00,,
77,06/16/2022 16:31:46,32,17,,
78,06/16/2022 16:36:46,32,43,,
79,06/16/2022 16:41:46,32,56,,
80,06/16/2022 16:46:46,32,22,,
81,06/16/2022 16:51:46,32,04,,
82,06/16/2022 16:56:46,31,92,,
83,06/16/2022 17:01:46,31,53,,
84,06/16/2022 17:06:46,31,19,,
85,06/16/2022 17:11:46,30,84,,
86,06/16/2022 17:16:46,30,50,,
87,06/16/2022 17:21:46,30,16,,
88,06/16/2022 17:26:46,29,77,,
89,06/16/2022 17:31:46,29,51,,
90,06/16/2022 17:36:46,29,30,,
91,06/16/2022 17:41:46,29,04,,
92,06/16/2022 17:46:46,28,95,,
93,06/16/2022 17:51:46,29,08,,
94,06/16/2022 17:56:46,28,87,,
95,06/16/2022 18:01:46,28,83,,
96,06/16/2022 18:06:46,28,65,,
97,06/16/2022 18:11:46,28,44,,
98,06/16/2022 18:16:46,28,31,,
99,06/16/2022 18:21:46,28,01,,
100,06/16/2022 18:26:46,27,75,,
101,06/16/2022 18:31:46,27,37,,
102,06/16/2022 18:36:46,27,20,,
103,06/16/2022 18:41:46,26,94,,
104,06/16/2022 18:46:46,26,72,,
105,06/16/2022 18:51:46,26,38,,
106,06/16/2022 18:56:46,25,91,,
107,06/16/2022 19:01:46,25,61,,
108,06/16/2022 19:06:46,25,18,,
109,06/16/2022 19:11:46,24,84,,
110,06/16/2022 19:16:46,24,41,,
111,06/16/2022 19:21:46,23,94,,
112,06/16/2022 19:26:46,23,64,,
113,06/16/2022 19:31:46,23,25,,
114,06/16/2022 19:36:46,22,99,,
115,06/16/2022 19:41:46,22,69,,
116,06/16/2022 19:46:46,22,48,,
117,06/16/2022 19:51:46,22,09,,
118,06/16/2022 19:56:46,21,58,,
119,06/16/2022 20:01:46,21,06,,
120,06/16/2022 20:06:46,20,68,,
121,06/16/2022 20:11:46,20,42,,
122,06/16/2022 20:16:46,20,16,,
123,06/16/2022 20:21:46,19,90,,
124,06/16/2022 20:26:46,19,65,,
125,06/16/2022 20:31:46,19,52,,
126,06/16/2022 20:36:46,19,47,,
127,06/16/2022 20:41:46,19,43,,
128,06/16/2022 20:46:46,19,26,,
129,06/16/2022 20:51:46,19,09,,
130,06/16/2022 20:56:46,19,00,,
131,06/16/2022 21:01:46,18,83,,
132,06/16/2022 21:06:46,18,62,,
133,06/16/2022 21:11:46,18,53,,
134,06/16/2022 21:16:46,18,32,,
135,06/16/2022 21:21:46,18,23,,
136,06/16/2022 21:26:46,18,40,,
137,06/16/2022 21:31:46,18,49,,
138,06/16/2022 21:36:46,18,49,,
139,06/16/2022 21:41:46,18,49,,
140,06/16/2022 21:46:46,18,32,,
141,06/16/2022 21:51:46,18,27,,
142,06/16/2022 21:56:46,18,19,,
143,06/16/2022 22:01:46,18,02,,
144,06/16/2022 22:06:46,17,76,,
145,06/16/2022 22:11:46,17,63,,
146,06/16/2022 22:16:46,17,67,,
147,06/16/2022 22:21:46,17,67,,
148,06/16/2022 22:26:46,17,50,,
149,06/16/2022 22:31:46,17,33,,
150,06/16/2022 22:36:46,17,16,,
151,06/16/2022 22:41:46,17,11,,
152,06/16/2022 22:46:46,16,99,,
153,06/16/2022 22:51:46,17,07,,
154,06/16/2022 22:56:46,17,07,,
155,06/16/2022 23:01:46,17,03,,
156,06/16/2022 23:06:46,17,16,,
157,06/16/2022 23:11:46,17,33,,
158,06/16/2022 23:16:46,17,50,,
159,06/16/2022 23:21:46,17,33,,
160,06/16/2022 23:26:46,17,20,,
161,06/16/2022 23:31:46,16,94,,
162,06/16/2022 23:36:46,16,94,,
163,06/16/2022 23:41:46,16,86,,
164,06/16/2022 23:46:46,16,73,,
165,06/16/2022 23:51:46,16,60,,
166,06/16/2022 23:56:46,16,47,,
167,06/17/2022 00:01:46,16,43,,
168,06/17/2022 00:06:46,16,34,,
169,06/17/2022 00:11:46,16,39,,
170,06/17/2022 00:16:46,16,26,,
171,06/17/2022 00:21:46,16,13,,
172,06/17/2022 00:26:46,16,13,,
173,06/17/2022 00:31:46,16,08,,
174,06/17/2022 00:36:46,16,13,,
175,06/17/2022 00:41:46,16,13,,
176,06/17/2022 00:46:46,16,08,,
177,06/17/2022 00:51:46,16,17,,
178,06/17/2022 00:56:46,16,34,,
179,06/17/2022 01:01:46,16,43,,
180,06/17/2022 01:06:46,16,56,,
181,06/17/2022 01:11:46,16,60,,
182,06/17/2022 01:16:46,16,64,,
183,06/17/2022 01:21:46,16,64,,
184,06/17/2022 01:26:46,16,56,,
185,06/17/2022 01:31:46,16,47,,
186,06/17/2022 01:36:46,16,43,,
187,06/17/2022 01:41:46,16,30,,
188,06/17/2022 01:46:46,16,34,,
189,06/17/2022 01:51:46,16,30,,
190,06/17/2022 01:56:46,16,17,,
191,06/17/2022 02:01:46,16,08,,
192,06/17/2022 02:06:46,15,96,,
193,06/17/2022 02:11:46,15,91,,
194,06/17/2022 02:16:46,15,83,,
195,06/17/2022 02:21:46,15,70,,
196,06/17/2022 02:26:46,15,57,,
197,06/17/2022 02:31:46,15,48,,
198,06/17/2022 02:36:46,15,48,,
199,06/17/2022 02:41:46,15,48,,
200,06/17/2022 02:46:46,15,48,,
201,06/17/2022 02:51:46,15,48,,
202,06/17/2022 02:56:46,15,44,,
203,06/17/2022 03:01:46,15,44,,
204,06/17/2022 03:06:46,15,48,,
205,06/17/2022 03:11:46,15,48,,
206,06/17/2022 03:16:46,15,44,,
207,06/17/2022 03:21:46,15,44,,
208,06/17/2022 03:26:46,15,40,,
209,06/17/2022 03:31:46,15,31,,
210,06/17/2022 03:36:46,15,27,,
211,06/17/2022 03:41:46,15,18,,
212,06/17/2022 03:46:46,15,18,,
213,06/17/2022 03:51:46,15,01,,
214,06/17/2022 03:56:46,14,93,,
215,06/17/2022 04:01:46,14,88,,
216,06/17/2022 04:06:46,14,84,,
217,06/17/2022 04:11:46,14,80,,
218,06/17/2022 04:16:46,14,80,,
219,06/17/2022 04:21:46,14,80,,
220,06/17/2022 04:26:46,14,71,,
221,06/17/2022 04:31:46,14,75,,
222,06/17/2022 04:36:46,14,84,,
223,06/17/2022 04:41:46,14,84,,
224,06/17/2022 04:46:46,14,84,,
225,06/17/2022 04:51:46,14,75,,
226,06/17/2022 04:56:46,14,75,,
227,06/17/2022 05:01:46,14,75,,
228,06/17/2022 05:06:46,14,84,,
229,06/17/2022 05:11:46,14,88,,
230,06/17/2022 05:16:46,14,88,,
231,06/17/2022 05:21:46,14,84,,
232,06/17/2022 05:26:46,14,75,,
233,06/17/2022 05:31:46,14,50,,
234,06/17/2022 05:36:46,14,28,,
235,06/17/2022 05:41:46,14,11,,
236,06/17/2022 05:46:46,13,98,,
237,06/17/2022 05:51:46,14,03,,
238,06/17/2022 05:56:46,14,07,,
239,06/17/2022 06:01:46,13,98,,
240,06/17/2022 06:06:46,14,07,,
241,06/17/2022 06:11:46,14,07,,
242,06/17/2022 06:16:46,14,07,,
243,06/17/2022 06:21:46,14,15,,
244,06/17/2022 06:26:46,14,07,,
245,06/17/2022 06:31:46,14,03,,
246,06/17/2022 06:36:46,13,98,,
247,06/17/2022 06:41:46,13,98,,
248,06/17/2022 06:46:46,14,03,,
249,06/17/2022 06:51:46,14,15,,
250,06/17/2022 06:56:46,14,28,,
251,06/17/2022 07:01:46,14,33,,
252,06/17/2022 07:06:46,14,37,,
253,06/17/2022 07:11:46,14,33,,
254,06/17/2022 07:16:46,14,33,,
255,06/17/2022 07:21:46,14,50,,
256,06/17/2022 07:26:46,14,67,,
257,06/17/2022 07:31:46,14,88,,
258,06/17/2022 07:36:46,15,18,,
259,06/17/2022 07:41:46,15,57,,
260,06/17/2022 07:46:46,15,87,,
261,06/17/2022 07:51:46,16,17,,
262,06/17/2022 07:56:46,16,64,,
263,06/17/2022 08:01:46,16,90,,
264,06/17/2022 08:06:46,17,20,,
265,06/17/2022 08:11:46,17,50,,
266,06/17/2022 08:16:46,17,89,,
267,06/17/2022 08:21:46,18,14,,
268,06/17/2022 08:26:46,18,44,,
269,06/17/2022 08:31:46,18,74,,
270,06/17/2022 08:36:46,18,83,,
271,06/17/2022 08:41:46,19,00,,
272,06/17/2022 08:46:46,19,30,,
273,06/17/2022 08:51:46,19,47,,
274,06/17/2022 08:56:46,19,43,,
275,06/17/2022 09:01:46,19,56,,
276,06/17/2022 09:06:46,19,82,,
277,06/17/2022 09:11:46,19,99,,
278,06/17/2022 09:16:46,20,29,,
279,06/17/2022 09:21:46,20,42,,
280,06/17/2022 09:26:46,20,42,,
281,06/17/2022 09:31:46,20,46,,
282,06/17/2022 09:36:46,20,50,,
283,06/17/2022 09:41:46,20,63,,
284,06/17/2022 09:46:46,20,76,,
285,06/17/2022 09:51:46,20,98,,
286,06/17/2022 09:56:46,21,06,,
287,06/17/2022 10:01:46,21,32,,
288,06/17/2022 10:06:46,21,58,,
289,06/17/2022 10:11:46,21,75,,
290,06/17/2022 10:16:46,21,70,,
291,06/17/2022 10:21:46,21,83,,
292,06/17/2022 10:26:46,22,01,,
293,06/17/2022 10:31:46,22,13,,
294,06/17/2022 10:36:46,22,09,,
295,06/17/2022 10:41:46,22,05,,
296,06/17/2022 10:46:46,21,96,,
297,06/17/2022 10:51:46,22,05,,
298,06/17/2022 10:56:46,21,96,,
299,06/17/2022 11:01:46,22,18,,
300,06/17/2022 11:06:46,22,43,,
