#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,Button Down,Button Up,End of File
202,05/19/2022 02:32:24,24.24,,,,
203,05/19/2022 02:37:24,24.19,,,,
204,05/19/2022 02:42:24,24.15,,,,
205,05/19/2022 02:47:24,24.11,,,,
206,05/19/2022 02:52:24,24.02,,,,
207,05/19/2022 02:57:24,23.94,,,,
208,05/19/2022 03:02:24,23.81,,,,
209,05/19/2022 03:07:24,23.68,,,,
210,05/19/2022 03:12:24,23.72,,,,
211,05/19/2022 03:17:24,23.72,,,,
212,05/19/2022 03:22:24,23.64,,,,
213,05/19/2022 03:27:24,23.51,,,,
214,05/19/2022 03:32:24,23.42,,,,
215,05/19/2022 03:37:24,23.25,,,,
216,05/19/2022 03:42:24,23.21,,,,
217,05/19/2022 03:47:24,23.21,,,,
218,05/19/2022 03:52:24,23.34,,,,
219,05/19/2022 03:57:24,23.42,,,,
220,05/19/2022 04:02:24,23.64,,,,
221,05/19/2022 04:07:24,23.59,,,,
222,05/19/2022 04:12:24,23.42,,,,
223,05/19/2022 04:17:24,23.16,,,,
224,05/19/2022 04:22:24,23.03,,,,
225,05/19/2022 04:27:24,23.03,,,,
226,05/19/2022 04:32:24,23.16,,,,
227,05/19/2022 04:37:24,23.16,,,,
228,05/19/2022 04:42:24,23.08,,,,
229,05/19/2022 04:47:24,22.82,,,,
230,05/19/2022 04:52:24,22.56,,,,
231,05/19/2022 04:57:24,22.18,,,,
232,05/19/2022 05:02:24,22.05,,,,
233,05/19/2022 05:07:24,21.88,,,,
234,05/19/2022 05:12:24,21.83,,,,
235,05/19/2022 05:17:24,21.88,,,,
236,05/19/2022 05:22:24,21.92,,,,
237,05/19/2022 05:27:24,21.75,,,,
238,05/19/2022 05:32:24,21.62,,,,
239,05/19/2022 05:37:24,21.45,,,,
240,05/19/2022 05:42:24,21.36,,,,
241,05/19/2022 05:47:24,21.28,,,,
242,05/19/2022 05:52:24,21.19,,,,
243,05/19/2022 05:57:24,21.06,,,,
244,05/19/2022 06:02:24,21.06,,,,
245,05/19/2022 06:07:24,20.93,,,,
246,05/19/2022 06:12:24,20.72,,,,
247,05/19/2022 06:17:24,20.59,,,,
248,05/19/2022 06:22:24,20.50,,,,
249,05/19/2022 06:27:24,20.55,,,,
250,05/19/2022 06:32:24,20.63,,,,
251,05/19/2022 06:37:24,20.85,,,,
252,05/19/2022 06:42:24,20.89,,,,
253,05/19/2022 06:47:24,21.15,,,,
254,05/19/2022 06:52:24,21.58,,,,
255,05/19/2022 06:57:24,21.96,,,,
256,05/19/2022 07:02:24,22.43,,,,
257,05/19/2022 07:07:24,22.73,,,,
258,05/19/2022 07:12:24,22.99,,,,
259,05/19/2022 07:17:24,23.29,,,,
260,05/19/2022 07:22:24,23.64,,,,
261,05/19/2022 07:27:24,23.85,,,,
262,05/19/2022 07:32:24,23.94,,,,
263,05/19/2022 07:37:24,24.11,,,,
264,05/19/2022 07:42:24,24.15,,,,
265,05/19/2022 07:47:24,24.49,,,,
266,05/19/2022 07:52:24,24.79,,,,
267,05/19/2022 07:57:24,25.18,,,,
268,05/19/2022 08:02:24,25.57,,,,
269,05/19/2022 08:07:24,25.87,,,,
270,05/19/2022 08:12:24,26.17,,,,
271,05/19/2022 08:17:24,26.25,,,,
272,05/19/2022 08:22:24,26.51,,,,
273,05/19/2022 08:27:24,26.77,,,,
274,05/19/2022 08:32:24,26.68,,,,
275,05/19/2022 08:37:24,26.90,,,,
276,05/19/2022 08:42:24,27.07,,,,
277,05/19/2022 08:47:24,27.11,,,,
278,05/19/2022 08:52:24,27.28,,,,
279,05/19/2022 08:57:24,27.37,,,,
280,05/19/2022 09:02:24,27.58,,,,
281,05/19/2022 09:07:24,27.67,,,,
282,05/19/2022 09:12:24,27.75,,,,
283,05/19/2022 09:17:24,27.71,,,,
284,05/19/2022 09:22:24,27.84,,,,
285,05/19/2022 09:27:24,27.97,,,,
286,05/19/2022 09:32:24,28.23,,,,
287,05/19/2022 09:37:24,28.23,,,,
288,05/19/2022 09:42:24,28.44,,,,
289,05/19/2022 09:47:24,28.65,,,,
290,05/19/2022 09:52:24,28.78,,,,
291,05/19/2022 09:57:24,29.00,,,,
292,05/19/2022 10:02:24,29.08,,,,
293,05/19/2022 10:07:24,29.04,,,,
294,05/19/2022 10:12:24,29.21,,,,
295,05/19/2022 10:17:24,29.26,,,,
296,05/19/2022 10:22:24,29.34,,,,
297,05/19/2022 10:27:24,29.21,,,,
298,05/19/2022 10:32:24,29.26,,,,
299,05/19/2022 10:37:24,29.34,,,,
300,05/19/2022 10:42:24,29.43,,,,
301,05/19/2022 10:47:24,29.47,,,,
302,05/19/2022 10:52:24,29.60,,,,
303,05/19/2022 10:57:24,29.81,,,,
304,05/19/2022 11:02:24,29.90,,,,
305,05/19/2022 11:07:24,29.98,,,,
306,05/19/2022 11:12:24,30.07,,,,
307,05/19/2022 11:17:24,30.03,,,,
308,05/19/2022 11:22:24,30.16,,,,
309,05/19/2022 11:27:24,30.16,,,,
310,05/19/2022 11:32:24,30.33,,,,
311,05/19/2022 11:37:24,30.33,,,,
312,05/19/2022 11:42:24,30.24,,,,
313,05/19/2022 11:47:24,30.37,,,,
314,05/19/2022 11:52:24,30.37,,,,
315,05/19/2022 11:57:24,30.46,,,,
316,05/19/2022 12:02:24,30.63,,,,
317,05/19/2022 12:07:24,30.71,,,,
318,05/19/2022 12:12:24,30.80,,,,
319,05/19/2022 12:17:24,31.01,,,,
320,05/19/2022 12:22:24,31.23,,,,
321,05/19/2022 12:27:24,31.10,,,,
322,05/19/2022 12:32:24,31.27,,,,
323,05/19/2022 12:37:24,31.23,,,,
324,05/19/2022 12:42:24,31.06,,,,
325,05/19/2022 12:47:24,31.49,,,,
326,05/19/2022 12:52:24,31.83,,,,
327,05/19/2022 12:57:24,31.96,,,,
328,05/19/2022 13:02:24,31.57,,,,
329,05/19/2022 13:07:24,31.31,,,,
330,05/19/2022 13:12:24,31.19,,,,
331,05/19/2022 13:17:24,31.27,,,,
332,05/19/2022 13:22:24,31.23,,,,
333,05/19/2022 13:27:24,31.36,,,,
334,05/19/2022 13:32:24,31.66,,,,
335,05/19/2022 13:37:24,31.87,,,,
336,05/19/2022 13:42:24,32.09,,,,
337,05/19/2022 13:47:24,31.92,,,,
338,05/19/2022 13:52:24,32.00,,,,
339,05/19/2022 13:57:24,31.96,,,,
340,05/19/2022 14:02:24,31.96,,,,
341,05/19/2022 14:07:24,32.34,,,,
342,05/19/2022 14:12:24,32.26,,,,
343,05/19/2022 14:17:24,32.30,,,,
344,05/19/2022 14:22:24,32.09,,,,
345,05/19/2022 14:27:24,32.09,,,,
346,05/19/2022 14:32:24,32.13,,,,
347,05/19/2022 14:37:24,31.96,,,,
348,05/19/2022 14:42:24,32.04,,,,
349,05/19/2022 14:47:24,32.30,,,,
350,05/19/2022 14:52:24,32.56,,,,
351,05/19/2022 14:57:24,32.47,,,,
352,05/19/2022 15:02:24,32.34,,,,
353,05/19/2022 15:07:24,32.47,,,,
354,05/19/2022 15:12:24,32.43,,,,
355,05/19/2022 15:17:24,32.30,,,,
356,05/19/2022 15:22:24,32.56,,,,
357,05/19/2022 15:27:24,32.60,,,,
358,05/19/2022 15:32:24,32.69,,,,
359,05/19/2022 15:37:24,32.43,,,,
360,05/19/2022 15:42:24,32.47,,,,
361,05/19/2022 15:47:24,32.52,,,,
362,05/19/2022 15:52:24,32.47,,,,
363,05/19/2022 15:57:24,32.64,,,,
364,05/19/2022 16:02:24,32.82,,,,
365,05/19/2022 16:07:24,32.86,,,,
366,05/19/2022 16:12:24,32.90,,,,
367,05/19/2022 16:17:24,32.82,,,,
368,05/19/2022 16:22:24,32.86,,,,
369,05/19/2022 16:27:24,32.90,,,,
370,05/19/2022 16:32:24,32.56,,,,
371,05/19/2022 16:37:24,32.52,,,,
372,05/19/2022 16:42:24,32.60,,,,
373,05/19/2022 16:47:24,32.43,,,,
374,05/19/2022 16:52:24,32.39,,,,
375,05/19/2022 16:57:24,32.64,,,,
376,05/19/2022 17:02:24,32.47,,,,
377,05/19/2022 17:07:24,32.69,,,,
378,05/19/2022 17:12:24,32.56,,,,
379,05/19/2022 17:17:24,32.56,,,,
380,05/19/2022 17:22:24,32.69,,,,
381,05/19/2022 17:27:24,32.52,,,,
382,05/19/2022 17:32:24,32.47,,,,
383,05/19/2022 17:37:24,32.69,,,,
384,05/19/2022 17:42:24,32.69,,,,
385,05/19/2022 17:47:24,32.56,,,,
386,05/19/2022 17:52:24,32.47,,,,
387,05/19/2022 17:57:24,32.34,,,,
388,05/19/2022 18:02:24,32.30,,,,
389,05/19/2022 18:07:24,32.39,,,,
390,05/19/2022 18:12:24,32.34,,,,
391,05/19/2022 18:17:24,32.04,,,,
392,05/19/2022 18:22:24,32.00,,,,
393,05/19/2022 18:27:24,31.66,,,,
394,05/19/2022 18:32:24,31.44,,,,
395,05/19/2022 18:37:24,31.23,,,,
396,05/19/2022 18:42:24,31.06,,,,
397,05/19/2022 18:47:24,31.27,,,,
398,05/19/2022 18:52:24,31.27,,,,
399,05/19/2022 18:57:24,31.06,,,,
400,05/19/2022 19:02:24,31.01,,,,
401,05/19/2022 19:07:24,30.80,,,,
402,05/19/2022 19:12:24,30.59,,,,
403,05/19/2022 19:17:24,30.33,,,,
404,05/19/2022 19:22:24,30.03,,,,
405,05/19/2022 19:27:24,29.73,,,,
406,05/19/2022 19:32:24,29.47,,,,
407,05/19/2022 19:37:24,29.21,,,,
408,05/19/2022 19:42:24,28.95,,,,
409,05/19/2022 19:47:24,28.74,,,,
410,05/19/2022 19:52:24,28.53,,,,
411,05/19/2022 19:57:24,28.18,,,,
412,05/19/2022 20:02:24,28.18,,,,
413,05/19/2022 20:07:24,28.14,,,,
414,05/19/2022 20:12:24,27.71,,,,
415,05/19/2022 20:17:24,27.32,,,,
416,05/19/2022 20:22:24,26.94,,,,
417,05/19/2022 20:27:24,26.42,,,,
418,05/19/2022 20:32:24,25.95,,,,
419,05/19/2022 20:37:24,25.35,,,,
420,05/19/2022 20:42:24,24.92,,,,
421,05/19/2022 20:47:24,24.58,,,,
422,05/19/2022 20:52:24,24.19,,,,
423,05/19/2022 20:57:24,23.81,,,,
424,05/19/2022 21:02:24,23.51,,,,
425,05/19/2022 21:07:24,23.12,,,,
426,05/19/2022 21:12:24,22.78,,,,
427,05/19/2022 21:17:24,22.48,,,,
428,05/19/2022 21:22:24,22.22,,,,
429,05/19/2022 21:27:24,21.92,,,,
430,05/19/2022 21:32:24,21.66,,,,
431,05/19/2022 21:37:24,21.45,,,,
432,05/19/2022 21:42:24,21.28,,,,
433,05/19/2022 21:47:24,21.28,,,,
434,05/19/2022 21:52:24,20.76,,,,
435,05/19/2022 21:57:24,20.59,,,,
436,05/19/2022 22:02:24,20.63,,,,
437,05/19/2022 22:07:24,20.93,,,,
438,05/19/2022 22:12:24,21.32,,,,
439,05/19/2022 22:17:24,21.53,,,,
440,05/19/2022 22:22:24,21.88,,,,
441,05/19/2022 22:27:24,22.05,,,,
442,05/19/2022 22:32:24,22.35,,,,
443,05/19/2022 22:37:24,22.39,,,,
444,05/19/2022 22:42:24,22.39,,,,
445,05/19/2022 22:47:24,22.39,,,,
446,05/19/2022 22:52:24,22.35,,,,
447,05/19/2022 22:57:24,22.31,,,,
448,05/19/2022 23:02:24,22.26,,,,
449,05/19/2022 23:07:24,22.18,,,,
450,05/19/2022 23:12:24,22.09,,,,
451,05/19/2022 23:17:24,22.01,,,,
452,05/19/2022 23:22:24,21.96,,,,
453,05/19/2022 23:27:24,21.88,,,,
454,05/19/2022 23:32:24,21.75,,,,
455,05/19/2022 23:37:24,21.75,,,,
456,05/19/2022 23:42:24,21.70,,,,
457,05/19/2022 23:47:24,21.70,,,,
458,05/19/2022 23:52:24,21.66,,,,
459,05/19/2022 23:57:24,21.62,,,,
460,05/20/2022 00:02:24,21.62,,,,
461,05/20/2022 00:07:24,21.53,,,,
462,05/20/2022 00:12:24,21.49,,,,
463,05/20/2022 00:17:24,21.32,,,,
464,05/20/2022 00:22:24,21.19,,,,
465,05/20/2022 00:27:24,21.02,,,,
466,05/20/2022 00:32:24,20.89,,,,
467,05/20/2022 00:37:24,20.63,,,,
468,05/20/2022 00:42:24,20.46,,,,
469,05/20/2022 00:47:24,20.33,,,,
470,05/20/2022 00:52:24,20.12,,,,
471,05/20/2022 00:57:24,20.07,,,,
472,05/20/2022 01:02:24,19.95,,,,
473,05/20/2022 01:07:24,19.77,,,,
474,05/20/2022 01:12:24,19.60,,,,
475,05/20/2022 01:17:24,19.43,,,,
476,05/20/2022 01:22:24,19.30,,,,
477,05/20/2022 01:27:24,19.17,,,,
478,05/20/2022 01:32:24,18.96,,,,
479,05/20/2022 01:37:24,18.74,,,,
480,05/20/2022 01:42:24,18.57,,,,
481,05/20/2022 01:47:24,18.32,,,,
482,05/20/2022 01:52:24,18.23,,,,
483,05/20/2022 01:57:24,18.06,,,,
484,05/20/2022 02:02:24,17.93,,,,
485,05/20/2022 02:07:24,17.80,,,,
486,05/20/2022 02:12:24,17.76,,,,
487,05/20/2022 02:17:24,17.67,,,,
488,05/20/2022 02:22:24,17.59,,,,
489,05/20/2022 02:27:24,17.50,,,,
490,05/20/2022 02:32:24,17.41,,,,
491,05/20/2022 02:37:24,17.29,,,,
492,05/20/2022 02:42:24,17.07,,,,
493,05/20/2022 02:47:24,16.99,,,,
494,05/20/2022 02:52:24,16.86,,,,
495,05/20/2022 02:57:24,16.73,,,,
496,05/20/2022 03:02:24,16.60,,,,
497,05/20/2022 03:07:24,16.43,,,,
498,05/20/2022 03:12:24,16.34,,,,
499,05/20/2022 03:17:24,16.26,,,,
500,05/20/2022 03:22:24,16.13,,,,
501,05/20/2022 03:27:24,15.96,,,,
502,05/20/2022 03:32:24,15.83,,,,
503,05/20/2022 03:37:24,15.83,,,,
504,05/20/2022 03:42:24,15.70,,,,
505,05/20/2022 03:47:24,15.66,,,,
506,05/20/2022 03:52:24,15.57,,,,
507,05/20/2022 03:57:24,15.53,,,,
508,05/20/2022 04:02:24,15.48,,,,
509,05/20/2022 04:07:24,15.44,,,,
510,05/20/2022 04:12:24,15.40,,,,
511,05/20/2022 04:17:24,15.40,,,,
512,05/20/2022 04:22:24,15.40,,,,
513,05/20/2022 04:27:24,15.36,,,,
514,05/20/2022 04:32:24,15.27,,,,
515,05/20/2022 04:37:24,15.23,,,,
516,05/20/2022 04:42:24,15.18,,,,
517,05/20/2022 04:47:24,15.14,,,,
518,05/20/2022 04:52:24,15.10,,,,
519,05/20/2022 04:57:24,15.06,,,,
520,05/20/2022 05:02:24,15.06,,,,
521,05/20/2022 05:07:24,15.06,,,,
522,05/20/2022 05:12:24,14.97,,,,
523,05/20/2022 05:17:24,14.93,,,,
524,05/20/2022 05:22:24,14.93,,,,
525,05/20/2022 05:27:24,14.93,,,,
526,05/20/2022 05:32:24,14.93,,,,
527,05/20/2022 05:37:24,14.80,,,,
528,05/20/2022 05:42:24,14.84,,,,
529,05/20/2022 05:47:24,14.84,,,,
530,05/20/2022 05:52:24,14.84,,,,
531,05/20/2022 05:57:24,14.80,,,,
532,05/20/2022 06:02:24,14.88,,,,
533,05/20/2022 06:07:24,14.88,,,,
534,05/20/2022 06:12:24,14.80,,,,
535,05/20/2022 06:17:24,14.84,,,,
536,05/20/2022 06:22:24,14.84,,,,
537,05/20/2022 06:27:24,14.84,,,,
538,05/20/2022 06:32:24,14.80,,,,
539,05/20/2022 06:37:24,14.80,,,,
540,05/20/2022 06:42:24,14.88,,,,
541,05/20/2022 06:47:24,14.93,,,,
542,05/20/2022 06:52:24,14.93,,,,
543,05/20/2022 06:57:24,14.93,,,,
544,05/20/2022 07:02:24,14.97,,,,
545,05/20/2022 07:07:24,14.97,,,,
546,05/20/2022 07:12:24,15.01,,,,
547,05/20/2022 07:17:24,15.10,,,,
548,05/20/2022 07:22:24,15.31,,,,
549,05/20/2022 07:27:24,15.44,,,,
550,05/20/2022 07:32:24,15.57,,,,
551,05/20/2022 07:37:24,15.48,,,,
552,05/20/2022 07:42:24,15.48,,,,
553,05/20/2022 07:47:24,15.57,,,,
554,05/20/2022 07:52:24,15.70,,,,
555,05/20/2022 07:57:24,15.83,,,,
556,05/20/2022 08:02:24,16.00,,,,
557,05/20/2022 08:07:24,16.30,,,,
558,05/20/2022 08:12:24,16.56,,,,
559,05/20/2022 08:17:24,16.73,,,,
560,05/20/2022 08:22:24,16.90,,,,
561,05/20/2022 08:27:24,16.99,,,,
562,05/20/2022 08:32:24,17.03,,,,
563,05/20/2022 08:37:24,17.11,,,,
564,05/20/2022 08:42:24,17.20,,,,
565,05/20/2022 08:47:24,17.29,,,,
566,05/20/2022 08:52:24,17.67,,,,
567,05/20/2022 08:57:24,17.80,,,,
568,05/20/2022 09:02:24,17.80,,,,
569,05/20/2022 09:07:24,18.02,,,,
570,05/20/2022 09:12:24,18.14,,,,
571,05/20/2022 09:17:24,18.23,,,,
572,05/20/2022 09:22:24,18.53,,,,
573,05/20/2022 09:27:24,18.53,,,,
574,05/20/2022 09:32:24,18.66,,,,
575,05/20/2022 09:37:24,18.83,,,,
576,05/20/2022 09:42:24,19.09,,,,
577,05/20/2022 09:47:24,19.17,,,,
578,05/20/2022 09:52:24,19.09,,,,
579,05/20/2022 09:57:24,19.13,,,,
580,05/20/2022 10:02:24,19.43,,,,
581,05/20/2022 10:07:24,19.60,,,,
582,05/20/2022 10:12:24,19.95,,,,
583,05/20/2022 10:17:24,19.99,,,,
584,05/20/2022 10:22:24,20.12,,,,
585,05/20/2022 10:27:24,20.25,,,,
586,05/20/2022 10:32:24,20.33,,,,
587,05/20/2022 10:37:24,20.33,,,,
588,05/20/2022 10:42:24,20.55,,,,
589,05/20/2022 10:47:24,20.63,,,,
590,05/20/2022 10:52:24,20.80,,,,
591,05/20/2022 10:57:24,21.02,,,,
592,05/20/2022 11:02:24,21.15,,,,
593,05/20/2022 11:07:24,21.32,,,,
594,05/20/2022 11:12:24,21.36,,,,
595,05/20/2022 11:17:24,21.62,,,,
596,05/20/2022 11:22:24,21.75,,,,
597,05/20/2022 11:27:24,21.83,,,,
598,05/20/2022 11:32:24,22.18,,,,
599,05/20/2022 11:37:24,22.26,,,,
600,05/20/2022 11:42:24,22.56,,,,
601,05/20/2022 11:47:24,22.48,,,,
602,05/20/2022 11:52:24,22.65,,,,
603,05/20/2022 11:57:24,22.86,,,,
604,05/20/2022 12:02:24,22.69,,,,
