#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,Stopped,End of File
1,05/27/2023 13:46:51,32.90,,,
2,05/27/2023 13:51:51,30.37,,,
3,05/27/2023 13:56:51,28.61,,,
4,05/27/2023 14:01:51,27.71,,,
5,05/27/2023 14:06:51,27.37,,,
6,05/27/2023 14:11:51,27.02,,,
7,05/27/2023 14:16:51,27.11,,,
8,05/27/2023 14:21:51,27.15,,,
9,05/27/2023 14:26:51,26.85,,,
10,05/27/2023 14:31:51,26.94,,,
11,05/27/2023 14:36:51,26.68,,,
12,05/27/2023 14:41:51,26.68,,,
13,05/27/2023 14:46:51,26.72,,,
14,05/27/2023 14:51:51,26.85,,,
15,05/27/2023 14:56:51,27.15,,,
16,05/27/2023 15:01:51,26.98,,,
17,05/27/2023 15:06:51,27.07,,,
18,05/27/2023 15:11:51,26.98,,,
19,05/27/2023 15:16:51,26.90,,,
20,05/27/2023 15:21:51,27.15,,,
21,05/27/2023 15:26:51,27.15,,,
22,05/27/2023 15:31:51,27.50,,,
23,05/27/2023 15:36:51,27.50,,,
24,05/27/2023 15:41:51,27.54,,,
25,05/27/2023 15:46:51,27.75,,,
26,05/27/2023 15:51:51,28.10,,,
27,05/27/2023 15:56:51,27.58,,,
28,05/27/2023 16:01:51,27.71,,,
29,05/27/2023 16:06:51,28.18,,,
30,05/27/2023 16:11:51,28.10,,,
31,05/27/2023 16:16:51,28.27,,,
32,05/27/2023 16:21:51,28.44,,,
33,05/27/2023 16:26:51,28.65,,,
34,05/27/2023 16:31:51,28.74,,,
35,05/27/2023 16:36:51,28.48,,,
36,05/27/2023 16:41:51,28.35,,,
37,05/27/2023 16:46:51,28.05,,,
38,05/27/2023 16:51:51,27.88,,,
39,05/27/2023 16:56:51,27.88,,,
40,05/27/2023 17:01:51,27.67,,,
41,05/27/2023 17:06:51,27.63,,,
42,05/27/2023 17:11:51,27.50,,,
43,05/27/2023 17:16:51,27.75,,,
44,05/27/2023 17:21:51,27.75,,,
45,05/27/2023 17:26:51,27.50,,,
46,05/27/2023 17:31:51,27.37,,,
47,05/27/2023 17:36:51,27.20,,,
48,05/27/2023 17:41:51,27.07,,,
49,05/27/2023 17:46:51,26.98,,,
50,05/27/2023 17:51:51,26.77,,,
51,05/27/2023 17:56:51,26.64,,,
52,05/27/2023 18:01:51,26.51,,,
53,05/27/2023 18:06:51,26.30,,,
54,05/27/2023 18:11:51,26.21,,,
55,05/27/2023 18:16:51,26.08,,,
56,05/27/2023 18:21:51,25.95,,,
57,05/27/2023 18:26:51,25.91,,,
58,05/27/2023 18:31:51,25.65,,,
59,05/27/2023 18:36:51,25.52,,,
60,05/27/2023 18:41:51,25.39,,,
61,05/27/2023 18:46:51,25.18,,,
62,05/27/2023 18:51:51,25.05,,,
63,05/27/2023 18:56:51,24.88,,,
64,05/27/2023 19:01:51,24.66,,,
65,05/27/2023 19:06:51,24.58,,,
66,05/27/2023 19:11:51,24.45,,,
67,05/27/2023 19:16:51,24.32,,,
68,05/27/2023 19:21:51,24.06,,,
69,05/27/2023 19:26:51,23.81,,,
70,05/27/2023 19:31:51,23.46,,,
71,05/27/2023 19:36:51,23.21,,,
72,05/27/2023 19:41:51,22.82,,,
73,05/27/2023 19:46:51,22.52,,,
74,05/27/2023 19:51:51,22.22,,,
75,05/27/2023 19:56:51,21.83,,,
76,05/27/2023 20:01:51,21.62,,,
77,05/27/2023 20:06:51,21.28,,,
78,05/27/2023 20:11:51,20.98,,,
79,05/27/2023 20:16:51,20.59,,,
80,05/27/2023 20:21:51,20.29,,,
81,05/27/2023 20:26:51,20.07,,,
82,05/27/2023 20:31:51,19.90,,,
83,05/27/2023 20:36:51,19.69,,,
84,05/27/2023 20:41:51,19.26,,,
85,05/27/2023 20:46:51,18.87,,,
86,05/27/2023 20:51:51,18.66,,,
87,05/27/2023 20:56:51,18.53,,,
88,05/27/2023 21:01:51,18.44,,,
89,05/27/2023 21:06:51,18.27,,,
90,05/27/2023 21:11:51,18.14,,,
91,05/27/2023 21:16:51,17.97,,,
92,05/27/2023 21:21:51,17.67,,,
93,05/27/2023 21:26:51,17.54,,,
94,05/27/2023 21:31:51,17.54,,,
95,05/27/2023 21:36:51,17.37,,,
96,05/27/2023 21:41:51,17.20,,,
97,05/27/2023 21:46:51,16.94,,,
98,05/27/2023 21:51:51,16.86,,,
99,05/27/2023 21:56:51,16.77,,,
100,05/27/2023 22:01:51,16.60,,,
101,05/27/2023 22:06:51,16.47,,,
102,05/27/2023 22:11:51,16.34,,,
103,05/27/2023 22:16:51,16.13,,,
104,05/27/2023 22:21:51,16.04,,,
105,05/27/2023 22:26:51,16.00,,,
106,05/27/2023 22:31:51,15.83,,,
107,05/27/2023 22:36:51,15.87,,,
108,05/27/2023 22:41:51,15.83,,,
