#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,04/23/2021 11:12:51,23.46,,,,
2,04/23/2021 11:17:51,23.76,,,,
3,04/23/2021 11:22:51,23.51,,,,
4,04/23/2021 11:27:51,23.42,,,,
5,04/23/2021 11:32:51,23.38,,,,
6,04/23/2021 11:37:51,23.64,,,,
7,04/23/2021 11:42:51,23.72,,,,
8,04/23/2021 11:47:51,23.72,,,,
9,04/23/2021 11:52:51,23.34,,,,
10,04/23/2021 11:57:51,23.42,,,,
11,04/23/2021 12:02:51,23.64,,,,
12,04/23/2021 12:07:51,23.68,,,,
13,04/23/2021 12:12:51,23.72,,,,
14,04/23/2021 12:17:51,22.99,,,,
15,04/23/2021 12:22:51,22.43,,,,
16,04/23/2021 12:27:51,22.73,,,,
17,04/23/2021 12:32:51,22.86,,,,
18,04/23/2021 12:37:51,23.08,,,,
19,04/23/2021 12:42:51,23.03,,,,
20,04/23/2021 12:47:51,23.25,,,,
21,04/23/2021 12:52:51,23.16,,,,
22,04/23/2021 12:57:51,23.08,,,,
23,04/23/2021 13:02:51,22.65,,,,
24,04/23/2021 13:07:51,22.73,,,,
25,04/23/2021 13:12:51,22.78,,,,
26,04/23/2021 13:17:51,22.52,,,,
27,04/23/2021 13:22:51,22.78,,,,
28,04/23/2021 13:27:51,23.03,,,,
29,04/23/2021 13:32:51,23.46,,,,
30,04/23/2021 13:37:51,23.68,,,,
31,04/23/2021 13:42:51,23.81,,,,
32,04/23/2021 13:47:51,24.11,,,,
33,04/23/2021 13:52:51,24.62,,,,
34,04/23/2021 13:57:51,24.97,,,,
35,04/23/2021 14:02:51,25.22,,,,
36,04/23/2021 14:07:51,25.18,,,,
37,04/23/2021 14:12:51,25.22,,,,
38,04/23/2021 14:17:51,24.92,,,,
39,04/23/2021 14:22:51,24.75,,,,
40,04/23/2021 14:27:51,24.79,,,,
41,04/23/2021 14:32:51,24.54,,,,
42,04/23/2021 14:37:51,24.66,,,,
43,04/23/2021 14:42:51,24.49,,,,
44,04/23/2021 14:47:51,24.97,,,,
45,04/23/2021 14:52:51,24.92,,,,
46,04/23/2021 14:57:51,25.05,,,,
47,04/23/2021 15:02:51,24.88,,,,
48,04/23/2021 15:07:51,24.62,,,,
49,04/23/2021 15:12:51,24.88,,,,
50,04/23/2021 15:17:51,24.79,,,,
51,04/23/2021 15:22:51,24.58,,,,
52,04/23/2021 15:27:51,24.79,,,,
53,04/23/2021 15:32:51,24.79,,,,
54,04/23/2021 15:37:51,24.97,,,,
55,04/23/2021 15:42:51,24.92,,,,
56,04/23/2021 15:47:51,25.05,,,,
57,04/23/2021 15:52:51,25.14,,,,
58,04/23/2021 15:57:51,25.35,,,,
59,04/23/2021 16:02:51,25.18,,,,
60,04/23/2021 16:07:51,25.27,,,,
61,04/23/2021 16:12:51,25.27,,,,
62,04/23/2021 16:17:51,25.01,,,,
63,04/23/2021 16:22:51,24.79,,,,
64,04/23/2021 16:27:51,24.79,,,,
65,04/23/2021 16:32:51,24.66,,,,
66,04/23/2021 16:37:51,24.79,,,,
67,04/23/2021 16:42:51,24.66,,,,
68,04/23/2021 16:47:51,24.45,,,,
69,04/23/2021 16:52:51,24.45,,,,
70,04/23/2021 16:57:51,24.45,,,,
71,04/23/2021 17:02:51,24.45,,,,
72,04/23/2021 17:07:51,24.24,,,,
73,04/23/2021 17:12:51,23.85,,,,
74,04/23/2021 17:17:51,23.38,,,,
75,04/23/2021 17:22:51,23.08,,,,
76,04/23/2021 17:27:51,22.73,,,,
77,04/23/2021 17:32:51,22.65,,,,
78,04/23/2021 17:37:51,22.61,,,,
79,04/23/2021 17:42:51,22.73,,,,
80,04/23/2021 17:47:51,22.61,,,,
81,04/23/2021 17:52:51,22.52,,,,
82,04/23/2021 17:57:51,22.18,,,,
83,04/23/2021 18:02:51,22.05,,,,
84,04/23/2021 18:07:51,21.79,,,,
85,04/23/2021 18:12:51,21.66,,,,
86,04/23/2021 18:17:51,21.32,,,,
87,04/23/2021 18:22:51,21.10,,,,
88,04/23/2021 18:27:51,20.76,,,,
89,04/23/2021 18:32:51,20.46,,,,
90,04/23/2021 18:37:51,19.95,,,,
91,04/23/2021 18:42:51,19.77,,,,
92,04/23/2021 18:47:51,19.60,,,,
93,04/23/2021 18:52:51,19.30,,,,
94,04/23/2021 18:57:51,19.22,,,,
95,04/23/2021 19:02:51,19.05,,,,
96,04/23/2021 19:07:51,18.92,,,,
97,04/23/2021 19:12:51,18.49,,,,
98,04/23/2021 19:17:51,18.14,,,,
99,04/23/2021 19:22:51,17.93,,,,
100,04/23/2021 19:27:51,17.59,,,,
101,04/23/2021 19:32:51,17.50,,,,
102,04/23/2021 19:37:51,17.29,,,,
103,04/23/2021 19:42:51,17.07,,,,
104,04/23/2021 19:47:51,16.86,,,,
105,04/23/2021 19:52:51,16.64,,,,
106,04/23/2021 19:57:51,16.51,,,,
107,04/23/2021 20:02:51,16.30,,,,
108,04/23/2021 20:07:51,16.17,,,,
109,04/23/2021 20:12:51,16.13,,,,
110,04/23/2021 20:17:51,16.04,,,,
111,04/23/2021 20:22:51,15.91,,,,
112,04/23/2021 20:27:51,15.83,,,,
113,04/23/2021 20:32:51,15.57,,,,
114,04/23/2021 20:37:51,15.44,,,,
115,04/23/2021 20:42:51,15.31,,,,
116,04/23/2021 20:47:51,15.14,,,,
117,04/23/2021 20:52:51,15.06,,,,
118,04/23/2021 20:57:51,15.10,,,,
119,04/23/2021 21:02:51,14.97,,,,
120,04/23/2021 21:07:51,14.80,,,,
121,04/23/2021 21:12:51,14.67,,,,
122,04/23/2021 21:17:51,14.58,,,,
123,04/23/2021 21:22:51,14.58,,,,
124,04/23/2021 21:27:51,14.50,,,,
125,04/23/2021 21:32:51,14.24,,,,
126,04/23/2021 21:37:51,13.94,,,,
127,04/23/2021 21:42:51,13.81,,,,
128,04/23/2021 21:47:51,13.85,,,,
129,04/23/2021 21:52:51,13.98,,,,
130,04/23/2021 21:57:51,13.94,,,,
131,04/23/2021 22:02:51,13.90,,,,
132,04/23/2021 22:07:51,13.94,,,,
133,04/23/2021 22:12:51,14.03,,,,
134,04/23/2021 22:17:51,13.73,,,,
135,04/23/2021 22:22:51,13.47,,,,
136,04/23/2021 22:27:51,13.21,,,,
137,04/23/2021 22:32:51,13.00,,,,
138,04/23/2021 22:37:51,12.91,,,,
139,04/23/2021 22:42:51,12.87,,,,
140,04/23/2021 22:47:51,12.91,,,,
141,04/23/2021 22:52:51,13.00,,,,
142,04/23/2021 22:57:51,13.08,,,,
143,04/23/2021 23:02:51,13.21,,,,
144,04/23/2021 23:07:51,13.21,,,,
145,04/23/2021 23:12:51,13.30,,,,
146,04/23/2021 23:17:51,13.38,,,,
147,04/23/2021 23:22:51,13.34,,,,
148,04/23/2021 23:27:51,13.30,,,,
149,04/23/2021 23:32:51,13.47,,,,
150,04/23/2021 23:37:51,13.68,,,,
151,04/23/2021 23:42:51,13.98,,,,
152,04/23/2021 23:47:51,14.11,,,,
153,04/23/2021 23:52:51,14.11,,,,
154,04/23/2021 23:57:51,14.15,,,,
155,04/24/2021 00:02:51,14.11,,,,
156,04/24/2021 00:07:51,13.94,,,,
157,04/24/2021 00:12:51,13.73,,,,
158,04/24/2021 00:17:51,13.64,,,,
159,04/24/2021 00:22:51,13.51,,,,
160,04/24/2021 00:27:51,13.55,,,,
161,04/24/2021 00:32:51,13.43,,,,
162,04/24/2021 00:37:51,13.34,,,,
163,04/24/2021 00:42:51,13.17,,,,
164,04/24/2021 00:47:51,13.08,,,,
165,04/24/2021 00:52:51,13.08,,,,
166,04/24/2021 00:57:51,12.87,,,,
167,04/24/2021 01:02:51,12.65,,,,
168,04/24/2021 01:07:51,12.44,,,,
169,04/24/2021 01:12:51,12.27,,,,
170,04/24/2021 01:17:51,12.27,,,,
171,04/24/2021 01:22:51,12.27,,,,
172,04/24/2021 01:27:51,12.18,,,,
173,04/24/2021 01:32:51,11.88,,,,
174,04/24/2021 01:37:51,11.92,,,,
175,04/24/2021 01:42:51,11.92,,,,
176,04/24/2021 01:47:51,11.88,,,,
177,04/24/2021 01:52:51,11.75,,,,
178,04/24/2021 01:57:51,11.79,,,,
179,04/24/2021 02:02:51,11.88,,,,
180,04/24/2021 02:07:51,11.79,,,,
181,04/24/2021 02:12:51,11.88,,,,
182,04/24/2021 02:17:51,11.92,,,,
183,04/24/2021 02:22:51,11.97,,,,
184,04/24/2021 02:27:51,11.92,,,,
185,04/24/2021 02:32:51,11.88,,,,
186,04/24/2021 02:37:51,11.84,,,,
187,04/24/2021 02:42:51,11.88,,,,
188,04/24/2021 02:47:51,11.75,,,,
189,04/24/2021 02:52:51,11.79,,,,
190,04/24/2021 02:57:51,11.79,,,,
191,04/24/2021 03:02:51,11.71,,,,
192,04/24/2021 03:07:51,11.67,,,,
193,04/24/2021 03:12:51,11.49,,,,
194,04/24/2021 03:17:51,11.45,,,,
195,04/24/2021 03:22:51,11.41,,,,
196,04/24/2021 03:27:51,11.41,,,,
197,04/24/2021 03:32:51,11.37,,,,
198,04/24/2021 03:37:51,11.45,,,,
199,04/24/2021 03:42:51,11.49,,,,
200,04/24/2021 03:47:51,11.49,,,,
201,04/24/2021 03:52:51,11.49,,,,
202,04/24/2021 03:57:51,11.32,,,,
203,04/24/2021 04:02:51,11.24,,,,
204,04/24/2021 04:07:51,11.19,,,,
205,04/24/2021 04:12:51,11.11,,,,
206,04/24/2021 04:17:51,11.07,,,,
207,04/24/2021 04:22:51,10.98,,,,
208,04/24/2021 04:27:51,10.94,,,,
209,04/24/2021 04:32:51,10.85,,,,
210,04/24/2021 04:37:51,10.81,,,,
211,04/24/2021 04:42:51,10.72,,,,
212,04/24/2021 04:47:51,10.64,,,,
213,04/24/2021 04:52:51,10.59,,,,
214,04/24/2021 04:57:51,10.59,,,,
215,04/24/2021 05:02:51,10.51,,,,
216,04/24/2021 05:07:51,10.55,,,,
217,04/24/2021 05:12:51,10.51,,,,
218,04/24/2021 05:17:51,10.46,,,,
219,04/24/2021 05:22:51,10.42,,,,
220,04/24/2021 05:27:51,10.38,,,,
221,04/24/2021 05:32:51,10.51,,,,
222,04/24/2021 05:37:51,10.51,,,,
223,04/24/2021 05:42:51,10.59,,,,
224,04/24/2021 05:47:51,10.64,,,,
225,04/24/2021 05:52:51,10.72,,,,
226,04/24/2021 05:57:51,10.81,,,,
227,04/24/2021 06:02:51,10.94,,,,
228,04/24/2021 06:07:51,11.11,,,,
229,04/24/2021 06:12:51,11.24,,,,
230,04/24/2021 06:17:51,11.28,,,,
231,04/24/2021 06:22:51,11.32,,,,
232,04/24/2021 06:27:51,11.41,,,,
233,04/24/2021 06:32:51,11.45,,,,
234,04/24/2021 06:37:51,11.54,,,,
235,04/24/2021 06:42:51,11.62,,,,
236,04/24/2021 06:47:51,11.62,,,,
237,04/24/2021 06:52:51,11.54,,,,
238,04/24/2021 06:57:51,11.67,,,,
239,04/24/2021 07:02:51,11.75,,,,
240,04/24/2021 07:07:51,11.79,,,,
241,04/24/2021 07:12:51,11.88,,,,
242,04/24/2021 07:17:51,11.92,,,,
243,04/24/2021 07:22:51,11.92,,,,
244,04/24/2021 07:27:51,12.05,,,,
245,04/24/2021 07:32:51,12.22,,,,
246,04/24/2021 07:37:51,12.40,,,,
247,04/24/2021 07:42:51,12.52,,,,
248,04/24/2021 07:47:51,12.61,,,,
249,04/24/2021 07:52:51,12.70,,,,
250,04/24/2021 07:57:51,12.82,,,,
251,04/24/2021 08:02:51,13.00,,,,
252,04/24/2021 08:07:51,13.12,,,,
253,04/24/2021 08:12:51,13.25,,,,
254,04/24/2021 08:17:51,13.34,,,,
