#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
132,06/02/2022 20:18:00,28.44,,,,,
133,06/02/2022 20:23:00,28.10,,,,,
134,06/02/2022 20:28:00,27.84,,,,,
135,06/02/2022 20:33:00,27.50,,,,,
136,06/02/2022 20:38:00,27.32,,,,,
137,06/02/2022 20:43:00,26.94,,,,,
138,06/02/2022 20:48:00,26.55,,,,,
139,06/02/2022 20:53:00,26.04,,,,,
140,06/02/2022 20:58:00,25.52,,,,,
141,06/02/2022 21:03:00,25.01,,,,,
142,06/02/2022 21:08:00,24.58,,,,,
143,06/02/2022 21:13:00,24.15,,,,,
144,06/02/2022 21:18:00,23.85,,,,,
145,06/02/2022 21:23:00,23.76,,,,,
146,06/02/2022 21:28:00,23.68,,,,,
147,06/02/2022 21:33:00,23.64,,,,,
148,06/02/2022 21:38:00,23.59,,,,,
149,06/02/2022 21:43:00,23.42,,,,,
150,06/02/2022 21:48:00,23.12,,,,,
151,06/02/2022 21:53:00,22.73,,,,,
152,06/02/2022 21:58:00,22.35,,,,,
153,06/02/2022 22:03:00,21.88,,,,,
154,06/02/2022 22:08:00,21.36,,,,,
155,06/02/2022 22:13:00,20.98,,,,,
156,06/02/2022 22:18:00,20.63,,,,,
157,06/02/2022 22:23:00,20.37,,,,,
158,06/02/2022 22:28:00,20.25,,,,,
159,06/02/2022 22:33:00,20.07,,,,,
160,06/02/2022 22:38:00,19.95,,,,,
161,06/02/2022 22:43:00,19.82,,,,,
162,06/02/2022 22:48:00,19.65,,,,,
163,06/02/2022 22:53:00,19.52,,,,,
164,06/02/2022 22:58:00,19.47,,,,,
165,06/02/2022 23:03:00,19.30,,,,,
166,06/02/2022 23:08:00,19.13,,,,,
167,06/02/2022 23:13:00,18.96,,,,,
168,06/02/2022 23:18:00,18.83,,,,,
169,06/02/2022 23:23:00,18.74,,,,,
170,06/02/2022 23:28:00,18.70,,,,,
171,06/02/2022 23:33:00,18.62,,,,,
172,06/02/2022 23:38:00,18.53,,,,,
173,06/02/2022 23:43:00,18.44,,,,,
174,06/02/2022 23:48:00,18.36,,,,,
175,06/02/2022 23:53:00,18.23,,,,,
176,06/02/2022 23:58:00,18.23,,,,,
177,06/03/2022 00:03:00,18.19,,,,,
178,06/03/2022 00:08:00,18.02,,,,,
179,06/03/2022 00:13:00,17.97,,,,,
180,06/03/2022 00:18:00,17.89,,,,,
181,06/03/2022 00:23:00,17.80,,,,,
182,06/03/2022 00:28:00,17.63,,,,,
183,06/03/2022 00:33:00,17.54,,,,,
184,06/03/2022 00:38:00,17.37,,,,,
185,06/03/2022 00:43:00,17.24,,,,,
186,06/03/2022 00:48:00,17.16,,,,,
187,06/03/2022 00:53:00,17.03,,,,,
188,06/03/2022 00:58:00,16.94,,,,,
189,06/03/2022 01:03:00,16.86,,,,,
190,06/03/2022 01:08:00,16.81,,,,,
191,06/03/2022 01:13:00,16.73,,,,,
192,06/03/2022 01:18:00,16.69,,,,,
193,06/03/2022 01:23:00,16.56,,,,,
194,06/03/2022 01:28:00,16.51,,,,,
195,06/03/2022 01:33:00,16.43,,,,,
196,06/03/2022 01:38:00,16.34,,,,,
197,06/03/2022 01:43:00,16.30,,,,,
198,06/03/2022 01:48:00,16.26,,,,,
199,06/03/2022 01:53:00,16.30,,,,,
200,06/03/2022 01:58:00,16.30,,,,,
201,06/03/2022 02:03:00,16.30,,,,,
202,06/03/2022 02:08:00,16.21,,,,,
203,06/03/2022 02:13:00,16.21,,,,,
204,06/03/2022 02:18:00,16.17,,,,,
205,06/03/2022 02:23:00,16.08,,,,,
206,06/03/2022 02:28:00,15.91,,,,,
207,06/03/2022 02:33:00,15.87,,,,,
208,06/03/2022 02:38:00,15.74,,,,,
209,06/03/2022 02:43:00,15.66,,,,,
210,06/03/2022 02:48:00,15.66,,,,,
211,06/03/2022 02:53:00,15.74,,,,,
212,06/03/2022 02:58:00,15.66,,,,,
213,06/03/2022 03:03:00,15.61,,,,,
214,06/03/2022 03:08:00,15.53,,,,,
215,06/03/2022 03:13:00,15.44,,,,,
216,06/03/2022 03:18:00,15.31,,,,,
217,06/03/2022 03:23:00,15.27,,,,,
218,06/03/2022 03:28:00,15.18,,,,,
219,06/03/2022 03:33:00,15.14,,,,,
220,06/03/2022 03:38:00,15.18,,,,,
221,06/03/2022 03:43:00,15.18,,,,,
222,06/03/2022 03:48:00,15.14,,,,,
223,06/03/2022 03:53:00,15.10,,,,,
224,06/03/2022 03:58:00,15.14,,,,,
225,06/03/2022 04:03:00,15.23,,,,,
226,06/03/2022 04:08:00,15.14,,,,,
227,06/03/2022 04:13:00,15.18,,,,,
228,06/03/2022 04:18:00,15.27,,,,,
229,06/03/2022 04:23:00,15.40,,,,,
