#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,04/19/2022 12:10:47,22.82,,,,
2,04/19/2022 12:15:47,21.96,,,,
3,04/19/2022 12:20:47,20.29,,,,
4,04/19/2022 12:25:47,19.09,,,,
5,04/19/2022 12:30:47,18.40,,,,
6,04/19/2022 12:35:47,17.84,,,,
7,04/19/2022 12:40:47,17.59,,,,
8,04/19/2022 12:45:47,17.50,,,,
9,04/19/2022 12:50:47,17.46,,,,
10,04/19/2022 12:55:47,17.41,,,,
11,04/19/2022 13:00:47,17.41,,,,
12,04/19/2022 13:05:47,17.37,,,,
13,04/19/2022 13:10:47,17.46,,,,
14,04/19/2022 13:15:47,17.59,,,,
15,04/19/2022 13:20:47,17.63,,,,
16,04/19/2022 13:25:47,17.63,,,,
17,04/19/2022 13:30:47,17.72,,,,
18,04/19/2022 13:35:47,17.76,,,,
19,04/19/2022 13:40:47,17.80,,,,
20,04/19/2022 13:45:47,18.06,,,,
21,04/19/2022 13:50:47,18.19,,,,
22,04/19/2022 13:55:47,18.23,,,,
23,04/19/2022 14:00:47,18.27,,,,
24,04/19/2022 14:05:47,18.23,,,,
25,04/19/2022 14:10:47,18.36,,,,
26,04/19/2022 14:15:47,18.53,,,,
27,04/19/2022 14:20:47,18.62,,,,
28,04/19/2022 14:25:47,18.79,,,,
29,04/19/2022 14:30:47,18.83,,,,
30,04/19/2022 14:35:47,18.79,,,,
31,04/19/2022 14:40:47,18.66,,,,
32,04/19/2022 14:45:47,18.66,,,,
33,04/19/2022 14:50:47,18.74,,,,
34,04/19/2022 14:55:47,18.79,,,,
35,04/19/2022 15:00:47,18.66,,,,
36,04/19/2022 15:05:47,18.66,,,,
37,04/19/2022 15:10:47,18.66,,,,
38,04/19/2022 15:15:47,18.57,,,,
39,04/19/2022 15:20:47,18.70,,,,
40,04/19/2022 15:25:47,18.66,,,,
41,04/19/2022 15:30:47,18.66,,,,
42,04/19/2022 15:35:47,18.62,,,,
43,04/19/2022 15:40:47,18.66,,,,
44,04/19/2022 15:45:47,18.74,,,,
45,04/19/2022 15:50:47,18.79,,,,
46,04/19/2022 15:55:47,18.83,,,,
47,04/19/2022 16:00:47,18.79,,,,
48,04/19/2022 16:05:47,18.87,,,,
49,04/19/2022 16:10:47,18.87,,,,
50,04/19/2022 16:15:47,18.96,,,,
51,04/19/2022 16:20:47,19.00,,,,
52,04/19/2022 16:25:47,19.05,,,,
53,04/19/2022 16:30:47,19.09,,,,
54,04/19/2022 16:35:47,19.13,,,,
55,04/19/2022 16:40:47,19.17,,,,
56,04/19/2022 16:45:47,19.17,,,,
57,04/19/2022 16:50:47,19.26,,,,
58,04/19/2022 16:55:47,19.26,,,,
59,04/19/2022 17:00:47,19.22,,,,
60,04/19/2022 17:05:47,19.39,,,,
61,04/19/2022 17:10:47,19.26,,,,
62,04/19/2022 17:15:47,19.17,,,,
63,04/19/2022 17:20:47,19.13,,,,
64,04/19/2022 17:25:47,19.17,,,,
65,04/19/2022 17:30:47,19.39,,,,
66,04/19/2022 17:35:47,19.30,,,,
67,04/19/2022 17:40:47,19.26,,,,
68,04/19/2022 17:45:47,19.17,,,,
69,04/19/2022 17:50:47,19.26,,,,
70,04/19/2022 17:55:47,19.22,,,,
71,04/19/2022 18:00:47,19.13,,,,
72,04/19/2022 18:05:47,19.00,,,,
73,04/19/2022 18:10:47,18.92,,,,
74,04/19/2022 18:15:47,18.74,,,,
75,04/19/2022 18:20:47,18.66,,,,
76,04/19/2022 18:25:47,18.53,,,,
77,04/19/2022 18:30:47,18.49,,,,
78,04/19/2022 18:35:47,18.44,,,,
79,04/19/2022 18:40:47,18.44,,,,
80,04/19/2022 18:45:47,18.27,,,,
81,04/19/2022 18:50:47,18.14,,,,
82,04/19/2022 18:55:47,18.06,,,,
83,04/19/2022 19:00:47,17.97,,,,
84,04/19/2022 19:05:47,17.84,,,,
85,04/19/2022 19:10:47,17.72,,,,
86,04/19/2022 19:15:47,17.59,,,,
87,04/19/2022 19:20:47,17.41,,,,
88,04/19/2022 19:25:47,17.33,,,,
89,04/19/2022 19:30:47,17.20,,,,
90,04/19/2022 19:35:47,17.03,,,,
91,04/19/2022 19:40:47,16.90,,,,
92,04/19/2022 19:45:47,16.73,,,,
93,04/19/2022 19:50:47,16.51,,,,
94,04/19/2022 19:55:47,16.39,,,,
95,04/19/2022 20:00:47,16.21,,,,
96,04/19/2022 20:05:47,16.00,,,,
97,04/19/2022 20:10:47,15.83,,,,
98,04/19/2022 20:15:47,15.61,,,,
99,04/19/2022 20:20:47,15.40,,,,
100,04/19/2022 20:25:47,15.23,,,,
101,04/19/2022 20:30:47,15.01,,,,
102,04/19/2022 20:35:47,14.88,,,,
103,04/19/2022 20:40:47,14.71,,,,
104,04/19/2022 20:45:47,14.58,,,,
105,04/19/2022 20:50:47,14.50,,,,
106,04/19/2022 20:55:47,14.41,,,,
107,04/19/2022 21:00:47,14.28,,,,
108,04/19/2022 21:05:47,14.20,,,,
109,04/19/2022 21:10:47,14.11,,,,
110,04/19/2022 21:15:47,13.94,,,,
111,04/19/2022 21:20:47,13.77,,,,
112,04/19/2022 21:25:47,13.68,,,,
113,04/19/2022 21:30:47,13.60,,,,
114,04/19/2022 21:35:47,13.43,,,,
115,04/19/2022 21:40:47,13.30,,,,
116,04/19/2022 21:45:47,13.12,,,,
117,04/19/2022 21:50:47,13.04,,,,
118,04/19/2022 21:55:47,12.91,,,,
119,04/19/2022 22:00:47,12.82,,,,
120,04/19/2022 22:05:47,12.74,,,,
121,04/19/2022 22:10:47,12.70,,,,
122,04/19/2022 22:15:47,12.65,,,,
123,04/19/2022 22:20:47,12.52,,,,
124,04/19/2022 22:25:47,12.40,,,,
125,04/19/2022 22:30:47,12.31,,,,
126,04/19/2022 22:35:47,12.22,,,,
127,04/19/2022 22:40:47,12.10,,,,
128,04/19/2022 22:45:47,12.05,,,,
129,04/19/2022 22:50:47,11.88,,,,
130,04/19/2022 22:55:47,11.75,,,,
131,04/19/2022 23:00:47,11.67,,,,
132,04/19/2022 23:05:47,11.62,,,,
133,04/19/2022 23:10:47,11.49,,,,
134,04/19/2022 23:15:47,11.37,,,,
135,04/19/2022 23:20:47,11.28,,,,
136,04/19/2022 23:25:47,11.19,,,,
137,04/19/2022 23:30:47,11.15,,,,
138,04/19/2022 23:35:47,10.98,,,,
139,04/19/2022 23:40:47,10.94,,,,
140,04/19/2022 23:45:47,10.89,,,,
141,04/19/2022 23:50:47,10.81,,,,
142,04/19/2022 23:55:47,10.77,,,,
143,04/20/2022 00:00:47,10.68,,,,
144,04/20/2022 00:05:47,10.55,,,,
145,04/20/2022 00:10:47,10.46,,,,
146,04/20/2022 00:15:47,10.38,,,,
147,04/20/2022 00:20:47,10.38,,,,
148,04/20/2022 00:25:47,10.34,,,,
149,04/20/2022 00:30:47,10.29,,,,
150,04/20/2022 00:35:47,10.29,,,,
151,04/20/2022 00:40:47,10.16,,,,
152,04/20/2022 00:45:47,10.08,,,,
153,04/20/2022 00:50:47,9.99,,,,
154,04/20/2022 00:55:47,9.91,,,,
155,04/20/2022 01:00:47,9.86,,,,
156,04/20/2022 01:05:47,9.82,,,,
157,04/20/2022 01:10:47,9.78,,,,
158,04/20/2022 01:15:47,9.74,,,,
159,04/20/2022 01:20:47,9.69,,,,
160,04/20/2022 01:25:47,9.65,,,,
161,04/20/2022 01:30:47,9.61,,,,
162,04/20/2022 01:35:47,9.56,,,,
163,04/20/2022 01:40:47,9.48,,,,
164,04/20/2022 01:45:47,9.44,,,,
165,04/20/2022 01:50:47,9.44,,,,
166,04/20/2022 01:55:47,9.35,,,,
167,04/20/2022 02:00:47,9.39,,,,
168,04/20/2022 02:05:47,9.61,,,,
169,04/20/2022 02:10:47,9.69,,,,
170,04/20/2022 02:15:47,9.65,,,,
171,04/20/2022 02:20:47,9.74,,,,
172,04/20/2022 02:25:47,9.69,,,,
173,04/20/2022 02:30:47,9.56,,,,
