#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,06/28/2022 08:19:34,24.79,,,,
2,06/28/2022 08:24:34,27.24,,,,
3,06/28/2022 08:29:34,28.27,,,,
4,06/28/2022 08:34:34,28.95,,,,
5,06/28/2022 08:39:34,29.08,,,,
6,06/28/2022 08:44:34,29.98,,,,
7,06/28/2022 08:49:34,30.67,,,,
8,06/28/2022 08:54:34,30.63,,,,
9,06/28/2022 08:59:34,31.14,,,,
10,06/28/2022 09:04:34,31.57,,,,
11,06/28/2022 09:09:34,31.87,,,,
12,06/28/2022 09:14:34,32.30,,,,
13,06/28/2022 09:19:34,32.17,,,,
14,06/28/2022 09:24:34,32.82,,,,
15,06/28/2022 09:29:34,33.37,,,,
16,06/28/2022 09:34:34,33.42,,,,
17,06/28/2022 09:39:34,33.59,,,,
18,06/28/2022 09:44:34,33.80,,,,
19,06/28/2022 09:49:34,33.63,,,,
20,06/28/2022 09:54:34,33.93,,,,
21,06/28/2022 09:59:34,33.37,,,,
22,06/28/2022 10:04:34,33.76,,,,
23,06/28/2022 10:09:34,34.19,,,,
24,06/28/2022 10:14:34,34.19,,,,
25,06/28/2022 10:19:34,34.88,,,,
26,06/28/2022 10:24:34,35.69,,,,
27,06/28/2022 10:29:34,36.25,,,,
28,06/28/2022 10:34:34,36.12,,,,
29,06/28/2022 10:39:34,36.29,,,,
30,06/28/2022 10:44:34,37.49,,,,
31,06/28/2022 10:49:34,37.49,,,,
32,06/28/2022 10:54:34,37.11,,,,
33,06/28/2022 10:59:34,37.88,,,,
34,06/28/2022 11:04:34,37.41,,,,
35,06/28/2022 11:09:34,38.39,,,,
36,06/28/2022 11:14:34,38.65,,,,
37,06/28/2022 11:19:34,38.91,,,,
38,06/28/2022 11:24:34,39.17,,,,
39,06/28/2022 11:29:34,38.69,,,,
40,06/28/2022 11:34:34,38.91,,,,
41,06/28/2022 11:39:34,39.51,,,,
42,06/28/2022 11:44:34,40.41,,,,
43,06/28/2022 11:49:34,40.41,,,,
44,06/28/2022 11:54:34,40.37,,,,
45,06/28/2022 11:59:34,40.32,,,,
46,06/28/2022 12:04:34,40.37,,,,
47,06/28/2022 12:09:34,40.11,,,,
48,06/28/2022 12:14:34,40.80,,,,
49,06/28/2022 12:19:34,40.80,,,,
50,06/28/2022 12:24:34,40.62,,,,
51,06/28/2022 12:29:34,40.92,,,,
52,06/28/2022 12:34:34,41.74,,,,
53,06/28/2022 12:39:34,41.27,,,,
54,06/28/2022 12:44:34,41.87,,,,
55,06/28/2022 12:49:34,41.52,,,,
56,06/28/2022 12:54:34,41.70,,,,
57,06/28/2022 12:59:34,41.48,,,,
58,06/28/2022 13:04:34,41.40,,,,
59,06/28/2022 13:09:34,41.70,,,,
60,06/28/2022 13:14:34,42.04,,,,
61,06/28/2022 13:19:34,41.57,,,,
62,06/28/2022 13:24:34,42.04,,,,
63,06/28/2022 13:29:34,42.47,,,,
64,06/28/2022 13:34:34,42.34,,,,
65,06/28/2022 13:39:34,42.34,,,,
66,06/28/2022 13:44:34,42.85,,,,
67,06/28/2022 13:49:34,43.58,,,,
68,06/28/2022 13:54:34,43.54,,,,
69,06/28/2022 13:59:34,43.33,,,,
70,06/28/2022 14:04:34,43.88,,,,
71,06/28/2022 14:09:34,43.76,,,,
72,06/28/2022 14:14:34,43.41,,,,
73,06/28/2022 14:19:34,43.71,,,,
74,06/28/2022 14:24:34,43.03,,,,
75,06/28/2022 14:29:34,43.03,,,,
76,06/28/2022 14:34:34,43.71,,,,
77,06/28/2022 14:39:34,44.31,,,,
78,06/28/2022 14:44:34,44.10,,,,
79,06/28/2022 14:49:34,43.71,,,,
80,06/28/2022 14:54:34,44.14,,,,
81,06/28/2022 14:59:34,44.31,,,,
