#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,04/12/2022 08:41:04,12.78,,,,
2,04/12/2022 08:41:11,,Logged,,,
3,04/12/2022 08:41:14,,,Logged,,
4,04/12/2022 08:46:04,12.87,,,,
5,04/12/2022 08:51:04,12.48,,,,
6,04/12/2022 08:56:04,12.35,,,,
7,04/12/2022 09:01:04,12.27,,,,
8,04/12/2022 09:06:04,12.27,,,,
9,04/12/2022 09:11:04,12.44,,,,
10,04/12/2022 09:16:04,12.57,,,,
11,04/12/2022 09:21:04,12.65,,,,
12,04/12/2022 09:26:04,12.82,,,,
13,04/12/2022 09:31:04,13.08,,,,
14,04/12/2022 09:36:04,13.34,,,,
15,04/12/2022 09:41:04,13.64,,,,
16,04/12/2022 09:46:04,14.03,,,,
17,04/12/2022 09:51:04,14.28,,,,
18,04/12/2022 09:56:04,14.63,,,,
19,04/12/2022 10:01:04,15.01,,,,
20,04/12/2022 10:06:04,15.27,,,,
21,04/12/2022 10:11:04,15.57,,,,
22,04/12/2022 10:16:04,15.87,,,,
23,04/12/2022 10:21:04,16.13,,,,
24,04/12/2022 10:26:04,16.39,,,,
25,04/12/2022 10:31:04,16.64,,,,
26,04/12/2022 10:36:04,16.73,,,,
27,04/12/2022 10:41:04,16.77,,,,
28,04/12/2022 10:46:04,16.86,,,,
29,04/12/2022 10:51:04,16.86,,,,
30,04/12/2022 10:56:04,17.03,,,,
31,04/12/2022 11:01:04,17.29,,,,
32,04/12/2022 11:06:04,17.50,,,,
33,04/12/2022 11:11:04,17.80,,,,
34,04/12/2022 11:16:04,18.02,,,,
35,04/12/2022 11:21:04,18.19,,,,
36,04/12/2022 11:26:04,18.27,,,,
37,04/12/2022 11:31:04,18.49,,,,
38,04/12/2022 11:36:04,18.66,,,,
39,04/12/2022 11:41:04,18.66,,,,
40,04/12/2022 11:46:04,18.70,,,,
41,04/12/2022 11:51:04,18.74,,,,
42,04/12/2022 11:56:04,18.92,,,,
43,04/12/2022 12:01:04,18.96,,,,
44,04/12/2022 12:06:04,19.13,,,,
45,04/12/2022 12:11:04,19.17,,,,
46,04/12/2022 12:16:04,19.17,,,,
47,04/12/2022 12:21:04,19.13,,,,
48,04/12/2022 12:26:04,19.30,,,,
49,04/12/2022 12:31:04,19.47,,,,
50,04/12/2022 12:36:04,19.52,,,,
51,04/12/2022 12:41:04,19.60,,,,
52,04/12/2022 12:46:04,19.82,,,,
53,04/12/2022 12:51:04,20.20,,,,
54,04/12/2022 12:56:04,20.72,,,,
55,04/12/2022 13:01:04,21.06,,,,
56,04/12/2022 13:06:04,21.28,,,,
57,04/12/2022 13:11:04,21.45,,,,
58,04/12/2022 13:16:04,21.32,,,,
59,04/12/2022 13:21:04,21.28,,,,
60,04/12/2022 13:26:04,21.32,,,,
61,04/12/2022 13:31:04,21.62,,,,
62,04/12/2022 13:36:04,22.13,,,,
63,04/12/2022 13:41:04,22.52,,,,
64,04/12/2022 13:46:04,22.61,,,,
65,04/12/2022 13:51:04,22.69,,,,
66,04/12/2022 13:56:04,22.91,,,,
67,04/12/2022 14:01:04,23.34,,,,
68,04/12/2022 14:06:04,23.76,,,,
69,04/12/2022 14:11:04,24.06,,,,
70,04/12/2022 14:16:04,24.49,,,,
71,04/12/2022 14:21:04,24.54,,,,
72,04/12/2022 14:26:04,24.24,,,,
73,04/12/2022 14:31:04,23.94,,,,
74,04/12/2022 14:36:04,23.51,,,,
75,04/12/2022 14:41:04,23.29,,,,
76,04/12/2022 14:46:04,23.16,,,,
77,04/12/2022 14:51:04,23.34,,,,
78,04/12/2022 14:56:04,23.76,,,,
79,04/12/2022 15:01:04,24.41,,,,
80,04/12/2022 15:06:04,24.75,,,,
81,04/12/2022 15:11:04,24.58,,,,
82,04/12/2022 15:16:04,24.49,,,,
83,04/12/2022 15:21:04,24.58,,,,
84,04/12/2022 15:26:04,24.58,,,,
85,04/12/2022 15:31:04,24.49,,,,
86,04/12/2022 15:36:04,24.11,,,,
87,04/12/2022 15:41:04,23.51,,,,
88,04/12/2022 15:46:04,23.34,,,,
89,04/12/2022 15:51:04,23.46,,,,
90,04/12/2022 15:56:04,23.59,,,,
91,04/12/2022 16:01:04,24.02,,,,
92,04/12/2022 16:06:04,24.32,,,,
93,04/12/2022 16:11:04,24.62,,,,
94,04/12/2022 16:16:04,24.84,,,,
95,04/12/2022 16:21:04,24.88,,,,
96,04/12/2022 16:26:04,25.18,,,,
97,04/12/2022 16:31:04,25.48,,,,
98,04/12/2022 16:36:04,25.52,,,,
99,04/12/2022 16:41:04,25.69,,,,
100,04/12/2022 16:46:04,25.69,,,,
101,04/12/2022 16:51:04,25.35,,,,
102,04/12/2022 16:56:04,25.05,,,,
103,04/12/2022 17:01:04,24.79,,,,
104,04/12/2022 17:06:04,24.36,,,,
105,04/12/2022 17:11:04,23.72,,,,
106,04/12/2022 17:16:04,22.99,,,,
107,04/12/2022 17:21:04,22.39,,,,
108,04/12/2022 17:26:04,22.01,,,,
109,04/12/2022 17:31:04,22.22,,,,
110,04/12/2022 17:36:04,22.91,,,,
111,04/12/2022 17:41:04,23.72,,,,
112,04/12/2022 17:46:04,24.49,,,,
113,04/12/2022 17:51:04,24.92,,,,
114,04/12/2022 17:56:04,24.88,,,,
115,04/12/2022 18:01:04,24.62,,,,
116,04/12/2022 18:06:04,24.19,,,,
117,04/12/2022 18:11:04,23.55,,,,
118,04/12/2022 18:16:04,23.12,,,,
119,04/12/2022 18:21:04,22.82,,,,
120,04/12/2022 18:26:04,22.56,,,,
121,04/12/2022 18:31:04,22.35,,,,
122,04/12/2022 18:36:04,22.13,,,,
123,04/12/2022 18:41:04,21.75,,,,
124,04/12/2022 18:46:04,21.36,,,,
125,04/12/2022 18:51:04,21.15,,,,
126,04/12/2022 18:56:04,20.89,,,,
127,04/12/2022 19:01:04,20.55,,,,
128,04/12/2022 19:06:04,20.16,,,,
129,04/12/2022 19:11:04,19.65,,,,
130,04/12/2022 19:16:04,19.05,,,,
131,04/12/2022 19:21:04,18.40,,,,
132,04/12/2022 19:26:04,17.80,,,,
133,04/12/2022 19:31:04,17.16,,,,
134,04/12/2022 19:36:04,16.56,,,,
135,04/12/2022 19:41:04,16.00,,,,
136,04/12/2022 19:46:04,15.44,,,,
137,04/12/2022 19:51:04,14.97,,,,
138,04/12/2022 19:56:04,14.58,,,,
139,04/12/2022 20:01:04,14.15,,,,
140,04/12/2022 20:06:04,13.81,,,,
141,04/12/2022 20:11:04,13.51,,,,
142,04/12/2022 20:16:04,13.21,,,,
143,04/12/2022 20:21:04,13.00,,,,
144,04/12/2022 20:26:04,12.74,,,,
145,04/12/2022 20:31:04,12.57,,,,
146,04/12/2022 20:36:04,12.35,,,,
147,04/12/2022 20:41:04,12.18,,,,
148,04/12/2022 20:46:04,11.97,,,,
149,04/12/2022 20:51:04,11.79,,,,
150,04/12/2022 20:56:04,11.62,,,,
151,04/12/2022 21:01:04,11.49,,,,
152,04/12/2022 21:06:04,11.37,,,,
153,04/12/2022 21:11:04,11.15,,,,
154,04/12/2022 21:16:04,11.02,,,,
155,04/12/2022 21:21:04,10.85,,,,
156,04/12/2022 21:26:04,10.68,,,,
157,04/12/2022 21:31:04,10.51,,,,
158,04/12/2022 21:36:04,10.42,,,,
159,04/12/2022 21:41:04,10.34,,,,
160,04/12/2022 21:46:04,10.16,,,,
161,04/12/2022 21:51:04,10.12,,,,
162,04/12/2022 21:56:04,9.91,,,,
163,04/12/2022 22:01:04,9.69,,,,
164,04/12/2022 22:06:04,9.39,,,,
165,04/12/2022 22:11:04,9.14,,,,
166,04/12/2022 22:16:04,8.83,,,,
167,04/12/2022 22:21:04,8.53,,,,
168,04/12/2022 22:26:04,8.23,,,,
169,04/12/2022 22:31:04,7.89,,,,
170,04/12/2022 22:36:04,7.50,,,,
171,04/12/2022 22:41:04,7.20,,,,
172,04/12/2022 22:46:04,6.73,,,,
173,04/12/2022 22:51:04,6.30,,,,
174,04/12/2022 22:56:04,5.92,,,,
175,04/12/2022 23:01:04,5.49,,,,
176,04/12/2022 23:06:04,5.15,,,,
177,04/12/2022 23:11:04,4.93,,,,
178,04/12/2022 23:16:04,4.54,,,,
179,04/12/2022 23:21:04,4.24,,,,
180,04/12/2022 23:26:04,3.90,,,,
181,04/12/2022 23:31:04,3.56,,,,
182,04/12/2022 23:36:04,3.21,,,,
183,04/12/2022 23:41:04,2.87,,,,
184,04/12/2022 23:46:04,2.53,,,,
185,04/12/2022 23:51:04,2.27,,,,
186,04/12/2022 23:56:04,1.97,,,,
187,04/13/2022 00:01:04,1.71,,,,
188,04/13/2022 00:06:04,1.50,,,,
189,04/13/2022 00:11:04,1.28,,,,
190,04/13/2022 00:16:04,1.11,,,,
191,04/13/2022 00:21:04,1.03,,,,
192,04/13/2022 00:26:04,0.90,,,,
193,04/13/2022 00:31:04,0.73,,,,
194,04/13/2022 00:36:04,0.51,,,,
195,04/13/2022 00:41:04,0.38,,,,
196,04/13/2022 00:46:04,0.30,,,,
197,04/13/2022 00:51:04,0.25,,,,
198,04/13/2022 00:56:04,0.17,,,,
199,04/13/2022 01:01:04,0.08,,,,
200,04/13/2022 01:06:04,0.08,,,,
201,04/13/2022 01:11:04,0.04,,,,
202,04/13/2022 01:16:04,-0.05,,,,
203,04/13/2022 01:21:04,-0.05,,,,
204,04/13/2022 01:26:04,0.00,,,,
205,04/13/2022 01:31:04,0.08,,,,
206,04/13/2022 01:36:04,0.25,,,,
207,04/13/2022 01:41:04,0.34,,,,
208,04/13/2022 01:46:04,0.47,,,,
209,04/13/2022 01:51:04,0.55,,,,
210,04/13/2022 01:56:04,0.60,,,,
211,04/13/2022 02:01:04,0.64,,,,
212,04/13/2022 02:06:04,0.64,,,,
213,04/13/2022 02:11:04,0.68,,,,
214,04/13/2022 02:16:04,0.64,,,,
215,04/13/2022 02:21:04,0.68,,,,
216,04/13/2022 02:26:04,0.68,,,,
217,04/13/2022 02:31:04,0.64,,,,
218,04/13/2022 02:36:04,0.51,,,,
219,04/13/2022 02:41:04,0.47,,,,
220,04/13/2022 02:46:04,0.38,,,,
221,04/13/2022 02:51:04,0.30,,,,
222,04/13/2022 02:56:04,0.17,,,,
223,04/13/2022 03:01:04,0.08,,,,
224,04/13/2022 03:06:04,0.00,,,,
225,04/13/2022 03:11:04,-0.13,,,,
226,04/13/2022 03:16:04,-0.17,,,,
227,04/13/2022 03:21:04,-0.30,,,,
228,04/13/2022 03:26:04,-0.35,,,,
229,04/13/2022 03:31:04,-0.35,,,,
230,04/13/2022 03:36:04,-0.43,,,,
231,04/13/2022 03:41:04,-0.39,,,,
232,04/13/2022 03:46:04,-0.30,,,,
233,04/13/2022 03:51:04,-0.22,,,,
234,04/13/2022 03:56:04,-0.05,,,,
235,04/13/2022 04:01:04,0.13,,,,
236,04/13/2022 04:06:04,0.25,,,,
237,04/13/2022 04:11:04,0.38,,,,
238,04/13/2022 04:16:04,0.47,,,,
239,04/13/2022 04:21:04,0.51,,,,
240,04/13/2022 04:26:04,0.60,,,,
