#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,06/21/2022 08:55:33,32.09,,,,
2,06/21/2022 09:00:33,30.37,,,,
3,06/21/2022 09:05:33,29.86,,,,
4,06/21/2022 09:10:33,29.64,,,,
5,06/21/2022 09:15:33,29.68,,,,
6,06/21/2022 09:20:33,29.86,,,,
7,06/21/2022 09:25:33,30.20,,,,
8,06/21/2022 09:30:33,30.59,,,,
9,06/21/2022 09:35:33,30.71,,,,
10,06/21/2022 09:40:33,30.89,,,,
11,06/21/2022 09:45:33,30.84,,,,
12,06/21/2022 09:50:33,30.89,,,,
13,06/21/2022 09:55:33,31.01,,,,
14,06/21/2022 10:00:33,31.19,,,,
15,06/21/2022 10:05:33,31.27,,,,
16,06/21/2022 10:10:33,31.31,,,,
17,06/21/2022 10:15:33,31.44,,,,
18,06/21/2022 10:20:33,31.44,,,,
19,06/21/2022 10:25:33,31.66,,,,
20,06/21/2022 10:30:33,31.92,,,,
21,06/21/2022 10:35:33,32.17,,,,
22,06/21/2022 10:40:33,32.30,,,,
23,06/21/2022 10:45:33,32.39,,,,
24,06/21/2022 10:50:33,32.64,,,,
25,06/21/2022 10:55:33,32.77,,,,
26,06/21/2022 11:00:33,32.94,,,,
27,06/21/2022 11:05:33,33.03,,,,
28,06/21/2022 11:10:33,33.07,,,,
29,06/21/2022 11:15:33,33.12,,,,
30,06/21/2022 11:20:33,33.33,,,,
31,06/21/2022 11:25:33,33.59,,,,
32,06/21/2022 11:30:33,33.85,,,,
33,06/21/2022 11:35:33,33.93,,,,
34,06/21/2022 11:40:33,34.19,,,,
35,06/21/2022 11:45:33,34.45,,,,
36,06/21/2022 11:50:33,34.57,,,,
37,06/21/2022 11:55:33,34.66,,,,
38,06/21/2022 12:00:33,34.88,,,,
39,06/21/2022 12:05:33,35.05,,,,
40,06/21/2022 12:10:33,35.13,,,,
41,06/21/2022 12:15:33,35.18,,,,
42,06/21/2022 12:20:33,35.30,,,,
43,06/21/2022 12:25:33,35.52,,,,
44,06/21/2022 12:30:33,35.60,,,,
45,06/21/2022 12:35:33,35.73,,,,
46,06/21/2022 12:40:33,35.95,,,,
47,06/21/2022 12:45:33,36.16,,,,
48,06/21/2022 12:50:33,36.29,,,,
49,06/21/2022 12:55:33,36.59,,,,
50,06/21/2022 13:00:33,36.68,,,,
51,06/21/2022 13:05:33,36.72,,,,
52,06/21/2022 13:10:33,36.51,,,,
53,06/21/2022 13:15:33,36.63,,,,
54,06/21/2022 13:20:33,36.76,,,,
55,06/21/2022 13:25:33,36.89,,,,
56,06/21/2022 13:30:33,37.15,,,,
57,06/21/2022 13:35:33,37.28,,,,
58,06/21/2022 13:40:33,37.28,,,,
59,06/21/2022 13:45:33,37.49,,,,
60,06/21/2022 13:50:33,37.96,,,,
61,06/21/2022 13:55:33,38.18,,,,
62,06/21/2022 14:00:33,38.39,,,,
