#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,06/22/2023 10:29:35,25.48,,,,,
2,06/22/2023 10:34:35,25.35,,,,,
3,06/22/2023 10:39:35,23.72,,,,,
4,06/22/2023 10:44:35,22.43,,,,,
5,06/22/2023 10:49:35,21.92,,,,,
6,06/22/2023 10:54:35,21.83,,,,,
7,06/22/2023 10:59:35,21.96,,,,,
8,06/22/2023 11:04:35,22.09,,,,,
9,06/22/2023 11:09:35,22.48,,,,,
10,06/22/2023 11:14:35,23.34,,,,,
11,06/22/2023 11:19:35,23.85,,,,,
12,06/22/2023 11:24:35,23.81,,,,,
13,06/22/2023 11:29:35,24.15,,,,,
14,06/22/2023 11:34:35,24.19,,,,,
15,06/22/2023 11:39:35,24.71,,,,,
16,06/22/2023 11:44:35,25.18,,,,,
17,06/22/2023 11:49:35,25.27,,,,,
18,06/22/2023 11:54:35,26.04,,,,,
19,06/22/2023 11:59:35,26.42,,,,,
20,06/22/2023 12:04:35,25.44,,,,,
21,06/22/2023 12:09:35,25.01,,,,,
22,06/22/2023 12:14:35,25.27,,,,,
23,06/22/2023 12:19:35,26.68,,,,,
24,06/22/2023 12:24:35,27.80,,,,,
25,06/22/2023 12:29:35,28.23,,,,,
26,06/22/2023 12:34:35,28.53,,,,,
27,06/22/2023 12:39:35,28.53,,,,,
28,06/22/2023 12:44:35,28.83,,,,,
29,06/22/2023 12:49:35,28.78,,,,,
30,06/22/2023 12:54:35,28.53,,,,,
31,06/22/2023 12:59:35,28.70,,,,,
32,06/22/2023 13:04:35,28.87,,,,,
33,06/22/2023 13:09:35,28.83,,,,,
34,06/22/2023 13:14:35,29.08,,,,,
35,06/22/2023 13:19:35,29.04,,,,,
36,06/22/2023 13:24:35,29.26,,,,,
37,06/22/2023 13:29:35,29.04,,,,,
38,06/22/2023 13:34:35,29.47,,,,,
39,06/22/2023 13:39:35,29.13,,,,,
40,06/22/2023 13:44:35,29.38,,,,,
41,06/22/2023 13:49:35,29.21,,,,,
42,06/22/2023 13:54:35,29.38,,,,,
43,06/22/2023 13:59:35,29.43,,,,,
44,06/22/2023 14:04:35,29.47,,,,,
45,06/22/2023 14:09:35,29.38,,,,,
46,06/22/2023 14:14:35,29.08,,,,,
47,06/22/2023 14:19:35,29.08,,,,,
48,06/22/2023 14:24:35,29.17,,,,,
49,06/22/2023 14:29:35,29.17,,,,,
50,06/22/2023 14:34:35,29.21,,,,,
51,06/22/2023 14:39:35,29.47,,,,,
52,06/22/2023 14:44:35,29.64,,,,,
53,06/22/2023 14:49:35,29.60,,,,,
54,06/22/2023 14:54:35,29.73,,,,,
55,06/22/2023 14:59:35,29.77,,,,,
56,06/22/2023 15:04:35,29.64,,,,,
57,06/22/2023 15:09:35,29.81,,,,,
58,06/22/2023 15:14:35,29.77,,,,,
59,06/22/2023 15:19:35,29.98,,,,,
60,06/22/2023 15:24:35,29.98,,,,,
61,06/22/2023 15:29:35,29.98,,,,,
62,06/22/2023 15:34:35,29.77,,,,,
63,06/22/2023 15:39:35,29.60,,,,,
64,06/22/2023 15:44:35,29.43,,,,,
65,06/22/2023 15:49:35,29.47,,,,,
66,06/22/2023 15:54:35,29.38,,,,,
67,06/22/2023 15:59:35,29.64,,,,,
68,06/22/2023 16:04:35,29.56,,,,,
69,06/22/2023 16:09:35,29.43,,,,,
70,06/22/2023 16:14:35,29.68,,,,,
71,06/22/2023 16:19:35,29.81,,,,,
72,06/22/2023 16:24:35,29.94,,,,,
73,06/22/2023 16:29:35,29.60,,,,,
74,06/22/2023 16:34:35,29.47,,,,,
75,06/22/2023 16:39:35,29.30,,,,,
76,06/22/2023 16:44:35,29.08,,,,,
77,06/22/2023 16:49:35,29.30,,,,,
78,06/22/2023 16:54:35,29.30,,,,,
79,06/22/2023 16:59:35,29.21,,,,,
80,06/22/2023 17:04:35,29.13,,,,,
81,06/22/2023 17:09:35,29.13,,,,,
82,06/22/2023 17:14:35,28.87,,,,,
83,06/22/2023 17:19:35,28.78,,,,,
84,06/22/2023 17:24:35,28.48,,,,,
85,06/22/2023 17:29:35,28.23,,,,,
86,06/22/2023 17:34:35,28.01,,,,,
87,06/22/2023 17:39:35,27.75,,,,,
88,06/22/2023 17:44:35,27.28,,,,,
89,06/22/2023 17:49:35,26.81,,,,,
90,06/22/2023 17:54:35,26.25,,,,,
91,06/22/2023 17:59:35,25.87,,,,,
92,06/22/2023 18:04:35,25.39,,,,,
93,06/22/2023 18:09:35,25.09,,,,,
94,06/22/2023 18:14:35,24.97,,,,,
95,06/22/2023 18:19:35,24.54,,,,,
96,06/22/2023 18:24:35,24.41,,,,,
97,06/22/2023 18:29:35,24.24,,,,,
98,06/22/2023 18:34:35,24.02,,,,,
99,06/22/2023 18:39:35,23.64,,,,,
100,06/22/2023 18:44:35,23.29,,,,,
101,06/22/2023 18:49:35,22.95,,,,,
102,06/22/2023 18:54:35,22.61,,,,,
103,06/22/2023 18:59:35,22.39,,,,,
104,06/22/2023 19:04:35,22.22,,,,,
105,06/22/2023 19:09:35,21.92,,,,,
106,06/22/2023 19:14:35,21.83,,,,,
107,06/22/2023 19:19:35,21.70,,,,,
108,06/22/2023 19:24:35,21.58,,,,,
109,06/22/2023 19:29:35,21.40,,,,,
110,06/22/2023 19:34:35,21.10,,,,,
111,06/22/2023 19:39:35,20.93,,,,,
112,06/22/2023 19:44:35,20.80,,,,,
113,06/22/2023 19:49:35,20.63,,,,,
114,06/22/2023 19:54:35,20.37,,,,,
115,06/22/2023 19:59:35,20.16,,,,,
116,06/22/2023 20:04:35,19.90,,,,,
117,06/22/2023 20:09:35,19.77,,,,,
118,06/22/2023 20:14:35,19.52,,,,,
119,06/22/2023 20:19:35,19.26,,,,,
120,06/22/2023 20:24:35,19.05,,,,,
121,06/22/2023 20:29:35,18.79,,,,,
122,06/22/2023 20:34:35,18.53,,,,,
123,06/22/2023 20:39:35,18.40,,,,,
124,06/22/2023 20:44:35,18.19,,,,,
125,06/22/2023 20:49:35,18.02,,,,,
126,06/22/2023 20:54:35,17.84,,,,,
127,06/22/2023 20:59:35,17.67,,,,,
128,06/22/2023 21:04:35,17.50,,,,,
129,06/22/2023 21:09:35,17.33,,,,,
130,06/22/2023 21:14:35,17.20,,,,,
131,06/22/2023 21:19:35,17.11,,,,,
132,06/22/2023 21:24:35,16.94,,,,,
133,06/22/2023 21:29:35,16.86,,,,,
134,06/22/2023 21:34:35,16.64,,,,,
135,06/22/2023 21:39:35,16.56,,,,,
136,06/22/2023 21:44:35,16.43,,,,,
137,06/22/2023 21:49:35,16.39,,,,,
138,06/22/2023 21:54:35,16.26,,,,,
139,06/22/2023 21:59:35,16.13,,,,,
140,06/22/2023 22:04:35,16.04,,,,,
141,06/22/2023 22:09:35,15.96,,,,,
142,06/22/2023 22:14:35,15.83,,,,,
143,06/22/2023 22:19:35,15.74,,,,,
144,06/22/2023 22:24:35,15.57,,,,,
145,06/22/2023 22:29:35,15.53,,,,,
146,06/22/2023 22:34:35,15.48,,,,,
147,06/22/2023 22:39:35,15.40,,,,,
148,06/22/2023 22:44:35,15.36,,,,,
149,06/22/2023 22:49:35,15.23,,,,,
150,06/22/2023 22:54:35,15.23,,,,,
151,06/22/2023 22:59:35,15.14,,,,,
152,06/22/2023 23:04:35,15.06,,,,,
153,06/22/2023 23:09:35,14.93,,,,,
154,06/22/2023 23:14:35,14.80,,,,,
155,06/22/2023 23:19:35,14.80,,,,,
156,06/22/2023 23:24:35,14.75,,,,,
157,06/22/2023 23:29:35,14.71,,,,,
158,06/22/2023 23:34:35,14.63,,,,,
159,06/22/2023 23:39:35,14.54,,,,,
160,06/22/2023 23:44:35,14.50,,,,,
161,06/22/2023 23:49:35,14.37,,,,,
162,06/22/2023 23:54:35,14.24,,,,,
163,06/22/2023 23:59:35,14.11,,,,,
164,06/23/2023 00:04:35,13.98,,,,,
165,06/23/2023 00:09:35,13.90,,,,,
166,06/23/2023 00:14:35,13.81,,,,,
167,06/23/2023 00:19:35,13.73,,,,,
168,06/23/2023 00:24:35,13.64,,,,,
169,06/23/2023 00:29:35,13.51,,,,,
170,06/23/2023 00:34:35,13.51,,,,,
171,06/23/2023 00:39:35,13.43,,,,,
172,06/23/2023 00:44:35,13.43,,,,,
173,06/23/2023 00:49:35,13.34,,,,,
174,06/23/2023 00:54:35,13.30,,,,,
175,06/23/2023 00:59:35,13.17,,,,,
176,06/23/2023 01:04:35,13.12,,,,,
177,06/23/2023 01:09:35,13.00,,,,,
178,06/23/2023 01:14:35,12.78,,,,,
179,06/23/2023 01:19:35,12.65,,,,,
180,06/23/2023 01:24:35,12.70,,,,,
181,06/23/2023 01:29:35,12.70,,,,,
182,06/23/2023 01:34:35,12.78,,,,,
183,06/23/2023 01:39:35,12.87,,,,,
184,06/23/2023 01:44:35,12.91,,,,,
185,06/23/2023 01:49:35,12.91,,,,,
186,06/23/2023 01:54:35,12.87,,,,,
187,06/23/2023 01:59:35,12.87,,,,,
188,06/23/2023 02:04:35,13.08,,,,,
189,06/23/2023 02:09:35,13.17,,,,,
190,06/23/2023 02:14:35,13.25,,,,,
191,06/23/2023 02:19:35,13.34,,,,,
192,06/23/2023 02:24:35,13.30,,,,,
193,06/23/2023 02:29:35,13.30,,,,,
194,06/23/2023 02:34:35,13.25,,,,,
195,06/23/2023 02:39:35,13.12,,,,,
196,06/23/2023 02:44:35,13.04,,,,,
197,06/23/2023 02:49:35,12.91,,,,,
198,06/23/2023 02:54:35,12.78,,,,,
199,06/23/2023 02:59:35,12.74,,,,,
200,06/23/2023 03:04:35,12.74,,,,,
201,06/23/2023 03:09:35,12.70,,,,,
202,06/23/2023 03:14:35,12.61,,,,,
203,06/23/2023 03:19:35,12.57,,,,,
204,06/23/2023 03:24:35,12.48,,,,,
205,06/23/2023 03:29:35,12.57,,,,,
206,06/23/2023 03:34:35,12.78,,,,,
207,06/23/2023 03:39:35,12.87,,,,,
208,06/23/2023 03:44:35,12.87,,,,,
209,06/23/2023 03:49:35,12.87,,,,,
210,06/23/2023 03:54:35,12.82,,,,,
211,06/23/2023 03:59:35,12.82,,,,,
212,06/23/2023 04:04:35,12.74,,,,,
213,06/23/2023 04:09:35,12.70,,,,,
214,06/23/2023 04:14:35,12.65,,,,,
215,06/23/2023 04:19:35,12.78,,,,,
216,06/23/2023 04:24:35,12.74,,,,,
217,06/23/2023 04:29:35,12.70,,,,,
218,06/23/2023 04:34:35,12.74,,,,,
219,06/23/2023 04:39:35,12.74,,,,,
220,06/23/2023 04:44:35,12.65,,,,,
221,06/23/2023 04:49:35,12.61,,,,,
222,06/23/2023 04:54:35,12.57,,,,,
223,06/23/2023 04:59:35,12.52,,,,,
224,06/23/2023 05:04:35,12.48,,,,,
225,06/23/2023 05:09:35,12.48,,,,,
226,06/23/2023 05:14:35,12.52,,,,,
227,06/23/2023 05:19:35,12.52,,,,,
228,06/23/2023 05:24:35,12.48,,,,,
229,06/23/2023 05:29:35,12.48,,,,,
230,06/23/2023 05:34:35,12.44,,,,,
231,06/23/2023 05:39:35,12.35,,,,,
232,06/23/2023 05:44:35,12.35,,,,,
233,06/23/2023 05:49:35,12.31,,,,,
234,06/23/2023 05:54:35,12.22,,,,,
235,06/23/2023 05:59:35,12.05,,,,,
236,06/23/2023 06:04:35,12.10,,,,,
237,06/23/2023 06:09:35,12.01,,,,,
238,06/23/2023 06:14:35,12.05,,,,,
239,06/23/2023 06:19:35,12.10,,,,,
240,06/23/2023 06:24:35,12.14,,,,,
241,06/23/2023 06:29:35,12.27,,,,,
242,06/23/2023 06:34:35,12.27,,,,,
243,06/23/2023 06:39:35,12.44,,,,,
244,06/23/2023 06:44:35,12.48,,,,,
245,06/23/2023 06:49:35,12.70,,,,,
246,06/23/2023 06:54:35,12.82,,,,,
247,06/23/2023 06:59:35,13.00,,,,,
248,06/23/2023 07:04:35,13.21,,,,,
249,06/23/2023 07:09:35,13.43,,,,,
250,06/23/2023 07:14:35,13.60,,,,,
251,06/23/2023 07:19:35,13.90,,,,,
252,06/23/2023 07:24:35,14.15,,,,,
253,06/23/2023 07:29:35,14.41,,,,,
254,06/23/2023 07:34:35,14.63,,,,,
255,06/23/2023 07:39:35,14.84,,,,,
256,06/23/2023 07:44:35,15.06,,,,,
257,06/23/2023 07:49:35,15.31,,,,,
258,06/23/2023 07:54:35,15.44,,,,,
259,06/23/2023 07:59:35,15.61,,,,,
260,06/23/2023 08:04:35,15.78,,,,,
261,06/23/2023 08:09:35,16.00,,,,,
262,06/23/2023 08:14:35,16.17,,,,,
263,06/23/2023 08:19:35,16.34,,,,,
264,06/23/2023 08:24:35,16.51,,,,,
265,06/23/2023 08:29:35,16.73,,,,,
266,06/23/2023 08:34:35,17.03,,,,,
267,06/23/2023 08:39:35,17.41,,,,,
268,06/23/2023 08:44:35,17.63,,,,,
