#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,04/19/2022 11:54:20,21.10,,,,
2,04/19/2022 11:59:20,20.50,,,,
3,04/19/2022 12:04:20,19.13,,,,
4,04/19/2022 12:09:20,18.40,,,,
5,04/19/2022 12:14:20,18.06,,,,
6,04/19/2022 12:19:20,17.63,,,,
7,04/19/2022 12:24:20,17.37,,,,
8,04/19/2022 12:29:20,17.20,,,,
9,04/19/2022 12:34:20,17.16,,,,
10,04/19/2022 12:39:20,17.24,,,,
11,04/19/2022 12:44:20,17.29,,,,
12,04/19/2022 12:49:20,17.20,,,,
13,04/19/2022 12:54:20,17.29,,,,
14,04/19/2022 12:59:20,17.50,,,,
15,04/19/2022 13:04:20,17.67,,,,
16,04/19/2022 13:09:20,17.80,,,,
17,04/19/2022 13:14:20,17.76,,,,
18,04/19/2022 13:19:20,17.80,,,,
19,04/19/2022 13:24:20,17.93,,,,
20,04/19/2022 13:29:20,18.14,,,,
21,04/19/2022 13:34:20,18.19,,,,
22,04/19/2022 13:39:20,18.32,,,,
23,04/19/2022 13:44:20,18.44,,,,
24,04/19/2022 13:49:20,18.49,,,,
25,04/19/2022 13:54:20,18.57,,,,
26,04/19/2022 13:59:20,18.66,,,,
27,04/19/2022 14:04:20,18.57,,,,
28,04/19/2022 14:09:20,18.62,,,,
29,04/19/2022 14:14:20,18.74,,,,
30,04/19/2022 14:19:20,18.87,,,,
31,04/19/2022 14:24:20,19.05,,,,
32,04/19/2022 14:29:20,19.17,,,,
33,04/19/2022 14:34:20,19.26,,,,
34,04/19/2022 14:39:20,19.30,,,,
35,04/19/2022 14:44:20,19.26,,,,
36,04/19/2022 14:49:20,19.30,,,,
37,04/19/2022 14:54:20,19.35,,,,
38,04/19/2022 14:59:20,19.39,,,,
39,04/19/2022 15:04:20,19.43,,,,
40,04/19/2022 15:09:20,19.52,,,,
41,04/19/2022 15:14:20,19.52,,,,
42,04/19/2022 15:19:20,19.65,,,,
43,04/19/2022 15:24:20,19.65,,,,
44,04/19/2022 15:29:20,19.77,,,,
45,04/19/2022 15:34:20,19.73,,,,
46,04/19/2022 15:39:20,19.69,,,,
47,04/19/2022 15:44:20,19.73,,,,
48,04/19/2022 15:49:20,19.77,,,,
49,04/19/2022 15:54:20,19.77,,,,
50,04/19/2022 15:59:20,19.99,,,,
51,04/19/2022 16:04:20,19.95,,,,
52,04/19/2022 16:09:20,20.07,,,,
53,04/19/2022 16:14:20,20.03,,,,
54,04/19/2022 16:19:20,20.03,,,,
55,04/19/2022 16:24:20,20.03,,,,
56,04/19/2022 16:29:20,20.03,,,,
57,04/19/2022 16:34:20,20.12,,,,
58,04/19/2022 16:39:20,20.16,,,,
59,04/19/2022 16:44:20,20.29,,,,
60,04/19/2022 16:49:20,20.46,,,,
61,04/19/2022 16:54:20,20.42,,,,
62,04/19/2022 16:59:20,20.37,,,,
63,04/19/2022 17:04:20,20.42,,,,
64,04/19/2022 17:09:20,20.29,,,,
65,04/19/2022 17:14:20,20.12,,,,
66,04/19/2022 17:19:20,20.12,,,,
67,04/19/2022 17:24:20,20.07,,,,
68,04/19/2022 17:29:20,20.07,,,,
69,04/19/2022 17:34:20,20.20,,,,
70,04/19/2022 17:39:20,20.12,,,,
71,04/19/2022 17:44:20,20.07,,,,
72,04/19/2022 17:49:20,20.12,,,,
73,04/19/2022 17:54:20,20.07,,,,
74,04/19/2022 17:59:20,20.16,,,,
75,04/19/2022 18:04:20,20.20,,,,
76,04/19/2022 18:09:20,20.25,,,,
77,04/19/2022 18:14:20,20.25,,,,
78,04/19/2022 18:19:20,20.20,,,,
79,04/19/2022 18:24:20,20.07,,,,
80,04/19/2022 18:29:20,19.90,,,,
81,04/19/2022 18:34:20,19.86,,,,
82,04/19/2022 18:39:20,19.73,,,,
83,04/19/2022 18:44:20,19.56,,,,
84,04/19/2022 18:49:20,19.43,,,,
85,04/19/2022 18:54:20,19.39,,,,
86,04/19/2022 18:59:20,19.30,,,,
87,04/19/2022 19:04:20,19.17,,,,
88,04/19/2022 19:09:20,19.09,,,,
89,04/19/2022 19:14:20,18.96,,,,
90,04/19/2022 19:19:20,18.83,,,,
91,04/19/2022 19:24:20,18.70,,,,
92,04/19/2022 19:29:20,18.49,,,,
93,04/19/2022 19:34:20,18.23,,,,
94,04/19/2022 19:39:20,18.02,,,,
95,04/19/2022 19:44:20,17.76,,,,
96,04/19/2022 19:49:20,17.54,,,,
97,04/19/2022 19:54:20,17.29,,,,
98,04/19/2022 19:59:20,16.99,,,,
99,04/19/2022 20:04:20,16.77,,,,
100,04/19/2022 20:09:20,16.51,,,,
101,04/19/2022 20:14:20,16.13,,,,
102,04/19/2022 20:19:20,15.87,,,,
103,04/19/2022 20:24:20,15.70,,,,
104,04/19/2022 20:29:20,15.53,,,,
105,04/19/2022 20:34:20,15.23,,,,
106,04/19/2022 20:39:20,15.10,,,,
107,04/19/2022 20:44:20,14.97,,,,
108,04/19/2022 20:49:20,14.80,,,,
109,04/19/2022 20:54:20,14.71,,,,
110,04/19/2022 20:59:20,14.63,,,,
111,04/19/2022 21:04:20,14.45,,,,
112,04/19/2022 21:09:20,14.37,,,,
113,04/19/2022 21:14:20,14.24,,,,
114,04/19/2022 21:19:20,14.07,,,,
115,04/19/2022 21:24:20,13.98,,,,
116,04/19/2022 21:29:20,13.85,,,,
117,04/19/2022 21:34:20,13.68,,,,
118,04/19/2022 21:39:20,13.55,,,,
119,04/19/2022 21:44:20,13.43,,,,
120,04/19/2022 21:49:20,13.34,,,,
121,04/19/2022 21:54:20,13.17,,,,
122,04/19/2022 21:59:20,13.04,,,,
123,04/19/2022 22:04:20,12.87,,,,
124,04/19/2022 22:09:20,12.78,,,,
125,04/19/2022 22:14:20,12.65,,,,
126,04/19/2022 22:19:20,12.52,,,,
127,04/19/2022 22:24:20,12.40,,,,
128,04/19/2022 22:29:20,12.27,,,,
129,04/19/2022 22:34:20,12.14,,,,
130,04/19/2022 22:39:20,12.01,,,,
131,04/19/2022 22:44:20,11.92,,,,
132,04/19/2022 22:49:20,11.84,,,,
133,04/19/2022 22:54:20,11.75,,,,
134,04/19/2022 22:59:20,11.67,,,,
135,04/19/2022 23:04:20,11.62,,,,
136,04/19/2022 23:09:20,11.54,,,,
137,04/19/2022 23:14:20,11.54,,,,
138,04/19/2022 23:19:20,11.45,,,,
139,04/19/2022 23:24:20,11.41,,,,
140,04/19/2022 23:29:20,11.41,,,,
141,04/19/2022 23:34:20,11.32,,,,
142,04/19/2022 23:39:20,11.24,,,,
143,04/19/2022 23:44:20,11.19,,,,
144,04/19/2022 23:49:20,11.11,,,,
145,04/19/2022 23:54:20,11.11,,,,
146,04/19/2022 23:59:20,11.11,,,,
147,04/20/2022 00:04:20,10.98,,,,
148,04/20/2022 00:09:20,11.02,,,,
149,04/20/2022 00:14:20,10.98,,,,
150,04/20/2022 00:19:20,10.89,,,,
151,04/20/2022 00:24:20,10.81,,,,
152,04/20/2022 00:29:20,10.85,,,,
153,04/20/2022 00:34:20,10.72,,,,
154,04/20/2022 00:39:20,10.68,,,,
155,04/20/2022 00:44:20,10.68,,,,
156,04/20/2022 00:49:20,10.64,,,,
157,04/20/2022 00:54:20,10.55,,,,
158,04/20/2022 00:59:20,10.59,,,,
159,04/20/2022 01:04:20,10.51,,,,
160,04/20/2022 01:09:20,10.46,,,,
161,04/20/2022 01:14:20,10.34,,,,
162,04/20/2022 01:19:20,10.29,,,,
163,04/20/2022 01:24:20,10.29,,,,
164,04/20/2022 01:29:20,10.16,,,,
165,04/20/2022 01:34:20,10.16,,,,
166,04/20/2022 01:39:20,10.04,,,,
167,04/20/2022 01:44:20,9.95,,,,
168,04/20/2022 01:49:20,9.78,,,,
169,04/20/2022 01:54:20,9.74,,,,
170,04/20/2022 01:59:20,9.74,,,,
171,04/20/2022 02:04:20,9.61,,,,
172,04/20/2022 02:09:20,9.52,,,,
173,04/20/2022 02:14:20,9.52,,,,
174,04/20/2022 02:19:20,9.52,,,,
175,04/20/2022 02:24:20,9.56,,,,
176,04/20/2022 02:29:20,9.56,,,,
177,04/20/2022 02:34:20,9.52,,,,
178,04/20/2022 02:39:20,9.48,,,,
179,04/20/2022 02:44:20,9.44,,,,
180,04/20/2022 02:49:20,9.48,,,,
181,04/20/2022 02:54:20,9.48,,,,
182,04/20/2022 02:59:20,9.44,,,,
183,04/20/2022 03:04:20,9.39,,,,
184,04/20/2022 03:09:20,9.35,,,,
185,04/20/2022 03:14:20,9.31,,,,
186,04/20/2022 03:19:20,9.14,,,,
187,04/20/2022 03:24:20,9.09,,,,
188,04/20/2022 03:29:20,9.09,,,,
189,04/20/2022 03:34:20,9.01,,,,
190,04/20/2022 03:39:20,8.88,,,,
191,04/20/2022 03:44:20,8.83,,,,
192,04/20/2022 03:49:20,8.79,,,,
193,04/20/2022 03:54:20,8.75,,,,
194,04/20/2022 03:59:20,8.71,,,,
195,04/20/2022 04:04:20,8.66,,,,
196,04/20/2022 04:09:20,8.62,,,,
197,04/20/2022 04:14:20,8.53,,,,
198,04/20/2022 04:19:20,8.49,,,,
199,04/20/2022 04:24:20,8.49,,,,
200,04/20/2022 04:29:20,8.49,,,,
201,04/20/2022 04:34:20,8.49,,,,
202,04/20/2022 04:39:20,8.36,,,,
203,04/20/2022 04:44:20,8.32,,,,
204,04/20/2022 04:49:20,8.19,,,,
205,04/20/2022 04:54:20,8.15,,,,
206,04/20/2022 04:59:20,8.06,,,,
207,04/20/2022 05:04:20,7.98,,,,
208,04/20/2022 05:09:20,7.93,,,,
209,04/20/2022 05:14:20,7.93,,,,
210,04/20/2022 05:19:20,7.98,,,,
211,04/20/2022 05:24:20,7.98,,,,
212,04/20/2022 05:29:20,8.02,,,,
213,04/20/2022 05:34:20,7.98,,,,
214,04/20/2022 05:39:20,7.93,,,,
215,04/20/2022 05:44:20,7.89,,,,
216,04/20/2022 05:49:20,7.89,,,,
217,04/20/2022 05:54:20,8.06,,,,
218,04/20/2022 05:59:20,8.11,,,,
219,04/20/2022 06:04:20,8.19,,,,
220,04/20/2022 06:09:20,8.28,,,,
221,04/20/2022 06:14:20,8.28,,,,
222,04/20/2022 06:19:20,8.28,,,,
223,04/20/2022 06:24:20,8.32,,,,
224,04/20/2022 06:29:20,8.32,,,,
225,04/20/2022 06:34:20,8.36,,,,
226,04/20/2022 06:39:20,8.32,,,,
227,04/20/2022 06:44:20,8.28,,,,
228,04/20/2022 06:49:20,8.28,,,,
229,04/20/2022 06:54:20,8.28,,,,
230,04/20/2022 06:59:20,8.28,,,,
231,04/20/2022 07:04:20,8.41,,,,
232,04/20/2022 07:09:20,8.53,,,,
233,04/20/2022 07:14:20,8.71,,,,
234,04/20/2022 07:19:20,8.88,,,,
235,04/20/2022 07:24:20,9.09,,,,
236,04/20/2022 07:29:20,9.31,,,,
237,04/20/2022 07:34:20,9.48,,,,
238,04/20/2022 07:39:20,9.61,,,,
239,04/20/2022 07:44:20,9.95,,,,
240,04/20/2022 07:49:20,10.12,,,,
241,04/20/2022 07:54:20,10.29,,,,
242,04/20/2022 07:59:20,10.51,,,,
243,04/20/2022 08:04:20,10.68,,,,
244,04/20/2022 08:09:20,10.81,,,,
245,04/20/2022 08:14:20,10.98,,,,
246,04/20/2022 08:19:20,11.19,,,,
247,04/20/2022 08:24:20,11.41,,,,
248,04/20/2022 08:29:20,11.71,,,,
249,04/20/2022 08:34:20,12.01,,,,
250,04/20/2022 08:39:20,12.31,,,,
251,04/20/2022 08:44:20,12.65,,,,
252,04/20/2022 08:49:20,12.87,,,,
253,04/20/2022 08:54:20,13.04,,,,
254,04/20/2022 08:59:20,13.25,,,,
255,04/20/2022 09:04:20,13.43,,,,
256,04/20/2022 09:09:20,13.60,,,,
257,04/20/2022 09:14:20,13.81,,,,
258,04/20/2022 09:19:20,13.94,,,,
259,04/20/2022 09:24:20,14.03,,,,
260,04/20/2022 09:29:20,14.15,,,,
261,04/20/2022 09:34:20,14.45,,,,
262,04/20/2022 09:39:20,14.84,,,,
263,04/20/2022 09:44:20,15.10,,,,
264,04/20/2022 09:49:20,15.36,,,,
265,04/20/2022 09:54:20,15.70,,,,
266,04/20/2022 09:59:20,16.00,,,,
267,04/20/2022 10:04:20,16.08,,,,
268,04/20/2022 10:09:20,16.26,,,,
269,04/20/2022 10:14:20,16.39,,,,
270,04/20/2022 10:19:20,16.51,,,,
271,04/20/2022 10:24:20,16.69,,,,
272,04/20/2022 10:29:20,16.77,,,,
273,04/20/2022 10:34:20,16.99,,,,
274,04/20/2022 10:39:20,17.11,,,,
275,04/20/2022 10:44:20,17.33,,,,
276,04/20/2022 10:49:20,17.63,,,,
277,04/20/2022 10:54:20,17.76,,,,
278,04/20/2022 10:59:20,17.84,,,,
279,04/20/2022 11:04:20,17.89,,,,
280,04/20/2022 11:09:20,17.97,,,,
281,04/20/2022 11:14:20,18.06,,,,
282,04/20/2022 11:19:20,18.23,,,,
283,04/20/2022 11:24:20,18.23,,,,
284,04/20/2022 11:29:20,18.32,,,,
285,04/20/2022 11:34:20,18.49,,,,
286,04/20/2022 11:39:20,18.62,,,,
287,04/20/2022 11:44:20,18.79,,,,
288,04/20/2022 11:49:20,18.87,,,,
289,04/20/2022 11:54:20,18.96,,,,
290,04/20/2022 11:59:20,19.13,,,,
291,04/20/2022 12:04:20,19.22,,,,
292,04/20/2022 12:09:20,19.30,,,,
293,04/20/2022 12:14:20,19.39,,,,
294,04/20/2022 12:19:20,19.47,,,,
295,04/20/2022 12:24:20,19.52,,,,
296,04/20/2022 12:29:20,19.56,,,,
297,04/20/2022 12:34:20,19.65,,,,
298,04/20/2022 12:39:20,19.69,,,,
299,04/20/2022 12:44:20,19.60,,,,
300,04/20/2022 12:49:20,19.77,,,,
301,04/20/2022 12:54:20,19.77,,,,
302,04/20/2022 12:59:20,19.77,,,,
303,04/20/2022 13:04:20,19.86,,,,
304,04/20/2022 13:09:20,19.90,,,,
305,04/20/2022 13:14:20,20.03,,,,
306,04/20/2022 13:19:20,20.16,,,,
307,04/20/2022 13:24:20,20.16,,,,
308,04/20/2022 13:29:20,20.25,,,,
309,04/20/2022 13:34:20,20.46,,,,
310,04/20/2022 13:39:20,20.33,,,,
311,04/20/2022 13:44:20,20.33,,,,
312,04/20/2022 13:49:20,20.29,,,,
313,04/20/2022 13:54:20,20.29,,,,
314,04/20/2022 13:59:20,20.46,,,,
315,04/20/2022 14:04:20,20.50,,,,
316,04/20/2022 14:09:20,20.37,,,,
317,04/20/2022 14:14:20,20.46,,,,
318,04/20/2022 14:19:20,20.55,,,,
319,04/20/2022 14:24:20,20.63,,,,
320,04/20/2022 14:29:20,20.76,,,,
321,04/20/2022 14:34:20,20.85,,,,
322,04/20/2022 14:39:20,20.89,,,,
323,04/20/2022 14:44:20,20.98,,,,
324,04/20/2022 14:49:20,21.06,,,,
325,04/20/2022 14:54:20,21.06,,,,
326,04/20/2022 14:59:20,21.23,,,,
327,04/20/2022 15:04:20,21.23,,,,
328,04/20/2022 15:09:20,21.23,,,,
329,04/20/2022 15:14:20,21.19,,,,
330,04/20/2022 15:19:20,21.23,,,,
331,04/20/2022 15:24:20,21.23,,,,
332,04/20/2022 15:29:20,21.36,,,,
333,04/20/2022 15:34:20,21.36,,,,
