#,Fecha/hora (PDT),Ch: 1 - Temperatura   (°C),Anfitrión conectado,Detenido,Final del archivo
1,04/12/2022 10:00:21,14,07,,,
2,04/12/2022 10:05:21,16,51,,,
3,04/12/2022 10:10:21,17,11,,,
4,04/12/2022 10:15:21,17,37,,,
5,04/12/2022 10:20:21,17,59,,,
6,04/12/2022 10:25:21,17,07,,,
7,04/12/2022 10:30:21,17,67,,,
8,04/12/2022 10:35:21,18,57,,,
9,04/12/2022 10:40:21,18,66,,,
10,04/12/2022 10:45:21,18,44,,,
11,04/12/2022 10:50:21,18,79,,,
12,04/12/2022 10:55:21,18,27,,,
13,04/12/2022 11:00:21,19,73,,,
14,04/12/2022 11:05:21,19,90,,,
15,04/12/2022 11:10:21,19,05,,,
16,04/12/2022 11:15:21,19,52,,,
17,04/12/2022 11:20:21,20,72,,,
18,04/12/2022 11:25:21,21,06,,,
19,04/12/2022 11:30:21,21,49,,,
20,04/12/2022 11:35:21,21,32,,,
21,04/12/2022 11:40:21,20,80,,,
22,04/12/2022 11:45:21,21,40,,,
23,04/12/2022 11:50:21,19,65,,,
24,04/12/2022 11:55:21,19,43,,,
25,04/12/2022 12:00:21,21,15,,,
26,04/12/2022 12:05:21,20,80,,,
27,04/12/2022 12:10:21,21,19,,,
28,04/12/2022 12:15:21,22,61,,,
29,04/12/2022 12:20:21,23,21,,,
30,04/12/2022 12:25:21,22,95,,,
31,04/12/2022 12:30:21,22,35,,,
32,04/12/2022 12:35:21,21,83,,,
33,04/12/2022 12:40:21,22,73,,,
34,04/12/2022 12:45:21,23,29,,,
35,04/12/2022 12:50:21,23,12,,,
36,04/12/2022 12:55:21,22,73,,,
37,04/12/2022 13:00:21,21,79,,,
38,04/12/2022 13:05:21,21,23,,,
39,04/12/2022 13:10:21,22,48,,,
40,04/12/2022 13:15:21,19,82,,,
41,04/12/2022 13:20:21,20,07,,,
42,04/12/2022 13:25:21,20,72,,,
43,04/12/2022 13:30:21,21,19,,,
44,04/12/2022 13:35:21,20,72,,,
45,04/12/2022 13:40:21,19,77,,,
46,04/12/2022 13:45:21,19,43,,,
47,04/12/2022 13:50:21,18,49,,,
48,04/12/2022 13:55:21,18,66,,,
49,04/12/2022 14:00:21,19,39,,,
50,04/12/2022 14:05:21,20,68,,,
51,04/12/2022 14:10:21,21,32,,,
52,04/12/2022 14:15:21,21,66,,,
53,04/12/2022 14:20:21,21,92,,,
54,04/12/2022 14:25:21,20,46,,,
55,04/12/2022 14:30:21,20,50,,,
56,04/12/2022 14:35:21,20,16,,,
57,04/12/2022 14:40:21,21,02,,,
58,04/12/2022 14:45:21,20,72,,,
59,04/12/2022 14:50:21,20,55,,,
60,04/12/2022 14:55:21,19,60,,,
61,04/12/2022 15:00:21,19,35,,,
62,04/12/2022 15:05:21,18,92,,,
63,04/12/2022 15:10:21,18,49,,,
64,04/12/2022 15:15:21,18,19,,,
65,04/12/2022 15:20:21,17,89,,,
66,04/12/2022 15:25:21,19,86,,,
67,04/12/2022 15:30:21,20,89,,,
68,04/12/2022 15:35:21,19,65,,,
69,04/12/2022 15:40:21,18,40,,,
70,04/12/2022 15:45:21,18,32,,,
71,04/12/2022 15:50:21,17,72,,,
72,04/12/2022 15:55:21,18,53,,,
73,04/12/2022 16:00:21,19,35,,,
74,04/12/2022 16:05:21,20,07,,,
75,04/12/2022 16:10:21,20,63,,,
76,04/12/2022 16:15:21,20,03,,,
77,04/12/2022 16:20:21,19,60,,,
78,04/12/2022 16:25:21,20,46,,,
79,04/12/2022 16:30:21,20,20,,,
80,04/12/2022 16:35:21,20,50,,,
81,04/12/2022 16:40:21,20,20,,,
82,04/12/2022 16:45:21,20,07,,,
83,04/12/2022 16:50:21,19,69,,,
84,04/12/2022 16:55:21,19,09,,,
85,04/12/2022 17:00:21,19,17,,,
86,04/12/2022 17:05:21,18,92,,,
87,04/12/2022 17:10:21,18,53,,,
88,04/12/2022 17:15:21,18,19,,,
89,04/12/2022 17:20:21,18,06,,,
90,04/12/2022 17:25:21,18,02,,,
91,04/12/2022 17:30:21,17,93,,,
92,04/12/2022 17:35:21,17,76,,,
93,04/12/2022 17:40:21,17,89,,,
94,04/12/2022 17:45:21,17,84,,,
95,04/12/2022 17:50:21,17,67,,,
96,04/12/2022 17:55:21,17,80,,,
97,04/12/2022 18:00:21,17,50,,,
98,04/12/2022 18:05:21,17,20,,,
99,04/12/2022 18:10:21,17,29,,,
100,04/12/2022 18:15:21,16,99,,,
101,04/12/2022 18:20:21,16,73,,,
102,04/12/2022 18:25:21,16,64,,,
103,04/12/2022 18:30:21,16,69,,,
104,04/12/2022 18:35:21,16,51,,,
105,04/12/2022 18:40:21,16,30,,,
106,04/12/2022 18:45:21,16,13,,,
107,04/12/2022 18:50:21,15,83,,,
108,04/12/2022 18:55:21,15,57,,,
109,04/12/2022 19:00:21,15,40,,,
110,04/12/2022 19:05:21,15,18,,,
111,04/12/2022 19:10:21,15,01,,,
112,04/12/2022 19:15:21,14,80,,,
113,04/12/2022 19:20:21,14,54,,,
114,04/12/2022 19:25:21,14,24,,,
115,04/12/2022 19:30:21,13,77,,,
116,04/12/2022 19:35:21,13,25,,,
117,04/12/2022 19:40:21,13,00,,,
118,04/12/2022 19:45:21,12,70,,,
119,04/12/2022 19:50:21,12,48,,,
120,04/12/2022 19:55:21,12,35,,,
121,04/12/2022 20:00:21,12,14,,,
122,04/12/2022 20:05:21,12,01,,,
123,04/12/2022 20:10:21,11,75,,,
124,04/12/2022 20:15:21,11,62,,,
125,04/12/2022 20:20:21,11,45,,,
126,04/12/2022 20:25:21,11,19,,,
127,04/12/2022 20:30:21,11,11,,,
128,04/12/2022 20:35:21,11,02,,,
129,04/12/2022 20:40:21,10,98,,,
