#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/03/2022 10:45:26,20.85,,,,
2,05/03/2022 10:50:26,21.58,,,,
3,05/03/2022 10:55:26,21.62,,,,
4,05/03/2022 11:00:26,21.96,,,,
5,05/03/2022 11:05:26,22.52,,,,
6,05/03/2022 11:10:26,22.82,,,,
7,05/03/2022 11:15:26,23.46,,,,
8,05/03/2022 11:20:26,23.76,,,,
9,05/03/2022 11:25:26,23.98,,,,
10,05/03/2022 11:30:26,24.32,,,,
11,05/03/2022 11:35:26,24.49,,,,
12,05/03/2022 11:40:26,24.88,,,,
13,05/03/2022 11:45:26,25.09,,,,
14,05/03/2022 11:50:26,24.92,,,,
15,05/03/2022 11:55:26,25.22,,,,
16,05/03/2022 12:00:26,25.31,,,,
17,05/03/2022 12:05:26,25.82,,,,
18,05/03/2022 12:10:26,25.99,,,,
19,05/03/2022 12:15:26,26.17,,,,
20,05/03/2022 12:20:26,26.64,,,,
21,05/03/2022 12:25:26,26.47,,,,
22,05/03/2022 12:30:26,27.15,,,,
23,05/03/2022 12:35:26,27.02,,,,
24,05/03/2022 12:40:26,26.81,,,,
25,05/03/2022 12:45:26,26.51,,,,
26,05/03/2022 12:50:26,27.54,,,,
27,05/03/2022 12:55:26,27.50,,,,
28,05/03/2022 13:00:26,27.67,,,,
29,05/03/2022 13:05:26,27.45,,,,
30,05/03/2022 13:10:26,27.71,,,,
31,05/03/2022 13:15:26,27.54,,,,
32,05/03/2022 13:20:26,27.84,,,,
33,05/03/2022 13:25:26,27.88,,,,
34,05/03/2022 13:30:26,28.40,,,,
35,05/03/2022 13:35:26,28.40,,,,
36,05/03/2022 13:40:26,28.18,,,,
37,05/03/2022 13:45:26,28.18,,,,
38,05/03/2022 13:50:26,28.87,,,,
39,05/03/2022 13:55:26,29.08,,,,
40,05/03/2022 14:00:26,29.43,,,,
41,05/03/2022 14:05:26,29.43,,,,
42,05/03/2022 14:10:26,29.43,,,,
43,05/03/2022 14:15:26,29.34,,,,
44,05/03/2022 14:20:26,29.04,,,,
45,05/03/2022 14:25:26,29.08,,,,
46,05/03/2022 14:30:26,29.77,,,,
47,05/03/2022 14:35:26,29.73,,,,
48,05/03/2022 14:40:26,29.77,,,,
49,05/03/2022 14:45:26,29.64,,,,
50,05/03/2022 14:50:26,29.64,,,,
51,05/03/2022 14:55:26,29.73,,,,
52,05/03/2022 15:00:26,29.94,,,,
53,05/03/2022 15:05:26,29.98,,,,
54,05/03/2022 15:10:26,30.03,,,,
55,05/03/2022 15:15:26,30.24,,,,
56,05/03/2022 15:20:26,30.50,,,,
57,05/03/2022 15:25:26,30.84,,,,
58,05/03/2022 15:30:26,30.93,,,,
59,05/03/2022 15:35:26,30.80,,,,
60,05/03/2022 15:40:26,30.46,,,,
61,05/03/2022 15:45:26,30.71,,,,
62,05/03/2022 15:50:26,30.84,,,,
63,05/03/2022 15:55:26,30.54,,,,
64,05/03/2022 16:00:26,30.59,,,,
65,05/03/2022 16:05:26,30.50,,,,
66,05/03/2022 16:10:26,30.46,,,,
67,05/03/2022 16:15:26,30.80,,,,
68,05/03/2022 16:20:26,30.80,,,,
69,05/03/2022 16:25:26,30.67,,,,
70,05/03/2022 16:30:26,30.84,,,,
71,05/03/2022 16:35:26,30.89,,,,
72,05/03/2022 16:40:26,31.10,,,,
73,05/03/2022 16:45:26,31.06,,,,
74,05/03/2022 16:50:26,31.01,,,,
75,05/03/2022 16:55:26,30.67,,,,
76,05/03/2022 17:00:26,30.80,,,,
77,05/03/2022 17:05:26,30.76,,,,
78,05/03/2022 17:10:26,30.71,,,,
79,05/03/2022 17:15:26,30.46,,,,
80,05/03/2022 17:20:26,30.59,,,,
81,05/03/2022 17:25:26,30.50,,,,
82,05/03/2022 17:30:26,30.84,,,,
83,05/03/2022 17:35:26,31.01,,,,
84,05/03/2022 17:40:26,30.89,,,,
85,05/03/2022 17:45:26,30.63,,,,
86,05/03/2022 17:50:26,30.16,,,,
87,05/03/2022 17:55:26,30.11,,,,
88,05/03/2022 18:00:26,30.07,,,,
89,05/03/2022 18:05:26,30.33,,,,
90,05/03/2022 18:10:26,30.07,,,,
91,05/03/2022 18:15:26,29.90,,,,
92,05/03/2022 18:20:26,29.51,,,,
93,05/03/2022 18:25:26,29.60,,,,
94,05/03/2022 18:30:26,29.38,,,,
95,05/03/2022 18:35:26,29.30,,,,
96,05/03/2022 18:40:26,29.00,,,,
97,05/03/2022 18:45:26,28.70,,,,
98,05/03/2022 18:50:26,28.44,,,,
99,05/03/2022 18:55:26,28.31,,,,
100,05/03/2022 19:00:26,27.97,,,,
101,05/03/2022 19:05:26,27.75,,,,
102,05/03/2022 19:10:26,27.50,,,,
103,05/03/2022 19:15:26,27.37,,,,
104,05/03/2022 19:20:26,27.07,,,,
105,05/03/2022 19:25:26,26.81,,,,
106,05/03/2022 19:30:26,26.51,,,,
107,05/03/2022 19:35:26,26.25,,,,
108,05/03/2022 19:40:26,25.91,,,,
109,05/03/2022 19:45:26,25.69,,,,
110,05/03/2022 19:50:26,25.35,,,,
111,05/03/2022 19:55:26,24.97,,,,
112,05/03/2022 20:00:26,24.54,,,,
113,05/03/2022 20:05:26,23.85,,,,
114,05/03/2022 20:10:26,23.46,,,,
115,05/03/2022 20:15:26,23.08,,,,
116,05/03/2022 20:20:26,22.65,,,,
117,05/03/2022 20:25:26,22.26,,,,
118,05/03/2022 20:30:26,21.62,,,,
119,05/03/2022 20:35:26,21.36,,,,
120,05/03/2022 20:40:26,21.15,,,,
121,05/03/2022 20:45:26,20.80,,,,
122,05/03/2022 20:50:26,20.50,,,,
123,05/03/2022 20:55:26,20.20,,,,
124,05/03/2022 21:00:26,19.99,,,,
125,05/03/2022 21:05:26,19.86,,,,
126,05/03/2022 21:10:26,19.73,,,,
127,05/03/2022 21:15:26,19.43,,,,
128,05/03/2022 21:20:26,19.30,,,,
129,05/03/2022 21:25:26,19.13,,,,
130,05/03/2022 21:30:26,18.96,,,,
131,05/03/2022 21:35:26,18.83,,,,
132,05/03/2022 21:40:26,18.62,,,,
133,05/03/2022 21:45:26,18.44,,,,
134,05/03/2022 21:50:26,18.40,,,,
135,05/03/2022 21:55:26,18.10,,,,
136,05/03/2022 22:00:26,17.84,,,,
137,05/03/2022 22:05:26,17.54,,,,
138,05/03/2022 22:10:26,17.29,,,,
139,05/03/2022 22:15:26,16.99,,,,
140,05/03/2022 22:20:26,16.77,,,,
141,05/03/2022 22:25:26,16.51,,,,
142,05/03/2022 22:30:26,16.47,,,,
143,05/03/2022 22:35:26,16.43,,,,
144,05/03/2022 22:40:26,16.30,,,,
145,05/03/2022 22:45:26,16.08,,,,
146,05/03/2022 22:50:26,16.08,,,,
147,05/03/2022 22:55:26,16.00,,,,
148,05/03/2022 23:00:26,16.26,,,,
149,05/03/2022 23:05:26,16.34,,,,
150,05/03/2022 23:10:26,16.56,,,,
151,05/03/2022 23:15:26,16.86,,,,
152,05/03/2022 23:20:26,16.73,,,,
153,05/03/2022 23:25:26,16.77,,,,
154,05/03/2022 23:30:26,16.64,,,,
155,05/03/2022 23:35:26,16.60,,,,
156,05/03/2022 23:40:26,16.64,,,,
157,05/03/2022 23:45:26,16.73,,,,
158,05/03/2022 23:50:26,16.73,,,,
159,05/03/2022 23:55:26,16.73,,,,
160,05/04/2022 00:00:26,16.51,,,,
161,05/04/2022 00:05:26,16.17,,,,
162,05/04/2022 00:10:26,16.08,,,,
163,05/04/2022 00:15:26,16.21,,,,
164,05/04/2022 00:20:26,15.91,,,,
165,05/04/2022 00:25:26,15.83,,,,
166,05/04/2022 00:30:26,15.53,,,,
167,05/04/2022 00:35:26,15.23,,,,
168,05/04/2022 00:40:26,14.88,,,,
169,05/04/2022 00:45:26,14.54,,,,
170,05/04/2022 00:50:26,14.37,,,,
171,05/04/2022 00:55:26,14.20,,,,
172,05/04/2022 01:00:26,13.85,,,,
173,05/04/2022 01:05:26,13.55,,,,
174,05/04/2022 01:10:26,13.25,,,,
175,05/04/2022 01:15:26,13.08,,,,
176,05/04/2022 01:20:26,12.91,,,,
177,05/04/2022 01:25:26,12.78,,,,
178,05/04/2022 01:30:26,12.57,,,,
179,05/04/2022 01:35:26,12.52,,,,
180,05/04/2022 01:40:26,12.61,,,,
181,05/04/2022 01:45:26,12.65,,,,
182,05/04/2022 01:50:26,12.61,,,,
183,05/04/2022 01:55:26,12.57,,,,
184,05/04/2022 02:00:26,12.57,,,,
185,05/04/2022 02:05:26,12.61,,,,
186,05/04/2022 02:10:26,12.40,,,,
187,05/04/2022 02:15:26,12.22,,,,
188,05/04/2022 02:20:26,12.01,,,,
189,05/04/2022 02:25:26,12.05,,,,
190,05/04/2022 02:30:26,12.14,,,,
191,05/04/2022 02:35:26,12.10,,,,
192,05/04/2022 02:40:26,12.05,,,,
193,05/04/2022 02:45:26,12.10,,,,
194,05/04/2022 02:50:26,12.31,,,,
