#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/01/2022 12:14:38,29.56,,,,
2,05/01/2022 12:19:38,27.02,,,,
3,05/01/2022 12:24:38,25.87,,,,
4,05/01/2022 12:29:38,25.52,,,,
5,05/01/2022 12:34:38,25.31,,,,
6,05/01/2022 12:39:38,25.22,,,,
7,05/01/2022 12:44:38,25.31,,,,
8,05/01/2022 12:49:38,25.31,,,,
9,05/01/2022 12:54:38,25.57,,,,
10,05/01/2022 12:59:38,25.39,,,,
11,05/01/2022 13:04:38,25.48,,,,
12,05/01/2022 13:09:38,25.48,,,,
13,05/01/2022 13:14:38,25.65,,,,
14,05/01/2022 13:19:38,25.95,,,,
15,05/01/2022 13:24:38,25.99,,,,
16,05/01/2022 13:29:38,25.99,,,,
17,05/01/2022 13:34:38,26.08,,,,
18,05/01/2022 13:39:38,26.04,,,,
19,05/01/2022 13:44:38,26.21,,,,
20,05/01/2022 13:49:38,26.21,,,,
21,05/01/2022 13:54:38,26.21,,,,
22,05/01/2022 13:59:38,26.25,,,,
23,05/01/2022 14:04:38,26.51,,,,
24,05/01/2022 14:09:38,26.68,,,,
25,05/01/2022 14:14:38,26.55,,,,
26,05/01/2022 14:19:38,26.60,,,,
27,05/01/2022 14:24:38,26.60,,,,
28,05/01/2022 14:29:38,26.60,,,,
29,05/01/2022 14:34:38,26.72,,,,
30,05/01/2022 14:39:38,26.81,,,,
31,05/01/2022 14:44:38,26.98,,,,
32,05/01/2022 14:49:38,27.15,,,,
33,05/01/2022 14:54:38,27.41,,,,
34,05/01/2022 14:59:38,27.50,,,,
35,05/01/2022 15:04:38,27.45,,,,
36,05/01/2022 15:09:38,27.37,,,,
37,05/01/2022 15:14:38,27.50,,,,
38,05/01/2022 15:19:38,27.67,,,,
39,05/01/2022 15:24:38,27.84,,,,
40,05/01/2022 15:29:38,27.80,,,,
41,05/01/2022 15:34:38,27.80,,,,
42,05/01/2022 15:39:38,27.84,,,,
43,05/01/2022 15:44:38,27.84,,,,
44,05/01/2022 15:49:38,27.84,,,,
45,05/01/2022 15:54:38,28.01,,,,
46,05/01/2022 15:59:38,28.14,,,,
47,05/01/2022 16:04:38,28.14,,,,
48,05/01/2022 16:09:38,28.27,,,,
49,05/01/2022 16:14:38,28.31,,,,
50,05/01/2022 16:19:38,28.31,,,,
51,05/01/2022 16:24:38,28.35,,,,
52,05/01/2022 16:29:38,28.35,,,,
53,05/01/2022 16:34:38,28.27,,,,
54,05/01/2022 16:39:38,28.40,,,,
55,05/01/2022 16:44:38,28.48,,,,
