#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/13/2022 09:57:46,29.47,,,,
2,05/13/2022 10:02:46,25.22,,,,
3,05/13/2022 10:07:46,23.38,,,,
4,05/13/2022 10:12:46,22.73,,,,
5,05/13/2022 10:17:46,22.52,,,,
6,05/13/2022 10:22:46,22.52,,,,
7,05/13/2022 10:27:46,22.35,,,,
8,05/13/2022 10:32:46,22.52,,,,
9,05/13/2022 10:37:46,22.65,,,,
10,05/13/2022 10:42:46,22.95,,,,
11,05/13/2022 10:47:46,23.03,,,,
12,05/13/2022 10:52:46,23.16,,,,
13,05/13/2022 10:57:46,23.42,,,,
14,05/13/2022 11:02:46,23.51,,,,
15,05/13/2022 11:07:46,23.72,,,,
16,05/13/2022 11:12:46,23.64,,,,
17,05/13/2022 11:17:46,23.72,,,,
18,05/13/2022 11:22:46,24.02,,,,
19,05/13/2022 11:27:46,24.28,,,,
20,05/13/2022 11:32:46,24.19,,,,
21,05/13/2022 11:37:46,24.58,,,,
22,05/13/2022 11:42:46,24.75,,,,
23,05/13/2022 11:47:46,24.88,,,,
24,05/13/2022 11:52:46,25.05,,,,
25,05/13/2022 11:57:46,25.31,,,,
26,05/13/2022 12:02:46,25.27,,,,
27,05/13/2022 12:07:46,25.31,,,,
28,05/13/2022 12:12:46,25.52,,,,
29,05/13/2022 12:17:46,25.91,,,,
30,05/13/2022 12:22:46,26.08,,,,
31,05/13/2022 12:27:46,26.17,,,,
32,05/13/2022 12:32:46,26.25,,,,
33,05/13/2022 12:37:46,26.60,,,,
34,05/13/2022 12:42:46,26.60,,,,
35,05/13/2022 12:47:46,26.68,,,,
36,05/13/2022 12:52:46,26.94,,,,
37,05/13/2022 12:57:46,27.20,,,,
38,05/13/2022 13:02:46,27.15,,,,
39,05/13/2022 13:07:46,27.37,,,,
40,05/13/2022 13:12:46,27.50,,,,
41,05/13/2022 13:17:46,27.45,,,,
42,05/13/2022 13:22:46,27.63,,,,
43,05/13/2022 13:27:46,27.88,,,,
44,05/13/2022 13:32:46,28.10,,,,
45,05/13/2022 13:37:46,28.40,,,,
46,05/13/2022 13:42:46,28.48,,,,
47,05/13/2022 13:47:46,28.61,,,,
48,05/13/2022 13:52:46,28.78,,,,
49,05/13/2022 13:57:46,29.00,,,,
50,05/13/2022 14:02:46,29.21,,,,
51,05/13/2022 14:07:46,29.43,,,,
52,05/13/2022 14:12:46,29.34,,,,
53,05/13/2022 14:17:46,29.68,,,,
54,05/13/2022 14:22:46,29.51,,,,
55,05/13/2022 14:27:46,30.03,,,,
56,05/13/2022 14:32:46,30.37,,,,
57,05/13/2022 14:37:46,30.37,,,,
58,05/13/2022 14:42:46,30.59,,,,
59,05/13/2022 14:47:46,30.89,,,,
60,05/13/2022 14:52:46,31.19,,,,
61,05/13/2022 14:57:46,31.36,,,,
62,05/13/2022 15:02:46,31.66,,,,
63,05/13/2022 15:07:46,31.79,,,,
64,05/13/2022 15:12:46,31.57,,,,
65,05/13/2022 15:17:46,31.57,,,,
66,05/13/2022 15:22:46,31.74,,,,
67,05/13/2022 15:27:46,31.92,,,,
68,05/13/2022 15:32:46,32.04,,,,
69,05/13/2022 15:37:46,32.39,,,,
70,05/13/2022 15:42:46,32.56,,,,
71,05/13/2022 15:47:46,32.82,,,,
72,05/13/2022 15:52:46,32.99,,,,
73,05/13/2022 15:57:46,32.82,,,,
74,05/13/2022 16:02:46,32.90,,,,
75,05/13/2022 16:07:46,32.69,,,,
76,05/13/2022 16:12:46,33.16,,,,
77,05/13/2022 16:17:46,33.67,,,,
78,05/13/2022 16:22:46,34.02,,,,
79,05/13/2022 16:27:46,33.50,,,,
80,05/13/2022 16:32:46,33.42,,,,
81,05/13/2022 16:37:46,33.80,,,,
82,05/13/2022 16:42:46,34.10,,,,
83,05/13/2022 16:47:46,34.23,,,,
84,05/13/2022 16:52:46,34.40,,,,
85,05/13/2022 16:57:46,34.32,,,,
86,05/13/2022 17:02:46,34.06,,,,
87,05/13/2022 17:07:46,34.02,,,,
88,05/13/2022 17:12:46,34.19,,,,
89,05/13/2022 17:17:46,34.45,,,,
90,05/13/2022 17:22:46,34.83,,,,
91,05/13/2022 17:27:46,34.62,,,,
92,05/13/2022 17:32:46,34.32,,,,
93,05/13/2022 17:37:46,33.72,,,,
94,05/13/2022 17:42:46,33.37,,,,
95,05/13/2022 17:47:46,33.37,,,,
96,05/13/2022 17:52:46,33.07,,,,
97,05/13/2022 17:57:46,32.82,,,,
98,05/13/2022 18:02:46,32.60,,,,
99,05/13/2022 18:07:46,32.26,,,,
100,05/13/2022 18:12:46,32.00,,,,
101,05/13/2022 18:17:46,32.13,,,,
102,05/13/2022 18:22:46,32.13,,,,
103,05/13/2022 18:27:46,31.70,,,,
104,05/13/2022 18:32:46,31.01,,,,
105,05/13/2022 18:37:46,30.54,,,,
106,05/13/2022 18:42:46,29.98,,,,
107,05/13/2022 18:47:46,29.51,,,,
108,05/13/2022 18:52:46,29.26,,,,
109,05/13/2022 18:57:46,28.95,,,,
110,05/13/2022 19:02:46,28.74,,,,
111,05/13/2022 19:07:46,28.61,,,,
112,05/13/2022 19:12:46,28.35,,,,
113,05/13/2022 19:17:46,28.23,,,,
114,05/13/2022 19:22:46,28.05,,,,
115,05/13/2022 19:27:46,27.97,,,,
116,05/13/2022 19:32:46,27.88,,,,
117,05/13/2022 19:37:46,27.63,,,,
118,05/13/2022 19:42:46,27.32,,,,
119,05/13/2022 19:47:46,27.11,,,,
120,05/13/2022 19:52:46,26.81,,,,
121,05/13/2022 19:57:46,26.42,,,,
122,05/13/2022 20:02:46,26.04,,,,
