#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,03/29/2022 07:53:18,15.74,,,,
2,03/29/2022 07:58:18,14.03,,,,
3,03/29/2022 08:03:18,12.78,,,,
4,03/29/2022 08:08:18,12.01,,,,
5,03/29/2022 08:13:18,11.62,,,,
6,03/29/2022 08:18:18,11.37,,,,
7,03/29/2022 08:23:18,11.28,,,,
8,03/29/2022 08:28:18,11.28,,,,
9,03/29/2022 08:33:18,11.32,,,,
10,03/29/2022 08:38:18,11.41,,,,
11,03/29/2022 08:43:18,11.49,,,,
12,03/29/2022 08:48:18,11.62,,,,
13,03/29/2022 08:53:18,11.75,,,,
14,03/29/2022 08:58:18,11.88,,,,
15,03/29/2022 09:03:18,12.05,,,,
16,03/29/2022 09:08:18,12.05,,,,
17,03/29/2022 09:13:18,12.14,,,,
18,03/29/2022 09:18:18,12.18,,,,
19,03/29/2022 09:23:18,12.35,,,,
20,03/29/2022 09:28:18,12.57,,,,
21,03/29/2022 09:33:18,12.74,,,,
22,03/29/2022 09:38:18,12.95,,,,
23,03/29/2022 09:43:18,13.17,,,,
24,03/29/2022 09:48:18,13.30,,,,
25,03/29/2022 09:53:18,13.47,,,,
26,03/29/2022 09:58:18,13.73,,,,
27,03/29/2022 10:03:18,13.98,,,,
28,03/29/2022 10:08:18,14.11,,,,
29,03/29/2022 10:13:18,14.28,,,,
30,03/29/2022 10:18:18,14.50,,,,
31,03/29/2022 10:23:18,14.75,,,,
32,03/29/2022 10:28:18,15.01,,,,
33,03/29/2022 10:33:18,15.18,,,,
34,03/29/2022 10:38:18,15.44,,,,
35,03/29/2022 10:43:18,15.70,,,,
36,03/29/2022 10:48:18,15.87,,,,
37,03/29/2022 10:53:18,16.13,,,,
38,03/29/2022 10:58:18,16.39,,,,
39,03/29/2022 11:03:18,16.51,,,,
40,03/29/2022 11:08:18,16.64,,,,
41,03/29/2022 11:13:18,16.90,,,,
42,03/29/2022 11:18:18,17.16,,,,
43,03/29/2022 11:23:18,17.46,,,,
44,03/29/2022 11:28:18,17.63,,,,
45,03/29/2022 11:33:18,17.89,,,,
46,03/29/2022 11:38:18,18.23,,,,
47,03/29/2022 11:43:18,18.57,,,,
48,03/29/2022 11:48:18,18.87,,,,
49,03/29/2022 11:53:18,19.09,,,,
50,03/29/2022 11:58:18,19.13,,,,
51,03/29/2022 12:03:18,19.35,,,,
52,03/29/2022 12:08:18,19.56,,,,
53,03/29/2022 12:13:18,19.73,,,,
54,03/29/2022 12:18:18,19.95,,,,
55,03/29/2022 12:23:18,20.12,,,,
56,03/29/2022 12:28:18,20.16,,,,
57,03/29/2022 12:33:18,20.25,,,,
58,03/29/2022 12:38:18,20.12,,,,
59,03/29/2022 12:43:18,20.03,,,,
60,03/29/2022 12:48:18,20.12,,,,
61,03/29/2022 12:53:18,20.33,,,,
62,03/29/2022 12:58:18,20.63,,,,
63,03/29/2022 13:03:18,20.80,,,,
64,03/29/2022 13:08:18,20.72,,,,
65,03/29/2022 13:13:18,20.68,,,,
66,03/29/2022 13:18:18,20.76,,,,
67,03/29/2022 13:23:18,20.98,,,,
68,03/29/2022 13:28:18,21.32,,,,
69,03/29/2022 13:33:18,21.79,,,,
70,03/29/2022 13:38:18,22.31,,,,
71,03/29/2022 13:43:18,22.69,,,,
72,03/29/2022 13:48:18,22.69,,,,
73,03/29/2022 13:53:18,22.61,,,,
74,03/29/2022 13:58:18,22.86,,,,
75,03/29/2022 14:03:18,23.29,,,,
76,03/29/2022 14:08:18,23.76,,,,
77,03/29/2022 14:13:18,24.11,,,,
78,03/29/2022 14:18:18,24.45,,,,
