#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/17/2022 10:04:18,33.33,,,,
2,05/17/2022 10:09:18,29.81,,,,
3,05/17/2022 10:14:18,28.65,,,,
4,05/17/2022 10:19:18,28.14,,,,
5,05/17/2022 10:24:18,27.75,,,,
6,05/17/2022 10:29:18,27.41,,,,
7,05/17/2022 10:34:18,27.11,,,,
8,05/17/2022 10:39:18,26.72,,,,
9,05/17/2022 10:44:18,26.60,,,,
10,05/17/2022 10:49:18,26.47,,,,
11,05/17/2022 10:54:18,26.51,,,,
12,05/17/2022 10:59:18,26.55,,,,
13,05/17/2022 11:04:18,27.07,,,,
14,05/17/2022 11:09:18,27.37,,,,
15,05/17/2022 11:14:18,27.71,,,,
16,05/17/2022 11:19:18,27.80,,,,
17,05/17/2022 11:24:18,27.67,,,,
18,05/17/2022 11:29:18,27.93,,,,
19,05/17/2022 11:34:18,28.44,,,,
20,05/17/2022 11:39:18,28.61,,,,
21,05/17/2022 11:44:18,29.08,,,,
22,05/17/2022 11:49:18,29.51,,,,
23,05/17/2022 11:54:18,29.68,,,,
24,05/17/2022 11:59:18,29.77,,,,
25,05/17/2022 12:04:18,30.24,,,,
26,05/17/2022 12:09:18,30.16,,,,
27,05/17/2022 12:14:18,30.46,,,,
28,05/17/2022 12:19:18,30.59,,,,
29,05/17/2022 12:24:18,31.10,,,,
30,05/17/2022 12:29:18,31.23,,,,
31,05/17/2022 12:34:18,31.79,,,,
32,05/17/2022 12:39:18,31.70,,,,
33,05/17/2022 12:44:18,32.04,,,,
34,05/17/2022 12:49:18,32.13,,,,
35,05/17/2022 12:54:18,32.26,,,,
36,05/17/2022 12:59:18,32.39,,,,
37,05/17/2022 13:04:18,32.47,,,,
38,05/17/2022 13:09:18,32.82,,,,
39,05/17/2022 13:14:18,32.64,,,,
40,05/17/2022 13:19:18,32.77,,,,
41,05/17/2022 13:24:18,33.16,,,,
42,05/17/2022 13:29:18,33.42,,,,
43,05/17/2022 13:34:18,33.59,,,,
44,05/17/2022 13:39:18,33.33,,,,
45,05/17/2022 13:44:18,33.63,,,,
46,05/17/2022 13:49:18,33.80,,,,
47,05/17/2022 13:54:18,34.15,,,,
48,05/17/2022 13:59:18,34.53,,,,
49,05/17/2022 14:04:18,35.13,,,,
50,05/17/2022 14:09:18,35.26,,,,
51,05/17/2022 14:14:18,35.69,,,,
52,05/17/2022 14:19:18,35.99,,,,
53,05/17/2022 14:24:18,36.21,,,,
54,05/17/2022 14:29:18,35.99,,,,
55,05/17/2022 14:34:18,35.90,,,,
56,05/17/2022 14:39:18,35.78,,,,
57,05/17/2022 14:44:18,35.73,,,,
58,05/17/2022 14:49:18,35.86,,,,
59,05/17/2022 14:54:18,36.51,,,,
60,05/17/2022 14:59:18,36.72,,,,
61,05/17/2022 15:04:18,36.85,,,,
62,05/17/2022 15:09:18,37.11,,,,
63,05/17/2022 15:14:18,37.49,,,,
64,05/17/2022 15:19:18,37.45,,,,
65,05/17/2022 15:24:18,37.84,,,,
66,05/17/2022 15:29:18,38.56,,,,
67,05/17/2022 15:34:18,39.04,,,,
68,05/17/2022 15:39:18,39.12,,,,
69,05/17/2022 15:44:18,39.21,,,,
70,05/17/2022 15:49:18,39.59,,,,
71,05/17/2022 15:54:18,39.85,,,,
72,05/17/2022 15:59:18,40.07,,,,
73,05/17/2022 16:04:18,39.89,,,,
74,05/17/2022 16:09:18,40.28,,,,
75,05/17/2022 16:14:18,39.98,,,,
