#,Date-Time (PST),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,End of File
184,04/14/2022 23:10:13,13.81,,,,
185,04/14/2022 23:15:13,13.77,,,,
186,04/14/2022 23:20:13,13.73,,,,
187,04/14/2022 23:25:13,13.68,,,,
188,04/14/2022 23:30:13,13.77,,,,
189,04/14/2022 23:35:13,13.81,,,,
190,04/14/2022 23:40:13,13.85,,,,
191,04/14/2022 23:45:13,13.90,,,,
192,04/14/2022 23:50:13,13.94,,,,
193,04/14/2022 23:55:13,13.90,,,,
194,04/15/2022 00:00:13,13.94,,,,
195,04/15/2022 00:05:13,13.98,,,,
196,04/15/2022 00:10:13,13.94,,,,
197,04/15/2022 00:15:13,13.98,,,,
198,04/15/2022 00:20:13,14.07,,,,
199,04/15/2022 00:25:13,14.03,,,,
200,04/15/2022 00:30:13,14.03,,,,
201,04/15/2022 00:35:13,14.03,,,,
202,04/15/2022 00:40:13,13.98,,,,
203,04/15/2022 00:45:13,14.03,,,,
204,04/15/2022 00:50:13,13.94,,,,
205,04/15/2022 00:55:13,13.94,,,,
206,04/15/2022 01:00:13,13.98,,,,
207,04/15/2022 01:05:13,13.94,,,,
208,04/15/2022 01:10:13,14.03,,,,
209,04/15/2022 01:15:13,14.03,,,,
210,04/15/2022 01:20:13,13.94,,,,
211,04/15/2022 01:25:13,13.98,,,,
212,04/15/2022 01:30:13,13.98,,,,
213,04/15/2022 01:35:13,13.94,,,,
214,04/15/2022 01:40:13,13.98,,,,
215,04/15/2022 01:45:13,13.90,,,,
216,04/15/2022 01:50:13,13.90,,,,
217,04/15/2022 01:55:13,13.90,,,,
218,04/15/2022 02:00:13,13.94,,,,
219,04/15/2022 02:05:13,13.81,,,,
220,04/15/2022 02:10:13,13.85,,,,
221,04/15/2022 02:15:13,13.90,,,,
222,04/15/2022 02:20:13,13.85,,,,
223,04/15/2022 02:25:13,13.81,,,,
224,04/15/2022 02:30:13,13.68,,,,
225,04/15/2022 02:35:13,13.64,,,,
226,04/15/2022 02:40:13,13.51,,,,
227,04/15/2022 02:45:13,13.38,,,,
228,04/15/2022 02:50:13,13.25,,,,
229,04/15/2022 02:55:13,13.17,,,,
230,04/15/2022 03:00:13,13.04,,,,
231,04/15/2022 03:05:13,13.00,,,,
232,04/15/2022 03:10:13,12.87,,,,
233,04/15/2022 03:15:13,12.82,,,,
234,04/15/2022 03:20:13,12.65,,,,
235,04/15/2022 03:25:13,12.52,,,,
236,04/15/2022 03:30:13,12.40,,,,
237,04/15/2022 03:35:13,12.27,,,,
238,04/15/2022 03:40:13,12.14,,,,
239,04/15/2022 03:45:13,12.05,,,,
240,04/15/2022 03:50:13,11.97,,,,
241,04/15/2022 03:55:13,11.79,,,,
242,04/15/2022 04:00:13,11.71,,,,
243,04/15/2022 04:05:13,11.67,,,,
244,04/15/2022 04:10:13,11.49,,,,
245,04/15/2022 04:15:13,11.37,,,,
246,04/15/2022 04:20:13,11.24,,,,
247,04/15/2022 04:25:13,11.15,,,,
248,04/15/2022 04:30:13,11.11,,,,
249,04/15/2022 04:35:13,11.11,,,,
250,04/15/2022 04:40:13,11.11,,,,
251,04/15/2022 04:45:13,11.02,,,,
252,04/15/2022 04:50:13,10.94,,,,
253,04/15/2022 04:55:13,10.89,,,,
254,04/15/2022 05:00:13,10.85,,,,
255,04/15/2022 05:05:13,10.72,,,,
256,04/15/2022 05:10:13,10.59,,,,
257,04/15/2022 05:15:13,10.46,,,,
258,04/15/2022 05:20:13,10.29,,,,
259,04/15/2022 05:25:13,10.16,,,,
260,04/15/2022 05:30:13,10.08,,,,
261,04/15/2022 05:35:13,10.08,,,,
262,04/15/2022 05:40:13,10.04,,,,
263,04/15/2022 05:45:13,9.91,,,,
264,04/15/2022 05:50:13,9.91,,,,
265,04/15/2022 05:55:13,9.86,,,,
266,04/15/2022 06:00:13,9.82,,,,
267,04/15/2022 06:05:13,9.78,,,,
268,04/15/2022 06:10:13,9.65,,,,
269,04/15/2022 06:15:13,9.61,,,,
270,04/15/2022 06:20:13,9.52,,,,
271,04/15/2022 06:25:13,9.39,,,,
272,04/15/2022 06:30:13,9.22,,,,
273,04/15/2022 06:35:13,9.09,,,,
274,04/15/2022 06:40:13,8.88,,,,
275,04/15/2022 06:45:13,8.71,,,,
276,04/15/2022 06:50:13,8.66,,,,
277,04/15/2022 06:55:13,8.62,,,,
278,04/15/2022 07:00:13,8.66,,,,
279,04/15/2022 07:05:13,8.75,,,,
280,04/15/2022 07:10:13,8.92,,,,
281,04/15/2022 07:15:13,9.05,,,,
282,04/15/2022 07:20:13,9.18,,,,
283,04/15/2022 07:25:13,9.26,,,,
284,04/15/2022 07:30:13,9.31,,,,
285,04/15/2022 07:35:13,9.35,,,,
286,04/15/2022 07:40:13,9.56,,,,
287,04/15/2022 07:45:13,9.86,,,,
288,04/15/2022 07:50:13,10.25,,,,
289,04/15/2022 07:55:13,10.46,,,,
290,04/15/2022 08:00:13,10.64,,,,
291,04/15/2022 08:05:13,10.77,,,,
292,04/15/2022 08:10:13,10.81,,,,
293,04/15/2022 08:15:13,10.98,,,,
294,04/15/2022 08:20:13,11.07,,,,
295,04/15/2022 08:25:13,11.15,,,,
296,04/15/2022 08:30:13,11.28,,,,
297,04/15/2022 08:35:13,11.41,,,,
298,04/15/2022 08:40:13,11.54,,,,
299,04/15/2022 08:45:13,11.75,,,,
300,04/15/2022 08:50:13,11.92,,,,
301,04/15/2022 08:55:13,12.01,,,,
302,04/15/2022 09:00:13,12.05,,,,
303,04/15/2022 09:05:13,12.05,,,,
304,04/15/2022 09:10:13,12.05,,,,
305,04/15/2022 09:15:13,12.14,,,,
306,04/15/2022 09:20:13,12.14,,,,
307,04/15/2022 09:25:13,12.22,,,,
308,04/15/2022 09:30:13,12.27,,,,
309,04/15/2022 09:35:13,12.40,,,,
310,04/15/2022 09:40:13,12.78,,,,
311,04/15/2022 09:45:13,13.25,,,,
312,04/15/2022 09:50:13,13.81,,,,
313,04/15/2022 09:55:13,14.37,,,,
314,04/15/2022 10:00:13,15.01,,,,
315,04/15/2022 10:05:13,15.61,,,,
316,04/15/2022 10:10:13,16.08,,,,
317,04/15/2022 10:15:13,16.51,,,,
318,04/15/2022 10:20:13,16.90,,,,
319,04/15/2022 10:25:13,17.33,,,,
320,04/15/2022 10:30:13,17.63,,,,
321,04/15/2022 10:35:13,17.84,,,,
322,04/15/2022 10:40:13,17.89,,,,
323,04/15/2022 10:45:13,17.84,,,,
324,04/15/2022 10:50:13,17.80,,,,
325,04/15/2022 10:55:13,17.80,,,,
326,04/15/2022 11:00:13,17.76,,,,
327,04/15/2022 11:05:13,17.76,,,,
328,04/15/2022 11:10:13,17.72,,,,
329,04/15/2022 11:15:13,17.67,,,,
330,04/15/2022 11:20:13,17.67,,,,
331,04/15/2022 11:25:13,17.67,,,,
332,04/15/2022 11:30:13,17.67,,,,
333,04/15/2022 11:35:13,17.67,,,,
334,04/15/2022 11:40:13,17.76,,,,
335,04/15/2022 11:45:13,17.80,,,,
336,04/15/2022 11:50:13,17.89,,,,
337,04/15/2022 11:55:13,17.89,,,,
338,04/15/2022 12:00:13,17.97,,,,
339,04/15/2022 12:05:13,17.97,,,,
340,04/15/2022 12:10:13,18.06,,,,
341,04/15/2022 12:15:13,18.14,,,,
342,04/15/2022 12:20:13,18.14,,,,
343,04/15/2022 12:25:13,18.19,,,,
344,04/15/2022 12:30:13,18.19,,,,
345,04/15/2022 12:35:13,18.06,,,,
346,04/15/2022 12:40:13,18.06,,,,
347,04/15/2022 12:45:13,18.14,,,,
348,04/15/2022 12:50:13,18.23,,,,
349,04/15/2022 12:55:13,18.36,,,,
350,04/15/2022 13:00:13,18.40,,,,
351,04/15/2022 13:05:13,18.53,,,,
352,04/15/2022 13:10:13,18.62,,,,
353,04/15/2022 13:15:13,18.66,,,,
354,04/15/2022 13:20:13,18.66,,,,
355,04/15/2022 13:25:13,18.70,,,,
356,04/15/2022 13:30:13,18.74,,,,
357,04/15/2022 13:35:13,18.79,,,,
358,04/15/2022 13:40:13,18.87,,,,
359,04/15/2022 13:45:13,19.05,,,,
360,04/15/2022 13:50:13,19.17,,,,
361,04/15/2022 13:55:13,19.30,,,,
362,04/15/2022 14:00:13,19.35,,,,
363,04/15/2022 14:05:13,19.43,,,,
364,04/15/2022 14:10:13,19.47,,,,
365,04/15/2022 14:15:13,19.47,,,,
366,04/15/2022 14:20:13,19.47,,,,
367,04/15/2022 14:25:13,19.52,,,,
368,04/15/2022 14:30:13,19.56,,,,
369,04/15/2022 14:35:13,19.73,,,,
370,04/15/2022 14:40:13,19.77,,,,
371,04/15/2022 14:45:13,19.77,,,,
372,04/15/2022 14:50:13,19.86,,,,
373,04/15/2022 14:55:13,19.86,,,,
374,04/15/2022 15:00:13,19.99,,,,
375,04/15/2022 15:05:13,20.07,,,,
376,04/15/2022 15:10:13,20.29,,,,
377,04/15/2022 15:15:13,20.55,,,,
378,04/15/2022 15:20:13,20.76,,,,
379,04/15/2022 15:25:13,20.85,,,,
380,04/15/2022 15:30:13,21.06,,,,
381,04/15/2022 15:35:13,21.15,,,,
382,04/15/2022 15:40:13,21.23,,,,
383,04/15/2022 15:45:13,21.28,,,,
384,04/15/2022 15:50:13,21.15,,,,
385,04/15/2022 15:55:13,21.06,,,,
386,04/15/2022 16:00:13,20.98,,,,
387,04/15/2022 16:05:13,20.80,,,,
388,04/15/2022 16:10:13,20.72,,,,
389,04/15/2022 16:15:13,20.72,,,,
390,04/15/2022 16:20:13,20.80,,,,
391,04/15/2022 16:25:13,20.85,,,,
392,04/15/2022 16:30:13,20.89,,,,
393,04/15/2022 16:35:13,20.80,,,,
394,04/15/2022 16:40:13,20.72,,,,
395,04/15/2022 16:45:13,20.76,,,,
396,04/15/2022 16:50:13,20.80,,,,
397,04/15/2022 16:55:13,20.85,,,,
398,04/15/2022 17:00:13,20.85,,,,
399,04/15/2022 17:05:13,20.85,,,,
400,04/15/2022 17:10:13,20.80,,,,
401,04/15/2022 17:15:13,20.76,,,,
402,04/15/2022 17:20:13,20.76,,,,
403,04/15/2022 17:25:13,20.80,,,,
404,04/15/2022 17:30:13,20.89,,,,
405,04/15/2022 17:35:13,21.02,,,,
406,04/15/2022 17:40:13,21.10,,,,
407,04/15/2022 17:45:13,21.23,,,,
408,04/15/2022 17:50:13,21.28,,,,
409,04/15/2022 17:55:13,21.19,,,,
410,04/15/2022 18:00:13,21.06,,,,
411,04/15/2022 18:05:13,20.85,,,,
412,04/15/2022 18:10:13,20.63,,,,
413,04/15/2022 18:15:13,20.37,,,,
414,04/15/2022 18:20:13,20.12,,,,
415,04/15/2022 18:25:13,19.90,,,,
416,04/15/2022 18:30:13,19.77,,,,
417,04/15/2022 18:35:13,19.52,,,,
418,04/15/2022 18:40:13,19.47,,,,
419,04/15/2022 18:45:13,19.43,,,,
420,04/15/2022 18:50:13,19.35,,,,
421,04/15/2022 18:55:13,19.30,,,,
422,04/15/2022 19:00:13,19.22,,,,
423,04/15/2022 19:05:13,19.17,,,,
424,04/15/2022 19:10:13,19.00,,,,
425,04/15/2022 19:15:13,18.96,,,,
426,04/15/2022 19:20:13,18.87,,,,
427,04/15/2022 19:25:13,18.66,,,,
428,04/15/2022 19:30:13,18.57,,,,
429,04/15/2022 19:35:13,18.44,,,,
430,04/15/2022 19:40:13,18.40,,,,
431,04/15/2022 19:45:13,18.27,,,,
432,04/15/2022 19:50:13,18.14,,,,
433,04/15/2022 19:55:13,18.02,,,,
434,04/15/2022 20:00:13,17.93,,,,
435,04/15/2022 20:05:13,17.76,,,,
436,04/15/2022 20:10:13,17.59,,,,
437,04/15/2022 20:15:13,17.41,,,,
438,04/15/2022 20:20:13,17.24,,,,
439,04/15/2022 20:25:13,17.07,,,,
440,04/15/2022 20:30:13,16.81,,,,
441,04/15/2022 20:35:13,16.69,,,,
442,04/15/2022 20:40:13,16.51,,,,
443,04/15/2022 20:45:13,16.34,,,,
444,04/15/2022 20:50:13,16.21,,,,
445,04/15/2022 20:55:13,16.17,,,,
446,04/15/2022 21:00:13,16.08,,,,
447,04/15/2022 21:05:13,16.00,,,,
448,04/15/2022 21:10:13,16.00,,,,
449,04/15/2022 21:15:13,15.91,,,,
450,04/15/2022 21:20:13,15.83,,,,
451,04/15/2022 21:25:13,15.83,,,,
452,04/15/2022 21:30:13,15.83,,,,
453,04/15/2022 21:35:13,15.78,,,,
454,04/15/2022 21:40:13,15.66,,,,
455,04/15/2022 21:45:13,15.53,,,,
456,04/15/2022 21:50:13,15.40,,,,
457,04/15/2022 21:55:13,15.36,,,,
458,04/15/2022 22:00:13,15.27,,,,
459,04/15/2022 22:05:13,15.14,,,,
460,04/15/2022 22:10:13,15.10,,,,
461,04/15/2022 22:15:13,15.01,,,,
462,04/15/2022 22:20:13,14.88,,,,
463,04/15/2022 22:25:13,14.75,,,,
464,04/15/2022 22:30:13,14.84,,,,
465,04/15/2022 22:35:13,14.84,,,,
466,04/15/2022 22:40:13,14.71,,,,
467,04/15/2022 22:45:13,14.63,,,,
468,04/15/2022 22:50:13,14.50,,,,
469,04/15/2022 22:55:13,14.37,,,,
470,04/15/2022 23:00:13,14.28,,,,
471,04/15/2022 23:05:13,14.20,,,,
472,04/15/2022 23:10:13,14.11,,,,
473,04/15/2022 23:15:13,14.07,,,,
474,04/15/2022 23:20:13,14.03,,,,
475,04/15/2022 23:25:13,13.98,,,,
476,04/15/2022 23:30:13,13.90,,,,
477,04/15/2022 23:35:13,13.77,,,,
478,04/15/2022 23:40:13,13.73,,,,
479,04/15/2022 23:45:13,13.73,,,,
480,04/15/2022 23:50:13,13.73,,,,
481,04/15/2022 23:55:13,13.68,,,,
482,04/16/2022 00:00:13,13.68,,,,
483,04/16/2022 00:05:13,13.64,,,,
484,04/16/2022 00:10:13,13.64,,,,
485,04/16/2022 00:15:13,13.60,,,,
486,04/16/2022 00:20:13,13.60,,,,
487,04/16/2022 00:25:13,13.60,,,,
488,04/16/2022 00:30:13,13.55,,,,
489,04/16/2022 00:35:13,13.55,,,,
490,04/16/2022 00:40:13,13.55,,,,
491,04/16/2022 00:45:13,13.47,,,,
492,04/16/2022 00:50:13,13.43,,,,
493,04/16/2022 00:55:13,13.51,,,,
494,04/16/2022 01:00:13,13.43,,,,
495,04/16/2022 01:05:13,13.38,,,,
496,04/16/2022 01:10:13,13.38,,,,
497,04/16/2022 01:15:13,13.38,,,,
498,04/16/2022 01:20:13,13.34,,,,
499,04/16/2022 01:25:13,13.34,,,,
500,04/16/2022 01:30:13,13.25,,,,
501,04/16/2022 01:35:13,13.25,,,,
502,04/16/2022 01:40:13,13.21,,,,
503,04/16/2022 01:45:13,13.21,,,,
504,04/16/2022 01:50:13,13.21,,,,
505,04/16/2022 01:55:13,13.17,,,,
506,04/16/2022 02:00:13,13.17,,,,
507,04/16/2022 02:05:13,13.12,,,,
508,04/16/2022 02:10:13,13.17,,,,
509,04/16/2022 02:15:13,13.12,,,,
510,04/16/2022 02:20:13,13.12,,,,
511,04/16/2022 02:25:13,13.17,,,,
512,04/16/2022 02:30:13,13.12,,,,
513,04/16/2022 02:35:13,13.12,,,,
514,04/16/2022 02:40:13,13.12,,,,
515,04/16/2022 02:45:13,13.12,,,,
516,04/16/2022 02:50:13,13.12,,,,
517,04/16/2022 02:55:13,13.12,,,,
518,04/16/2022 03:00:13,13.17,,,,
519,04/16/2022 03:05:13,13.21,,,,
520,04/16/2022 03:10:13,13.12,,,,
521,04/16/2022 03:15:13,13.12,,,,
522,04/16/2022 03:20:13,13.12,,,,
523,04/16/2022 03:25:13,13.17,,,,
524,04/16/2022 03:30:13,13.17,,,,
525,04/16/2022 03:35:13,13.25,,,,
526,04/16/2022 03:40:13,13.34,,,,
527,04/16/2022 03:45:13,13.38,,,,
528,04/16/2022 03:50:13,13.34,,,,
529,04/16/2022 03:55:13,13.34,,,,
530,04/16/2022 04:00:13,13.34,,,,
531,04/16/2022 04:05:13,13.30,,,,
532,04/16/2022 04:10:13,13.30,,,,
533,04/16/2022 04:15:13,13.30,,,,
534,04/16/2022 04:20:13,13.30,,,,
535,04/16/2022 04:25:13,13.34,,,,
536,04/16/2022 04:30:13,13.34,,,,
537,04/16/2022 04:35:13,13.38,,,,
538,04/16/2022 04:40:13,13.34,,,,
539,04/16/2022 04:45:13,13.34,,,,
540,04/16/2022 04:50:13,13.34,,,,
541,04/16/2022 04:55:13,13.34,,,,
542,04/16/2022 05:00:13,13.21,,,,
543,04/16/2022 05:05:13,13.17,,,,
544,04/16/2022 05:10:13,13.17,,,,
545,04/16/2022 05:15:13,13.04,,,,
546,04/16/2022 05:20:13,12.91,,,,
547,04/16/2022 05:25:13,12.78,,,,
548,04/16/2022 05:30:13,12.65,,,,
549,04/16/2022 05:35:13,12.61,,,,
550,04/16/2022 05:40:13,12.48,,,,
551,04/16/2022 05:45:13,12.65,,,,
552,04/16/2022 05:50:13,12.70,,,,
553,04/16/2022 05:55:13,12.65,,,,
554,04/16/2022 06:00:13,12.61,,,,
555,04/16/2022 06:05:13,12.57,,,,
556,04/16/2022 06:10:13,12.44,,,,
557,04/16/2022 06:15:13,12.57,,,,
558,04/16/2022 06:20:13,12.57,,,,
559,04/16/2022 06:25:13,12.65,,,,
560,04/16/2022 06:30:13,12.74,,,,
561,04/16/2022 06:35:13,12.74,,,,
562,04/16/2022 06:40:13,12.70,,,,
563,04/16/2022 06:45:13,12.74,,,,
564,04/16/2022 06:50:13,12.70,,,,
565,04/16/2022 06:55:13,12.57,,,,
566,04/16/2022 07:00:13,12.52,,,,
567,04/16/2022 07:05:13,12.44,,,,
568,04/16/2022 07:10:13,12.40,,,,
569,04/16/2022 07:15:13,12.35,,,,
570,04/16/2022 07:20:13,12.35,,,,
571,04/16/2022 07:25:13,12.48,,,,
572,04/16/2022 07:30:13,12.52,,,,
573,04/16/2022 07:35:13,12.57,,,,
574,04/16/2022 07:40:13,12.52,,,,
575,04/16/2022 07:45:13,12.61,,,,
576,04/16/2022 07:50:13,12.70,,,,
577,04/16/2022 07:55:13,12.87,,,,
578,04/16/2022 08:00:13,13.00,,,,
579,04/16/2022 08:05:13,13.17,,,,
580,04/16/2022 08:10:13,13.47,,,,
581,04/16/2022 08:15:13,13.73,,,,
582,04/16/2022 08:20:13,13.85,,,,
583,04/16/2022 08:25:13,14.03,,,,
584,04/16/2022 08:30:13,14.20,,,,
585,04/16/2022 08:35:13,14.20,,,,
586,04/16/2022 08:40:13,14.41,,,,
587,04/16/2022 08:45:13,14.54,,,,
588,04/16/2022 08:50:13,14.63,,,,
589,04/16/2022 08:55:13,14.80,,,,
590,04/16/2022 09:00:13,15.14,,,,
591,04/16/2022 09:05:13,15.48,,,,
592,04/16/2022 09:10:13,15.70,,,,
593,04/16/2022 09:15:13,15.96,,,,
594,04/16/2022 09:20:13,16.08,,,,
595,04/16/2022 09:25:13,16.17,,,,
596,04/16/2022 09:30:13,16.21,,,,
597,04/16/2022 09:35:13,16.43,,,,
598,04/16/2022 09:40:13,16.73,,,,
599,04/16/2022 09:45:13,16.99,,,,
600,04/16/2022 09:50:13,17.29,,,,
601,04/16/2022 09:55:13,17.72,,,,
602,04/16/2022 10:00:13,17.97,,,,
603,04/16/2022 10:05:13,18.10,,,,
604,04/16/2022 10:10:13,18.23,,,,
