#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,06/06/2023 12:05:50,25.44,,,,,
2,06/06/2023 12:10:50,24.79,,,,,
3,06/06/2023 12:15:50,24.45,,,,,
4,06/06/2023 12:20:50,24.11,,,,,
5,06/06/2023 12:25:50,24.19,,,,,
6,06/06/2023 12:30:50,24.32,,,,,
7,06/06/2023 12:35:50,24.36,,,,,
8,06/06/2023 12:40:50,24.49,,,,,
9,06/06/2023 12:45:50,24.75,,,,,
10,06/06/2023 12:50:50,24.88,,,,,
11,06/06/2023 12:55:50,24.97,,,,,
12,06/06/2023 13:00:50,25.18,,,,,
13,06/06/2023 13:05:50,25.22,,,,,
14,06/06/2023 13:10:50,25.27,,,,,
15,06/06/2023 13:15:50,25.35,,,,,
16,06/06/2023 13:20:50,25.35,,,,,
17,06/06/2023 13:25:50,25.57,,,,,
18,06/06/2023 13:30:50,25.48,,,,,
19,06/06/2023 13:35:50,25.65,,,,,
20,06/06/2023 13:40:50,25.69,,,,,
21,06/06/2023 13:45:50,25.69,,,,,
22,06/06/2023 13:50:50,25.69,,,,,
23,06/06/2023 13:55:50,25.69,,,,,
24,06/06/2023 14:00:50,25.91,,,,,
25,06/06/2023 14:05:50,25.99,,,,,
26,06/06/2023 14:10:50,26.12,,,,,
27,06/06/2023 14:15:50,26.30,,,,,
28,06/06/2023 14:20:50,26.38,,,,,
29,06/06/2023 14:25:50,26.51,,,,,
30,06/06/2023 14:30:50,26.42,,,,,
31,06/06/2023 14:35:50,26.51,,,,,
32,06/06/2023 14:40:50,26.51,,,,,
33,06/06/2023 14:45:50,26.30,,,,,
34,06/06/2023 14:50:50,26.08,,,,,
35,06/06/2023 14:55:50,25.99,,,,,
36,06/06/2023 15:00:50,26.04,,,,,
37,06/06/2023 15:05:50,25.99,,,,,
38,06/06/2023 15:10:50,25.78,,,,,
39,06/06/2023 15:15:50,25.65,,,,,
40,06/06/2023 15:20:50,25.61,,,,,
41,06/06/2023 15:25:50,25.57,,,,,
42,06/06/2023 15:30:50,25.48,,,,,
43,06/06/2023 15:35:50,25.48,,,,,
44,06/06/2023 15:40:50,25.35,,,,,
45,06/06/2023 15:45:50,25.22,,,,,
46,06/06/2023 15:50:50,25.05,,,,,
47,06/06/2023 15:55:50,24.84,,,,,
48,06/06/2023 16:00:50,24.71,,,,,
49,06/06/2023 16:05:50,24.66,,,,,
50,06/06/2023 16:10:50,24.75,,,,,
51,06/06/2023 16:15:50,24.97,,,,,
52,06/06/2023 16:20:50,25.09,,,,,
53,06/06/2023 16:25:50,25.09,,,,,
54,06/06/2023 16:30:50,24.92,,,,,
55,06/06/2023 16:35:50,24.75,,,,,
56,06/06/2023 16:40:50,24.58,,,,,
57,06/06/2023 16:45:50,24.36,,,,,
58,06/06/2023 16:50:50,24.24,,,,,
59,06/06/2023 16:55:50,24.24,,,,,
60,06/06/2023 17:00:50,24.15,,,,,
61,06/06/2023 17:05:50,24.02,,,,,
62,06/06/2023 17:10:50,23.85,,,,,
63,06/06/2023 17:15:50,23.81,,,,,
64,06/06/2023 17:20:50,23.68,,,,,
65,06/06/2023 17:25:50,23.51,,,,,
66,06/06/2023 17:30:50,23.25,,,,,
67,06/06/2023 17:35:50,23.03,,,,,
68,06/06/2023 17:40:50,22.91,,,,,
69,06/06/2023 17:45:50,22.86,,,,,
70,06/06/2023 17:50:50,22.86,,,,,
71,06/06/2023 17:55:50,22.86,,,,,
72,06/06/2023 18:00:50,22.78,,,,,
73,06/06/2023 18:05:50,22.65,,,,,
74,06/06/2023 18:10:50,22.61,,,,,
75,06/06/2023 18:15:50,22.56,,,,,
76,06/06/2023 18:20:50,22.48,,,,,
77,06/06/2023 18:25:50,22.43,,,,,
78,06/06/2023 18:30:50,22.26,,,,,
79,06/06/2023 18:35:50,22.18,,,,,
80,06/06/2023 18:40:50,22.09,,,,,
81,06/06/2023 18:45:50,21.92,,,,,
82,06/06/2023 18:50:50,21.75,,,,,
83,06/06/2023 18:55:50,21.58,,,,,
84,06/06/2023 19:00:50,21.36,,,,,
85,06/06/2023 19:05:50,21.28,,,,,
86,06/06/2023 19:10:50,21.06,,,,,
87,06/06/2023 19:15:50,20.89,,,,,
88,06/06/2023 19:20:50,20.72,,,,,
89,06/06/2023 19:25:50,20.63,,,,,
90,06/06/2023 19:30:50,20.46,,,,,
91,06/06/2023 19:35:50,20.33,,,,,
92,06/06/2023 19:40:50,20.20,,,,,
93,06/06/2023 19:45:50,20.07,,,,,
94,06/06/2023 19:50:50,19.99,,,,,
95,06/06/2023 19:55:50,19.86,,,,,
96,06/06/2023 20:00:50,19.77,,,,,
97,06/06/2023 20:05:50,19.60,,,,,
98,06/06/2023 20:10:50,19.52,,,,,
99,06/06/2023 20:15:50,19.35,,,,,
100,06/06/2023 20:20:50,19.26,,,,,
101,06/06/2023 20:25:50,19.09,,,,,
102,06/06/2023 20:30:50,19.00,,,,,
103,06/06/2023 20:35:50,18.87,,,,,
104,06/06/2023 20:40:50,18.74,,,,,
105,06/06/2023 20:45:50,18.70,,,,,
106,06/06/2023 20:50:50,18.57,,,,,
107,06/06/2023 20:55:50,18.49,,,,,
108,06/06/2023 21:00:50,18.36,,,,,
109,06/06/2023 21:05:50,18.27,,,,,
110,06/06/2023 21:10:50,18.14,,,,,
111,06/06/2023 21:15:50,18.06,,,,,
112,06/06/2023 21:20:50,17.97,,,,,
113,06/06/2023 21:25:50,17.84,,,,,
114,06/06/2023 21:30:50,17.80,,,,,
115,06/06/2023 21:35:50,17.72,,,,,
116,06/06/2023 21:40:50,17.59,,,,,
117,06/06/2023 21:45:50,17.54,,,,,
118,06/06/2023 21:50:50,17.41,,,,,
119,06/06/2023 21:55:50,17.37,,,,,
120,06/06/2023 22:00:50,17.33,,,,,
121,06/06/2023 22:05:50,17.24,,,,,
122,06/06/2023 22:10:50,17.20,,,,,
123,06/06/2023 22:15:50,17.16,,,,,
124,06/06/2023 22:20:50,17.03,,,,,
125,06/06/2023 22:25:50,17.07,,,,,
126,06/06/2023 22:30:50,17.03,,,,,
127,06/06/2023 22:35:50,16.99,,,,,
128,06/06/2023 22:40:50,16.99,,,,,
129,06/06/2023 22:45:50,16.94,,,,,
130,06/06/2023 22:50:50,16.86,,,,,
131,06/06/2023 22:55:50,16.81,,,,,
132,06/06/2023 23:00:50,16.81,,,,,
133,06/06/2023 23:05:50,16.77,,,,,
134,06/06/2023 23:10:50,16.77,,,,,
135,06/06/2023 23:15:50,16.69,,,,,
136,06/06/2023 23:20:50,16.60,,,,,
137,06/06/2023 23:25:50,16.60,,,,,
138,06/06/2023 23:30:50,16.51,,,,,
139,06/06/2023 23:35:50,16.51,,,,,
140,06/06/2023 23:40:50,16.39,,,,,
141,06/06/2023 23:45:50,16.43,,,,,
142,06/06/2023 23:50:50,16.39,,,,,
143,06/06/2023 23:55:50,16.30,,,,,
144,06/07/2023 00:00:50,16.30,,,,,
145,06/07/2023 00:05:50,16.26,,,,,
146,06/07/2023 00:10:50,16.26,,,,,
147,06/07/2023 00:15:50,16.21,,,,,
148,06/07/2023 00:20:50,16.21,,,,,
149,06/07/2023 00:25:50,16.17,,,,,
150,06/07/2023 00:30:50,16.17,,,,,
151,06/07/2023 00:35:50,16.13,,,,,
152,06/07/2023 00:40:50,16.13,,,,,
153,06/07/2023 00:45:50,16.08,,,,,
154,06/07/2023 00:50:50,16.04,,,,,
155,06/07/2023 00:55:50,15.96,,,,,
156,06/07/2023 01:00:50,15.96,,,,,
