#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,07/06/2023 12:21:30,32.00,,,,,
2,07/06/2023 12:26:30,30.11,,,,,
3,07/06/2023 12:31:30,28.57,,,,,
4,07/06/2023 12:36:30,27.84,,,,,
5,07/06/2023 12:41:30,27.28,,,,,
6,07/06/2023 12:46:30,27.37,,,,,
7,07/06/2023 12:51:30,27.07,,,,,
8,07/06/2023 12:56:30,27.07,,,,,
9,07/06/2023 13:01:30,26.98,,,,,
10,07/06/2023 13:06:30,26.98,,,,,
11,07/06/2023 13:11:30,27.24,,,,,
12,07/06/2023 13:16:30,27.07,,,,,
13,07/06/2023 13:21:30,27.37,,,,,
14,07/06/2023 13:26:30,27.67,,,,,
15,07/06/2023 13:31:30,27.63,,,,,
16,07/06/2023 13:36:30,27.71,,,,,
17,07/06/2023 13:41:30,27.63,,,,,
18,07/06/2023 13:46:30,27.54,,,,,
19,07/06/2023 13:51:30,27.45,,,,,
20,07/06/2023 13:56:30,27.93,,,,,
21,07/06/2023 14:01:30,28.14,,,,,
22,07/06/2023 14:06:30,28.23,,,,,
23,07/06/2023 14:11:30,28.35,,,,,
24,07/06/2023 14:16:30,28.27,,,,,
25,07/06/2023 14:21:30,28.14,,,,,
26,07/06/2023 14:26:30,28.35,,,,,
27,07/06/2023 14:31:30,28.57,,,,,
28,07/06/2023 14:36:30,28.91,,,,,
29,07/06/2023 14:41:30,28.91,,,,,
30,07/06/2023 14:46:30,29.04,,,,,
31,07/06/2023 14:51:30,29.30,,,,,
32,07/06/2023 14:56:30,29.17,,,,,
33,07/06/2023 15:01:30,29.13,,,,,
34,07/06/2023 15:06:30,29.30,,,,,
35,07/06/2023 15:11:30,29.13,,,,,
36,07/06/2023 15:16:30,29.30,,,,,
37,07/06/2023 15:21:30,29.30,,,,,
38,07/06/2023 15:26:30,29.21,,,,,
39,07/06/2023 15:31:30,29.17,,,,,
40,07/06/2023 15:36:30,29.13,,,,,
41,07/06/2023 15:41:30,29.26,,,,,
