#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,05/19/2023 08:16:15,18.79,,,,,
2,05/19/2023 08:21:15,20.29,,,,,
3,05/19/2023 08:26:15,20.68,,,,,
4,05/19/2023 08:31:15,20.93,,,,,
5,05/19/2023 08:36:15,21.02,,,,,
6,05/19/2023 08:41:15,21.23,,,,,
7,05/19/2023 08:46:15,21.45,,,,,
8,05/19/2023 08:51:15,21.70,,,,,
9,05/19/2023 08:56:15,21.88,,,,,
10,05/19/2023 09:01:15,22.18,,,,,
11,05/19/2023 09:06:15,22.43,,,,,
12,05/19/2023 09:11:15,22.61,,,,,
13,05/19/2023 09:16:15,22.73,,,,,
14,05/19/2023 09:21:15,22.99,,,,,
15,05/19/2023 09:26:15,23.12,,,,,
16,05/19/2023 09:31:15,23.34,,,,,
17,05/19/2023 09:36:15,23.55,,,,,
18,05/19/2023 09:41:15,23.72,,,,,
19,05/19/2023 09:46:15,23.94,,,,,
20,05/19/2023 09:51:15,24.15,,,,,
21,05/19/2023 09:56:15,24.24,,,,,
22,05/19/2023 10:01:15,24.45,,,,,
23,05/19/2023 10:06:15,24.79,,,,,
24,05/19/2023 10:11:15,25.05,,,,,
25,05/19/2023 10:16:15,25.39,,,,,
26,05/19/2023 10:21:15,25.65,,,,,
27,05/19/2023 10:26:15,26.04,,,,,
28,05/19/2023 10:31:15,26.25,,,,,
29,05/19/2023 10:36:15,26.42,,,,,
30,05/19/2023 10:41:15,26.72,,,,,
31,05/19/2023 10:46:15,27.02,,,,,
32,05/19/2023 10:51:15,27.37,,,,,
33,05/19/2023 10:56:15,27.63,,,,,
34,05/19/2023 11:01:15,27.80,,,,,
35,05/19/2023 11:06:15,28.14,,,,,
36,05/19/2023 11:11:15,28.31,,,,,
37,05/19/2023 11:16:15,28.44,,,,,
38,05/19/2023 11:21:15,28.74,,,,,
39,05/19/2023 11:26:15,28.87,,,,,
40,05/19/2023 11:31:15,29.00,,,,,
41,05/19/2023 11:36:15,29.21,,,,,
42,05/19/2023 11:41:15,29.34,,,,,
43,05/19/2023 11:46:15,29.56,,,,,
44,05/19/2023 11:51:15,29.73,,,,,
45,05/19/2023 11:56:15,29.94,,,,,
46,05/19/2023 12:01:15,30.20,,,,,
47,05/19/2023 12:06:15,30.37,,,,,
48,05/19/2023 12:11:15,30.63,,,,,
49,05/19/2023 12:16:15,30.84,,,,,
50,05/19/2023 12:21:15,30.89,,,,,
51,05/19/2023 12:26:15,31.01,,,,,
52,05/19/2023 12:31:15,31.31,,,,,
53,05/19/2023 12:36:15,31.61,,,,,
54,05/19/2023 12:41:15,31.87,,,,,
55,05/19/2023 12:46:15,32.09,,,,,
56,05/19/2023 12:51:15,32.56,,,,,
57,05/19/2023 12:56:15,32.77,,,,,
58,05/19/2023 13:01:15,33.12,,,,,
59,05/19/2023 13:06:15,33.37,,,,,
60,05/19/2023 13:11:15,33.85,,,,,
61,05/19/2023 13:16:15,34.19,,,,,
62,05/19/2023 13:21:15,34.40,,,,,
63,05/19/2023 13:26:15,34.57,,,,,
64,05/19/2023 13:31:15,34.75,,,,,
65,05/19/2023 13:36:15,35.13,,,,,
66,05/19/2023 13:41:15,35.60,,,,,
67,05/19/2023 13:46:15,35.82,,,,,
68,05/19/2023 13:51:15,35.95,,,,,
69,05/19/2023 13:56:15,36.21,,,,,
70,05/19/2023 14:01:15,36.25,,,,,
71,05/19/2023 14:06:15,36.51,,,,,
72,05/19/2023 14:11:15,36.59,,,,,
73,05/19/2023 14:16:15,36.72,,,,,
74,05/19/2023 14:21:15,36.98,,,,,
75,05/19/2023 14:26:15,36.93,,,,,
76,05/19/2023 14:31:15,37.28,,,,,
77,05/19/2023 14:36:15,37.28,,,,,
78,05/19/2023 14:41:15,37.45,,,,,
79,05/19/2023 14:46:15,37.54,,,,,
80,05/19/2023 14:51:15,37.66,,,,,
81,05/19/2023 14:56:15,37.84,,,,,
82,05/19/2023 15:01:15,38.01,,,,,
83,05/19/2023 15:06:15,38.22,,,,,
84,05/19/2023 15:11:15,38.26,,,,,
85,05/19/2023 15:16:15,38.56,,,,,
86,05/19/2023 15:21:15,38.56,,,,,
87,05/19/2023 15:26:15,38.56,,,,,
88,05/19/2023 15:31:15,38.74,,,,,
89,05/19/2023 15:36:15,39.04,,,,,
90,05/19/2023 15:41:15,39.08,,,,,
91,05/19/2023 15:46:15,39.12,,,,,
92,05/19/2023 15:51:15,39.08,,,,,
93,05/19/2023 15:56:15,39.42,,,,,
94,05/19/2023 16:01:15,39.38,,,,,
95,05/19/2023 16:06:15,39.08,,,,,
96,05/19/2023 16:11:15,38.86,,,,,
97,05/19/2023 16:16:15,39.21,,,,,
98,05/19/2023 16:21:15,39.34,,,,,
99,05/19/2023 16:26:15,39.64,,,,,
100,05/19/2023 16:31:15,39.47,,,,,
101,05/19/2023 16:36:15,39.29,,,,,
102,05/19/2023 16:41:15,39.17,,,,,
103,05/19/2023 16:46:15,38.95,,,,,
104,05/19/2023 16:51:15,38.56,,,,,
105,05/19/2023 16:56:15,38.56,,,,,
106,05/19/2023 17:01:15,37.88,,,,,
107,05/19/2023 17:06:15,37.66,,,,,
108,05/19/2023 17:11:15,37.49,,,,,
109,05/19/2023 17:16:15,37.49,,,,,
110,05/19/2023 17:21:15,37.19,,,,,
111,05/19/2023 17:26:15,36.98,,,,,
112,05/19/2023 17:31:15,36.59,,,,,
113,05/19/2023 17:36:15,36.42,,,,,
114,05/19/2023 17:41:15,36.33,,,,,
115,05/19/2023 17:46:15,36.29,,,,,
116,05/19/2023 17:51:15,36.33,,,,,
117,05/19/2023 17:56:15,36.03,,,,,
118,05/19/2023 18:01:15,35.65,,,,,
119,05/19/2023 18:06:15,35.35,,,,,
120,05/19/2023 18:11:15,35.26,,,,,
121,05/19/2023 18:16:15,34.83,,,,,
122,05/19/2023 18:21:15,34.57,,,,,
123,05/19/2023 18:26:15,34.27,,,,,
124,05/19/2023 18:31:15,34.02,,,,,
125,05/19/2023 18:36:15,33.72,,,,,
126,05/19/2023 18:41:15,33.42,,,,,
127,05/19/2023 18:46:15,33.03,,,,,
128,05/19/2023 18:51:15,32.56,,,,,
129,05/19/2023 18:56:15,32.13,,,,,
130,05/19/2023 19:01:15,31.96,,,,,
131,05/19/2023 19:06:15,31.70,,,,,
132,05/19/2023 19:11:15,31.44,,,,,
133,05/19/2023 19:16:15,31.06,,,,,
134,05/19/2023 19:21:15,30.76,,,,,
135,05/19/2023 19:26:15,30.16,,,,,
136,05/19/2023 19:31:15,29.64,,,,,
137,05/19/2023 19:36:15,29.21,,,,,
138,05/19/2023 19:41:15,28.83,,,,,
139,05/19/2023 19:46:15,28.31,,,,,
140,05/19/2023 19:51:15,27.88,,,,,
141,05/19/2023 19:56:15,27.37,,,,,
142,05/19/2023 20:01:15,26.94,,,,,
143,05/19/2023 20:06:15,26.47,,,,,
144,05/19/2023 20:11:15,26.04,,,,,
145,05/19/2023 20:16:15,25.44,,,,,
146,05/19/2023 20:21:15,24.97,,,,,
147,05/19/2023 20:26:15,24.45,,,,,
148,05/19/2023 20:31:15,24.02,,,,,
149,05/19/2023 20:36:15,23.59,,,,,
150,05/19/2023 20:41:15,23.21,,,,,
151,05/19/2023 20:46:15,22.91,,,,,
152,05/19/2023 20:51:15,22.52,,,,,
153,05/19/2023 20:56:15,22.09,,,,,
154,05/19/2023 21:01:15,21.75,,,,,
155,05/19/2023 21:06:15,21.49,,,,,
156,05/19/2023 21:11:15,21.19,,,,,
157,05/19/2023 21:16:15,20.93,,,,,
158,05/19/2023 21:21:15,20.63,,,,,
159,05/19/2023 21:26:15,20.37,,,,,
160,05/19/2023 21:31:15,20.16,,,,,
161,05/19/2023 21:36:15,19.95,,,,,
162,05/19/2023 21:41:15,19.69,,,,,
163,05/19/2023 21:46:15,19.52,,,,,
164,05/19/2023 21:51:15,19.30,,,,,
165,05/19/2023 21:56:15,19.13,,,,,
166,05/19/2023 22:01:15,18.92,,,,,
167,05/19/2023 22:06:15,18.79,,,,,
168,05/19/2023 22:11:15,18.62,,,,,
169,05/19/2023 22:16:15,18.49,,,,,
170,05/19/2023 22:21:15,18.36,,,,,
171,05/19/2023 22:26:15,18.23,,,,,
172,05/19/2023 22:31:15,18.14,,,,,
173,05/19/2023 22:36:15,17.97,,,,,
174,05/19/2023 22:41:15,17.89,,,,,
175,05/19/2023 22:46:15,17.80,,,,,
176,05/19/2023 22:51:15,17.67,,,,,
177,05/19/2023 22:56:15,17.54,,,,,
178,05/19/2023 23:01:15,17.46,,,,,
179,05/19/2023 23:06:15,17.37,,,,,
180,05/19/2023 23:11:15,17.24,,,,,
181,05/19/2023 23:16:15,17.16,,,,,
182,05/19/2023 23:21:15,17.03,,,,,
183,05/19/2023 23:26:15,16.94,,,,,
184,05/19/2023 23:31:15,16.86,,,,,
185,05/19/2023 23:36:15,16.77,,,,,
186,05/19/2023 23:41:15,16.73,,,,,
187,05/19/2023 23:46:15,16.69,,,,,
188,05/19/2023 23:51:15,16.51,,,,,
189,05/19/2023 23:56:15,16.47,,,,,
190,05/20/2023 00:01:15,16.39,,,,,
191,05/20/2023 00:06:15,16.26,,,,,
192,05/20/2023 00:11:15,16.21,,,,,
193,05/20/2023 00:16:15,16.08,,,,,
194,05/20/2023 00:21:15,16.04,,,,,
195,05/20/2023 00:26:15,16.00,,,,,
196,05/20/2023 00:31:15,15.91,,,,,
197,05/20/2023 00:36:15,15.87,,,,,
198,05/20/2023 00:41:15,15.83,,,,,
199,05/20/2023 00:46:15,15.78,,,,,
200,05/20/2023 00:51:15,15.74,,,,,
201,05/20/2023 00:56:15,15.66,,,,,
202,05/20/2023 01:01:15,15.57,,,,,
203,05/20/2023 01:06:15,15.53,,,,,
204,05/20/2023 01:11:15,15.48,,,,,
205,05/20/2023 01:16:15,15.40,,,,,
206,05/20/2023 01:21:15,15.40,,,,,
207,05/20/2023 01:26:15,15.31,,,,,
208,05/20/2023 01:31:15,15.31,,,,,
209,05/20/2023 01:36:15,15.23,,,,,
210,05/20/2023 01:41:15,15.23,,,,,
211,05/20/2023 01:46:15,15.10,,,,,
212,05/20/2023 01:51:15,15.01,,,,,
213,05/20/2023 01:56:15,15.01,,,,,
214,05/20/2023 02:01:15,14.93,,,,,
215,05/20/2023 02:06:15,14.88,,,,,
216,05/20/2023 02:11:15,14.84,,,,,
217,05/20/2023 02:16:15,14.84,,,,,
218,05/20/2023 02:21:15,14.75,,,,,
219,05/20/2023 02:26:15,14.67,,,,,
220,05/20/2023 02:31:15,14.63,,,,,
221,05/20/2023 02:36:15,14.58,,,,,
222,05/20/2023 02:41:15,14.54,,,,,
223,05/20/2023 02:46:15,14.50,,,,,
224,05/20/2023 02:51:15,14.45,,,,,
225,05/20/2023 02:56:15,14.41,,,,,
226,05/20/2023 03:01:15,14.37,,,,,
227,05/20/2023 03:06:15,14.41,,,,,
228,05/20/2023 03:11:15,14.33,,,,,
229,05/20/2023 03:16:15,14.33,,,,,
230,05/20/2023 03:21:15,14.33,,,,,
231,05/20/2023 03:26:15,14.24,,,,,
232,05/20/2023 03:31:15,14.15,,,,,
233,05/20/2023 03:36:15,14.15,,,,,
234,05/20/2023 03:41:15,14.15,,,,,
235,05/20/2023 03:46:15,14.07,,,,,
236,05/20/2023 03:51:15,13.94,,,,,
237,05/20/2023 03:56:15,13.94,,,,,
238,05/20/2023 04:01:15,13.94,,,,,
239,05/20/2023 04:06:15,13.85,,,,,
240,05/20/2023 04:11:15,13.81,,,,,
241,05/20/2023 04:16:15,13.81,,,,,
242,05/20/2023 04:21:15,13.73,,,,,
243,05/20/2023 04:26:15,13.77,,,,,
244,05/20/2023 04:31:15,13.68,,,,,
245,05/20/2023 04:36:15,13.60,,,,,
246,05/20/2023 04:41:15,13.51,,,,,
247,05/20/2023 04:46:15,13.47,,,,,
248,05/20/2023 04:51:15,13.38,,,,,
249,05/20/2023 04:56:15,13.38,,,,,
250,05/20/2023 05:01:15,13.34,,,,,
251,05/20/2023 05:06:15,13.30,,,,,
252,05/20/2023 05:11:15,13.21,,,,,
253,05/20/2023 05:16:15,13.21,,,,,
254,05/20/2023 05:21:15,13.17,,,,,
255,05/20/2023 05:26:15,13.17,,,,,
256,05/20/2023 05:31:15,13.08,,,,,
257,05/20/2023 05:36:15,13.00,,,,,
258,05/20/2023 05:41:15,12.95,,,,,
259,05/20/2023 05:46:15,12.91,,,,,
260,05/20/2023 05:51:15,12.87,,,,,
261,05/20/2023 05:56:15,12.82,,,,,
262,05/20/2023 06:01:15,12.70,,,,,
263,05/20/2023 06:06:15,12.78,,,,,
264,05/20/2023 06:11:15,12.82,,,,,
265,05/20/2023 06:16:15,12.91,,,,,
266,05/20/2023 06:21:15,12.91,,,,,
267,05/20/2023 06:26:15,13.00,,,,,
268,05/20/2023 06:31:15,13.17,,,,,
269,05/20/2023 06:36:15,13.30,,,,,
270,05/20/2023 06:41:15,13.47,,,,,
271,05/20/2023 06:46:15,13.68,,,,,
272,05/20/2023 06:51:15,13.94,,,,,
273,05/20/2023 06:56:15,14.24,,,,,
274,05/20/2023 07:01:15,14.50,,,,,
275,05/20/2023 07:06:15,14.88,,,,,
276,05/20/2023 07:11:15,15.14,,,,,
277,05/20/2023 07:16:15,15.44,,,,,
278,05/20/2023 07:21:15,15.70,,,,,
279,05/20/2023 07:26:15,16.04,,,,,
280,05/20/2023 07:31:15,16.34,,,,,
281,05/20/2023 07:36:15,16.69,,,,,
282,05/20/2023 07:41:15,16.99,,,,,
283,05/20/2023 07:46:15,17.33,,,,,
284,05/20/2023 07:51:15,17.67,,,,,
285,05/20/2023 07:56:15,17.97,,,,,
286,05/20/2023 08:01:15,18.27,,,,,
287,05/20/2023 08:06:15,18.53,,,,,
288,05/20/2023 08:11:15,18.74,,,,,
289,05/20/2023 08:16:15,19.00,,,,,
290,05/20/2023 08:21:15,19.22,,,,,
291,05/20/2023 08:26:15,19.39,,,,,
292,05/20/2023 08:31:15,19.56,,,,,
293,05/20/2023 08:36:15,19.82,,,,,
294,05/20/2023 08:41:15,20.07,,,,,
295,05/20/2023 08:46:15,20.25,,,,,
296,05/20/2023 08:51:15,20.59,,,,,
297,05/20/2023 08:56:15,20.72,,,,,
298,05/20/2023 09:01:15,20.93,,,,,
299,05/20/2023 09:06:15,21.10,,,,,
300,05/20/2023 09:11:15,21.23,,,,,
301,05/20/2023 09:16:15,21.40,,,,,
302,05/20/2023 09:21:15,21.70,,,,,
303,05/20/2023 09:26:15,21.96,,,,,
304,05/20/2023 09:31:15,22.13,,,,,
305,05/20/2023 09:36:15,22.31,,,,,
306,05/20/2023 09:41:15,22.48,,,,,
307,05/20/2023 09:46:15,22.61,,,,,
308,05/20/2023 09:51:15,22.82,,,,,
309,05/20/2023 09:56:15,22.95,,,,,
310,05/20/2023 10:01:15,23.03,,,,,
311,05/20/2023 10:06:15,23.25,,,,,
312,05/20/2023 10:11:15,23.38,,,,,
313,05/20/2023 10:16:15,23.59,,,,,
314,05/20/2023 10:21:15,23.81,,,,,
315,05/20/2023 10:26:15,24.02,,,,,
316,05/20/2023 10:31:15,24.24,,,,,
317,05/20/2023 10:36:15,24.41,,,,,
318,05/20/2023 10:41:15,24.84,,,,,
319,05/20/2023 10:46:15,25.09,,,,,
320,05/20/2023 10:51:15,25.27,,,,,
321,05/20/2023 10:56:15,25.57,,,,,
322,05/20/2023 11:01:15,25.87,,,,,
323,05/20/2023 11:06:15,25.91,,,,,
324,05/20/2023 11:11:15,26.08,,,,,
325,05/20/2023 11:16:15,26.25,,,,,
326,05/20/2023 11:21:15,26.42,,,,,
327,05/20/2023 11:26:15,26.42,,,,,
328,05/20/2023 11:31:15,26.60,,,,,
329,05/20/2023 11:36:15,26.72,,,,,
330,05/20/2023 11:41:15,26.90,,,,,
331,05/20/2023 11:46:15,27.11,,,,,
332,05/20/2023 11:51:15,27.24,,,,,
333,05/20/2023 11:56:15,27.41,,,,,
334,05/20/2023 12:01:15,27.71,,,,,
335,05/20/2023 12:06:15,27.97,,,,,
336,05/20/2023 12:11:15,28.01,,,,,
337,05/20/2023 12:16:15,28.18,,,,,
