#,Fecha/hora (PDT),Ch: 1 - Temperatura   (°C),Anfitrión conectado,Detenido,Final del archivo
1,04/16/2022 11:40:51,25,48,,,
2,04/16/2022 11:45:51,25,48,,,
3,04/16/2022 11:50:51,22,48,,,
4,04/16/2022 11:55:51,20,89,,,
5,04/16/2022 12:00:51,21,23,,,
6,04/16/2022 12:05:51,20,55,,,
7,04/16/2022 12:10:51,19,82,,,
8,04/16/2022 12:15:51,19,56,,,
9,04/16/2022 12:20:51,19,60,,,
10,04/16/2022 12:25:51,19,52,,,
11,04/16/2022 12:30:51,19,47,,,
12,04/16/2022 12:35:51,19,05,,,
13,04/16/2022 12:40:51,18,92,,,
14,04/16/2022 12:45:51,18,92,,,
15,04/16/2022 12:50:51,22,65,,,
16,04/16/2022 12:55:51,24,97,,,
17,04/16/2022 13:00:51,22,82,,,
18,04/16/2022 13:05:51,21,66,,,
19,04/16/2022 13:10:51,21,53,,,
20,04/16/2022 13:15:51,23,76,,,
21,04/16/2022 13:20:51,24,41,,,
22,04/16/2022 13:25:51,22,35,,,
23,04/16/2022 13:30:51,22,22,,,
24,04/16/2022 13:35:51,22,31,,,
25,04/16/2022 13:40:51,22,82,,,
26,04/16/2022 13:45:51,23,76,,,
27,04/16/2022 13:50:51,23,64,,,
28,04/16/2022 13:55:51,22,61,,,
29,04/16/2022 14:00:51,24,19,,,
30,04/16/2022 14:05:51,23,08,,,
31,04/16/2022 14:10:51,22,18,,,
32,04/16/2022 14:15:51,22,01,,,
33,04/16/2022 14:20:51,21,92,,,
34,04/16/2022 14:25:51,21,32,,,
35,04/16/2022 14:30:51,21,10,,,
36,04/16/2022 14:35:51,21,58,,,
37,04/16/2022 14:40:51,24,24,,,
38,04/16/2022 14:45:51,23,59,,,
39,04/16/2022 14:50:51,23,25,,,
40,04/16/2022 14:55:51,23,85,,,
41,04/16/2022 15:00:51,22,52,,,
42,04/16/2022 15:05:51,22,73,,,
43,04/16/2022 15:10:51,22,73,,,
44,04/16/2022 15:15:51,21,66,,,
45,04/16/2022 15:20:51,21,62,,,
46,04/16/2022 15:25:51,23,12,,,
47,04/16/2022 15:30:51,23,12,,,
48,04/16/2022 15:35:51,23,55,,,
49,04/16/2022 15:40:51,21,88,,,
50,04/16/2022 15:45:51,23,03,,,
51,04/16/2022 15:50:51,24,24,,,
52,04/16/2022 15:55:51,25,05,,,
53,04/16/2022 16:00:51,23,16,,,
54,04/16/2022 16:05:51,23,16,,,
55,04/16/2022 16:10:51,23,81,,,
56,04/16/2022 16:15:51,24,32,,,
57,04/16/2022 16:20:51,22,73,,,
58,04/16/2022 16:25:51,22,13,,,
59,04/16/2022 16:30:51,21,96,,,
60,04/16/2022 16:35:51,22,01,,,
61,04/16/2022 16:40:51,23,12,,,
62,04/16/2022 16:45:51,22,26,,,
63,04/16/2022 16:50:51,21,83,,,
64,04/16/2022 16:55:51,21,15,,,
65,04/16/2022 17:00:51,20,98,,,
66,04/16/2022 17:05:51,20,20,,,
67,04/16/2022 17:10:51,20,55,,,
68,04/16/2022 17:15:51,21,70,,,
69,04/16/2022 17:20:51,20,85,,,
70,04/16/2022 17:25:51,20,85,,,
71,04/16/2022 17:30:51,21,02,,,
72,04/16/2022 17:35:51,21,66,,,
73,04/16/2022 17:40:51,21,83,,,
74,04/16/2022 17:45:51,21,79,,,
75,04/16/2022 17:50:51,21,70,,,
76,04/16/2022 17:55:51,21,53,,,
77,04/16/2022 18:00:51,21,36,,,
78,04/16/2022 18:05:51,21,02,,,
79,04/16/2022 18:10:51,20,80,,,
80,04/16/2022 18:15:51,20,42,,,
81,04/16/2022 18:20:51,19,90,,,
82,04/16/2022 18:25:51,19,43,,,
83,04/16/2022 18:30:51,19,05,,,
84,04/16/2022 18:35:51,18,70,,,
85,04/16/2022 18:40:51,18,40,,,
86,04/16/2022 18:45:51,18,10,,,
87,04/16/2022 18:50:51,17,72,,,
88,04/16/2022 18:55:51,17,46,,,
89,04/16/2022 19:00:51,17,24,,,
90,04/16/2022 19:05:51,16,99,,,
91,04/16/2022 19:10:51,16,60,,,
92,04/16/2022 19:15:51,16,30,,,
93,04/16/2022 19:20:51,15,91,,,
94,04/16/2022 19:25:51,15,61,,,
95,04/16/2022 19:30:51,15,36,,,
96,04/16/2022 19:35:51,14,97,,,
97,04/16/2022 19:40:51,14,67,,,
98,04/16/2022 19:45:51,14,33,,,
99,04/16/2022 19:50:51,14,03,,,
100,04/16/2022 19:55:51,13,73,,,
101,04/16/2022 20:00:51,13,60,,,
102,04/16/2022 20:05:51,13,43,,,
103,04/16/2022 20:10:51,13,08,,,
104,04/16/2022 20:15:51,12,48,,,
105,04/16/2022 20:20:51,12,18,,,
106,04/16/2022 20:25:51,11,79,,,
107,04/16/2022 20:30:51,11,37,,,
108,04/16/2022 20:35:51,11,45,,,
109,04/16/2022 20:40:51,11,32,,,
110,04/16/2022 20:45:51,11,32,,,
111,04/16/2022 20:50:51,11,24,,,
112,04/16/2022 20:55:51,10,89,,,
113,04/16/2022 21:00:51,10,64,,,
114,04/16/2022 21:05:51,10,29,,,
115,04/16/2022 21:10:51,10,04,,,
116,04/16/2022 21:15:51,9,74,,,
117,04/16/2022 21:20:51,9,52,,,
118,04/16/2022 21:25:51,9,35,,,
119,04/16/2022 21:30:51,9,26,,,
120,04/16/2022 21:35:51,9,09,,,
121,04/16/2022 21:40:51,8,83,,,
122,04/16/2022 21:45:51,8,66,,,
123,04/16/2022 21:50:51,8,62,,,
124,04/16/2022 21:55:51,8,36,,,
125,04/16/2022 22:00:51,8,41,,,
126,04/16/2022 22:05:51,8,32,,,
127,04/16/2022 22:10:51,8,32,,,
128,04/16/2022 22:15:51,8,06,,,
129,04/16/2022 22:20:51,7,76,,,
130,04/16/2022 22:25:51,7,59,,,
131,04/16/2022 22:30:51,7,42,,,
132,04/16/2022 22:35:51,7,33,,,
133,04/16/2022 22:40:51,7,25,,,
134,04/16/2022 22:45:51,7,08,,,
135,04/16/2022 22:50:51,6,90,,,
136,04/16/2022 22:55:51,6,86,,,
137,04/16/2022 23:00:51,6,90,,,
138,04/16/2022 23:05:51,6,95,,,
139,04/16/2022 23:10:51,6,99,,,
140,04/16/2022 23:15:51,6,95,,,
141,04/16/2022 23:20:51,6,86,,,
142,04/16/2022 23:25:51,6,73,,,
143,04/16/2022 23:30:51,6,52,,,
144,04/16/2022 23:35:51,6,26,,,
145,04/16/2022 23:40:51,6,00,,,
146,04/16/2022 23:45:51,5,75,,,
147,04/16/2022 23:50:51,5,53,,,
148,04/16/2022 23:55:51,5,36,,,
149,04/17/2022 00:00:51,5,19,,,
150,04/17/2022 00:05:51,4,97,,,
151,04/17/2022 00:10:51,4,93,,,
152,04/17/2022 00:15:51,4,72,,,
153,04/17/2022 00:20:51,4,59,,,
154,04/17/2022 00:25:51,4,54,,,
155,04/17/2022 00:30:51,5,53,,,
156,04/17/2022 00:35:51,7,55,,,
157,04/17/2022 00:40:51,9,01,,,
158,04/17/2022 00:45:51,9,65,,,
159,04/17/2022 00:50:51,10,25,,,
160,04/17/2022 00:55:51,10,25,,,
161,04/17/2022 01:00:51,10,25,,,
