#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,06/10/2021 13:22:16,28.10,Logged,Logged,,
2,06/10/2021 13:27:16,27.37,,,,
3,06/10/2021 13:32:16,26.77,,,,
4,06/10/2021 13:37:16,26.30,,,,
5,06/10/2021 13:42:16,26.12,,,,
6,06/10/2021 13:47:16,25.99,,,,
7,06/10/2021 13:52:16,25.91,,,,
8,06/10/2021 13:57:16,25.95,,,,
9,06/10/2021 14:02:16,25.95,,,,
10,06/10/2021 14:07:16,25.95,,,,
11,06/10/2021 14:12:16,25.99,,,,
12,06/10/2021 14:17:16,25.99,,,,
13,06/10/2021 14:22:16,26.04,,,,
14,06/10/2021 14:27:16,25.99,,,,
15,06/10/2021 14:32:16,26.04,,,,
16,06/10/2021 14:37:16,26.08,,,,
17,06/10/2021 14:42:16,26.17,,,,
18,06/10/2021 14:47:16,26.17,,,,
19,06/10/2021 14:52:16,26.30,,,,
20,06/10/2021 14:57:16,26.34,,,,
21,06/10/2021 15:02:16,26.38,,,,
22,06/10/2021 15:07:16,26.47,,,,
23,06/10/2021 15:12:16,26.64,,,,
24,06/10/2021 15:17:16,26.72,,,,
25,06/10/2021 15:22:16,26.85,,,,
26,06/10/2021 15:27:16,26.94,,,,
27,06/10/2021 15:32:16,27.11,,,,
28,06/10/2021 15:37:16,27.15,,,,
29,06/10/2021 15:42:16,27.15,,,,
30,06/10/2021 15:47:16,27.15,,,,
31,06/10/2021 15:52:16,27.15,,,,
32,06/10/2021 15:57:16,27.11,,,,
33,06/10/2021 16:02:16,27.11,,,,
34,06/10/2021 16:07:16,27.07,,,,
35,06/10/2021 16:12:16,27.11,,,,
36,06/10/2021 16:17:16,27.02,,,,
37,06/10/2021 16:22:16,26.94,,,,
38,06/10/2021 16:27:16,26.85,,,,
39,06/10/2021 16:32:16,26.81,,,,
40,06/10/2021 16:37:16,26.81,,,,
41,06/10/2021 16:42:16,26.90,,,,
42,06/10/2021 16:47:16,26.90,,,,
43,06/10/2021 16:52:16,26.94,,,,
44,06/10/2021 16:57:16,26.94,,,,
45,06/10/2021 17:02:16,26.85,,,,
46,06/10/2021 17:07:16,26.81,,,,
47,06/10/2021 17:12:16,26.72,,,,
48,06/10/2021 17:17:16,26.60,,,,
49,06/10/2021 17:22:16,26.55,,,,
50,06/10/2021 17:27:16,26.30,,,,
51,06/10/2021 17:32:16,26.17,,,,
52,06/10/2021 17:37:16,25.99,,,,
53,06/10/2021 17:42:16,25.87,,,,
