#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,06/28/2022 08:21:28,26.98,,,,
2,06/28/2022 08:26:28,28.01,,,,
3,06/28/2022 08:31:28,28.70,,,,
4,06/28/2022 08:36:28,29.13,,,,
5,06/28/2022 08:41:28,29.38,,,,
6,06/28/2022 08:46:28,30.03,,,,
7,06/28/2022 08:51:28,30.71,,,,
8,06/28/2022 08:56:28,31.10,,,,
9,06/28/2022 09:01:28,31.36,,,,
10,06/28/2022 09:06:28,31.83,,,,
11,06/28/2022 09:11:28,32.17,,,,
12,06/28/2022 09:16:28,32.60,,,,
13,06/28/2022 09:21:28,32.73,,,,
14,06/28/2022 09:26:28,33.03,,,,
15,06/28/2022 09:31:28,33.29,,,,
16,06/28/2022 09:36:28,33.46,,,,
17,06/28/2022 09:41:28,33.33,,,,
18,06/28/2022 09:46:28,33.37,,,,
19,06/28/2022 09:51:28,33.89,,,,
20,06/28/2022 09:56:28,34.40,,,,
21,06/28/2022 10:01:28,34.53,,,,
22,06/28/2022 10:06:28,34.36,,,,
23,06/28/2022 10:11:28,34.62,,,,
24,06/28/2022 10:16:28,34.49,,,,
25,06/28/2022 10:21:28,34.36,,,,
26,06/28/2022 10:26:28,34.66,,,,
27,06/28/2022 10:31:28,35.05,,,,
28,06/28/2022 10:36:28,35.26,,,,
29,06/28/2022 10:41:28,35.48,,,,
30,06/28/2022 10:46:28,35.82,,,,
31,06/28/2022 10:51:28,35.82,,,,
32,06/28/2022 10:56:28,35.69,,,,
33,06/28/2022 11:01:28,35.99,,,,
34,06/28/2022 11:06:28,35.82,,,,
35,06/28/2022 11:11:28,36.08,,,,
36,06/28/2022 11:16:28,36.76,,,,
37,06/28/2022 11:21:28,37.45,,,,
38,06/28/2022 11:26:28,37.96,,,,
39,06/28/2022 11:31:28,38.22,,,,
40,06/28/2022 11:36:28,38.39,,,,
41,06/28/2022 11:41:28,38.39,,,,
42,06/28/2022 11:46:28,38.61,,,,
43,06/28/2022 11:51:28,38.86,,,,
44,06/28/2022 11:56:28,38.91,,,,
45,06/28/2022 12:01:28,38.95,,,,
46,06/28/2022 12:06:28,38.99,,,,
47,06/28/2022 12:11:28,39.04,,,,
48,06/28/2022 12:16:28,38.99,,,,
49,06/28/2022 12:21:28,38.86,,,,
50,06/28/2022 12:26:28,38.78,,,,
51,06/28/2022 12:31:28,38.78,,,,
52,06/28/2022 12:36:28,38.78,,,,
53,06/28/2022 12:41:28,38.91,,,,
54,06/28/2022 12:46:28,38.78,,,,
55,06/28/2022 12:51:28,38.74,,,,
56,06/28/2022 12:56:28,38.52,,,,
57,06/28/2022 13:01:28,38.31,,,,
58,06/28/2022 13:06:28,38.01,,,,
59,06/28/2022 13:11:28,37.75,,,,
60,06/28/2022 13:16:28,37.71,,,,
61,06/28/2022 13:21:28,37.49,,,,
62,06/28/2022 13:26:28,37.28,,,,
63,06/28/2022 13:31:28,37.23,,,,
64,06/28/2022 13:36:28,37.28,,,,
65,06/28/2022 13:41:28,37.19,,,,
66,06/28/2022 13:46:28,37.23,,,,
67,06/28/2022 13:51:28,37.36,,,,
68,06/28/2022 13:56:28,37.54,,,,
69,06/28/2022 14:01:28,37.71,,,,
70,06/28/2022 14:06:28,37.79,,,,
71,06/28/2022 14:11:28,37.96,,,,
72,06/28/2022 14:16:28,38.05,,,,
73,06/28/2022 14:21:28,38.09,,,,
74,06/28/2022 14:26:28,38.01,,,,
75,06/28/2022 14:31:28,38.01,,,,
76,06/28/2022 14:36:28,38.09,,,,
77,06/28/2022 14:41:28,38.35,,,,
78,06/28/2022 14:46:28,38.48,,,,
79,06/28/2022 14:51:28,38.69,,,,
80,06/28/2022 14:56:28,38.86,,,,
81,06/28/2022 15:01:28,38.95,,,,
82,06/28/2022 15:06:28,38.95,,,,
83,06/28/2022 15:11:28,39.08,,,,
84,06/28/2022 15:16:28,39.17,,,,
85,06/28/2022 15:21:28,39.21,,,,
86,06/28/2022 15:26:28,39.29,,,,
87,06/28/2022 15:31:28,39.17,,,,
88,06/28/2022 15:36:28,39.12,,,,
89,06/28/2022 15:41:28,39.25,,,,
90,06/28/2022 15:46:28,39.42,,,,
91,06/28/2022 15:51:28,39.64,,,,
92,06/28/2022 15:56:28,39.72,,,,
93,06/28/2022 16:01:28,39.68,,,,
94,06/28/2022 16:06:28,39.59,,,,
95,06/28/2022 16:11:28,39.68,,,,
96,06/28/2022 16:16:28,39.72,,,,
97,06/28/2022 16:21:28,39.64,,,,
98,06/28/2022 16:26:28,39.38,,,,
99,06/28/2022 16:31:28,39.12,,,,
100,06/28/2022 16:36:28,38.91,,,,
101,06/28/2022 16:41:28,38.74,,,,
102,06/28/2022 16:46:28,38.48,,,,
103,06/28/2022 16:51:28,38.09,,,,
104,06/28/2022 16:56:28,37.79,,,,
105,06/28/2022 17:01:28,37.49,,,,
106,06/28/2022 17:06:28,36.98,,,,
107,06/28/2022 17:11:28,36.51,,,,
