#,Date-Time (PST),Ch: 1 - Temperature   (°C),Host Connected,Stopped,End of File
144,06/03/2021 23:24:57,22.39,,,
145,06/03/2021 23:29:57,22.35,,,
146,06/03/2021 23:34:57,22.35,,,
147,06/03/2021 23:39:57,22.26,,,
148,06/03/2021 23:44:57,22.18,,,
149,06/03/2021 23:49:57,22.05,,,
150,06/03/2021 23:54:57,21.88,,,
151,06/03/2021 23:59:57,21.70,,,
152,06/04/2021 00:04:57,21.66,,,
153,06/04/2021 00:09:57,21.49,,,
154,06/04/2021 00:14:57,21.23,,,
155,06/04/2021 00:19:57,21.06,,,
156,06/04/2021 00:24:57,20.93,,,
157,06/04/2021 00:29:57,20.72,,,
158,06/04/2021 00:34:57,20.55,,,
159,06/04/2021 00:39:57,20.29,,,
160,06/04/2021 00:44:57,20.07,,,
161,06/04/2021 00:49:57,19.99,,,
162,06/04/2021 00:54:57,19.90,,,
163,06/04/2021 00:59:57,19.86,,,
164,06/04/2021 01:04:57,19.82,,,
165,06/04/2021 01:09:57,19.73,,,
166,06/04/2021 01:14:57,19.65,,,
167,06/04/2021 01:19:57,19.52,,,
168,06/04/2021 01:24:57,19.39,,,
169,06/04/2021 01:29:57,19.30,,,
170,06/04/2021 01:34:57,19.30,,,
171,06/04/2021 01:39:57,19.17,,,
172,06/04/2021 01:44:57,19.05,,,
173,06/04/2021 01:49:57,19.09,,,
174,06/04/2021 01:54:57,19.00,,,
175,06/04/2021 01:59:57,18.92,,,
176,06/04/2021 02:04:57,18.79,,,
177,06/04/2021 02:09:57,18.74,,,
178,06/04/2021 02:14:57,18.70,,,
179,06/04/2021 02:19:57,18.66,,,
180,06/04/2021 02:24:57,18.57,,,
181,06/04/2021 02:29:57,18.53,,,
182,06/04/2021 02:34:57,18.40,,,
183,06/04/2021 02:39:57,18.23,,,
184,06/04/2021 02:44:57,18.14,,,
185,06/04/2021 02:49:57,18.02,,,
186,06/04/2021 02:54:57,18.02,,,
187,06/04/2021 02:59:57,17.97,,,
188,06/04/2021 03:04:57,17.84,,,
189,06/04/2021 03:09:57,17.80,,,
190,06/04/2021 03:14:57,17.72,,,
191,06/04/2021 03:19:57,17.63,,,
192,06/04/2021 03:24:57,17.59,,,
193,06/04/2021 03:29:57,17.46,,,
194,06/04/2021 03:34:57,17.41,,,
195,06/04/2021 03:39:57,17.33,,,
196,06/04/2021 03:44:57,17.11,,,
197,06/04/2021 03:49:57,17.03,,,
198,06/04/2021 03:54:57,16.90,,,
199,06/04/2021 03:59:57,16.90,,,
200,06/04/2021 04:04:57,16.77,,,
201,06/04/2021 04:09:57,16.81,,,
202,06/04/2021 04:14:57,16.73,,,
203,06/04/2021 04:19:57,16.56,,,
204,06/04/2021 04:24:57,16.47,,,
205,06/04/2021 04:29:57,16.34,,,
206,06/04/2021 04:34:57,16.26,,,
207,06/04/2021 04:39:57,16.13,,,
208,06/04/2021 04:44:57,16.08,,,
209,06/04/2021 04:49:57,16.08,,,
210,06/04/2021 04:54:57,16.04,,,
211,06/04/2021 04:59:57,15.96,,,
212,06/04/2021 05:04:57,15.91,,,
213,06/04/2021 05:09:57,15.87,,,
214,06/04/2021 05:14:57,15.83,,,
215,06/04/2021 05:19:57,15.70,,,
216,06/04/2021 05:24:57,15.70,,,
217,06/04/2021 05:29:57,15.53,,,
218,06/04/2021 05:34:57,15.53,,,
219,06/04/2021 05:39:57,15.40,,,
220,06/04/2021 05:44:57,15.31,,,
221,06/04/2021 05:49:57,15.23,,,
222,06/04/2021 05:54:57,15.14,,,
223,06/04/2021 05:59:57,15.01,,,
224,06/04/2021 06:04:57,15.01,,,
225,06/04/2021 06:09:57,14.93,,,
226,06/04/2021 06:14:57,14.88,,,
227,06/04/2021 06:19:57,14.84,,,
228,06/04/2021 06:24:57,14.84,,,
229,06/04/2021 06:29:57,14.93,,,
230,06/04/2021 06:34:57,14.93,,,
231,06/04/2021 06:39:57,14.97,,,
232,06/04/2021 06:44:57,15.01,,,
233,06/04/2021 06:49:57,15.06,,,
234,06/04/2021 06:54:57,15.18,,,
235,06/04/2021 06:59:57,15.31,,,
236,06/04/2021 07:04:57,15.44,,,
237,06/04/2021 07:09:57,15.61,,,
238,06/04/2021 07:14:57,15.83,,,
239,06/04/2021 07:19:57,16.17,,,
240,06/04/2021 07:24:57,16.43,,,
241,06/04/2021 07:29:57,16.73,,,
242,06/04/2021 07:34:57,17.07,,,
243,06/04/2021 07:39:57,17.37,,,
244,06/04/2021 07:44:57,17.67,,,
245,06/04/2021 07:49:57,18.06,,,
246,06/04/2021 07:54:57,18.36,,,
247,06/04/2021 07:59:57,18.66,,,
248,06/04/2021 08:04:57,19.00,,,
249,06/04/2021 08:09:57,19.30,,,
250,06/04/2021 08:14:57,19.56,,,
251,06/04/2021 08:19:57,19.86,,,
252,06/04/2021 08:24:57,20.16,,,
253,06/04/2021 08:29:57,20.55,,,
254,06/04/2021 08:34:57,21.02,,,
255,06/04/2021 08:39:57,21.62,,,
256,06/04/2021 08:44:57,22.18,,,
257,06/04/2021 08:49:57,22.65,,,
258,06/04/2021 08:54:57,23.16,,,
259,06/04/2021 08:59:57,23.51,,,
260,06/04/2021 09:04:57,23.89,,,
261,06/04/2021 09:09:57,24.32,,,
262,06/04/2021 09:14:57,24.75,,,
263,06/04/2021 09:19:57,25.09,,,
264,06/04/2021 09:24:57,25.35,,,
265,06/04/2021 09:29:57,25.65,,,
266,06/04/2021 09:34:57,26.04,,,
267,06/04/2021 09:39:57,26.42,,,
268,06/04/2021 09:44:57,26.77,,,
269,06/04/2021 09:49:57,27.11,,,
270,06/04/2021 09:54:57,27.28,,,
271,06/04/2021 09:59:57,27.63,,,
272,06/04/2021 10:04:57,27.71,,,
273,06/04/2021 10:09:57,27.93,,,
274,06/04/2021 10:14:57,28.01,,,
275,06/04/2021 10:19:57,28.14,,,
276,06/04/2021 10:24:57,28.23,,,
277,06/04/2021 10:29:57,28.40,,,
278,06/04/2021 10:34:57,28.57,,,
279,06/04/2021 10:39:57,28.78,,,
280,06/04/2021 10:44:57,29.04,,,
281,06/04/2021 10:49:57,29.21,,,
282,06/04/2021 10:54:57,29.47,,,
283,06/04/2021 10:59:57,29.68,,,
284,06/04/2021 11:04:57,29.86,,,
285,06/04/2021 11:09:57,29.98,,,
286,06/04/2021 11:14:57,30.11,,,
287,06/04/2021 11:19:57,30.24,,,
288,06/04/2021 11:24:57,30.20,,,
289,06/04/2021 11:29:57,30.24,,,
290,06/04/2021 11:34:57,30.41,,,
291,06/04/2021 11:39:57,30.63,,,
292,06/04/2021 11:44:57,30.93,,,
293,06/04/2021 11:49:57,31.14,,,
294,06/04/2021 11:54:57,31.44,,,
295,06/04/2021 11:59:57,31.66,,,
296,06/04/2021 12:04:57,31.92,,,
297,06/04/2021 12:09:57,32.04,,,
298,06/04/2021 12:14:57,32.17,,,
299,06/04/2021 12:19:57,32.34,,,
300,06/04/2021 12:24:57,32.47,,,
301,06/04/2021 12:29:57,32.64,,,
302,06/04/2021 12:34:57,32.69,,,
303,06/04/2021 12:39:57,32.94,,,
304,06/04/2021 12:44:57,33.25,,,
305,06/04/2021 12:49:57,33.37,,,
306,06/04/2021 12:54:57,33.55,,,
307,06/04/2021 12:59:57,33.67,,,
308,06/04/2021 13:04:57,33.93,,,
309,06/04/2021 13:09:57,34.02,,,
310,06/04/2021 13:14:57,34.06,,,
311,06/04/2021 13:19:57,34.15,,,
312,06/04/2021 13:24:57,34.19,,,
313,06/04/2021 13:29:57,34.27,,,
314,06/04/2021 13:34:57,34.40,,,
315,06/04/2021 13:39:57,34.53,,,
316,06/04/2021 13:44:57,34.53,,,
317,06/04/2021 13:49:57,34.49,,,
318,06/04/2021 13:54:57,34.40,,,
319,06/04/2021 13:59:57,34.32,,,
320,06/04/2021 14:04:57,34.23,,,
321,06/04/2021 14:09:57,34.36,,,
322,06/04/2021 14:14:57,34.40,,,
323,06/04/2021 14:19:57,34.45,,,
324,06/04/2021 14:24:57,34.49,,,
325,06/04/2021 14:29:57,34.66,,,
326,06/04/2021 14:34:57,34.79,,,
327,06/04/2021 14:39:57,34.75,,,
328,06/04/2021 14:44:57,34.83,,,
329,06/04/2021 14:49:57,34.79,,,
330,06/04/2021 14:54:57,34.83,,,
331,06/04/2021 14:59:57,35.00,,,
332,06/04/2021 15:04:57,35.05,,,
333,06/04/2021 15:09:57,35.13,,,
334,06/04/2021 15:14:57,35.30,,,
335,06/04/2021 15:19:57,35.39,,,
336,06/04/2021 15:24:57,35.48,,,
337,06/04/2021 15:29:57,35.56,,,
338,06/04/2021 15:34:57,35.69,,,
339,06/04/2021 15:39:57,35.78,,,
340,06/04/2021 15:44:57,35.73,,,
341,06/04/2021 15:49:57,35.82,,,
342,06/04/2021 15:54:57,35.95,,,
343,06/04/2021 15:59:57,36.12,,,
344,06/04/2021 16:04:57,36.29,,,
345,06/04/2021 16:09:57,36.33,,,
346,06/04/2021 16:14:57,36.51,,,
347,06/04/2021 16:19:57,36.63,,,
348,06/04/2021 16:24:57,36.72,,,
349,06/04/2021 16:29:57,36.85,,,
350,06/04/2021 16:34:57,36.81,,,
351,06/04/2021 16:39:57,36.76,,,
352,06/04/2021 16:44:57,36.76,,,
353,06/04/2021 16:49:57,36.76,,,
354,06/04/2021 16:54:57,36.81,,,
355,06/04/2021 16:59:57,36.72,,,
