#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,04/19/2022 09:56:09,20.93,,,,
2,04/19/2022 10:01:09,19.65,,,,
3,04/19/2022 10:06:09,17.76,,,,
4,04/19/2022 10:11:09,16.34,,,,
5,04/19/2022 10:16:09,15.66,,,,
6,04/19/2022 10:21:09,15.40,,,,
7,04/19/2022 10:26:09,15.31,,,,
8,04/19/2022 10:31:09,15.31,,,,
9,04/19/2022 10:36:09,15.44,,,,
10,04/19/2022 10:41:09,15.53,,,,
11,04/19/2022 10:46:09,15.57,,,,
12,04/19/2022 10:51:09,15.83,,,,
13,04/19/2022 10:56:09,15.87,,,,
14,04/19/2022 11:01:09,15.87,,,,
15,04/19/2022 11:06:09,16.00,,,,
16,04/19/2022 11:11:09,16.26,,,,
17,04/19/2022 11:16:09,16.26,,,,
18,04/19/2022 11:21:09,16.30,,,,
19,04/19/2022 11:26:09,16.34,,,,
20,04/19/2022 11:31:09,16.34,,,,
21,04/19/2022 11:36:09,16.39,,,,
22,04/19/2022 11:41:09,16.69,,,,
23,04/19/2022 11:46:09,17.03,,,,
24,04/19/2022 11:51:09,17.11,,,,
25,04/19/2022 11:56:09,17.41,,,,
26,04/19/2022 12:01:09,17.41,,,,
27,04/19/2022 12:06:09,17.37,,,,
28,04/19/2022 12:11:09,17.46,,,,
29,04/19/2022 12:16:09,17.41,,,,
30,04/19/2022 12:21:09,17.54,,,,
31,04/19/2022 12:26:09,17.59,,,,
32,04/19/2022 12:31:09,17.50,,,,
33,04/19/2022 12:36:09,17.63,,,,
34,04/19/2022 12:41:09,17.63,,,,
35,04/19/2022 12:46:09,17.76,,,,
36,04/19/2022 12:51:09,17.89,,,,
37,04/19/2022 12:56:09,17.97,,,,
38,04/19/2022 13:01:09,18.27,,,,
39,04/19/2022 13:06:09,18.27,,,,
40,04/19/2022 13:11:09,18.40,,,,
41,04/19/2022 13:16:09,18.53,,,,
42,04/19/2022 13:21:09,18.53,,,,
43,04/19/2022 13:26:09,18.74,,,,
44,04/19/2022 13:31:09,18.83,,,,
45,04/19/2022 13:36:09,18.83,,,,
46,04/19/2022 13:41:09,18.87,,,,
47,04/19/2022 13:46:09,18.79,,,,
48,04/19/2022 13:51:09,19.00,,,,
49,04/19/2022 13:56:09,19.05,,,,
50,04/19/2022 14:01:09,19.13,,,,
51,04/19/2022 14:06:09,19.13,,,,
52,04/19/2022 14:11:09,19.09,,,,
53,04/19/2022 14:16:09,19.30,,,,
54,04/19/2022 14:21:09,19.22,,,,
55,04/19/2022 14:26:09,19.22,,,,
56,04/19/2022 14:31:09,19.30,,,,
57,04/19/2022 14:36:09,19.26,,,,
58,04/19/2022 14:41:09,19.43,,,,
59,04/19/2022 14:46:09,19.52,,,,
60,04/19/2022 14:51:09,19.56,,,,
61,04/19/2022 14:56:09,19.65,,,,
62,04/19/2022 15:01:09,19.56,,,,
63,04/19/2022 15:06:09,19.43,,,,
64,04/19/2022 15:11:09,19.35,,,,
65,04/19/2022 15:16:09,19.43,,,,
66,04/19/2022 15:21:09,19.43,,,,
67,04/19/2022 15:26:09,19.65,,,,
68,04/19/2022 15:31:09,19.69,,,,
69,04/19/2022 15:36:09,19.73,,,,
70,04/19/2022 15:41:09,19.73,,,,
71,04/19/2022 15:46:09,19.60,,,,
72,04/19/2022 15:51:09,19.47,,,,
73,04/19/2022 15:56:09,19.43,,,,
74,04/19/2022 16:01:09,19.52,,,,
75,04/19/2022 16:06:09,19.60,,,,
76,04/19/2022 16:11:09,19.69,,,,
77,04/19/2022 16:16:09,19.60,,,,
78,04/19/2022 16:21:09,19.65,,,,
79,04/19/2022 16:26:09,19.69,,,,
80,04/19/2022 16:31:09,19.73,,,,
81,04/19/2022 16:36:09,19.77,,,,
82,04/19/2022 16:41:09,19.82,,,,
83,04/19/2022 16:46:09,19.95,,,,
84,04/19/2022 16:51:09,20.12,,,,
85,04/19/2022 16:56:09,20.37,,,,
86,04/19/2022 17:01:09,20.46,,,,
87,04/19/2022 17:06:09,20.37,,,,
88,04/19/2022 17:11:09,20.55,,,,
89,04/19/2022 17:16:09,20.50,,,,
90,04/19/2022 17:21:09,20.33,,,,
91,04/19/2022 17:26:09,20.42,,,,
92,04/19/2022 17:31:09,20.46,,,,
93,04/19/2022 17:36:09,20.37,,,,
94,04/19/2022 17:41:09,20.33,,,,
95,04/19/2022 17:46:09,20.20,,,,
96,04/19/2022 17:51:09,20.03,,,,
97,04/19/2022 17:56:09,19.95,,,,
98,04/19/2022 18:01:09,20.03,,,,
99,04/19/2022 18:06:09,19.86,,,,
100,04/19/2022 18:11:09,19.86,,,,
101,04/19/2022 18:16:09,20.03,,,,
102,04/19/2022 18:21:09,19.95,,,,
103,04/19/2022 18:26:09,19.86,,,,
104,04/19/2022 18:31:09,19.69,,,,
105,04/19/2022 18:36:09,19.39,,,,
106,04/19/2022 18:41:09,19.35,,,,
107,04/19/2022 18:46:09,19.17,,,,
108,04/19/2022 18:51:09,19.00,,,,
109,04/19/2022 18:56:09,18.70,,,,
110,04/19/2022 19:01:09,18.66,,,,
111,04/19/2022 19:06:09,18.49,,,,
112,04/19/2022 19:11:09,18.36,,,,
113,04/19/2022 19:16:09,18.14,,,,
114,04/19/2022 19:21:09,17.89,,,,
115,04/19/2022 19:26:09,17.59,,,,
116,04/19/2022 19:31:09,17.33,,,,
117,04/19/2022 19:36:09,17.03,,,,
118,04/19/2022 19:41:09,16.73,,,,
119,04/19/2022 19:46:09,16.39,,,,
120,04/19/2022 19:51:09,16.13,,,,
121,04/19/2022 19:56:09,15.83,,,,
122,04/19/2022 20:01:09,15.57,,,,
123,04/19/2022 20:06:09,15.27,,,,
124,04/19/2022 20:11:09,15.06,,,,
125,04/19/2022 20:16:09,14.88,,,,
126,04/19/2022 20:21:09,14.63,,,,
127,04/19/2022 20:26:09,14.45,,,,
128,04/19/2022 20:31:09,14.28,,,,
129,04/19/2022 20:36:09,14.11,,,,
130,04/19/2022 20:41:09,13.98,,,,
131,04/19/2022 20:46:09,13.85,,,,
132,04/19/2022 20:51:09,13.73,,,,
133,04/19/2022 20:56:09,13.64,,,,
134,04/19/2022 21:01:09,13.47,,,,
135,04/19/2022 21:06:09,13.43,,,,
136,04/19/2022 21:11:09,13.34,,,,
137,04/19/2022 21:16:09,13.21,,,,
138,04/19/2022 21:21:09,13.12,,,,
139,04/19/2022 21:26:09,13.08,,,,
140,04/19/2022 21:31:09,13.00,,,,
141,04/19/2022 21:36:09,12.87,,,,
142,04/19/2022 21:41:09,12.78,,,,
143,04/19/2022 21:46:09,12.65,,,,
144,04/19/2022 21:51:09,12.65,,,,
145,04/19/2022 21:56:09,12.57,,,,
146,04/19/2022 22:01:09,12.57,,,,
147,04/19/2022 22:06:09,12.65,,,,
148,04/19/2022 22:11:09,12.65,,,,
149,04/19/2022 22:16:09,12.65,,,,
150,04/19/2022 22:21:09,12.61,,,,
151,04/19/2022 22:26:09,12.52,,,,
152,04/19/2022 22:31:09,12.31,,,,
153,04/19/2022 22:36:09,12.18,,,,
154,04/19/2022 22:41:09,12.18,,,,
155,04/19/2022 22:46:09,12.10,,,,
156,04/19/2022 22:51:09,11.84,,,,
157,04/19/2022 22:56:09,11.71,,,,
158,04/19/2022 23:01:09,11.45,,,,
159,04/19/2022 23:06:09,11.37,,,,
160,04/19/2022 23:11:09,11.28,,,,
161,04/19/2022 23:16:09,11.24,,,,
162,04/19/2022 23:21:09,11.15,,,,
163,04/19/2022 23:26:09,11.11,,,,
164,04/19/2022 23:31:09,11.02,,,,
165,04/19/2022 23:36:09,10.94,,,,
166,04/19/2022 23:41:09,10.85,,,,
167,04/19/2022 23:46:09,10.72,,,,
168,04/19/2022 23:51:09,10.64,,,,
169,04/19/2022 23:56:09,10.59,,,,
170,04/20/2022 00:01:09,10.38,,,,
171,04/20/2022 00:06:09,10.16,,,,
172,04/20/2022 00:11:09,9.99,,,,
173,04/20/2022 00:16:09,9.86,,,,
174,04/20/2022 00:21:09,9.65,,,,
175,04/20/2022 00:26:09,9.56,,,,
176,04/20/2022 00:31:09,9.48,,,,
177,04/20/2022 00:36:09,9.44,,,,
178,04/20/2022 00:41:09,9.39,,,,
179,04/20/2022 00:46:09,9.44,,,,
180,04/20/2022 00:51:09,9.52,,,,
181,04/20/2022 00:56:09,9.52,,,,
182,04/20/2022 01:01:09,9.48,,,,
183,04/20/2022 01:06:09,9.39,,,,
184,04/20/2022 01:11:09,9.35,,,,
