#,Fecha/hora (PDT),Ch: 1 - Temperatura   (°C),Botón abajo,Botón arriba,Anfitrión conectado,Detenido,Final del archivo
62,05/05/2022 16:12:52,24,45,,,,,
63,05/05/2022 16:17:52,24,32,,,,,
64,05/05/2022 16:22:52,24,28,,,,,
65,05/05/2022 16:27:52,24,24,,,,,
66,05/05/2022 16:32:52,24,15,,,,,
67,05/05/2022 16:37:52,24,06,,,,,
68,05/05/2022 16:42:52,24,02,,,,,
69,05/05/2022 16:47:52,23,89,,,,,
70,05/05/2022 16:52:52,23,81,,,,,
71,05/05/2022 16:57:52,23,64,,,,,
72,05/05/2022 17:02:52,23,51,,,,,
73,05/05/2022 17:07:52,23,46,,,,,
74,05/05/2022 17:12:52,23,42,,,,,
75,05/05/2022 17:17:52,23,29,,,,,
76,05/05/2022 17:22:52,23,21,,,,,
77,05/05/2022 17:27:52,23,12,,,,,
78,05/05/2022 17:32:52,23,08,,,,,
79,05/05/2022 17:37:52,22,99,,,,,
80,05/05/2022 17:42:52,22,91,,,,,
81,05/05/2022 17:47:52,22,91,,,,,
82,05/05/2022 17:52:52,22,82,,,,,
83,05/05/2022 17:57:52,22,78,,,,,
84,05/05/2022 18:02:52,22,73,,,,,
85,05/05/2022 18:07:52,22,69,,,,,
86,05/05/2022 18:12:52,22,61,,,,,
87,05/05/2022 18:17:52,22,56,,,,,
88,05/05/2022 18:22:52,22,56,,,,,
89,05/05/2022 18:27:52,22,43,,,,,
90,05/05/2022 18:32:52,22,39,,,,,
91,05/05/2022 18:37:52,22,35,,,,,
92,05/05/2022 18:42:52,22,31,,,,,
93,05/05/2022 18:47:52,22,26,,,,,
94,05/05/2022 18:52:52,22,22,,,,,
95,05/05/2022 18:57:52,22,22,,,,,
96,05/05/2022 19:02:52,22,18,,,,,
97,05/05/2022 19:07:52,22,09,,,,,
98,05/05/2022 19:12:52,22,09,,,,,
99,05/05/2022 19:17:52,22,05,,,,,
100,05/05/2022 19:22:52,21,96,,,,,
101,05/05/2022 19:27:52,21,83,,,,,
102,05/05/2022 19:32:52,21,75,,,,,
103,05/05/2022 19:37:52,21,62,,,,,
104,05/05/2022 19:42:52,21,58,,,,,
105,05/05/2022 19:47:52,21,45,,,,,
106,05/05/2022 19:52:52,21,32,,,,,
107,05/05/2022 19:57:52,21,15,,,,,
108,05/05/2022 20:02:52,20,98,,,,,
109,05/05/2022 20:07:52,20,85,,,,,
110,05/05/2022 20:12:52,20,72,,,,,
111,05/05/2022 20:17:52,20,68,,,,,
112,05/05/2022 20:22:52,20,55,,,,,
113,05/05/2022 20:27:52,20,42,,,,,
114,05/05/2022 20:32:52,20,29,,,,,
115,05/05/2022 20:37:52,20,16,,,,,
116,05/05/2022 20:42:52,20,07,,,,,
117,05/05/2022 20:47:52,19,95,,,,,
118,05/05/2022 20:52:52,19,86,,,,,
119,05/05/2022 20:57:52,19,73,,,,,
120,05/05/2022 21:02:52,19,65,,,,,
121,05/05/2022 21:07:52,19,52,,,,,
122,05/05/2022 21:12:52,19,35,,,,,
123,05/05/2022 21:17:52,19,22,,,,,
124,05/05/2022 21:22:52,19,13,,,,,
125,05/05/2022 21:27:52,19,00,,,,,
126,05/05/2022 21:32:52,18,87,,,,,
127,05/05/2022 21:37:52,18,74,,,,,
128,05/05/2022 21:42:52,18,74,,,,,
129,05/05/2022 21:47:52,18,66,,,,,
130,05/05/2022 21:52:52,18,53,,,,,
131,05/05/2022 21:57:52,18,44,,,,,
132,05/05/2022 22:02:52,18,44,,,,,
133,05/05/2022 22:07:52,18,40,,,,,
134,05/05/2022 22:12:52,18,23,,,,,
135,05/05/2022 22:17:52,18,10,,,,,
136,05/05/2022 22:22:52,18,02,,,,,
137,05/05/2022 22:27:52,17,93,,,,,
138,05/05/2022 22:32:52,17,84,,,,,
139,05/05/2022 22:37:52,17,67,,,,,
140,05/05/2022 22:42:52,17,50,,,,,
141,05/05/2022 22:47:52,17,41,,,,,
142,05/05/2022 22:52:52,17,37,,,,,
143,05/05/2022 22:57:52,17,33,,,,,
144,05/05/2022 23:02:52,17,29,,,,,
145,05/05/2022 23:07:52,17,24,,,,,
146,05/05/2022 23:12:52,17,16,,,,,
147,05/05/2022 23:17:52,17,07,,,,,
148,05/05/2022 23:22:52,17,03,,,,,
149,05/05/2022 23:27:52,16,99,,,,,
150,05/05/2022 23:32:52,16,99,,,,,
151,05/05/2022 23:37:52,17,03,,,,,
152,05/05/2022 23:42:52,16,99,,,,,
153,05/05/2022 23:47:52,16,99,,,,,
154,05/05/2022 23:52:52,16,94,,,,,
155,05/05/2022 23:57:52,16,94,,,,,
156,05/06/2022 00:02:52,16,86,,,,,
157,05/06/2022 00:07:52,16,86,,,,,
158,05/06/2022 00:12:52,16,81,,,,,
159,05/06/2022 00:17:52,16,69,,,,,
160,05/06/2022 00:22:52,16,60,,,,,
161,05/06/2022 00:27:52,16,56,,,,,
162,05/06/2022 00:32:52,16,51,,,,,
163,05/06/2022 00:37:52,16,47,,,,,
164,05/06/2022 00:42:52,16,39,,,,,
165,05/06/2022 00:47:52,16,30,,,,,
166,05/06/2022 00:52:52,16,17,,,,,
167,05/06/2022 00:57:52,16,08,,,,,
168,05/06/2022 01:02:52,15,96,,,,,
169,05/06/2022 01:07:52,15,96,,,,,
170,05/06/2022 01:12:52,15,91,,,,,
171,05/06/2022 01:17:52,15,74,,,,,
172,05/06/2022 01:22:52,15,61,,,,,
173,05/06/2022 01:27:52,15,48,,,,,
174,05/06/2022 01:32:52,15,48,,,,,
175,05/06/2022 01:37:52,15,40,,,,,
176,05/06/2022 01:42:52,15,27,,,,,
177,05/06/2022 01:47:52,15,14,,,,,
178,05/06/2022 01:52:52,15,06,,,,,
179,05/06/2022 01:57:52,15,01,,,,,
180,05/06/2022 02:02:52,14,97,,,,,
181,05/06/2022 02:07:52,14,88,,,,,
182,05/06/2022 02:12:52,14,84,,,,,
183,05/06/2022 02:17:52,14,71,,,,,
184,05/06/2022 02:22:52,14,63,,,,,
185,05/06/2022 02:27:52,14,54,,,,,
186,05/06/2022 02:32:52,14,41,,,,,
187,05/06/2022 02:37:52,14,33,,,,,
188,05/06/2022 02:42:52,14,20,,,,,
189,05/06/2022 02:47:52,14,15,,,,,
190,05/06/2022 02:52:52,14,03,,,,,
191,05/06/2022 02:57:52,13,94,,,,,
192,05/06/2022 03:02:52,13,90,,,,,
193,05/06/2022 03:07:52,13,94,,,,,
194,05/06/2022 03:12:52,14,03,,,,,
195,05/06/2022 03:17:52,14,03,,,,,
196,05/06/2022 03:22:52,14,03,,,,,
197,05/06/2022 03:27:52,14,11,,,,,
198,05/06/2022 03:32:52,14,11,,,,,
199,05/06/2022 03:37:52,14,11,,,,,
200,05/06/2022 03:42:52,14,07,,,,,
201,05/06/2022 03:47:52,14,15,,,,,
202,05/06/2022 03:52:52,14,15,,,,,
203,05/06/2022 03:57:52,14,20,,,,,
204,05/06/2022 04:02:52,14,28,,,,,
205,05/06/2022 04:07:52,14,28,,,,,
206,05/06/2022 04:12:52,14,24,,,,,
207,05/06/2022 04:17:52,14,20,,,,,
208,05/06/2022 04:22:52,14,11,,,,,
209,05/06/2022 04:27:52,14,03,,,,,
210,05/06/2022 04:32:52,13,98,,,,,
211,05/06/2022 04:37:52,14,03,,,,,
212,05/06/2022 04:42:52,14,11,,,,,
213,05/06/2022 04:47:52,14,07,,,,,
214,05/06/2022 04:52:52,14,15,,,,,
215,05/06/2022 04:57:52,14,07,,,,,
216,05/06/2022 05:02:52,14,03,,,,,
217,05/06/2022 05:07:52,13,98,,,,,
218,05/06/2022 05:12:52,13,94,,,,,
219,05/06/2022 05:17:52,13,85,,,,,
220,05/06/2022 05:22:52,13,81,,,,,
221,05/06/2022 05:27:52,13,77,,,,,
222,05/06/2022 05:32:52,13,64,,,,,
223,05/06/2022 05:37:52,13,60,,,,,
224,05/06/2022 05:42:52,13,55,,,,,
225,05/06/2022 05:47:52,13,47,,,,,
226,05/06/2022 05:52:52,13,43,,,,,
227,05/06/2022 05:57:52,13,34,,,,,
228,05/06/2022 06:02:52,13,25,,,,,
229,05/06/2022 06:07:52,13,17,,,,,
230,05/06/2022 06:12:52,13,08,,,,,
231,05/06/2022 06:17:52,13,00,,,,,
232,05/06/2022 06:22:52,12,95,,,,,
233,05/06/2022 06:27:52,13,00,,,,,
234,05/06/2022 06:32:52,13,00,,,,,
235,05/06/2022 06:37:52,13,00,,,,,
236,05/06/2022 06:42:52,13,04,,,,,
237,05/06/2022 06:47:52,13,12,,,,,
238,05/06/2022 06:52:52,13,17,,,,,
239,05/06/2022 06:57:52,13,21,,,,,
240,05/06/2022 07:02:52,13,30,,,,,
241,05/06/2022 07:07:52,13,47,,,,,
242,05/06/2022 07:12:52,13,64,,,,,
243,05/06/2022 07:17:52,13,90,,,,,
244,05/06/2022 07:22:52,14,20,,,,,
245,05/06/2022 07:27:52,14,41,,,,,
246,05/06/2022 07:32:52,14,67,,,,,
247,05/06/2022 07:37:52,15,01,,,,,
248,05/06/2022 07:42:52,15,40,,,,,
249,05/06/2022 07:47:52,15,78,,,,,
250,05/06/2022 07:52:52,16,21,,,,,
251,05/06/2022 07:57:52,16,64,,,,,
252,05/06/2022 08:02:52,17,07,,,,,
253,05/06/2022 08:07:52,17,33,,,,,
254,05/06/2022 08:12:52,17,59,,,,,
255,05/06/2022 08:17:52,17,67,,,,,
256,05/06/2022 08:22:52,17,67,,,,,
257,05/06/2022 08:27:52,17,76,,,,,
258,05/06/2022 08:32:52,17,76,,,,,
259,05/06/2022 08:37:52,17,80,,,,,
260,05/06/2022 08:42:52,17,89,,,,,
261,05/06/2022 08:47:52,18,06,,,,,
262,05/06/2022 08:52:52,18,10,,,,,
263,05/06/2022 08:57:52,18,27,,,,,
264,05/06/2022 09:02:52,18,53,,,,,
265,05/06/2022 09:07:52,18,87,,,,,
266,05/06/2022 09:12:52,19,26,,,,,
267,05/06/2022 09:17:52,19,56,,,,,
268,05/06/2022 09:22:52,19,90,,,,,
269,05/06/2022 09:27:52,20,20,,,,,
270,05/06/2022 09:32:52,20,46,,,,,
271,05/06/2022 09:37:52,20,80,,,,,
272,05/06/2022 09:42:52,21,19,,,,,
273,05/06/2022 09:47:52,21,40,,,,,
274,05/06/2022 09:52:52,21,75,,,,,
275,05/06/2022 09:57:52,22,05,,,,,
276,05/06/2022 10:02:52,22,35,,,,,
277,05/06/2022 10:07:52,22,61,,,,,
278,05/06/2022 10:12:52,22,82,,,,,
279,05/06/2022 10:17:52,22,95,,,,,
280,05/06/2022 10:22:52,23,08,,,,,
281,05/06/2022 10:27:52,23,21,,,,,
282,05/06/2022 10:32:52,23,34,,,,,
283,05/06/2022 10:37:52,23,42,,,,,
284,05/06/2022 10:42:52,23,51,,,,,
285,05/06/2022 10:47:52,23,68,,,,,
286,05/06/2022 10:52:52,23,85,,,,,
287,05/06/2022 10:57:52,23,98,,,,,
288,05/06/2022 11:02:52,24,06,,,,,
289,05/06/2022 11:07:52,24,11,,,,,
290,05/06/2022 11:12:52,24,28,,,,,
291,05/06/2022 11:17:52,24,49,,,,,
292,05/06/2022 11:22:52,24,71,,,,,
293,05/06/2022 11:27:52,24,84,,,,,
294,05/06/2022 11:32:52,24,88,,,,,
295,05/06/2022 11:37:52,24,92,,,,,
296,05/06/2022 11:42:52,24,84,,,,,
297,05/06/2022 11:47:52,24,84,,,,,
298,05/06/2022 11:52:52,24,84,,,,,
299,05/06/2022 11:57:52,24,88,,,,,
300,05/06/2022 12:02:52,24,79,,,,,
301,05/06/2022 12:07:52,24,66,,,,,
302,05/06/2022 12:12:52,24,58,,,,,
303,05/06/2022 12:17:52,24,54,,,,,
304,05/06/2022 12:22:52,24,36,,,,,
305,05/06/2022 12:27:52,24,24,,,,,
306,05/06/2022 12:32:52,24,06,,,,,
307,05/06/2022 12:37:52,23,94,,,,,
308,05/06/2022 12:42:52,23,89,,,,,
309,05/06/2022 12:47:52,23,76,,,,,
310,05/06/2022 12:52:52,23,76,,,,,
311,05/06/2022 12:57:52,23,76,,,,,
312,05/06/2022 13:02:52,23,76,,,,,
313,05/06/2022 13:07:52,23,72,,,,,
314,05/06/2022 13:12:52,23,76,,,,,
315,05/06/2022 13:17:52,23,81,,,,,
316,05/06/2022 13:22:52,23,76,,,,,
317,05/06/2022 13:27:52,23,81,,,,,
318,05/06/2022 13:32:52,23,94,,,,,
319,05/06/2022 13:37:52,23,94,,,,,
320,05/06/2022 13:42:52,24,06,,,,,
321,05/06/2022 13:47:52,24,11,,,,,
322,05/06/2022 13:52:52,24,11,,,,,
323,05/06/2022 13:57:52,24,19,,,,,
324,05/06/2022 14:02:52,24,19,,,,,
325,05/06/2022 14:07:52,24,28,,,,,
326,05/06/2022 14:12:52,24,45,,,,,
327,05/06/2022 14:17:52,24,49,,,,,
328,05/06/2022 14:22:52,24,54,,,,,
329,05/06/2022 14:27:52,24,79,,,,,
330,05/06/2022 14:32:52,24,92,,,,,
331,05/06/2022 14:37:52,24,88,,,,,
332,05/06/2022 14:42:52,24,88,,,,,
333,05/06/2022 14:47:52,24,92,,,,,
334,05/06/2022 14:52:52,25,05,,,,,
335,05/06/2022 14:57:52,25,22,,,,,
336,05/06/2022 15:02:52,25,48,,,,,
337,05/06/2022 15:07:52,25,82,,,,,
338,05/06/2022 15:12:52,26,25,,,,,
339,05/06/2022 15:17:52,26,55,,,,,
340,05/06/2022 15:22:52,26,85,,,,,
341,05/06/2022 15:27:52,27,15,,,,,
342,05/06/2022 15:32:52,27,07,,,,,
343,05/06/2022 15:37:52,27,07,,,,,
344,05/06/2022 15:42:52,27,07,,,,,
345,05/06/2022 15:47:52,27,07,,,,,
346,05/06/2022 15:52:52,27,15,,,,,
347,05/06/2022 15:57:52,27,20,,,,,
348,05/06/2022 16:02:52,27,45,,,,,
349,05/06/2022 16:07:52,27,41,,,,,
350,05/06/2022 16:12:52,27,45,,,,,
351,05/06/2022 16:17:52,27,63,,,,,
352,05/06/2022 16:22:52,27,97,,,,,
353,05/06/2022 16:27:52,28,14,,,,,
354,05/06/2022 16:32:52,27,80,,,,,
355,05/06/2022 16:37:52,27,50,,,,,
356,05/06/2022 16:42:52,27,15,,,,,
357,05/06/2022 16:47:52,26,85,,,,,
358,05/06/2022 16:52:52,26,68,,,,,
359,05/06/2022 16:57:52,26,77,,,,,
360,05/06/2022 17:02:52,26,85,,,,,
361,05/06/2022 17:07:52,27,02,,,,,
362,05/06/2022 17:12:52,27,07,,,,,
363,05/06/2022 17:17:52,27,58,,,,,
364,05/06/2022 17:22:52,27,84,,,,,
365,05/06/2022 17:27:52,28,18,,,,,
366,05/06/2022 17:32:52,28,44,,,,,
367,05/06/2022 17:37:52,28,18,,,,,
368,05/06/2022 17:42:52,27,67,,,,,
369,05/06/2022 17:47:52,26,85,,,,,
370,05/06/2022 17:52:52,26,30,,,,,
371,05/06/2022 17:57:52,25,95,,,,,
372,05/06/2022 18:02:52,25,39,,,,,
373,05/06/2022 18:07:52,24,97,,,,,
374,05/06/2022 18:12:52,24,62,,,,,
375,05/06/2022 18:17:52,24,24,,,,,
376,05/06/2022 18:22:52,23,85,,,,,
377,05/06/2022 18:27:52,23,46,,,,,
378,05/06/2022 18:32:52,23,21,,,,,
379,05/06/2022 18:37:52,22,95,,,,,
380,05/06/2022 18:42:52,22,78,,,,,
381,05/06/2022 18:47:52,22,65,,,,,
382,05/06/2022 18:52:52,22,48,,,,,
383,05/06/2022 18:57:52,22,35,,,,,
384,05/06/2022 19:02:52,22,22,,,,,
385,05/06/2022 19:07:52,22,13,,,,,
386,05/06/2022 19:12:52,21,92,,,,,
387,05/06/2022 19:17:52,21,75,,,,,
388,05/06/2022 19:22:52,21,62,,,,,
389,05/06/2022 19:27:52,21,53,,,,,
390,05/06/2022 19:32:52,21,40,,,,,
391,05/06/2022 19:37:52,21,28,,,,,
392,05/06/2022 19:42:52,21,19,,,,,
393,05/06/2022 19:47:52,21,02,,,,,
394,05/06/2022 19:52:52,20,89,,,,,
395,05/06/2022 19:57:52,20,85,,,,,
396,05/06/2022 20:02:52,20,85,,,,,
397,05/06/2022 20:07:52,20,72,,,,,
398,05/06/2022 20:12:52,20,72,,,,,
399,05/06/2022 20:17:52,20,55,,,,,
400,05/06/2022 20:22:52,20,46,,,,,
401,05/06/2022 20:27:52,20,29,,,,,
402,05/06/2022 20:32:52,20,20,,,,,
403,05/06/2022 20:37:52,20,07,,,,,
404,05/06/2022 20:42:52,19,99,,,,,
405,05/06/2022 20:47:52,19,90,,,,,
406,05/06/2022 20:52:52,19,77,,,,,
407,05/06/2022 20:57:52,19,73,,,,,
408,05/06/2022 21:02:52,19,60,,,,,
409,05/06/2022 21:07:52,19,47,,,,,
410,05/06/2022 21:12:52,19,35,,,,,
411,05/06/2022 21:17:52,19,22,,,,,
412,05/06/2022 21:22:52,19,17,,,,,
413,05/06/2022 21:27:52,19,17,,,,,
414,05/06/2022 21:32:52,19,05,,,,,
415,05/06/2022 21:37:52,18,96,,,,,
416,05/06/2022 21:42:52,18,79,,,,,
417,05/06/2022 21:47:52,18,70,,,,,
418,05/06/2022 21:52:52,18,53,,,,,
419,05/06/2022 21:57:52,18,44,,,,,
420,05/06/2022 22:02:52,18,40,,,,,
421,05/06/2022 22:07:52,18,36,,,,,
422,05/06/2022 22:12:52,18,27,,,,,
423,05/06/2022 22:17:52,18,19,,,,,
424,05/06/2022 22:22:52,18,06,,,,,
425,05/06/2022 22:27:52,17,93,,,,,
426,05/06/2022 22:32:52,17,84,,,,,
427,05/06/2022 22:37:52,17,76,,,,,
428,05/06/2022 22:42:52,17,67,,,,,
429,05/06/2022 22:47:52,17,59,,,,,
430,05/06/2022 22:52:52,17,50,,,,,
431,05/06/2022 22:57:52,17,54,,,,,
432,05/06/2022 23:02:52,17,46,,,,,
433,05/06/2022 23:07:52,17,41,,,,,
434,05/06/2022 23:12:52,17,37,,,,,
435,05/06/2022 23:17:52,17,33,,,,,
436,05/06/2022 23:22:52,17,20,,,,,
437,05/06/2022 23:27:52,17,16,,,,,
438,05/06/2022 23:32:52,17,11,,,,,
439,05/06/2022 23:37:52,17,03,,,,,
440,05/06/2022 23:42:52,16,90,,,,,
441,05/06/2022 23:47:52,16,94,,,,,
442,05/06/2022 23:52:52,16,86,,,,,
443,05/06/2022 23:57:52,16,77,,,,,
444,05/07/2022 00:02:52,16,69,,,,,
445,05/07/2022 00:07:52,16,60,,,,,
446,05/07/2022 00:12:52,16,60,,,,,
447,05/07/2022 00:17:52,16,43,,,,,
448,05/07/2022 00:22:52,16,39,,,,,
449,05/07/2022 00:27:52,16,26,,,,,
450,05/07/2022 00:32:52,16,13,,,,,
451,05/07/2022 00:37:52,16,08,,,,,
452,05/07/2022 00:42:52,15,96,,,,,
453,05/07/2022 00:47:52,15,87,,,,,
454,05/07/2022 00:52:52,15,83,,,,,
455,05/07/2022 00:57:52,15,66,,,,,
456,05/07/2022 01:02:52,15,53,,,,,
457,05/07/2022 01:07:52,15,40,,,,,
458,05/07/2022 01:12:52,15,36,,,,,
459,05/07/2022 01:17:52,15,31,,,,,
460,05/07/2022 01:22:52,15,27,,,,,
461,05/07/2022 01:27:52,15,36,,,,,
462,05/07/2022 01:32:52,15,40,,,,,
463,05/07/2022 01:37:52,15,36,,,,,
464,05/07/2022 01:42:52,15,27,,,,,
465,05/07/2022 01:47:52,15,23,,,,,
466,05/07/2022 01:52:52,15,14,,,,,
467,05/07/2022 01:57:52,15,10,,,,,
468,05/07/2022 02:02:52,14,97,,,,,
469,05/07/2022 02:07:52,14,93,,,,,
470,05/07/2022 02:12:52,14,93,,,,,
471,05/07/2022 02:17:52,14,84,,,,,
472,05/07/2022 02:22:52,14,84,,,,,
473,05/07/2022 02:27:52,14,75,,,,,
474,05/07/2022 02:32:52,14,75,,,,,
475,05/07/2022 02:37:52,14,75,,,,,
476,05/07/2022 02:42:52,14,75,,,,,
477,05/07/2022 02:47:52,14,71,,,,,
478,05/07/2022 02:52:52,14,67,,,,,
479,05/07/2022 02:57:52,14,58,,,,,
480,05/07/2022 03:02:52,14,58,,,,,
481,05/07/2022 03:07:52,14,54,,,,,
482,05/07/2022 03:12:52,14,50,,,,,
483,05/07/2022 03:17:52,14,45,,,,,
484,05/07/2022 03:22:52,14,28,,,,,
485,05/07/2022 03:27:52,14,11,,,,,
486,05/07/2022 03:32:52,14,03,,,,,
487,05/07/2022 03:37:52,13,90,,,,,
488,05/07/2022 03:42:52,13,73,,,,,
489,05/07/2022 03:47:52,13,68,,,,,
490,05/07/2022 03:52:52,13,51,,,,,
491,05/07/2022 03:57:52,13,38,,,,,
492,05/07/2022 04:02:52,13,21,,,,,
493,05/07/2022 04:07:52,13,25,,,,,
494,05/07/2022 04:12:52,13,21,,,,,
495,05/07/2022 04:17:52,13,25,,,,,
496,05/07/2022 04:22:52,13,21,,,,,
497,05/07/2022 04:27:52,13,21,,,,,
498,05/07/2022 04:32:52,13,17,,,,,
499,05/07/2022 04:37:52,13,08,,,,,
500,05/07/2022 04:42:52,13,08,,,,,
501,05/07/2022 04:47:52,13,12,,,,,
502,05/07/2022 04:52:52,13,08,,,,,
503,05/07/2022 04:57:52,13,00,,,,,
504,05/07/2022 05:02:52,12,95,,,,,
505,05/07/2022 05:07:52,12,95,,,,,
506,05/07/2022 05:12:52,12,95,,,,,
507,05/07/2022 05:17:52,13,04,,,,,
508,05/07/2022 05:22:52,13,00,,,,,
509,05/07/2022 05:27:52,13,08,,,,,
510,05/07/2022 05:32:52,13,08,,,,,
511,05/07/2022 05:37:52,13,12,,,,,
512,05/07/2022 05:42:52,13,08,,,,,
513,05/07/2022 05:47:52,12,95,,,,,
514,05/07/2022 05:52:52,12,95,,,,,
515,05/07/2022 05:57:52,12,87,,,,,
516,05/07/2022 06:02:52,12,74,,,,,
517,05/07/2022 06:07:52,12,70,,,,,
518,05/07/2022 06:12:52,12,65,,,,,
519,05/07/2022 06:17:52,12,61,,,,,
520,05/07/2022 06:22:52,12,61,,,,,
521,05/07/2022 06:27:52,12,65,,,,,
522,05/07/2022 06:32:52,12,70,,,,,
523,05/07/2022 06:37:52,12,70,,,,,
524,05/07/2022 06:42:52,12,74,,,,,
525,05/07/2022 06:47:52,12,65,,,,,
526,05/07/2022 06:52:52,12,74,,,,,
527,05/07/2022 06:57:52,12,82,,,,,
528,05/07/2022 07:02:52,12,91,,,,,
529,05/07/2022 07:07:52,13,04,,,,,
530,05/07/2022 07:12:52,13,34,,,,,
531,05/07/2022 07:17:52,13,55,,,,,
532,05/07/2022 07:22:52,13,81,,,,,
533,05/07/2022 07:27:52,14,07,,,,,
534,05/07/2022 07:32:52,14,45,,,,,
535,05/07/2022 07:37:52,14,71,,,,,
536,05/07/2022 07:42:52,15,27,,,,,
537,05/07/2022 07:47:52,15,74,,,,,
538,05/07/2022 07:52:52,16,08,,,,,
539,05/07/2022 07:57:52,16,43,,,,,
540,05/07/2022 08:02:52,16,77,,,,,
541,05/07/2022 08:07:52,17,07,,,,,
542,05/07/2022 08:12:52,17,29,,,,,
543,05/07/2022 08:17:52,17,54,,,,,
544,05/07/2022 08:22:52,17,76,,,,,
545,05/07/2022 08:27:52,17,93,,,,,
546,05/07/2022 08:32:52,18,10,,,,,
547,05/07/2022 08:37:52,18,36,,,,,
548,05/07/2022 08:42:52,18,62,,,,,
549,05/07/2022 08:47:52,18,70,,,,,
550,05/07/2022 08:52:52,18,96,,,,,
551,05/07/2022 08:57:52,19,13,,,,,
552,05/07/2022 09:02:52,19,22,,,,,
553,05/07/2022 09:07:52,19,43,,,,,
554,05/07/2022 09:12:52,19,56,,,,,
555,05/07/2022 09:17:52,19,69,,,,,
556,05/07/2022 09:22:52,19,73,,,,,
557,05/07/2022 09:27:52,19,86,,,,,
558,05/07/2022 09:32:52,19,99,,,,,
559,05/07/2022 09:37:52,20,12,,,,,
560,05/07/2022 09:42:52,20,29,,,,,
561,05/07/2022 09:47:52,20,37,,,,,
562,05/07/2022 09:52:52,20,55,,,,,
563,05/07/2022 09:57:52,20,68,,,,,
564,05/07/2022 10:02:52,20,80,,,,,
565,05/07/2022 10:07:52,20,89,,,,,
566,05/07/2022 10:12:52,20,98,,,,,
567,05/07/2022 10:17:52,20,98,,,,,
568,05/07/2022 10:22:52,20,85,,,,,
569,05/07/2022 10:27:52,20,76,,,,,
570,05/07/2022 10:32:52,20,80,,,,,
571,05/07/2022 10:37:52,20,85,,,,,
572,05/07/2022 10:42:52,20,85,,,,,
573,05/07/2022 10:47:52,20,68,,,,,
574,05/07/2022 10:52:52,20,76,,,,,
575,05/07/2022 10:57:52,20,85,,,,,
576,05/07/2022 11:02:52,20,98,,,,,
577,05/07/2022 11:07:52,21,10,,,,,
