#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,04/14/2022 07:47:07,19.73,,,,
2,04/14/2022 07:52:07,15.36,,,,
3,04/14/2022 07:57:07,13.38,,,,
4,04/14/2022 08:02:07,12.44,,,,
5,04/14/2022 08:07:07,11.97,,,,
6,04/14/2022 08:12:07,11.71,,,,
7,04/14/2022 08:17:07,11.54,,,,
8,04/14/2022 08:22:07,11.37,,,,
9,04/14/2022 08:27:07,11.24,,,,
10,04/14/2022 08:32:07,11.19,,,,
11,04/14/2022 08:37:07,11.15,,,,
12,04/14/2022 08:42:07,11.11,,,,
13,04/14/2022 08:47:07,11.19,,,,
14,04/14/2022 08:52:07,11.07,,,,
15,04/14/2022 08:57:07,11.07,,,,
16,04/14/2022 09:02:07,11.07,,,,
17,04/14/2022 09:07:07,11.15,,,,
18,04/14/2022 09:12:07,11.19,,,,
19,04/14/2022 09:17:07,11.24,,,,
20,04/14/2022 09:22:07,11.37,,,,
21,04/14/2022 09:27:07,11.45,,,,
22,04/14/2022 09:32:07,11.67,,,,
23,04/14/2022 09:37:07,11.75,,,,
24,04/14/2022 09:42:07,11.88,,,,
25,04/14/2022 09:47:07,11.97,,,,
26,04/14/2022 09:52:07,12.01,,,,
27,04/14/2022 09:57:07,12.05,,,,
28,04/14/2022 10:02:07,12.14,,,,
29,04/14/2022 10:07:07,12.14,,,,
30,04/14/2022 10:12:07,12.18,,,,
31,04/14/2022 10:17:07,12.22,,,,
32,04/14/2022 10:22:07,12.35,,,,
33,04/14/2022 10:27:07,12.44,,,,
34,04/14/2022 10:32:07,12.61,,,,
35,04/14/2022 10:37:07,12.82,,,,
36,04/14/2022 10:42:07,12.95,,,,
37,04/14/2022 10:47:07,13.04,,,,
38,04/14/2022 10:52:07,13.08,,,,
39,04/14/2022 10:57:07,13.12,,,,
40,04/14/2022 11:02:07,13.17,,,,
41,04/14/2022 11:07:07,13.25,,,,
42,04/14/2022 11:12:07,13.34,,,,
43,04/14/2022 11:17:07,13.43,,,,
44,04/14/2022 11:22:07,13.51,,,,
45,04/14/2022 11:27:07,13.51,,,,
46,04/14/2022 11:32:07,13.51,,,,
47,04/14/2022 11:37:07,13.51,,,,
48,04/14/2022 11:42:07,13.60,,,,
49,04/14/2022 11:47:07,13.64,,,,
50,04/14/2022 11:52:07,13.55,,,,
51,04/14/2022 11:57:07,13.73,,,,
52,04/14/2022 12:02:07,13.68,,,,
53,04/14/2022 12:07:07,13.55,,,,
54,04/14/2022 12:12:07,13.47,,,,
55,04/14/2022 12:17:07,13.51,,,,
56,04/14/2022 12:22:07,13.60,,,,
57,04/14/2022 12:27:07,13.64,,,,
58,04/14/2022 12:32:07,13.68,,,,
59,04/14/2022 12:37:07,13.73,,,,
60,04/14/2022 12:42:07,13.77,,,,
61,04/14/2022 12:47:07,13.98,,,,
62,04/14/2022 12:52:07,14.37,,,,
63,04/14/2022 12:57:07,14.37,,,,
64,04/14/2022 13:02:07,14.41,,,,
65,04/14/2022 13:07:07,14.50,,,,
66,04/14/2022 13:12:07,14.67,,,,
67,04/14/2022 13:17:07,14.63,,,,
68,04/14/2022 13:22:07,14.45,,,,
69,04/14/2022 13:27:07,14.63,,,,
70,04/14/2022 13:32:07,14.93,,,,
71,04/14/2022 13:37:07,15.10,,,,
72,04/14/2022 13:42:07,15.40,,,,
73,04/14/2022 13:47:07,15.36,,,,
74,04/14/2022 13:52:07,15.40,,,,
75,04/14/2022 13:57:07,15.40,,,,
76,04/14/2022 14:02:07,15.23,,,,
77,04/14/2022 14:07:07,15.14,,,,
78,04/14/2022 14:12:07,15.01,,,,
79,04/14/2022 14:17:07,15.14,,,,
80,04/14/2022 14:22:07,15.14,,,,
81,04/14/2022 14:27:07,15.18,,,,
82,04/14/2022 14:32:07,15.31,,,,
83,04/14/2022 14:37:07,15.27,,,,
84,04/14/2022 14:42:07,15.23,,,,
85,04/14/2022 14:47:07,15.36,,,,
86,04/14/2022 14:52:07,15.36,,,,
87,04/14/2022 14:57:07,15.44,,,,
88,04/14/2022 15:02:07,15.44,,,,
89,04/14/2022 15:07:07,15.48,,,,
90,04/14/2022 15:12:07,15.57,,,,
91,04/14/2022 15:17:07,15.53,,,,
92,04/14/2022 15:22:07,15.57,,,,
93,04/14/2022 15:27:07,15.61,,,,
94,04/14/2022 15:32:07,15.53,,,,
95,04/14/2022 15:37:07,15.40,,,,
96,04/14/2022 15:42:07,15.27,,,,
97,04/14/2022 15:47:07,15.10,,,,
98,04/14/2022 15:52:07,15.01,,,,
99,04/14/2022 15:57:07,14.88,,,,
100,04/14/2022 16:02:07,14.88,,,,
101,04/14/2022 16:07:07,14.84,,,,
102,04/14/2022 16:12:07,14.67,,,,
103,04/14/2022 16:17:07,14.71,,,,
104,04/14/2022 16:22:07,14.67,,,,
105,04/14/2022 16:27:07,14.71,,,,
106,04/14/2022 16:32:07,14.75,,,,
107,04/14/2022 16:37:07,14.84,,,,
108,04/14/2022 16:42:07,14.93,,,,
109,04/14/2022 16:47:07,14.88,,,,
110,04/14/2022 16:52:07,14.88,,,,
111,04/14/2022 16:57:07,14.88,,,,
112,04/14/2022 17:02:07,14.75,,,,
113,04/14/2022 17:07:07,14.71,,,,
114,04/14/2022 17:12:07,14.58,,,,
115,04/14/2022 17:17:07,14.58,,,,
116,04/14/2022 17:22:07,14.50,,,,
117,04/14/2022 17:27:07,14.58,,,,
118,04/14/2022 17:32:07,14.54,,,,
119,04/14/2022 17:37:07,14.63,,,,
120,04/14/2022 17:42:07,14.71,,,,
121,04/14/2022 17:47:07,14.63,,,,
122,04/14/2022 17:52:07,14.54,,,,
123,04/14/2022 17:57:07,14.58,,,,
124,04/14/2022 18:02:07,14.50,,,,
