#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,06/09/2022 08:56:07,28.31,,,,
2,06/09/2022 09:01:07,29.00,,,,
3,06/09/2022 09:06:07,30.24,,,,
4,06/09/2022 09:11:07,30.07,,,,
5,06/09/2022 09:16:07,30.71,,,,
6,06/09/2022 09:21:07,30.76,,,,
7,06/09/2022 09:26:07,31.06,,,,
8,06/09/2022 09:31:07,30.89,,,,
9,06/09/2022 09:36:07,31.23,,,,
10,06/09/2022 09:41:07,31.27,,,,
11,06/09/2022 09:46:07,31.10,,,,
12,06/09/2022 09:51:07,31.27,,,,
13,06/09/2022 09:56:07,32.60,,,,
14,06/09/2022 10:01:07,32.60,,,,
15,06/09/2022 10:06:07,32.43,,,,
16,06/09/2022 10:11:07,32.90,,,,
17,06/09/2022 10:16:07,33.55,,,,
18,06/09/2022 10:21:07,33.80,,,,
19,06/09/2022 10:26:07,34.19,,,,
20,06/09/2022 10:31:07,34.02,,,,
21,06/09/2022 10:36:07,34.19,,,,
22,06/09/2022 10:41:07,34.02,,,,
23,06/09/2022 10:46:07,34.27,,,,
24,06/09/2022 10:51:07,34.02,,,,
25,06/09/2022 10:56:07,33.72,,,,
26,06/09/2022 11:01:07,33.93,,,,
27,06/09/2022 11:06:07,34.40,,,,
28,06/09/2022 11:11:07,34.62,,,,
29,06/09/2022 11:16:07,35.18,,,,
30,06/09/2022 11:21:07,35.65,,,,
31,06/09/2022 11:26:07,35.56,,,,
32,06/09/2022 11:31:07,35.78,,,,
33,06/09/2022 11:36:07,36.08,,,,
34,06/09/2022 11:41:07,36.59,,,,
35,06/09/2022 11:46:07,36.38,,,,
36,06/09/2022 11:51:07,36.51,,,,
37,06/09/2022 11:56:07,36.72,,,,
38,06/09/2022 12:01:07,37.49,,,,
39,06/09/2022 12:06:07,37.96,,,,
40,06/09/2022 12:11:07,37.92,,,,
41,06/09/2022 12:16:07,38.09,,,,
42,06/09/2022 12:21:07,38.39,,,,
43,06/09/2022 12:26:07,37.84,,,,
44,06/09/2022 12:31:07,37.96,,,,
45,06/09/2022 12:36:07,38.18,,,,
46,06/09/2022 12:41:07,38.35,,,,
47,06/09/2022 12:46:07,38.82,,,,
48,06/09/2022 12:51:07,39.08,,,,
49,06/09/2022 12:56:07,38.95,,,,
50,06/09/2022 13:01:07,38.99,,,,
51,06/09/2022 13:06:07,38.95,,,,
52,06/09/2022 13:11:07,39.42,,,,
53,06/09/2022 13:16:07,39.68,,,,
54,06/09/2022 13:21:07,40.07,,,,
55,06/09/2022 13:26:07,40.07,,,,
56,06/09/2022 13:31:07,40.67,,,,
57,06/09/2022 13:36:07,40.80,,,,
58,06/09/2022 13:41:07,40.71,,,,
59,06/09/2022 13:46:07,40.97,,,,
60,06/09/2022 13:51:07,40.50,,,,
61,06/09/2022 13:56:07,40.75,,,,
62,06/09/2022 14:01:07,41.40,,,,
63,06/09/2022 14:06:07,42.38,,,,
64,06/09/2022 14:11:07,42.55,,,,
65,06/09/2022 14:16:07,42.47,,,,
66,06/09/2022 14:21:07,42.25,,,,
67,06/09/2022 14:26:07,42.34,,,,
68,06/09/2022 14:31:07,42.47,,,,
69,06/09/2022 14:36:07,42.30,,,,
70,06/09/2022 14:41:07,42.81,,,,
71,06/09/2022 14:46:07,42.73,,,,
72,06/09/2022 14:51:07,43.33,,,,
73,06/09/2022 14:56:07,43.33,,,,
74,06/09/2022 15:01:07,43.88,,,,
