#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,06/06/2023 12:03:44,24.71,,,,,
2,06/06/2023 12:08:44,25.52,,,,,
3,06/06/2023 12:13:44,27.41,,,,,
4,06/06/2023 12:18:44,27.67,,,,,
5,06/06/2023 12:23:44,27.88,,,,,
6,06/06/2023 12:28:44,27.28,,,,,
7,06/06/2023 12:33:44,27.67,,,,,
8,06/06/2023 12:38:44,26.94,,,,,
9,06/06/2023 12:43:44,27.75,,,,,
10,06/06/2023 12:48:44,27.50,,,,,
11,06/06/2023 12:53:44,28.01,,,,,
12,06/06/2023 12:58:44,27.88,,,,,
13,06/06/2023 13:03:44,27.97,,,,,
14,06/06/2023 13:08:44,28.14,,,,,
15,06/06/2023 13:13:44,27.71,,,,,
16,06/06/2023 13:18:44,29.00,,,,,
17,06/06/2023 13:23:44,29.00,,,,,
18,06/06/2023 13:28:44,28.65,,,,,
19,06/06/2023 13:33:44,28.95,,,,,
20,06/06/2023 13:38:44,29.34,,,,,
21,06/06/2023 13:43:44,28.83,,,,,
22,06/06/2023 13:48:44,28.91,,,,,
23,06/06/2023 13:53:44,30.07,,,,,
24,06/06/2023 13:58:44,30.28,,,,,
25,06/06/2023 14:03:44,29.73,,,,,
26,06/06/2023 14:08:44,30.20,,,,,
27,06/06/2023 14:13:44,30.16,,,,,
28,06/06/2023 14:18:44,30.80,,,,,
29,06/06/2023 14:23:44,29.81,,,,,
30,06/06/2023 14:28:44,30.07,,,,,
31,06/06/2023 14:33:44,30.03,,,,,
32,06/06/2023 14:38:44,30.71,,,,,
33,06/06/2023 14:43:44,29.34,,,,,
34,06/06/2023 14:48:44,28.87,,,,,
35,06/06/2023 14:53:44,29.64,,,,,
36,06/06/2023 14:58:44,29.60,,,,,
37,06/06/2023 15:03:44,28.74,,,,,
38,06/06/2023 15:08:44,27.84,,,,,
39,06/06/2023 15:13:44,28.14,,,,,
40,06/06/2023 15:18:44,28.10,,,,,
41,06/06/2023 15:23:44,27.75,,,,,
42,06/06/2023 15:28:44,28.01,,,,,
43,06/06/2023 15:33:44,28.10,,,,,
44,06/06/2023 15:38:44,27.71,,,,,
45,06/06/2023 15:43:44,27.32,,,,,
46,06/06/2023 15:48:44,26.85,,,,,
47,06/06/2023 15:53:44,27.15,,,,,
48,06/06/2023 15:58:44,26.60,,,,,
49,06/06/2023 16:03:44,26.94,,,,,
50,06/06/2023 16:08:44,28.05,,,,,
51,06/06/2023 16:13:44,27.84,,,,,
52,06/06/2023 16:18:44,27.50,,,,,
53,06/06/2023 16:23:44,25.91,,,,,
54,06/06/2023 16:28:44,25.05,,,,,
55,06/06/2023 16:33:44,24.58,,,,,
56,06/06/2023 16:38:44,24.36,,,,,
57,06/06/2023 16:43:44,24.32,,,,,
58,06/06/2023 16:48:44,24.41,,,,,
59,06/06/2023 16:53:44,24.28,,,,,
60,06/06/2023 16:58:44,24.32,,,,,
61,06/06/2023 17:03:44,24.45,,,,,
62,06/06/2023 17:08:44,24.32,,,,,
63,06/06/2023 17:13:44,24.15,,,,,
64,06/06/2023 17:18:44,23.98,,,,,
65,06/06/2023 17:23:44,23.64,,,,,
66,06/06/2023 17:28:44,23.12,,,,,
67,06/06/2023 17:33:44,22.95,,,,,
68,06/06/2023 17:38:44,22.95,,,,,
69,06/06/2023 17:43:44,23.29,,,,,
70,06/06/2023 17:48:44,23.68,,,,,
71,06/06/2023 17:53:44,23.25,,,,,
72,06/06/2023 17:58:44,23.08,,,,,
73,06/06/2023 18:03:44,22.69,,,,,
74,06/06/2023 18:08:44,22.61,,,,,
75,06/06/2023 18:13:44,22.48,,,,,
76,06/06/2023 18:18:44,22.26,,,,,
77,06/06/2023 18:23:44,22.26,,,,,
78,06/06/2023 18:28:44,22.13,,,,,
79,06/06/2023 18:33:44,21.88,,,,,
80,06/06/2023 18:38:44,21.75,,,,,
81,06/06/2023 18:43:44,21.62,,,,,
82,06/06/2023 18:48:44,21.36,,,,,
83,06/06/2023 18:53:44,21.23,,,,,
84,06/06/2023 18:58:44,21.02,,,,,
