#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,06/21/2022 08:03:54,28.01,,,,,
2,06/21/2022 08:08:54,27.88,,,,,
3,06/21/2022 08:13:54,27.84,,,,,
4,06/21/2022 08:18:54,27.84,,,,,
5,06/21/2022 08:23:54,27.93,,,,,
6,06/21/2022 08:28:54,28.05,,,,,
7,06/21/2022 08:33:54,28.23,,,,,
8,06/21/2022 08:38:54,28.40,,,,,
9,06/21/2022 08:43:54,28.48,,,,,
10,06/21/2022 08:48:54,28.70,,,,,
11,06/21/2022 08:53:54,28.87,,,,,
12,06/21/2022 08:58:54,29.08,,,,,
13,06/21/2022 09:03:54,29.26,,,,,
14,06/21/2022 09:08:54,29.47,,,,,
15,06/21/2022 09:13:54,29.73,,,,,
16,06/21/2022 09:18:54,29.94,,,,,
17,06/21/2022 09:23:54,30.16,,,,,
18,06/21/2022 09:28:54,30.41,,,,,
19,06/21/2022 09:33:54,30.59,,,,,
20,06/21/2022 09:38:54,30.76,,,,,
21,06/21/2022 09:43:54,31.06,,,,,
22,06/21/2022 09:48:54,31.19,,,,,
23,06/21/2022 09:53:54,31.40,,,,,
24,06/21/2022 09:58:54,31.61,,,,,
25,06/21/2022 10:03:54,31.83,,,,,
26,06/21/2022 10:08:54,32.22,,,,,
27,06/21/2022 10:13:54,32.47,,,,,
28,06/21/2022 10:18:54,32.69,,,,,
29,06/21/2022 10:23:54,32.90,,,,,
30,06/21/2022 10:28:54,33.20,,,,,
31,06/21/2022 10:33:54,33.37,,,,,
32,06/21/2022 10:38:54,33.37,,,,,
33,06/21/2022 10:43:54,33.59,,,,,
34,06/21/2022 10:48:54,33.67,,,,,
35,06/21/2022 10:53:54,33.80,,,,,
36,06/21/2022 10:58:54,33.89,,,,,
37,06/21/2022 11:03:54,34.06,,,,,
38,06/21/2022 11:08:54,34.36,,,,,
39,06/21/2022 11:13:54,34.70,,,,,
40,06/21/2022 11:18:54,34.75,,,,,
41,06/21/2022 11:23:54,34.88,,,,,
42,06/21/2022 11:28:54,34.96,,,,,
43,06/21/2022 11:33:54,35.05,,,,,
44,06/21/2022 11:38:54,35.26,,,,,
45,06/21/2022 11:43:54,35.60,,,,,
46,06/21/2022 11:48:54,35.78,,,,,
47,06/21/2022 11:53:54,35.95,,,,,
48,06/21/2022 11:58:54,36.12,,,,,
49,06/21/2022 12:03:54,36.25,,,,,
50,06/21/2022 12:08:54,36.46,,,,,
51,06/21/2022 12:13:54,36.59,,,,,
52,06/21/2022 12:18:54,36.76,,,,,
53,06/21/2022 12:23:54,36.93,,,,,
54,06/21/2022 12:28:54,37.11,,,,,
55,06/21/2022 12:33:54,37.32,,,,,
56,06/21/2022 12:38:54,37.54,,,,,
57,06/21/2022 12:43:54,37.71,,,,,
58,06/21/2022 12:48:54,37.84,,,,,
59,06/21/2022 12:53:54,38.05,,,,,
60,06/21/2022 12:58:54,38.14,,,,,
61,06/21/2022 13:03:54,38.18,,,,,
62,06/21/2022 13:08:54,38.26,,,,,
63,06/21/2022 13:13:54,38.31,,,,,
64,06/21/2022 13:18:54,38.52,,,,,
65,06/21/2022 13:23:54,38.78,,,,,
66,06/21/2022 13:28:54,38.86,,,,,
67,06/21/2022 13:33:54,38.99,,,,,
68,06/21/2022 13:38:54,39.17,,,,,
69,06/21/2022 13:43:54,39.29,,,,,
70,06/21/2022 13:48:54,39.51,,,,,
71,06/21/2022 13:53:54,39.81,,,,,
72,06/21/2022 13:58:54,40.07,,,,,
73,06/21/2022 14:03:54,40.37,,,,,
74,06/21/2022 14:08:54,40.54,,,,,
75,06/21/2022 14:13:54,40.75,,,,,
76,06/21/2022 14:18:54,40.92,,,,,
77,06/21/2022 14:23:54,41.27,,,,,
78,06/21/2022 14:28:54,41.57,,,,,
79,06/21/2022 14:33:54,41.74,,,,,
80,06/21/2022 14:38:54,41.91,,,,,
81,06/21/2022 14:43:54,42.13,,,,,
82,06/21/2022 14:48:54,42.34,,,,,
83,06/21/2022 14:53:54,42.77,,,,,
84,06/21/2022 14:58:54,43.11,,,,,
85,06/21/2022 15:03:54,43.20,,,,,
86,06/21/2022 15:08:54,43.54,,,,,
87,06/21/2022 15:13:54,43.88,,,,,
88,06/21/2022 15:18:54,44.10,,,,,
89,06/21/2022 15:23:54,44.44,,,,,
90,06/21/2022 15:28:54,44.57,,,,,
91,06/21/2022 15:33:54,44.79,,,,,
92,06/21/2022 15:38:54,45.13,,,,,
93,06/21/2022 15:43:54,45.21,,,,,
94,06/21/2022 15:48:54,45.51,,,,,
95,06/21/2022 15:53:54,45.39,,,,,
96,06/21/2022 15:58:54,45.69,,,,,
97,06/21/2022 16:03:54,45.94,,,,,
98,06/21/2022 16:08:54,46.07,,,,,
99,06/21/2022 16:13:54,46.12,,,,,
100,06/21/2022 16:18:54,46.20,,,,,
101,06/21/2022 16:23:54,46.07,,,,,
102,06/21/2022 16:28:54,46.46,,,,,
103,06/21/2022 16:33:54,46.63,,,,,
104,06/21/2022 16:38:54,46.72,,,,,
105,06/21/2022 16:43:54,46.84,,,,,
106,06/21/2022 16:48:54,46.89,,,,,
107,06/21/2022 16:53:54,47.02,,,,,
108,06/21/2022 16:58:54,47.14,,,,,
109,06/21/2022 17:03:54,47.19,,,,,
110,06/21/2022 17:08:54,47.23,,,,,
111,06/21/2022 17:13:54,47.32,,,,,
112,06/21/2022 17:18:54,47.27,,,,,
113,06/21/2022 17:23:54,47.32,,,,,
114,06/21/2022 17:28:54,47.27,,,,,
115,06/21/2022 17:33:54,47.23,,,,,
116,06/21/2022 17:38:54,47.32,,,,,
117,06/21/2022 17:43:54,47.32,,,,,
118,06/21/2022 17:48:54,47.57,,,,,
119,06/21/2022 17:53:54,47.57,,,,,
120,06/21/2022 17:58:54,47.83,,,,,
121,06/21/2022 18:03:54,47.79,,,,,
122,06/21/2022 18:08:54,47.62,,,,,
123,06/21/2022 18:13:54,47.53,,,,,
124,06/21/2022 18:18:54,47.36,,,,,
125,06/21/2022 18:23:54,47.36,,,,,
126,06/21/2022 18:28:54,47.19,,,,,
127,06/21/2022 18:33:54,47.06,,,,,
128,06/21/2022 18:38:54,46.84,,,,,
129,06/21/2022 18:43:54,46.54,,,,,
130,06/21/2022 18:48:54,46.24,,,,,
131,06/21/2022 18:53:54,45.99,,,,,
132,06/21/2022 18:58:54,45.69,,,,,
133,06/21/2022 19:03:54,45.30,,,,,
134,06/21/2022 19:08:54,44.96,,,,,
135,06/21/2022 19:13:54,44.57,,,,,
136,06/21/2022 19:18:54,44.23,,,,,
137,06/21/2022 19:23:54,43.80,,,,,
138,06/21/2022 19:28:54,43.16,,,,,
139,06/21/2022 19:33:54,42.34,,,,,
140,06/21/2022 19:38:54,41.40,,,,,
141,06/21/2022 19:43:54,40.50,,,,,
142,06/21/2022 19:48:54,39.64,,,,,
143,06/21/2022 19:53:54,38.74,,,,,
144,06/21/2022 19:58:54,37.92,,,,,
145,06/21/2022 20:03:54,37.23,,,,,
146,06/21/2022 20:08:54,36.51,,,,,
147,06/21/2022 20:13:54,35.82,,,,,
148,06/21/2022 20:18:54,35.18,,,,,
149,06/21/2022 20:23:54,34.62,,,,,
150,06/21/2022 20:28:54,34.06,,,,,
151,06/21/2022 20:33:54,33.46,,,,,
152,06/21/2022 20:38:54,32.94,,,,,
153,06/21/2022 20:43:54,32.39,,,,,
154,06/21/2022 20:48:54,31.83,,,,,
155,06/21/2022 20:53:54,31.36,,,,,
156,06/21/2022 20:58:54,30.93,,,,,
157,06/21/2022 21:03:54,30.41,,,,,
158,06/21/2022 21:08:54,30.03,,,,,
159,06/21/2022 21:13:54,29.60,,,,,
160,06/21/2022 21:18:54,29.26,,,,,
161,06/21/2022 21:23:54,28.91,,,,,
162,06/21/2022 21:28:54,28.61,,,,,
163,06/21/2022 21:33:54,28.40,,,,,
164,06/21/2022 21:38:54,28.05,,,,,
165,06/21/2022 21:43:54,27.80,,,,,
166,06/21/2022 21:48:54,27.50,,,,,
167,06/21/2022 21:53:54,27.28,,,,,
168,06/21/2022 21:58:54,27.02,,,,,
169,06/21/2022 22:03:54,26.77,,,,,
170,06/21/2022 22:08:54,26.55,,,,,
171,06/21/2022 22:13:54,26.30,,,,,
172,06/21/2022 22:18:54,26.12,,,,,
173,06/21/2022 22:23:54,26.04,,,,,
174,06/21/2022 22:28:54,25.87,,,,,
175,06/21/2022 22:33:54,25.61,,,,,
176,06/21/2022 22:38:54,25.39,,,,,
177,06/21/2022 22:43:54,25.14,,,,,
178,06/21/2022 22:48:54,24.84,,,,,
179,06/21/2022 22:53:54,24.62,,,,,
180,06/21/2022 22:58:54,24.36,,,,,
181,06/21/2022 23:03:54,24.11,,,,,
182,06/21/2022 23:08:54,23.89,,,,,
183,06/21/2022 23:13:54,23.64,,,,,
184,06/21/2022 23:18:54,23.42,,,,,
185,06/21/2022 23:23:54,23.29,,,,,
186,06/21/2022 23:28:54,23.16,,,,,
187,06/21/2022 23:33:54,23.08,,,,,
188,06/21/2022 23:38:54,23.08,,,,,
189,06/21/2022 23:43:54,22.99,,,,,
190,06/21/2022 23:48:54,22.86,,,,,
191,06/21/2022 23:53:54,22.73,,,,,
192,06/21/2022 23:58:54,22.61,,,,,
193,06/22/2022 00:03:54,22.48,,,,,
194,06/22/2022 00:08:54,22.39,,,,,
195,06/22/2022 00:13:54,22.31,,,,,
196,06/22/2022 00:18:54,22.26,,,,,
197,06/22/2022 00:23:54,22.22,,,,,
198,06/22/2022 00:28:54,22.18,,,,,
199,06/22/2022 00:33:54,22.13,,,,,
200,06/22/2022 00:38:54,22.09,,,,,
201,06/22/2022 00:43:54,22.13,,,,,
202,06/22/2022 00:48:54,22.13,,,,,
203,06/22/2022 00:53:54,22.18,,,,,
204,06/22/2022 00:58:54,22.13,,,,,
205,06/22/2022 01:03:54,22.05,,,,,
206,06/22/2022 01:08:54,22.01,,,,,
207,06/22/2022 01:13:54,21.96,,,,,
208,06/22/2022 01:18:54,22.01,,,,,
209,06/22/2022 01:23:54,22.09,,,,,
210,06/22/2022 01:28:54,22.18,,,,,
211,06/22/2022 01:33:54,22.22,,,,,
212,06/22/2022 01:38:54,22.26,,,,,
213,06/22/2022 01:43:54,22.31,,,,,
214,06/22/2022 01:48:54,22.31,,,,,
215,06/22/2022 01:53:54,22.26,,,,,
216,06/22/2022 01:58:54,22.18,,,,,
217,06/22/2022 02:03:54,22.26,,,,,
218,06/22/2022 02:08:54,22.13,,,,,
219,06/22/2022 02:13:54,22.09,,,,,
220,06/22/2022 02:18:54,21.96,,,,,
221,06/22/2022 02:23:54,21.92,,,,,
222,06/22/2022 02:28:54,21.92,,,,,
223,06/22/2022 02:33:54,22.05,,,,,
224,06/22/2022 02:38:54,22.18,,,,,
225,06/22/2022 02:43:54,22.26,,,,,
226,06/22/2022 02:48:54,22.35,,,,,
227,06/22/2022 02:53:54,22.39,,,,,
228,06/22/2022 02:58:54,22.39,,,,,
229,06/22/2022 03:03:54,22.35,,,,,
230,06/22/2022 03:08:54,22.31,,,,,
231,06/22/2022 03:13:54,22.31,,,,,
232,06/22/2022 03:18:54,22.26,,,,,
233,06/22/2022 03:23:54,22.31,,,,,
234,06/22/2022 03:28:54,22.31,,,,,
235,06/22/2022 03:33:54,22.35,,,,,
236,06/22/2022 03:38:54,22.26,,,,,
237,06/22/2022 03:43:54,22.18,,,,,
238,06/22/2022 03:48:54,22.01,,,,,
239,06/22/2022 03:53:54,21.88,,,,,
240,06/22/2022 03:58:54,21.79,,,,,
241,06/22/2022 04:03:54,21.70,,,,,
242,06/22/2022 04:08:54,21.58,,,,,
243,06/22/2022 04:13:54,21.45,,,,,
244,06/22/2022 04:18:54,21.28,,,,,
245,06/22/2022 04:23:54,21.10,,,,,
246,06/22/2022 04:28:54,20.89,,,,,
247,06/22/2022 04:33:54,20.72,,,,,
248,06/22/2022 04:38:54,20.55,,,,,
249,06/22/2022 04:43:54,20.37,,,,,
250,06/22/2022 04:48:54,20.25,,,,,
251,06/22/2022 04:53:54,19.99,,,,,
252,06/22/2022 04:58:54,19.82,,,,,
253,06/22/2022 05:03:54,19.60,,,,,
254,06/22/2022 05:08:54,19.43,,,,,
255,06/22/2022 05:13:54,19.26,,,,,
256,06/22/2022 05:18:54,19.13,,,,,
257,06/22/2022 05:23:54,18.92,,,,,
258,06/22/2022 05:28:54,18.87,,,,,
259,06/22/2022 05:33:54,18.74,,,,,
260,06/22/2022 05:38:54,18.66,,,,,
261,06/22/2022 05:43:54,18.66,,,,,
262,06/22/2022 05:48:54,18.74,,,,,
263,06/22/2022 05:53:54,18.92,,,,,
264,06/22/2022 05:58:54,19.09,,,,,
265,06/22/2022 06:03:54,19.26,,,,,
266,06/22/2022 06:08:54,19.35,,,,,
267,06/22/2022 06:13:54,19.39,,,,,
268,06/22/2022 06:18:54,19.47,,,,,
269,06/22/2022 06:23:54,19.60,,,,,
270,06/22/2022 06:28:54,19.82,,,,,
271,06/22/2022 06:33:54,20.07,,,,,
272,06/22/2022 06:38:54,20.33,,,,,
273,06/22/2022 06:43:54,20.68,,,,,
274,06/22/2022 06:48:54,20.98,,,,,
275,06/22/2022 06:53:54,21.19,,,,,
276,06/22/2022 06:58:54,21.45,,,,,
277,06/22/2022 07:03:54,21.70,,,,,
278,06/22/2022 07:08:54,22.05,,,,,
279,06/22/2022 07:13:54,22.43,,,,,
280,06/22/2022 07:18:54,22.78,,,,,
281,06/22/2022 07:23:54,23.12,,,,,
282,06/22/2022 07:28:54,23.46,,,,,
283,06/22/2022 07:33:54,23.85,,,,,
284,06/22/2022 07:38:54,24.24,,,,,
285,06/22/2022 07:43:54,24.62,,,,,
286,06/22/2022 07:48:54,25.09,,,,,
287,06/22/2022 07:53:54,25.52,,,,,
288,06/22/2022 07:58:54,26.04,,,,,
289,06/22/2022 08:03:54,26.47,,,,,
290,06/22/2022 08:08:54,26.90,,,,,
291,06/22/2022 08:13:54,27.28,,,,,
292,06/22/2022 08:18:54,27.58,,,,,
293,06/22/2022 08:23:54,27.97,,,,,
294,06/22/2022 08:28:54,28.23,,,,,
295,06/22/2022 08:33:54,28.57,,,,,
296,06/22/2022 08:38:54,28.83,,,,,
297,06/22/2022 08:43:54,29.17,,,,,
298,06/22/2022 08:48:54,29.51,,,,,
