#,Date-Time (PST),Ch: 1 - Temperature   (°C),Host Connected,End of File
1,06/10/2021 13:23:34,28.70,,
2,06/10/2021 13:28:34,28.14,,
3,06/10/2021 13:33:34,26.98,,
4,06/10/2021 13:38:34,26.85,,
5,06/10/2021 13:43:34,26.94,,
6,06/10/2021 13:48:34,27.20,,
7,06/10/2021 13:53:34,26.72,,
8,06/10/2021 13:58:34,27.28,,
9,06/10/2021 14:03:34,27.20,,
10,06/10/2021 14:08:34,26.85,,
11,06/10/2021 14:13:34,26.94,,
12,06/10/2021 14:18:34,26.94,,
13,06/10/2021 14:23:34,26.81,,
14,06/10/2021 14:28:34,26.85,,
15,06/10/2021 14:33:34,27.28,,
16,06/10/2021 14:38:34,27.20,,
17,06/10/2021 14:43:34,27.54,,
18,06/10/2021 14:48:34,27.24,,
19,06/10/2021 14:53:34,27.63,,
20,06/10/2021 14:58:34,27.71,,
21,06/10/2021 15:03:34,28.10,,
22,06/10/2021 15:08:34,28.23,,
23,06/10/2021 15:13:34,28.48,,
24,06/10/2021 15:18:34,28.23,,
25,06/10/2021 15:23:34,28.27,,
26,06/10/2021 15:28:34,28.31,,
27,06/10/2021 15:33:34,28.35,,
28,06/10/2021 15:38:34,27.88,,
29,06/10/2021 15:43:34,28.14,,
30,06/10/2021 15:48:34,27.88,,
31,06/10/2021 15:53:34,28.01,,
32,06/10/2021 15:58:34,27.75,,
33,06/10/2021 16:03:34,27.75,,
34,06/10/2021 16:08:34,27.80,,
35,06/10/2021 16:13:34,27.54,,
36,06/10/2021 16:18:34,27.54,,
37,06/10/2021 16:23:34,27.20,,
38,06/10/2021 16:28:34,27.32,,
39,06/10/2021 16:33:34,27.50,,
40,06/10/2021 16:38:34,27.41,,
41,06/10/2021 16:43:34,27.32,,
42,06/10/2021 16:48:34,27.02,,
43,06/10/2021 16:53:34,27.24,,
44,06/10/2021 16:58:34,26.94,,
45,06/10/2021 17:03:34,26.77,,
46,06/10/2021 17:08:34,26.68,,
47,06/10/2021 17:13:34,26.68,,
