#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,04/28/2022 11:22:31,24.71,,,,
2,04/28/2022 11:27:31,23.42,,,,
3,04/28/2022 11:32:31,23.59,,,,
4,04/28/2022 11:37:31,23.25,,,,
5,04/28/2022 11:42:31,23.68,,,,
6,04/28/2022 11:47:31,24.66,,,,
7,04/28/2022 11:52:31,23.68,,,,
8,04/28/2022 11:57:31,23.29,,,,
9,04/28/2022 12:02:31,23.94,,,,
10,04/28/2022 12:07:31,24.54,,,,
11,04/28/2022 12:12:31,25.27,,,,
12,04/28/2022 12:17:31,24.88,,,,
13,04/28/2022 12:22:31,24.49,,,,
14,04/28/2022 12:27:31,25.35,,,,
15,04/28/2022 12:32:31,24.92,,,,
16,04/28/2022 12:37:31,25.44,,,,
17,04/28/2022 12:42:31,25.91,,,,
18,04/28/2022 12:47:31,26.04,,,,
19,04/28/2022 12:52:31,25.69,,,,
20,04/28/2022 12:57:31,26.51,,,,
21,04/28/2022 13:02:31,26.34,,,,
22,04/28/2022 13:07:31,25.95,,,,
23,04/28/2022 13:12:31,25.09,,,,
24,04/28/2022 13:17:31,24.97,,,,
25,04/28/2022 13:22:31,24.79,,,,
26,04/28/2022 13:27:31,24.88,,,,
27,04/28/2022 13:32:31,26.12,,,,
28,04/28/2022 13:37:31,25.95,,,,
29,04/28/2022 13:42:31,26.12,,,,
30,04/28/2022 13:47:31,26.51,,,,
31,04/28/2022 13:52:31,26.60,,,,
32,04/28/2022 13:57:31,26.30,,,,
33,04/28/2022 14:02:31,26.12,,,,
34,04/28/2022 14:07:31,26.21,,,,
35,04/28/2022 14:12:31,27.20,,,,
36,04/28/2022 14:17:31,27.63,,,,
37,04/28/2022 14:22:31,27.58,,,,
38,04/28/2022 14:27:31,26.94,,,,
39,04/28/2022 14:32:31,26.85,,,,
40,04/28/2022 14:37:31,27.11,,,,
41,04/28/2022 14:42:31,26.72,,,,
42,04/28/2022 14:47:31,27.15,,,,
43,04/28/2022 14:52:31,27.75,,,,
44,04/28/2022 14:57:31,27.20,,,,
45,04/28/2022 15:02:31,27.58,,,,
46,04/28/2022 15:07:31,27.97,,,,
47,04/28/2022 15:12:31,27.71,,,,
48,04/28/2022 15:17:31,26.72,,,,
49,04/28/2022 15:22:31,26.08,,,,
50,04/28/2022 15:27:31,25.74,,,,
51,04/28/2022 15:32:31,25.27,,,,
52,04/28/2022 15:37:31,26.38,,,,
53,04/28/2022 15:42:31,26.98,,,,
54,04/28/2022 15:47:31,27.88,,,,
55,04/28/2022 15:52:31,27.67,,,,
56,04/28/2022 15:57:31,28.18,,,,
57,04/28/2022 16:02:31,28.65,,,,
58,04/28/2022 16:07:31,28.48,,,,
59,04/28/2022 16:12:31,28.40,,,,
60,04/28/2022 16:17:31,28.74,,,,
61,04/28/2022 16:22:31,28.57,,,,
62,04/28/2022 16:27:31,27.97,,,,
63,04/28/2022 16:32:31,28.70,,,,
64,04/28/2022 16:37:31,28.87,,,,
65,04/28/2022 16:42:31,29.38,,,,
66,04/28/2022 16:47:31,29.17,,,,
67,04/28/2022 16:52:31,29.21,,,,
68,04/28/2022 16:57:31,29.30,,,,
69,04/28/2022 17:02:31,28.10,,,,
70,04/28/2022 17:07:31,28.53,,,,
71,04/28/2022 17:12:31,28.61,,,,
72,04/28/2022 17:17:31,28.78,,,,
73,04/28/2022 17:22:31,29.21,,,,
74,04/28/2022 17:27:31,29.08,,,,
75,04/28/2022 17:32:31,29.47,,,,
76,04/28/2022 17:37:31,28.61,,,,
77,04/28/2022 17:42:31,28.27,,,,
78,04/28/2022 17:47:31,26.94,,,,
79,04/28/2022 17:52:31,26.25,,,,
80,04/28/2022 17:57:31,26.08,,,,
81,04/28/2022 18:02:31,26.12,,,,
82,04/28/2022 18:07:31,26.17,,,,
83,04/28/2022 18:12:31,25.65,,,,
84,04/28/2022 18:17:31,24.92,,,,
85,04/28/2022 18:22:31,24.62,,,,
86,04/28/2022 18:27:31,24.28,,,,
87,04/28/2022 18:32:31,23.98,,,,
88,04/28/2022 18:37:31,23.81,,,,
89,04/28/2022 18:42:31,23.85,,,,
90,04/28/2022 18:47:31,23.42,,,,
91,04/28/2022 18:52:31,22.43,,,,
92,04/28/2022 18:57:31,21.70,,,,
93,04/28/2022 19:02:31,20.80,,,,
94,04/28/2022 19:07:31,20.20,,,,
95,04/28/2022 19:12:31,19.90,,,,
96,04/28/2022 19:17:31,19.95,,,,
97,04/28/2022 19:22:31,19.73,,,,
98,04/28/2022 19:27:31,19.35,,,,
99,04/28/2022 19:32:31,19.00,,,,
100,04/28/2022 19:37:31,18.62,,,,
101,04/28/2022 19:42:31,18.32,,,,
102,04/28/2022 19:47:31,17.84,,,,
103,04/28/2022 19:52:31,17.54,,,,
104,04/28/2022 19:57:31,17.16,,,,
105,04/28/2022 20:02:31,16.86,,,,
106,04/28/2022 20:07:31,16.51,,,,
107,04/28/2022 20:12:31,16.30,,,,
108,04/28/2022 20:17:31,16.17,,,,
109,04/28/2022 20:22:31,15.96,,,,
110,04/28/2022 20:27:31,15.70,,,,
111,04/28/2022 20:32:31,15.44,,,,
112,04/28/2022 20:37:31,15.18,,,,
113,04/28/2022 20:42:31,15.01,,,,
114,04/28/2022 20:47:31,14.84,,,,
115,04/28/2022 20:52:31,14.71,,,,
116,04/28/2022 20:57:31,14.50,,,,
117,04/28/2022 21:02:31,14.24,,,,
118,04/28/2022 21:07:31,14.03,,,,
119,04/28/2022 21:12:31,13.94,,,,
120,04/28/2022 21:17:31,13.77,,,,
121,04/28/2022 21:22:31,13.68,,,,
122,04/28/2022 21:27:31,13.55,,,,
123,04/28/2022 21:32:31,13.43,,,,
124,04/28/2022 21:37:31,13.30,,,,
125,04/28/2022 21:42:31,13.12,,,,
126,04/28/2022 21:47:31,12.95,,,,
127,04/28/2022 21:52:31,12.87,,,,
128,04/28/2022 21:57:31,12.70,,,,
129,04/28/2022 22:02:31,12.61,,,,
130,04/28/2022 22:07:31,12.57,,,,
131,04/28/2022 22:12:31,12.52,,,,
132,04/28/2022 22:17:31,12.44,,,,
133,04/28/2022 22:22:31,12.22,,,,
134,04/28/2022 22:27:31,12.18,,,,
135,04/28/2022 22:32:31,12.05,,,,
136,04/28/2022 22:37:31,12.01,,,,
137,04/28/2022 22:42:31,11.79,,,,
138,04/28/2022 22:47:31,11.75,,,,
139,04/28/2022 22:52:31,11.62,,,,
140,04/28/2022 22:57:31,11.58,,,,
141,04/28/2022 23:02:31,11.45,,,,
142,04/28/2022 23:07:31,11.37,,,,
143,04/28/2022 23:12:31,11.32,,,,
144,04/28/2022 23:17:31,11.32,,,,
145,04/28/2022 23:22:31,11.37,,,,
146,04/28/2022 23:27:31,11.28,,,,
147,04/28/2022 23:32:31,11.11,,,,
148,04/28/2022 23:37:31,10.98,,,,
149,04/28/2022 23:42:31,10.98,,,,
150,04/28/2022 23:47:31,10.94,,,,
151,04/28/2022 23:52:31,10.94,,,,
152,04/28/2022 23:57:31,10.94,,,,
153,04/29/2022 00:02:31,10.89,,,,
154,04/29/2022 00:07:31,10.72,,,,
155,04/29/2022 00:12:31,10.64,,,,
156,04/29/2022 00:17:31,10.55,,,,
157,04/29/2022 00:22:31,10.51,,,,
158,04/29/2022 00:27:31,10.38,,,,
159,04/29/2022 00:32:31,10.34,,,,
160,04/29/2022 00:37:31,10.34,,,,
161,04/29/2022 00:42:31,10.25,,,,
162,04/29/2022 00:47:31,10.29,,,,
163,04/29/2022 00:52:31,10.12,,,,
164,04/29/2022 00:57:31,9.61,,,,
165,04/29/2022 01:02:31,9.31,,,,
166,04/29/2022 01:07:31,9.31,,,,
167,04/29/2022 01:12:31,9.05,,,,
168,04/29/2022 01:17:31,9.09,,,,
169,04/29/2022 01:22:31,9.09,,,,
170,04/29/2022 01:27:31,9.05,,,,
171,04/29/2022 01:32:31,8.96,,,,
172,04/29/2022 01:37:31,8.92,,,,
173,04/29/2022 01:42:31,9.35,,,,
174,04/29/2022 01:47:31,9.56,,,,
175,04/29/2022 01:52:31,9.78,,,,
176,04/29/2022 01:57:31,9.78,,,,
177,04/29/2022 02:02:31,9.69,,,,
178,04/29/2022 02:07:31,9.56,,,,
179,04/29/2022 02:12:31,9.48,,,,
180,04/29/2022 02:17:31,9.35,,,,
181,04/29/2022 02:22:31,9.26,,,,
182,04/29/2022 02:27:31,9.14,,,,
183,04/29/2022 02:32:31,9.05,,,,
184,04/29/2022 02:37:31,8.92,,,,
185,04/29/2022 02:42:31,8.75,,,,
186,04/29/2022 02:47:31,8.49,,,,
187,04/29/2022 02:52:31,8.58,,,,
188,04/29/2022 02:57:31,8.49,,,,
189,04/29/2022 03:02:31,8.53,,,,
190,04/29/2022 03:07:31,8.41,,,,
191,04/29/2022 03:12:31,8.36,,,,
192,04/29/2022 03:17:31,8.75,,,,
193,04/29/2022 03:22:31,9.44,,,,
194,04/29/2022 03:27:31,9.86,,,,
195,04/29/2022 03:32:31,10.04,,,,
196,04/29/2022 03:37:31,10.25,,,,
197,04/29/2022 03:42:31,10.34,,,,
198,04/29/2022 03:47:31,10.34,,,,
199,04/29/2022 03:52:31,10.16,,,,
200,04/29/2022 03:57:31,9.99,,,,
201,04/29/2022 04:02:31,9.86,,,,
202,04/29/2022 04:07:31,9.56,,,,
203,04/29/2022 04:12:31,9.31,,,,
204,04/29/2022 04:17:31,9.09,,,,
205,04/29/2022 04:22:31,9.05,,,,
206,04/29/2022 04:27:31,8.96,,,,
207,04/29/2022 04:32:31,8.96,,,,
208,04/29/2022 04:37:31,8.88,,,,
209,04/29/2022 04:42:31,8.75,,,,
210,04/29/2022 04:47:31,8.88,,,,
211,04/29/2022 04:52:31,9.05,,,,
212,04/29/2022 04:57:31,9.05,,,,
213,04/29/2022 05:02:31,9.22,,,,
214,04/29/2022 05:07:31,9.56,,,,
215,04/29/2022 05:12:31,9.99,,,,
216,04/29/2022 05:17:31,10.21,,,,
217,04/29/2022 05:22:31,10.29,,,,
218,04/29/2022 05:27:31,10.46,,,,
219,04/29/2022 05:32:31,10.42,,,,
220,04/29/2022 05:37:31,10.21,,,,
221,04/29/2022 05:42:31,10.25,,,,
222,04/29/2022 05:47:31,10.29,,,,
223,04/29/2022 05:52:31,10.25,,,,
224,04/29/2022 05:57:31,10.21,,,,
225,04/29/2022 06:02:31,10.21,,,,
226,04/29/2022 06:07:31,10.25,,,,
227,04/29/2022 06:12:31,10.29,,,,
228,04/29/2022 06:17:31,10.29,,,,
229,04/29/2022 06:22:31,10.29,,,,
230,04/29/2022 06:27:31,10.25,,,,
231,04/29/2022 06:32:31,10.29,,,,
232,04/29/2022 06:37:31,10.34,,,,
233,04/29/2022 06:42:31,10.51,,,,
234,04/29/2022 06:47:31,10.59,,,,
235,04/29/2022 06:52:31,10.81,,,,
236,04/29/2022 06:57:31,10.94,,,,
237,04/29/2022 07:02:31,11.02,,,,
238,04/29/2022 07:07:31,11.02,,,,
239,04/29/2022 07:12:31,11.24,,,,
240,04/29/2022 07:17:31,11.71,,,,
241,04/29/2022 07:22:31,12.18,,,,
242,04/29/2022 07:27:31,12.48,,,,
243,04/29/2022 07:32:31,12.78,,,,
244,04/29/2022 07:37:31,13.30,,,,
245,04/29/2022 07:42:31,13.55,,,,
246,04/29/2022 07:47:31,13.77,,,,
247,04/29/2022 07:52:31,14.28,,,,
248,04/29/2022 07:57:31,14.54,,,,
249,04/29/2022 08:02:31,14.88,,,,
250,04/29/2022 08:07:31,14.84,,,,
251,04/29/2022 08:12:31,15.44,,,,
252,04/29/2022 08:17:31,15.87,,,,
253,04/29/2022 08:22:31,16.26,,,,
254,04/29/2022 08:27:31,16.81,,,,
255,04/29/2022 08:32:31,16.99,,,,
256,04/29/2022 08:37:31,17.07,,,,
257,04/29/2022 08:42:31,17.29,,,,
258,04/29/2022 08:47:31,17.46,,,,
259,04/29/2022 08:52:31,17.89,,,,
260,04/29/2022 08:57:31,18.06,,,,
261,04/29/2022 09:02:31,18.27,,,,
262,04/29/2022 09:07:31,17.84,,,,
263,04/29/2022 09:12:31,17.89,,,,
264,04/29/2022 09:17:31,18.27,,,,
265,04/29/2022 09:22:31,18.32,,,,
266,04/29/2022 09:27:31,18.62,,,,
267,04/29/2022 09:32:31,19.00,,,,
268,04/29/2022 09:37:31,19.43,,,,
269,04/29/2022 09:42:31,19.60,,,,
270,04/29/2022 09:47:31,19.77,,,,
271,04/29/2022 09:52:31,19.90,,,,
272,04/29/2022 09:57:31,20.29,,,,
273,04/29/2022 10:02:31,20.80,,,,
274,04/29/2022 10:07:31,21.15,,,,
275,04/29/2022 10:12:31,20.76,,,,
276,04/29/2022 10:17:31,21.06,,,,
277,04/29/2022 10:22:31,21.92,,,,
278,04/29/2022 10:27:31,22.39,,,,
279,04/29/2022 10:32:31,22.43,,,,
280,04/29/2022 10:37:31,22.39,,,,
281,04/29/2022 10:42:31,22.18,,,,
282,04/29/2022 10:47:31,22.26,,,,
283,04/29/2022 10:52:31,21.96,,,,
284,04/29/2022 10:57:31,21.53,,,,
285,04/29/2022 11:02:31,21.66,,,,
286,04/29/2022 11:07:31,21.92,,,,
287,04/29/2022 11:12:31,22.43,,,,
288,04/29/2022 11:17:31,22.31,,,,
289,04/29/2022 11:22:31,22.78,,,,
290,04/29/2022 11:27:31,22.48,,,,
291,04/29/2022 11:32:31,23.42,,,,
292,04/29/2022 11:37:31,23.72,,,,
293,04/29/2022 11:42:31,23.68,,,,
294,04/29/2022 11:47:31,23.81,,,,
295,04/29/2022 11:52:31,24.32,,,,
296,04/29/2022 11:57:31,24.54,,,,
297,04/29/2022 12:02:31,24.28,,,,
298,04/29/2022 12:07:31,24.41,,,,
299,04/29/2022 12:12:31,24.36,,,,
300,04/29/2022 12:17:31,24.54,,,,
301,04/29/2022 12:22:31,24.58,,,,
302,04/29/2022 12:27:31,24.88,,,,
303,04/29/2022 12:32:31,25.44,,,,
304,04/29/2022 12:37:31,25.22,,,,
305,04/29/2022 12:42:31,25.05,,,,
306,04/29/2022 12:47:31,25.31,,,,
