#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,Button Down,Button Up,Stopped,End of File
1,04/19/2022 08:17:13,21.62,,,,,
2,04/19/2022 08:17:33,,Logged,,,,
3,04/19/2022 08:22:13,19.39,,,,,
4,04/19/2022 08:27:13,17.46,,,,,
5,04/19/2022 08:32:13,16.30,,,,,
6,04/19/2022 08:37:13,15.53,,,,,
7,04/19/2022 08:42:13,15.10,,,,,
8,04/19/2022 08:47:13,14.75,,,,,
9,04/19/2022 08:52:13,14.63,,,,,
10,04/19/2022 08:57:13,14.63,,,,,
11,04/19/2022 09:02:13,14.63,,,,,
12,04/19/2022 09:07:13,14.67,,,,,
13,04/19/2022 09:12:13,14.71,,,,,
14,04/19/2022 09:17:13,14.84,,,,,
15,04/19/2022 09:22:13,15.01,,,,,
16,04/19/2022 09:27:13,15.14,,,,,
17,04/19/2022 09:32:13,15.18,,,,,
18,04/19/2022 09:37:13,15.36,,,,,
19,04/19/2022 09:42:13,15.57,,,,,
20,04/19/2022 09:47:13,15.70,,,,,
21,04/19/2022 09:52:13,15.96,,,,,
22,04/19/2022 09:57:13,16.17,,,,,
23,04/19/2022 10:02:13,16.39,,,,,
24,04/19/2022 10:07:13,16.60,,,,,
25,04/19/2022 10:12:13,16.90,,,,,
26,04/19/2022 10:17:13,17.07,,,,,
27,04/19/2022 10:22:13,17.11,,,,,
28,04/19/2022 10:27:13,17.29,,,,,
29,04/19/2022 10:32:13,17.50,,,,,
30,04/19/2022 10:37:13,17.67,,,,,
31,04/19/2022 10:42:13,17.76,,,,,
32,04/19/2022 10:47:13,17.89,,,,,
33,04/19/2022 10:52:13,18.06,,,,,
34,04/19/2022 10:57:13,18.32,,,,,
35,04/19/2022 11:02:13,18.66,,,,,
36,04/19/2022 11:07:13,19.17,,,,,
37,04/19/2022 11:12:13,19.73,,,,,
38,04/19/2022 11:17:13,20.03,,,,,
39,04/19/2022 11:22:13,20.16,,,,,
40,04/19/2022 11:27:13,20.29,,,,,
41,04/19/2022 11:32:13,20.42,,,,,
42,04/19/2022 11:37:13,20.46,,,,,
43,04/19/2022 11:42:13,20.72,,,,,
44,04/19/2022 11:47:13,20.80,,,,,
45,04/19/2022 11:52:13,21.10,,,,,
46,04/19/2022 11:57:13,21.23,,,,,
47,04/19/2022 12:02:13,20.89,,,,,
48,04/19/2022 12:07:13,21.06,,,,,
49,04/19/2022 12:12:13,21.06,,,,,
50,04/19/2022 12:17:13,21.15,,,,,
51,04/19/2022 12:22:13,20.93,,,,,
52,04/19/2022 12:27:13,20.72,,,,,
53,04/19/2022 12:32:13,20.59,,,,,
54,04/19/2022 12:37:13,20.85,,,,,
55,04/19/2022 12:42:13,20.85,,,,,
56,04/19/2022 12:47:13,20.85,,,,,
57,04/19/2022 12:52:13,20.85,,,,,
58,04/19/2022 12:57:13,21.02,,,,,
59,04/19/2022 13:02:13,21.06,,,,,
60,04/19/2022 13:07:13,21.19,,,,,
61,04/19/2022 13:12:13,21.23,,,,,
62,04/19/2022 13:17:13,21.15,,,,,
63,04/19/2022 13:22:13,21.10,,,,,
64,04/19/2022 13:27:13,21.36,,,,,
65,04/19/2022 13:32:13,21.75,,,,,
66,04/19/2022 13:37:13,21.96,,,,,
67,04/19/2022 13:42:13,21.70,,,,,
68,04/19/2022 13:47:13,21.70,,,,,
69,04/19/2022 13:52:13,21.62,,,,,
70,04/19/2022 13:57:13,21.49,,,,,
71,04/19/2022 14:02:13,21.28,,,,,
72,04/19/2022 14:07:13,21.45,,,,,
73,04/19/2022 14:12:13,21.58,,,,,
74,04/19/2022 14:17:13,21.40,,,,,
75,04/19/2022 14:22:13,21.32,,,,,
76,04/19/2022 14:27:13,21.45,,,,,
77,04/19/2022 14:32:13,21.32,,,,,
78,04/19/2022 14:37:13,21.06,,,,,
79,04/19/2022 14:42:13,21.10,,,,,
80,04/19/2022 14:47:13,21.19,,,,,
81,04/19/2022 14:52:13,21.10,,,,,
82,04/19/2022 14:57:13,21.15,,,,,
83,04/19/2022 15:02:13,21.23,,,,,
84,04/19/2022 15:07:13,21.36,,,,,
85,04/19/2022 15:12:13,21.58,,,,,
86,04/19/2022 15:17:13,21.96,,,,,
87,04/19/2022 15:22:13,22.22,,,,,
88,04/19/2022 15:27:13,22.31,,,,,
89,04/19/2022 15:32:13,22.35,,,,,
90,04/19/2022 15:37:13,22.31,,,,,
91,04/19/2022 15:42:13,22.13,,,,,
92,04/19/2022 15:47:13,21.96,,,,,
93,04/19/2022 15:52:13,21.92,,,,,
94,04/19/2022 15:57:13,21.66,,,,,
95,04/19/2022 16:02:13,21.36,,,,,
96,04/19/2022 16:07:13,21.36,,,,,
97,04/19/2022 16:12:13,21.15,,,,,
98,04/19/2022 16:17:13,21.06,,,,,
99,04/19/2022 16:22:13,20.93,,,,,
100,04/19/2022 16:27:13,20.80,,,,,
101,04/19/2022 16:32:13,20.80,,,,,
102,04/19/2022 16:37:13,20.85,,,,,
103,04/19/2022 16:42:13,20.89,,,,,
104,04/19/2022 16:47:13,20.85,,,,,
105,04/19/2022 16:52:13,20.72,,,,,
106,04/19/2022 16:57:13,20.63,,,,,
107,04/19/2022 17:02:13,20.46,,,,,
108,04/19/2022 17:07:13,20.50,,,,,
109,04/19/2022 17:12:13,20.55,,,,,
110,04/19/2022 17:17:13,20.59,,,,,
111,04/19/2022 17:22:13,20.55,,,,,
112,04/19/2022 17:27:13,20.63,,,,,
113,04/19/2022 17:32:13,20.80,,,,,
114,04/19/2022 17:37:13,21.02,,,,,
115,04/19/2022 17:42:13,21.49,,,,,
116,04/19/2022 17:47:13,21.88,,,,,
117,04/19/2022 17:52:13,22.39,,,,,
118,04/19/2022 17:57:13,22.86,,,,,
119,04/19/2022 18:02:13,23.25,,,,,
120,04/19/2022 18:07:13,23.64,,,,,
121,04/19/2022 18:12:13,23.98,,,,,
122,04/19/2022 18:17:13,23.81,,,,,
123,04/19/2022 18:22:13,23.51,,,,,
124,04/19/2022 18:27:13,23.29,,,,,
125,04/19/2022 18:32:13,23.29,,,,,
126,04/19/2022 18:37:13,23.38,,,,,
127,04/19/2022 18:42:13,23.46,,,,,
128,04/19/2022 18:47:13,23.38,,,,,
129,04/19/2022 18:52:13,23.12,,,,,
130,04/19/2022 18:57:13,22.65,,,,,
131,04/19/2022 19:02:13,22.13,,,,,
132,04/19/2022 19:07:13,21.66,,,,,
133,04/19/2022 19:12:13,21.10,,,,,
134,04/19/2022 19:17:13,20.59,,,,,
135,04/19/2022 19:22:13,20.12,,,,,
136,04/19/2022 19:27:13,19.65,,,,,
137,04/19/2022 19:32:13,19.22,,,,,
138,04/19/2022 19:37:13,18.79,,,,,
139,04/19/2022 19:42:13,18.32,,,,,
140,04/19/2022 19:47:13,17.76,,,,,
141,04/19/2022 19:52:13,17.20,,,,,
142,04/19/2022 19:57:13,16.60,,,,,
143,04/19/2022 20:02:13,16.00,,,,,
144,04/19/2022 20:07:13,15.44,,,,,
145,04/19/2022 20:12:13,14.88,,,,,
146,04/19/2022 20:17:13,14.41,,,,,
147,04/19/2022 20:22:13,13.94,,,,,
148,04/19/2022 20:27:13,13.47,,,,,
149,04/19/2022 20:32:13,13.21,,,,,
150,04/19/2022 20:37:13,13.00,,,,,
151,04/19/2022 20:42:13,12.78,,,,,
152,04/19/2022 20:47:13,12.61,,,,,
153,04/19/2022 20:52:13,12.48,,,,,
154,04/19/2022 20:57:13,12.44,,,,,
155,04/19/2022 21:02:13,12.27,,,,,
156,04/19/2022 21:07:13,12.14,,,,,
157,04/19/2022 21:12:13,11.97,,,,,
158,04/19/2022 21:17:13,11.75,,,,,
159,04/19/2022 21:22:13,11.58,,,,,
160,04/19/2022 21:27:13,11.24,,,,,
161,04/19/2022 21:32:13,11.11,,,,,
162,04/19/2022 21:37:13,10.85,,,,,
163,04/19/2022 21:42:13,10.64,,,,,
164,04/19/2022 21:47:13,10.46,,,,,
165,04/19/2022 21:52:13,10.16,,,,,
166,04/19/2022 21:57:13,9.82,,,,,
167,04/19/2022 22:02:13,9.52,,,,,
168,04/19/2022 22:07:13,9.14,,,,,
169,04/19/2022 22:12:13,8.79,,,,,
170,04/19/2022 22:17:13,8.49,,,,,
171,04/19/2022 22:22:13,8.19,,,,,
172,04/19/2022 22:27:13,7.98,,,,,
173,04/19/2022 22:32:13,7.85,,,,,
174,04/19/2022 22:37:13,7.63,,,,,
175,04/19/2022 22:42:13,7.50,,,,,
176,04/19/2022 22:47:13,7.42,,,,,
177,04/19/2022 22:52:13,7.29,,,,,
178,04/19/2022 22:57:13,7.12,,,,,
179,04/19/2022 23:02:13,6.95,,,,,
180,04/19/2022 23:07:13,6.82,,,,,
181,04/19/2022 23:12:13,6.69,,,,,
182,04/19/2022 23:17:13,6.69,,,,,
183,04/19/2022 23:22:13,6.65,,,,,
184,04/19/2022 23:27:13,6.60,,,,,
185,04/19/2022 23:32:13,6.52,,,,,
186,04/19/2022 23:37:13,6.60,,,,,
187,04/19/2022 23:42:13,6.65,,,,,
188,04/19/2022 23:47:13,6.65,,,,,
189,04/19/2022 23:52:13,6.60,,,,,
190,04/19/2022 23:57:13,6.60,,,,,
191,04/20/2022 00:02:13,6.56,,,,,
192,04/20/2022 00:07:13,6.65,,,,,
193,04/20/2022 00:12:13,6.69,,,,,
194,04/20/2022 00:17:13,6.69,,,,,
195,04/20/2022 00:22:13,6.65,,,,,
196,04/20/2022 00:27:13,6.56,,,,,
197,04/20/2022 00:32:13,6.48,,,,,
198,04/20/2022 00:37:13,6.30,,,,,
199,04/20/2022 00:42:13,6.26,,,,,
200,04/20/2022 00:47:13,6.35,,,,,
201,04/20/2022 00:52:13,6.52,,,,,
202,04/20/2022 00:57:13,6.65,,,,,
203,04/20/2022 01:02:13,6.60,,,,,
204,04/20/2022 01:07:13,6.60,,,,,
205,04/20/2022 01:12:13,6.56,,,,,
206,04/20/2022 01:17:13,6.52,,,,,
207,04/20/2022 01:22:13,6.43,,,,,
208,04/20/2022 01:27:13,6.35,,,,,
209,04/20/2022 01:32:13,6.17,,,,,
210,04/20/2022 01:37:13,6.05,,,,,
211,04/20/2022 01:42:13,5.96,,,,,
212,04/20/2022 01:47:13,5.87,,,,,
213,04/20/2022 01:52:13,5.83,,,,,
214,04/20/2022 01:57:13,5.70,,,,,
215,04/20/2022 02:02:13,5.49,,,,,
216,04/20/2022 02:07:13,5.45,,,,,
217,04/20/2022 02:12:13,5.45,,,,,
218,04/20/2022 02:17:13,5.53,,,,,
219,04/20/2022 02:22:13,5.57,,,,,
220,04/20/2022 02:27:13,5.75,,,,,
221,04/20/2022 02:32:13,5.87,,,,,
222,04/20/2022 02:37:13,5.96,,,,,
223,04/20/2022 02:42:13,6.00,,,,,
224,04/20/2022 02:47:13,5.96,,,,,
225,04/20/2022 02:52:13,5.92,,,,,
226,04/20/2022 02:57:13,5.79,,,,,
227,04/20/2022 03:02:13,5.70,,,,,
228,04/20/2022 03:07:13,5.57,,,,,
229,04/20/2022 03:12:13,5.32,,,,,
230,04/20/2022 03:17:13,5.19,,,,,
231,04/20/2022 03:22:13,5.02,,,,,
232,04/20/2022 03:27:13,4.84,,,,,
233,04/20/2022 03:32:13,4.63,,,,,
234,04/20/2022 03:37:13,4.42,,,,,
235,04/20/2022 03:42:13,4.24,,,,,
236,04/20/2022 03:47:13,4.12,,,,,
237,04/20/2022 03:52:13,3.94,,,,,
238,04/20/2022 03:57:13,3.86,,,,,
239,04/20/2022 04:02:13,3.90,,,,,
240,04/20/2022 04:07:13,3.90,,,,,
241,04/20/2022 04:12:13,3.94,,,,,
242,04/20/2022 04:17:13,3.90,,,,,
243,04/20/2022 04:22:13,3.82,,,,,
244,04/20/2022 04:27:13,3.69,,,,,
245,04/20/2022 04:32:13,3.60,,,,,
246,04/20/2022 04:37:13,3.56,,,,,
247,04/20/2022 04:42:13,3.47,,,,,
248,04/20/2022 04:47:13,3.43,,,,,
249,04/20/2022 04:52:13,3.34,,,,,
250,04/20/2022 04:57:13,3.21,,,,,
251,04/20/2022 05:02:13,3.04,,,,,
252,04/20/2022 05:07:13,2.87,,,,,
253,04/20/2022 05:12:13,2.79,,,,,
254,04/20/2022 05:17:13,2.66,,,,,
255,04/20/2022 05:22:13,2.53,,,,,
256,04/20/2022 05:27:13,2.53,,,,,
257,04/20/2022 05:32:13,2.53,,,,,
258,04/20/2022 05:37:13,2.70,,,,,
259,04/20/2022 05:42:13,2.87,,,,,
260,04/20/2022 05:47:13,3.04,,,,,
261,04/20/2022 05:52:13,3.30,,,,,
262,04/20/2022 05:57:13,3.69,,,,,
263,04/20/2022 06:02:13,3.86,,,,,
264,04/20/2022 06:07:13,4.20,,,,,
265,04/20/2022 06:12:13,4.59,,,,,
266,04/20/2022 06:17:13,4.93,,,,,
267,04/20/2022 06:22:13,5.19,,,,,
268,04/20/2022 06:27:13,5.40,,,,,
269,04/20/2022 06:32:13,5.53,,,,,
270,04/20/2022 06:37:13,5.70,,,,,
271,04/20/2022 06:42:13,5.79,,,,,
272,04/20/2022 06:47:13,5.87,,,,,
273,04/20/2022 06:52:13,5.87,,,,,
274,04/20/2022 06:57:13,5.96,,,,,
275,04/20/2022 07:02:13,6.09,,,,,
276,04/20/2022 07:07:13,6.17,,,,,
277,04/20/2022 07:12:13,6.35,,,,,
278,04/20/2022 07:17:13,6.52,,,,,
279,04/20/2022 07:22:13,6.73,,,,,
280,04/20/2022 07:27:13,6.99,,,,,
281,04/20/2022 07:32:13,7.29,,,,,
282,04/20/2022 07:37:13,7.59,,,,,
283,04/20/2022 07:42:13,7.89,,,,,
284,04/20/2022 07:47:13,8.28,,,,,
285,04/20/2022 07:52:13,8.71,,,,,
286,04/20/2022 07:57:13,9.14,,,,,
287,04/20/2022 08:02:13,9.61,,,,,
288,04/20/2022 08:07:13,10.21,,,,,
289,04/20/2022 08:12:13,10.85,,,,,
290,04/20/2022 08:17:13,11.71,,,,,
291,04/20/2022 08:22:13,12.40,,,,,
292,04/20/2022 08:27:13,13.08,,,,,
293,04/20/2022 08:32:13,13.77,,,,,
294,04/20/2022 08:37:13,14.37,,,,,
295,04/20/2022 08:42:13,14.93,,,,,
296,04/20/2022 08:47:13,15.53,,,,,
297,04/20/2022 08:52:13,16.00,,,,,
298,04/20/2022 08:57:13,16.30,,,,,
299,04/20/2022 09:02:13,16.51,,,,,
300,04/20/2022 09:07:13,16.81,,,,,
301,04/20/2022 09:12:13,17.20,,,,,
302,04/20/2022 09:17:13,17.50,,,,,
303,04/20/2022 09:22:13,17.80,,,,,
304,04/20/2022 09:27:13,17.84,,,,,
305,04/20/2022 09:32:13,18.02,,,,,
306,04/20/2022 09:37:13,18.23,,,,,
307,04/20/2022 09:42:13,18.32,,,,,
308,04/20/2022 09:47:13,18.49,,,,,
309,04/20/2022 09:52:13,18.57,,,,,
310,04/20/2022 09:57:13,18.74,,,,,
311,04/20/2022 10:02:13,18.87,,,,,
312,04/20/2022 10:07:13,19.09,,,,,
313,04/20/2022 10:12:13,19.26,,,,,
314,04/20/2022 10:17:13,19.43,,,,,
315,04/20/2022 10:22:13,19.69,,,,,
316,04/20/2022 10:27:13,19.99,,,,,
317,04/20/2022 10:32:13,20.37,,,,,
318,04/20/2022 10:37:13,20.72,,,,,
319,04/20/2022 10:42:13,21.02,,,,,
320,04/20/2022 10:47:13,21.15,,,,,
321,04/20/2022 10:52:13,21.32,,,,,
322,04/20/2022 10:57:13,21.45,,,,,
323,04/20/2022 11:02:13,21.66,,,,,
324,04/20/2022 11:07:13,21.88,,,,,
325,04/20/2022 11:12:13,22.13,,,,,
326,04/20/2022 11:17:13,22.39,,,,,
327,04/20/2022 11:22:13,22.52,,,,,
328,04/20/2022 11:27:13,22.56,,,,,
329,04/20/2022 11:32:13,22.69,,,,,
330,04/20/2022 11:37:13,22.95,,,,,
331,04/20/2022 11:42:13,23.08,,,,,
332,04/20/2022 11:47:13,23.29,,,,,
333,04/20/2022 11:52:13,23.25,,,,,
334,04/20/2022 11:57:13,23.25,,,,,
335,04/20/2022 12:02:13,23.29,,,,,
336,04/20/2022 12:07:13,23.55,,,,,
337,04/20/2022 12:12:13,23.51,,,,,
338,04/20/2022 12:17:13,23.42,,,,,
339,04/20/2022 12:22:13,23.72,,,,,
340,04/20/2022 12:27:13,23.89,,,,,
341,04/20/2022 12:32:13,24.02,,,,,
342,04/20/2022 12:37:13,24.32,,,,,
343,04/20/2022 12:42:13,24.66,,,,,
344,04/20/2022 12:47:13,25.05,,,,,
345,04/20/2022 12:52:13,25.39,,,,,
346,04/20/2022 12:57:13,25.65,,,,,
347,04/20/2022 13:02:13,25.91,,,,,
348,04/20/2022 13:07:13,25.99,,,,,
349,04/20/2022 13:12:13,25.95,,,,,
350,04/20/2022 13:17:13,25.82,,,,,
351,04/20/2022 13:22:13,25.52,,,,,
352,04/20/2022 13:27:13,25.01,,,,,
353,04/20/2022 13:32:13,24.41,,,,,
354,04/20/2022 13:37:13,24.24,,,,,
355,04/20/2022 13:42:13,23.98,,,,,
356,04/20/2022 13:47:13,23.72,,,,,
357,04/20/2022 13:52:13,23.68,,,,,
358,04/20/2022 13:57:13,23.59,,,,,
359,04/20/2022 14:02:13,23.64,,,,,
360,04/20/2022 14:07:13,23.46,,,,,
361,04/20/2022 14:12:13,23.25,,,,,
362,04/20/2022 14:17:13,22.99,,,,,
363,04/20/2022 14:22:13,22.69,,,,,
364,04/20/2022 14:27:13,22.48,,,,,
365,04/20/2022 14:32:13,22.43,,,,,
366,04/20/2022 14:37:13,22.26,,,,,
367,04/20/2022 14:42:13,22.31,,,,,
368,04/20/2022 14:47:13,22.39,,,,,
369,04/20/2022 14:52:13,22.56,,,,,
370,04/20/2022 14:57:13,22.73,,,,,
371,04/20/2022 15:02:13,22.99,,,,,
372,04/20/2022 15:07:13,23.29,,,,,
373,04/20/2022 15:12:13,23.55,,,,,
374,04/20/2022 15:17:13,23.59,,,,,
375,04/20/2022 15:22:13,23.55,,,,,
376,04/20/2022 15:27:13,23.72,,,,,
377,04/20/2022 15:32:13,23.85,,,,,
378,04/20/2022 15:37:13,23.68,,,,,
379,04/20/2022 15:42:13,23.46,,,,,
380,04/20/2022 15:47:13,23.34,,,,,
381,04/20/2022 15:52:13,23.25,,,,,
382,04/20/2022 15:57:13,23.16,,,,,
383,04/20/2022 16:02:13,23.25,,,,,
384,04/20/2022 16:07:13,23.25,,,,,
385,04/20/2022 16:12:13,23.25,,,,,
386,04/20/2022 16:17:13,23.16,,,,,
387,04/20/2022 16:22:13,22.86,,,,,
388,04/20/2022 16:27:13,22.35,,,,,
389,04/20/2022 16:32:13,21.83,,,,,
390,04/20/2022 16:37:13,21.49,,,,,
391,04/20/2022 16:42:13,21.10,,,,,
392,04/20/2022 16:47:13,20.80,,,,,
393,04/20/2022 16:52:13,20.50,,,,,
394,04/20/2022 16:57:13,20.29,,,,,
395,04/20/2022 17:02:13,20.12,,,,,
396,04/20/2022 17:07:13,19.77,,,,,
397,04/20/2022 17:12:13,19.56,,,,,
398,04/20/2022 17:17:13,19.52,,,,,
399,04/20/2022 17:22:13,19.47,,,,,
400,04/20/2022 17:27:13,19.43,,,,,
401,04/20/2022 17:32:13,19.43,,,,,
402,04/20/2022 17:37:13,19.52,,,,,
403,04/20/2022 17:42:13,19.60,,,,,
404,04/20/2022 17:47:13,19.60,,,,,
405,04/20/2022 17:52:13,19.43,,,,,
406,04/20/2022 17:57:13,19.26,,,,,
407,04/20/2022 18:02:13,19.05,,,,,
408,04/20/2022 18:07:13,18.96,,,,,
409,04/20/2022 18:12:13,18.83,,,,,
410,04/20/2022 18:17:13,18.66,,,,,
411,04/20/2022 18:22:13,18.44,,,,,
412,04/20/2022 18:27:13,18.19,,,,,
413,04/20/2022 18:32:13,17.93,,,,,
414,04/20/2022 18:37:13,17.67,,,,,
415,04/20/2022 18:42:13,17.50,,,,,
416,04/20/2022 18:47:13,17.33,,,,,
417,04/20/2022 18:52:13,17.20,,,,,
418,04/20/2022 18:57:13,17.16,,,,,
419,04/20/2022 19:02:13,16.99,,,,,
420,04/20/2022 19:07:13,16.90,,,,,
421,04/20/2022 19:12:13,16.77,,,,,
422,04/20/2022 19:17:13,16.73,,,,,
423,04/20/2022 19:22:13,16.60,,,,,
424,04/20/2022 19:27:13,16.56,,,,,
425,04/20/2022 19:32:13,16.47,,,,,
426,04/20/2022 19:37:13,16.39,,,,,
427,04/20/2022 19:42:13,16.34,,,,,
428,04/20/2022 19:47:13,16.26,,,,,
429,04/20/2022 19:52:13,16.26,,,,,
430,04/20/2022 19:57:13,16.17,,,,,
431,04/20/2022 20:02:13,16.13,,,,,
432,04/20/2022 20:07:13,16.00,,,,,
433,04/20/2022 20:12:13,15.96,,,,,
434,04/20/2022 20:17:13,15.83,,,,,
435,04/20/2022 20:22:13,15.74,,,,,
436,04/20/2022 20:27:13,15.57,,,,,
437,04/20/2022 20:32:13,15.40,,,,,
438,04/20/2022 20:37:13,15.31,,,,,
439,04/20/2022 20:42:13,15.18,,,,,
440,04/20/2022 20:47:13,15.01,,,,,
441,04/20/2022 20:52:13,14.88,,,,,
442,04/20/2022 20:57:13,14.67,,,,,
443,04/20/2022 21:02:13,14.63,,,,,
444,04/20/2022 21:07:13,14.63,,,,,
445,04/20/2022 21:12:13,14.63,,,,,
446,04/20/2022 21:17:13,14.71,,,,,
447,04/20/2022 21:22:13,14.80,,,,,
448,04/20/2022 21:27:13,14.84,,,,,
449,04/20/2022 21:32:13,14.84,,,,,
450,04/20/2022 21:37:13,14.88,,,,,
451,04/20/2022 21:42:13,14.88,,,,,
452,04/20/2022 21:47:13,14.84,,,,,
453,04/20/2022 21:52:13,14.75,,,,,
454,04/20/2022 21:57:13,14.67,,,,,
455,04/20/2022 22:02:13,14.58,,,,,
456,04/20/2022 22:07:13,14.50,,,,,
457,04/20/2022 22:12:13,14.45,,,,,
458,04/20/2022 22:17:13,14.33,,,,,
459,04/20/2022 22:22:13,14.24,,,,,
460,04/20/2022 22:27:13,14.15,,,,,
461,04/20/2022 22:32:13,14.11,,,,,
462,04/20/2022 22:37:13,14.11,,,,,
463,04/20/2022 22:42:13,14.11,,,,,
464,04/20/2022 22:47:13,14.07,,,,,
465,04/20/2022 22:52:13,14.03,,,,,
466,04/20/2022 22:57:13,14.03,,,,,
467,04/20/2022 23:02:13,13.98,,,,,
468,04/20/2022 23:07:13,14.03,,,,,
469,04/20/2022 23:12:13,13.98,,,,,
470,04/20/2022 23:17:13,13.94,,,,,
471,04/20/2022 23:22:13,14.03,,,,,
472,04/20/2022 23:27:13,13.98,,,,,
473,04/20/2022 23:32:13,13.98,,,,,
474,04/20/2022 23:37:13,13.94,,,,,
475,04/20/2022 23:42:13,13.90,,,,,
476,04/20/2022 23:47:13,13.85,,,,,
477,04/20/2022 23:52:13,13.90,,,,,
478,04/20/2022 23:57:13,13.85,,,,,
479,04/21/2022 00:02:13,13.85,,,,,
480,04/21/2022 00:07:13,13.90,,,,,
481,04/21/2022 00:12:13,13.98,,,,,
482,04/21/2022 00:17:13,13.94,,,,,
483,04/21/2022 00:22:13,13.90,,,,,
484,04/21/2022 00:27:13,13.81,,,,,
485,04/21/2022 00:32:13,13.77,,,,,
486,04/21/2022 00:37:13,13.73,,,,,
487,04/21/2022 00:42:13,13.77,,,,,
488,04/21/2022 00:47:13,13.77,,,,,
489,04/21/2022 00:52:13,13.85,,,,,
490,04/21/2022 00:57:13,13.85,,,,,
491,04/21/2022 01:02:13,13.90,,,,,
492,04/21/2022 01:07:13,13.90,,,,,
493,04/21/2022 01:12:13,13.94,,,,,
494,04/21/2022 01:17:13,13.94,,,,,
495,04/21/2022 01:22:13,13.94,,,,,
496,04/21/2022 01:27:13,13.98,,,,,
497,04/21/2022 01:32:13,13.90,,,,,
498,04/21/2022 01:37:13,13.85,,,,,
499,04/21/2022 01:42:13,13.81,,,,,
500,04/21/2022 01:47:13,13.73,,,,,
501,04/21/2022 01:52:13,13.68,,,,,
502,04/21/2022 01:57:13,13.64,,,,,
503,04/21/2022 02:02:13,13.68,,,,,
504,04/21/2022 02:07:13,13.77,,,,,
505,04/21/2022 02:12:13,13.85,,,,,
506,04/21/2022 02:17:13,13.90,,,,,
507,04/21/2022 02:22:13,13.98,,,,,
508,04/21/2022 02:27:13,14.03,,,,,
509,04/21/2022 02:32:13,14.03,,,,,
510,04/21/2022 02:37:13,14.07,,,,,
511,04/21/2022 02:42:13,14.07,,,,,
512,04/21/2022 02:47:13,14.03,,,,,
513,04/21/2022 02:52:13,14.03,,,,,
514,04/21/2022 02:57:13,13.90,,,,,
515,04/21/2022 03:02:13,13.90,,,,,
516,04/21/2022 03:07:13,13.90,,,,,
517,04/21/2022 03:12:13,13.85,,,,,
518,04/21/2022 03:17:13,13.85,,,,,
519,04/21/2022 03:22:13,13.90,,,,,
520,04/21/2022 03:27:13,13.85,,,,,
521,04/21/2022 03:32:13,13.85,,,,,
522,04/21/2022 03:37:13,13.81,,,,,
523,04/21/2022 03:42:13,13.77,,,,,
524,04/21/2022 03:47:13,13.73,,,,,
525,04/21/2022 03:52:13,13.60,,,,,
526,04/21/2022 03:57:13,13.47,,,,,
527,04/21/2022 04:02:13,13.34,,,,,
528,04/21/2022 04:07:13,13.25,,,,,
529,04/21/2022 04:12:13,13.21,,,,,
530,04/21/2022 04:17:13,13.08,,,,,
531,04/21/2022 04:22:13,13.04,,,,,
532,04/21/2022 04:27:13,12.91,,,,,
533,04/21/2022 04:32:13,12.82,,,,,
534,04/21/2022 04:37:13,12.82,,,,,
535,04/21/2022 04:42:13,12.82,,,,,
536,04/21/2022 04:47:13,12.78,,,,,
537,04/21/2022 04:52:13,12.87,,,,,
538,04/21/2022 04:57:13,12.95,,,,,
539,04/21/2022 05:02:13,13.04,,,,,
540,04/21/2022 05:07:13,13.08,,,,,
541,04/21/2022 05:12:13,13.21,,,,,
542,04/21/2022 05:17:13,13.21,,,,,
543,04/21/2022 05:22:13,13.21,,,,,
544,04/21/2022 05:27:13,13.21,,,,,
545,04/21/2022 05:32:13,13.12,,,,,
546,04/21/2022 05:37:13,13.00,,,,,
547,04/21/2022 05:42:13,12.91,,,,,
548,04/21/2022 05:47:13,12.82,,,,,
549,04/21/2022 05:52:13,12.65,,,,,
550,04/21/2022 05:57:13,12.61,,,,,
551,04/21/2022 06:02:13,12.57,,,,,
552,04/21/2022 06:07:13,12.48,,,,,
553,04/21/2022 06:12:13,12.44,,,,,
554,04/21/2022 06:17:13,12.35,,,,,
555,04/21/2022 06:22:13,12.31,,,,,
556,04/21/2022 06:27:13,12.27,,,,,
557,04/21/2022 06:32:13,12.27,,,,,
558,04/21/2022 06:37:13,12.22,,,,,
559,04/21/2022 06:42:13,12.18,,,,,
560,04/21/2022 06:47:13,12.14,,,,,
561,04/21/2022 06:52:13,12.05,,,,,
562,04/21/2022 06:57:13,12.05,,,,,
563,04/21/2022 07:02:13,11.97,,,,,
564,04/21/2022 07:07:13,11.88,,,,,
565,04/21/2022 07:12:13,11.75,,,,,
566,04/21/2022 07:17:13,11.75,,,,,
567,04/21/2022 07:22:13,11.75,,,,,
568,04/21/2022 07:27:13,11.79,,,,,
569,04/21/2022 07:32:13,11.92,,,,,
570,04/21/2022 07:37:13,12.01,,,,,
571,04/21/2022 07:42:13,12.10,,,,,
572,04/21/2022 07:47:13,12.27,,,,,
573,04/21/2022 07:52:13,12.40,,,,,
574,04/21/2022 07:57:13,12.52,,,,,
575,04/21/2022 08:02:13,12.61,,,,,
576,04/21/2022 08:07:13,12.70,,,,,
577,04/21/2022 08:12:13,12.87,,,,,
578,04/21/2022 08:17:13,12.95,,,,,
579,04/21/2022 08:22:13,13.12,,,,,
580,04/21/2022 08:27:13,13.30,,,,,
581,04/21/2022 08:32:13,13.55,,,,,
