#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/17/2022 10:07:17,35.90,,,,
2,05/17/2022 10:12:17,33.12,,,,
3,05/17/2022 10:17:17,31.57,,,,
4,05/17/2022 10:22:17,31.23,,,,
5,05/17/2022 10:27:17,30.80,,,,
6,05/17/2022 10:32:17,31.01,,,,
7,05/17/2022 10:37:17,31.70,,,,
8,05/17/2022 10:42:17,31.87,,,,
9,05/17/2022 10:47:17,32.47,,,,
10,05/17/2022 10:52:17,32.52,,,,
11,05/17/2022 10:57:17,32.94,,,,
12,05/17/2022 11:02:17,33.37,,,,
13,05/17/2022 11:07:17,32.69,,,,
14,05/17/2022 11:12:17,33.37,,,,
15,05/17/2022 11:17:17,33.42,,,,
16,05/17/2022 11:22:17,33.46,,,,
17,05/17/2022 11:27:17,34.15,,,,
18,05/17/2022 11:32:17,34.19,,,,
19,05/17/2022 11:37:17,34.06,,,,
20,05/17/2022 11:42:17,34.57,,,,
21,05/17/2022 11:47:17,35.05,,,,
22,05/17/2022 11:52:17,34.75,,,,
23,05/17/2022 11:57:17,35.00,,,,
24,05/17/2022 12:02:17,34.92,,,,
25,05/17/2022 12:07:17,35.26,,,,
26,05/17/2022 12:12:17,36.55,,,,
27,05/17/2022 12:17:17,36.51,,,,
28,05/17/2022 12:22:17,37.36,,,,
29,05/17/2022 12:27:17,37.45,,,,
30,05/17/2022 12:32:17,37.15,,,,
31,05/17/2022 12:37:17,37.71,,,,
32,05/17/2022 12:42:17,37.36,,,,
33,05/17/2022 12:47:17,37.96,,,,
34,05/17/2022 12:52:17,38.39,,,,
35,05/17/2022 12:57:17,38.74,,,,
36,05/17/2022 13:02:17,38.48,,,,
37,05/17/2022 13:07:17,38.52,,,,
38,05/17/2022 13:12:17,38.61,,,,
39,05/17/2022 13:17:17,38.86,,,,
40,05/17/2022 13:22:17,39.38,,,,
41,05/17/2022 13:27:17,39.64,,,,
42,05/17/2022 13:32:17,38.61,,,,
43,05/17/2022 13:37:17,38.48,,,,
44,05/17/2022 13:42:17,39.17,,,,
45,05/17/2022 13:47:17,39.38,,,,
46,05/17/2022 13:52:17,40.15,,,,
47,05/17/2022 13:57:17,39.77,,,,
48,05/17/2022 14:02:17,40.54,,,,
49,05/17/2022 14:07:17,40.67,,,,
50,05/17/2022 14:12:17,40.92,,,,
51,05/17/2022 14:17:17,40.58,,,,
52,05/17/2022 14:22:17,40.07,,,,
53,05/17/2022 14:27:17,39.51,,,,
54,05/17/2022 14:32:17,39.55,,,,
55,05/17/2022 14:37:17,39.64,,,,
56,05/17/2022 14:42:17,39.64,,,,
57,05/17/2022 14:47:17,39.85,,,,
58,05/17/2022 14:52:17,40.58,,,,
59,05/17/2022 14:57:17,40.80,,,,
60,05/17/2022 15:02:17,39.98,,,,
61,05/17/2022 15:07:17,39.89,,,,
62,05/17/2022 15:12:17,40.15,,,,
63,05/17/2022 15:17:17,40.19,,,,
64,05/17/2022 15:22:17,40.67,,,,
65,05/17/2022 15:27:17,40.84,,,,
66,05/17/2022 15:32:17,40.62,,,,
67,05/17/2022 15:37:17,40.45,,,,
68,05/17/2022 15:42:17,40.19,,,,
69,05/17/2022 15:47:17,40.58,,,,
70,05/17/2022 15:52:17,39.98,,,,
71,05/17/2022 15:57:17,41.01,,,,
72,05/17/2022 16:02:17,40.88,,,,
73,05/17/2022 16:07:17,41.14,,,,
74,05/17/2022 16:12:17,40.15,,,,
75,05/17/2022 16:17:17,39.94,,,,
76,05/17/2022 16:22:17,40.24,,,,
77,05/17/2022 16:27:17,40.41,,,,
78,05/17/2022 16:32:17,40.19,,,,
