#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,04/12/2022 07:43:27,10.72,,,,,
2,04/12/2022 07:48:27,9.18,,,,,
3,04/12/2022 07:53:27,8.45,,,,,
4,04/12/2022 07:58:27,8.36,,,,,
5,04/12/2022 08:03:27,8.41,,,,,
6,04/12/2022 08:08:27,8.49,,,,,
7,04/12/2022 08:13:27,8.75,,,,,
8,04/12/2022 08:18:27,8.92,,,,,
9,04/12/2022 08:23:27,9.14,,,,,
10,04/12/2022 08:28:27,9.22,,,,,
11,04/12/2022 08:33:27,9.39,,,,,
12,04/12/2022 08:38:27,9.56,,,,,
13,04/12/2022 08:43:27,9.65,,,,,
14,04/12/2022 08:48:27,9.91,,,,,
15,04/12/2022 08:53:27,9.91,,,,,
16,04/12/2022 08:58:27,10.04,,,,,
17,04/12/2022 09:03:27,10.16,,,,,
18,04/12/2022 09:08:27,10.34,,,,,
19,04/12/2022 09:13:27,10.38,,,,,
20,04/12/2022 09:18:27,10.51,,,,,
21,04/12/2022 09:23:27,10.68,,,,,
22,04/12/2022 09:28:27,10.72,,,,,
23,04/12/2022 09:33:27,11.02,,,,,
24,04/12/2022 09:38:27,11.28,,,,,
25,04/12/2022 09:43:27,11.88,,,,,
26,04/12/2022 09:48:27,12.40,,,,,
27,04/12/2022 09:53:27,13.00,,,,,
28,04/12/2022 09:58:27,13.64,,,,,
29,04/12/2022 10:03:27,13.73,,,,,
30,04/12/2022 10:08:27,14.54,,,,,
31,04/12/2022 10:13:27,15.74,,,,,
32,04/12/2022 10:18:27,16.17,,,,,
33,04/12/2022 10:23:27,15.31,,,,,
34,04/12/2022 10:28:27,15.36,,,,,
35,04/12/2022 10:33:27,16.56,,,,,
36,04/12/2022 10:38:27,16.04,,,,,
37,04/12/2022 10:43:27,16.51,,,,,
38,04/12/2022 10:48:27,17.16,,,,,
39,04/12/2022 10:53:27,17.80,,,,,
40,04/12/2022 10:58:27,18.27,,,,,
