#,Fecha/hora (PDT),Ch: 1 - Temperatura   (°C),Botón abajo,Botón arriba,Anfitrión conectado,Final del archivo
1,06/14/2022 10:52:40,34,27,,,,
2,06/14/2022 10:57:40,30,28,,,,
3,06/14/2022 11:02:40,29,04,,,,
4,06/14/2022 11:07:40,28,74,,,,
5,06/14/2022 11:12:40,28,61,,,,
6,06/14/2022 11:17:40,28,61,,,,
7,06/14/2022 11:22:40,28,70,,,,
8,06/14/2022 11:27:40,28,91,,,,
9,06/14/2022 11:32:40,29,26,,,,
10,06/14/2022 11:37:40,29,43,,,,
11,06/14/2022 11:42:40,29,47,,,,
12,06/14/2022 11:47:40,29,30,,,,
13,06/14/2022 11:52:40,29,34,,,,
14,06/14/2022 11:57:40,29,47,,,,
15,06/14/2022 12:02:40,29,43,,,,
16,06/14/2022 12:07:40,29,51,,,,
17,06/14/2022 12:12:40,29,73,,,,
18,06/14/2022 12:17:40,29,94,,,,
19,06/14/2022 12:22:40,30,11,,,,
20,06/14/2022 12:27:40,30,24,,,,
21,06/14/2022 12:32:40,30,37,,,,
22,06/14/2022 12:37:40,30,50,,,,
23,06/14/2022 12:42:40,30,54,,,,
24,06/14/2022 12:47:40,30,67,,,,
25,06/14/2022 12:52:40,30,80,,,,
26,06/14/2022 12:57:40,30,89,,,,
27,06/14/2022 13:02:40,30,89,,,,
28,06/14/2022 13:07:40,30,89,,,,
29,06/14/2022 13:12:40,31,14,,,,
30,06/14/2022 13:17:40,31,31,,,,
31,06/14/2022 13:22:40,31,31,,,,
32,06/14/2022 13:27:40,31,49,,,,
33,06/14/2022 13:32:40,31,57,,,,
34,06/14/2022 13:37:40,31,83,,,,
35,06/14/2022 13:42:40,31,83,,,,
36,06/14/2022 13:47:40,32,04,,,,
37,06/14/2022 13:52:40,32,09,,,,
38,06/14/2022 13:57:40,32,17,,,,
39,06/14/2022 14:02:40,32,47,,,,
40,06/14/2022 14:07:40,32,64,,,,
41,06/14/2022 14:12:40,32,94,,,,
42,06/14/2022 14:17:40,33,25,,,,
43,06/14/2022 14:22:40,33,25,,,,
44,06/14/2022 14:27:40,33,46,,,,
45,06/14/2022 14:32:40,33,46,,,,
46,06/14/2022 14:37:40,33,59,,,,
47,06/14/2022 14:42:40,33,59,,,,
48,06/14/2022 14:47:40,33,63,,,,
49,06/14/2022 14:52:40,33,59,,,,
50,06/14/2022 14:57:40,33,72,,,,
51,06/14/2022 15:02:40,33,63,,,,
52,06/14/2022 15:07:40,33,76,,,,
53,06/14/2022 15:12:40,33,89,,,,
54,06/14/2022 15:17:40,34,06,,,,
55,06/14/2022 15:22:40,34,02,,,,
