#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/17/2022 09:52:19,32.13,,,,
2,05/17/2022 09:57:19,29.13,,,,
3,05/17/2022 10:02:19,29.68,,,,
4,05/17/2022 10:07:19,30.03,,,,
5,05/17/2022 10:12:19,29.60,,,,
6,05/17/2022 10:17:19,29.98,,,,
7,05/17/2022 10:22:19,30.63,,,,
8,05/17/2022 10:27:19,30.28,,,,
9,05/17/2022 10:32:19,30.59,,,,
10,05/17/2022 10:37:19,31.31,,,,
11,05/17/2022 10:42:19,30.59,,,,
12,05/17/2022 10:47:19,31.14,,,,
13,05/17/2022 10:52:19,31.70,,,,
14,05/17/2022 10:57:19,31.23,,,,
15,05/17/2022 11:02:19,32.43,,,,
16,05/17/2022 11:07:19,33.33,,,,
17,05/17/2022 11:12:19,33.85,,,,
18,05/17/2022 11:17:19,33.85,,,,
19,05/17/2022 11:22:19,34.32,,,,
20,05/17/2022 11:27:19,34.92,,,,
21,05/17/2022 11:32:19,34.96,,,,
22,05/17/2022 11:37:19,35.48,,,,
23,05/17/2022 11:42:19,35.60,,,,
24,05/17/2022 11:47:19,36.08,,,,
25,05/17/2022 11:52:19,35.56,,,,
26,05/17/2022 11:57:19,35.48,,,,
27,05/17/2022 12:02:19,35.82,,,,
28,05/17/2022 12:07:19,36.12,,,,
29,05/17/2022 12:12:19,36.21,,,,
30,05/17/2022 12:17:19,36.81,,,,
31,05/17/2022 12:22:19,37.28,,,,
32,05/17/2022 12:27:19,36.76,,,,
33,05/17/2022 12:32:19,37.54,,,,
34,05/17/2022 12:37:19,38.18,,,,
35,05/17/2022 12:42:19,38.52,,,,
36,05/17/2022 12:47:19,37.96,,,,
37,05/17/2022 12:52:19,37.84,,,,
38,05/17/2022 12:57:19,37.96,,,,
39,05/17/2022 13:02:19,38.05,,,,
40,05/17/2022 13:07:19,38.74,,,,
41,05/17/2022 13:12:19,38.44,,,,
42,05/17/2022 13:17:19,38.86,,,,
43,05/17/2022 13:22:19,38.56,,,,
44,05/17/2022 13:27:19,39.12,,,,
45,05/17/2022 13:32:19,40.11,,,,
46,05/17/2022 13:37:19,40.02,,,,
47,05/17/2022 13:42:19,39.38,,,,
48,05/17/2022 13:47:19,39.64,,,,
49,05/17/2022 13:52:19,40.19,,,,
50,05/17/2022 13:57:19,40.80,,,,
51,05/17/2022 14:02:19,40.19,,,,
52,05/17/2022 14:07:19,39.59,,,,
53,05/17/2022 14:12:19,39.04,,,,
54,05/17/2022 14:17:19,40.50,,,,
55,05/17/2022 14:22:19,41.05,,,,
56,05/17/2022 14:27:19,41.57,,,,
57,05/17/2022 14:32:19,41.35,,,,
58,05/17/2022 14:37:19,41.40,,,,
59,05/17/2022 14:42:19,40.07,,,,
60,05/17/2022 14:47:19,40.62,,,,
61,05/17/2022 14:52:19,41.48,,,,
62,05/17/2022 14:57:19,40.92,,,,
63,05/17/2022 15:02:19,41.22,,,,
64,05/17/2022 15:07:19,41.78,,,,
65,05/17/2022 15:12:19,41.74,,,,
66,05/17/2022 15:17:19,41.10,,,,
67,05/17/2022 15:22:19,41.31,,,,
68,05/17/2022 15:27:19,41.91,,,,
69,05/17/2022 15:32:19,41.95,,,,
70,05/17/2022 15:37:19,42.00,,,,
71,05/17/2022 15:42:19,42.00,,,,
72,05/17/2022 15:47:19,42.43,,,,
73,05/17/2022 15:52:19,42.34,,,,
74,05/17/2022 15:57:19,41.27,,,,
75,05/17/2022 16:02:19,40.58,,,,
76,05/17/2022 16:07:19,40.67,,,,
77,05/17/2022 16:12:19,41.10,,,,
78,05/17/2022 16:17:19,41.31,,,,
79,05/17/2022 16:22:19,40.71,,,,
80,05/17/2022 16:27:19,41.44,,,,
81,05/17/2022 16:32:19,41.57,,,,
82,05/17/2022 16:37:19,40.50,,,,
83,05/17/2022 16:42:19,41.31,,,,
84,05/17/2022 16:47:19,41.40,,,,
85,05/17/2022 16:52:19,40.62,,,,
86,05/17/2022 16:57:19,40.45,,,,
87,05/17/2022 17:02:19,41.01,,,,
88,05/17/2022 17:07:19,41.05,,,,
89,05/17/2022 17:12:19,41.18,,,,
90,05/17/2022 17:17:19,41.22,,,,
91,05/17/2022 17:22:19,40.62,,,,
92,05/17/2022 17:27:19,40.24,,,,
93,05/17/2022 17:32:19,40.02,,,,
94,05/17/2022 17:37:19,39.64,,,,
95,05/17/2022 17:42:19,39.72,,,,
96,05/17/2022 17:47:19,39.25,,,,
97,05/17/2022 17:52:19,39.47,,,,
98,05/17/2022 17:57:19,39.29,,,,
99,05/17/2022 18:02:19,38.35,,,,
100,05/17/2022 18:07:19,38.48,,,,
101,05/17/2022 18:12:19,38.22,,,,
102,05/17/2022 18:17:19,38.18,,,,
103,05/17/2022 18:22:19,37.84,,,,
104,05/17/2022 18:27:19,37.58,,,,
105,05/17/2022 18:32:19,37.15,,,,
106,05/17/2022 18:37:19,36.55,,,,
107,05/17/2022 18:42:19,35.60,,,,
108,05/17/2022 18:47:19,35.39,,,,
109,05/17/2022 18:52:19,35.22,,,,
110,05/17/2022 18:57:19,33.76,,,,
111,05/17/2022 19:02:19,32.30,,,,
112,05/17/2022 19:07:19,31.70,,,,
113,05/17/2022 19:12:19,31.36,,,,
114,05/17/2022 19:17:19,30.37,,,,
115,05/17/2022 19:22:19,30.11,,,,
116,05/17/2022 19:27:19,28.74,,,,
117,05/17/2022 19:32:19,27.84,,,,
118,05/17/2022 19:37:19,27.11,,,,
119,05/17/2022 19:42:19,26.47,,,,
120,05/17/2022 19:47:19,25.52,,,,
121,05/17/2022 19:52:19,24.54,,,,
122,05/17/2022 19:57:19,23.72,,,,
123,05/17/2022 20:02:19,22.82,,,,
124,05/17/2022 20:07:19,21.83,,,,
125,05/17/2022 20:12:19,21.06,,,,
126,05/17/2022 20:17:19,19.99,,,,
127,05/17/2022 20:22:19,19.39,,,,
128,05/17/2022 20:27:19,18.66,,,,
129,05/17/2022 20:32:19,18.06,,,,
130,05/17/2022 20:37:19,17.54,,,,
131,05/17/2022 20:42:19,17.07,,,,
132,05/17/2022 20:47:19,16.69,,,,
133,05/17/2022 20:52:19,16.30,,,,
134,05/17/2022 20:57:19,16.08,,,,
135,05/17/2022 21:02:19,15.83,,,,
136,05/17/2022 21:07:19,15.61,,,,
137,05/17/2022 21:12:19,15.44,,,,
138,05/17/2022 21:17:19,15.36,,,,
139,05/17/2022 21:22:19,15.10,,,,
140,05/17/2022 21:27:19,15.40,,,,
141,05/17/2022 21:32:19,15.36,,,,
142,05/17/2022 21:37:19,15.14,,,,
143,05/17/2022 21:42:19,15.14,,,,
144,05/17/2022 21:47:19,15.06,,,,
145,05/17/2022 21:52:19,14.54,,,,
146,05/17/2022 21:57:19,14.71,,,,
147,05/17/2022 22:02:19,14.93,,,,
148,05/17/2022 22:07:19,14.71,,,,
149,05/17/2022 22:12:19,15.01,,,,
150,05/17/2022 22:17:19,15.18,,,,
151,05/17/2022 22:22:19,15.44,,,,
152,05/17/2022 22:27:19,15.74,,,,
153,05/17/2022 22:32:19,15.36,,,,
154,05/17/2022 22:37:19,14.88,,,,
155,05/17/2022 22:42:19,14.93,,,,
156,05/17/2022 22:47:19,15.10,,,,
157,05/17/2022 22:52:19,14.93,,,,
158,05/17/2022 22:57:19,14.84,,,,
159,05/17/2022 23:02:19,14.84,,,,
160,05/17/2022 23:07:19,14.67,,,,
161,05/17/2022 23:12:19,14.45,,,,
162,05/17/2022 23:17:19,14.50,,,,
163,05/17/2022 23:22:19,14.58,,,,
164,05/17/2022 23:27:19,14.54,,,,
165,05/17/2022 23:32:19,14.37,,,,
166,05/17/2022 23:37:19,14.33,,,,
167,05/17/2022 23:42:19,14.37,,,,
168,05/17/2022 23:47:19,14.33,,,,
169,05/17/2022 23:52:19,14.07,,,,
170,05/17/2022 23:57:19,13.81,,,,
171,05/18/2022 00:02:19,13.55,,,,
172,05/18/2022 00:07:19,13.30,,,,
173,05/18/2022 00:12:19,12.87,,,,
174,05/18/2022 00:17:19,12.14,,,,
175,05/18/2022 00:22:19,11.41,,,,
176,05/18/2022 00:27:19,11.19,,,,
177,05/18/2022 00:32:19,11.07,,,,
178,05/18/2022 00:37:19,10.68,,,,
179,05/18/2022 00:42:19,10.29,,,,
180,05/18/2022 00:47:19,9.91,,,,
181,05/18/2022 00:52:19,9.61,,,,
182,05/18/2022 00:57:19,9.65,,,,
183,05/18/2022 01:02:19,9.48,,,,
184,05/18/2022 01:07:19,9.39,,,,
185,05/18/2022 01:12:19,8.83,,,,
186,05/18/2022 01:17:19,8.15,,,,
187,05/18/2022 01:22:19,8.23,,,,
188,05/18/2022 01:27:19,8.11,,,,
189,05/18/2022 01:32:19,7.93,,,,
190,05/18/2022 01:37:19,7.85,,,,
191,05/18/2022 01:42:19,8.32,,,,
192,05/18/2022 01:47:19,8.71,,,,
193,05/18/2022 01:52:19,9.35,,,,
194,05/18/2022 01:57:19,9.78,,,,
195,05/18/2022 02:02:19,10.29,,,,
196,05/18/2022 02:07:19,10.77,,,,
197,05/18/2022 02:12:19,10.85,,,,
198,05/18/2022 02:17:19,11.02,,,,
199,05/18/2022 02:22:19,11.32,,,,
200,05/18/2022 02:27:19,11.37,,,,
201,05/18/2022 02:32:19,11.32,,,,
202,05/18/2022 02:37:19,10.94,,,,
