#,Date-Time (PST),Ch: 1 - Temperature   (°C),Host Connected,End of File
1,04/29/2021 08:53:56,24.19,,
2,04/29/2021 08:58:56,22.82,,
3,04/29/2021 09:03:56,22.09,,
4,04/29/2021 09:08:56,22.01,,
5,04/29/2021 09:13:56,21.92,,
6,04/29/2021 09:18:56,22.05,,
7,04/29/2021 09:23:56,22.09,,
8,04/29/2021 09:28:56,22.26,,
9,04/29/2021 09:33:56,22.52,,
10,04/29/2021 09:38:56,22.73,,
11,04/29/2021 09:43:56,22.86,,
12,04/29/2021 09:48:56,23.21,,
13,04/29/2021 09:53:56,23.42,,
14,04/29/2021 09:58:56,23.72,,
15,04/29/2021 10:03:56,23.76,,
16,04/29/2021 10:08:56,24.06,,
17,04/29/2021 10:13:56,24.15,,
18,04/29/2021 10:18:56,24.28,,
19,04/29/2021 10:23:56,24.49,,
20,04/29/2021 10:28:56,24.54,,
21,04/29/2021 10:33:56,24.66,,
22,04/29/2021 10:38:56,24.88,,
23,04/29/2021 10:43:56,25.14,,
24,04/29/2021 10:48:56,25.27,,
25,04/29/2021 10:53:56,25.44,,
26,04/29/2021 10:58:56,25.57,,
27,04/29/2021 11:03:56,25.69,,
28,04/29/2021 11:08:56,25.87,,
29,04/29/2021 11:13:56,26.04,,
30,04/29/2021 11:18:56,26.21,,
31,04/29/2021 11:23:56,26.38,,
32,04/29/2021 11:28:56,26.55,,
33,04/29/2021 11:33:56,26.68,,
34,04/29/2021 11:38:56,26.85,,
35,04/29/2021 11:43:56,27.07,,
36,04/29/2021 11:48:56,27.20,,
37,04/29/2021 11:53:56,27.41,,
38,04/29/2021 11:58:56,27.41,,
39,04/29/2021 12:03:56,27.58,,
40,04/29/2021 12:08:56,27.80,,
41,04/29/2021 12:13:56,28.01,,
42,04/29/2021 12:18:56,28.23,,
43,04/29/2021 12:23:56,28.40,,
44,04/29/2021 12:28:56,28.65,,
45,04/29/2021 12:33:56,28.78,,
46,04/29/2021 12:38:56,28.95,,
47,04/29/2021 12:43:56,29.08,,
48,04/29/2021 12:48:56,29.17,,
49,04/29/2021 12:53:56,29.26,,
50,04/29/2021 12:58:56,29.38,,
51,04/29/2021 13:03:56,29.64,,
52,04/29/2021 13:08:56,29.90,,
53,04/29/2021 13:13:56,30.16,,
54,04/29/2021 13:18:56,30.37,,
55,04/29/2021 13:23:56,30.50,,
56,04/29/2021 13:28:56,30.71,,
57,04/29/2021 13:33:56,30.84,,
58,04/29/2021 13:38:56,31.01,,
59,04/29/2021 13:43:56,30.97,,
60,04/29/2021 13:48:56,31.01,,
61,04/29/2021 13:53:56,31.01,,
62,04/29/2021 13:58:56,31.06,,
