#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
1,04/27/2023 08:45:49,28.61,,,,,
2,04/27/2023 08:50:49,25.27,,,,,
3,04/27/2023 08:55:49,23.98,,,,,
4,04/27/2023 09:00:49,23.51,,,,,
5,04/27/2023 09:05:49,23.94,,,,,
6,04/27/2023 09:10:49,24.58,,,,,
7,04/27/2023 09:15:49,24.75,,,,,
8,04/27/2023 09:20:49,25.22,,,,,
9,04/27/2023 09:25:49,25.65,,,,,
10,04/27/2023 09:30:49,26.08,,,,,
11,04/27/2023 09:35:49,26.64,,,,,
12,04/27/2023 09:40:49,27.07,,,,,
13,04/27/2023 09:45:49,27.24,,,,,
14,04/27/2023 09:50:49,27.24,,,,,
15,04/27/2023 09:55:49,27.75,,,,,
16,04/27/2023 10:00:49,28.57,,,,,
17,04/27/2023 10:05:49,28.61,,,,,
18,04/27/2023 10:10:49,29.04,,,,,
19,04/27/2023 10:15:49,29.30,,,,,
20,04/27/2023 10:20:49,29.68,,,,,
21,04/27/2023 10:25:49,29.86,,,,,
22,04/27/2023 10:30:49,30.33,,,,,
23,04/27/2023 10:35:49,30.37,,,,,
24,04/27/2023 10:40:49,30.50,,,,,
25,04/27/2023 10:45:49,31.06,,,,,
26,04/27/2023 10:50:49,31.44,,,,,
27,04/27/2023 10:55:49,32.00,,,,,
28,04/27/2023 11:00:49,32.17,,,,,
29,04/27/2023 11:05:49,31.87,,,,,
30,04/27/2023 11:10:49,31.87,,,,,
31,04/27/2023 11:15:49,31.70,,,,,
32,04/27/2023 11:20:49,32.00,,,,,
33,04/27/2023 11:25:49,32.39,,,,,
34,04/27/2023 11:30:49,32.64,,,,,
35,04/27/2023 11:35:49,32.73,,,,,
36,04/27/2023 11:40:49,32.73,,,,,
37,04/27/2023 11:45:49,33.46,,,,,
38,04/27/2023 11:50:49,33.76,,,,,
39,04/27/2023 11:55:49,34.06,,,,,
40,04/27/2023 12:00:49,33.93,,,,,
41,04/27/2023 12:05:49,33.97,,,,,
42,04/27/2023 12:10:49,33.89,,,,,
43,04/27/2023 12:15:49,34.19,,,,,
44,04/27/2023 12:20:49,34.75,,,,,
45,04/27/2023 12:25:49,35.09,,,,,
46,04/27/2023 12:30:49,35.00,,,,,
47,04/27/2023 12:35:49,34.79,,,,,
48,04/27/2023 12:40:49,35.26,,,,,
49,04/27/2023 12:45:49,35.73,,,,,
50,04/27/2023 12:50:49,35.95,,,,,
51,04/27/2023 12:55:49,35.78,,,,,
52,04/27/2023 13:00:49,35.65,,,,,
53,04/27/2023 13:05:49,35.73,,,,,
54,04/27/2023 13:10:49,35.56,,,,,
55,04/27/2023 13:15:49,36.03,,,,,
56,04/27/2023 13:20:49,35.90,,,,,
57,04/27/2023 13:25:49,36.63,,,,,
58,04/27/2023 13:30:49,37.19,,,,,
59,04/27/2023 13:35:49,37.23,,,,,
60,04/27/2023 13:40:49,36.76,,,,,
61,04/27/2023 13:45:49,37.11,,,,,
62,04/27/2023 13:50:49,37.41,,,,,
63,04/27/2023 13:55:49,37.41,,,,,
64,04/27/2023 14:00:49,37.58,,,,,
65,04/27/2023 14:05:49,37.45,,,,,
66,04/27/2023 14:10:49,36.93,,,,,
67,04/27/2023 14:15:49,37.19,,,,,
68,04/27/2023 14:20:49,37.19,,,,,
69,04/27/2023 14:25:49,37.36,,,,,
70,04/27/2023 14:30:49,37.36,,,,,
71,04/27/2023 14:35:49,37.75,,,,,
72,04/27/2023 14:40:49,37.62,,,,,
73,04/27/2023 14:45:49,37.19,,,,,
74,04/27/2023 14:50:49,37.75,,,,,
75,04/27/2023 14:55:49,37.88,,,,,
76,04/27/2023 15:00:49,37.84,,,,,
77,04/27/2023 15:05:49,38.01,,,,,
78,04/27/2023 15:10:49,38.26,,,,,
79,04/27/2023 15:15:49,38.14,,,,,
80,04/27/2023 15:20:49,38.35,,,,,
81,04/27/2023 15:25:49,38.05,,,,,
82,04/27/2023 15:30:49,37.96,,,,,
83,04/27/2023 15:35:49,37.84,,,,,
84,04/27/2023 15:40:49,37.19,,,,,
85,04/27/2023 15:45:49,37.32,,,,,
86,04/27/2023 15:50:49,37.28,,,,,
87,04/27/2023 15:55:49,37.88,,,,,
88,04/27/2023 16:00:49,37.62,,,,,
89,04/27/2023 16:05:49,37.06,,,,,
90,04/27/2023 16:10:49,37.06,,,,,
91,04/27/2023 16:15:49,36.98,,,,,
92,04/27/2023 16:20:49,36.93,,,,,
93,04/27/2023 16:25:49,36.81,,,,,
94,04/27/2023 16:30:49,36.51,,,,,
95,04/27/2023 16:35:49,36.59,,,,,
96,04/27/2023 16:40:49,36.42,,,,,
97,04/27/2023 16:45:49,36.16,,,,,
