#,Date-Time (PST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,04/23/2021 09:46:59,21.02,,,,
2,04/23/2021 09:51:59,21.19,,,,
3,04/23/2021 09:56:59,20.89,,,,
4,04/23/2021 10:01:59,21.19,,,,
5,04/23/2021 10:06:59,21.15,,,,
6,04/23/2021 10:11:59,21.19,,,,
7,04/23/2021 10:16:59,21.28,,,,
8,04/23/2021 10:21:59,21.36,,,,
9,04/23/2021 10:26:59,21.66,,,,
10,04/23/2021 10:31:59,21.83,,,,
11,04/23/2021 10:36:59,21.75,,,,
12,04/23/2021 10:41:59,22.69,,,,
13,04/23/2021 10:46:59,22.31,,,,
14,04/23/2021 10:51:59,22.61,,,,
15,04/23/2021 10:56:59,22.86,,,,
16,04/23/2021 11:01:59,22.95,,,,
17,04/23/2021 11:06:59,23.59,,,,
18,04/23/2021 11:11:59,23.59,,,,
19,04/23/2021 11:16:59,23.85,,,,
20,04/23/2021 11:21:59,24.06,,,,
21,04/23/2021 11:26:59,24.28,,,,
22,04/23/2021 11:31:59,24.58,,,,
23,04/23/2021 11:36:59,24.92,,,,
24,04/23/2021 11:41:59,24.66,,,,
25,04/23/2021 11:46:59,24.58,,,,
26,04/23/2021 11:51:59,25.01,,,,
27,04/23/2021 11:56:59,24.92,,,,
28,04/23/2021 12:01:59,25.65,,,,
29,04/23/2021 12:06:59,25.39,,,,
30,04/23/2021 12:11:59,25.65,,,,
31,04/23/2021 12:16:59,26.38,,,,
32,04/23/2021 12:21:59,26.30,,,,
33,04/23/2021 12:26:59,26.38,,,,
34,04/23/2021 12:31:59,26.64,,,,
35,04/23/2021 12:36:59,26.34,,,,
36,04/23/2021 12:41:59,26.68,,,,
37,04/23/2021 12:46:59,26.72,,,,
38,04/23/2021 12:51:59,27.15,,,,
39,04/23/2021 12:56:59,26.81,,,,
40,04/23/2021 13:01:59,26.64,,,,
41,04/23/2021 13:06:59,26.85,,,,
42,04/23/2021 13:11:59,27.02,,,,
43,04/23/2021 13:16:59,26.90,,,,
44,04/23/2021 13:21:59,26.77,,,,
45,04/23/2021 13:26:59,26.81,,,,
46,04/23/2021 13:31:59,27.28,,,,
47,04/23/2021 13:36:59,27.32,,,,
48,04/23/2021 13:41:59,27.67,,,,
49,04/23/2021 13:46:59,27.32,,,,
50,04/23/2021 13:51:59,26.85,,,,
