#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1,05/05/2022 11:24:38,25.09,,,,
2,05/05/2022 11:29:38,26.12,,,,
3,05/05/2022 11:34:38,26.25,,,,
4,05/05/2022 11:39:38,26.42,,,,
5,05/05/2022 11:44:38,26.81,,,,
6,05/05/2022 11:49:38,26.12,,,,
7,05/05/2022 11:54:38,26.17,,,,
8,05/05/2022 11:59:38,26.04,,,,
9,05/05/2022 12:04:38,26.47,,,,
10,05/05/2022 12:09:38,26.77,,,,
11,05/05/2022 12:14:38,27.63,,,,
12,05/05/2022 12:19:38,28.44,,,,
13,05/05/2022 12:24:38,28.70,,,,
14,05/05/2022 12:29:38,28.27,,,,
15,05/05/2022 12:34:38,28.01,,,,
16,05/05/2022 12:39:38,27.63,,,,
17,05/05/2022 12:44:38,27.58,,,,
18,05/05/2022 12:49:38,27.37,,,,
19,05/05/2022 12:54:38,27.67,,,,
20,05/05/2022 12:59:38,27.80,,,,
21,05/05/2022 13:04:38,27.75,,,,
22,05/05/2022 13:09:38,28.05,,,,
23,05/05/2022 13:14:38,27.97,,,,
24,05/05/2022 13:19:38,28.40,,,,
25,05/05/2022 13:24:38,28.14,,,,
26,05/05/2022 13:29:38,27.97,,,,
27,05/05/2022 13:34:38,28.14,,,,
28,05/05/2022 13:39:38,28.01,,,,
29,05/05/2022 13:44:38,27.75,,,,
30,05/05/2022 13:49:38,27.20,,,,
31,05/05/2022 13:54:38,26.81,,,,
32,05/05/2022 13:59:38,27.11,,,,
33,05/05/2022 14:04:38,27.75,,,,
34,05/05/2022 14:09:38,27.58,,,,
35,05/05/2022 14:14:38,27.75,,,,
36,05/05/2022 14:19:38,28.10,,,,
37,05/05/2022 14:24:38,27.58,,,,
38,05/05/2022 14:29:38,27.20,,,,
39,05/05/2022 14:34:38,26.81,,,,
40,05/05/2022 14:39:38,26.55,,,,
41,05/05/2022 14:44:38,26.17,,,,
42,05/05/2022 14:49:38,25.82,,,,
43,05/05/2022 14:54:38,25.82,,,,
44,05/05/2022 14:59:38,25.74,,,,
45,05/05/2022 15:04:38,25.65,,,,
46,05/05/2022 15:09:38,25.69,,,,
47,05/05/2022 15:14:38,25.52,,,,
48,05/05/2022 15:19:38,25.57,,,,
49,05/05/2022 15:24:38,25.18,,,,
50,05/05/2022 15:29:38,25.09,,,,
51,05/05/2022 15:34:38,25.18,,,,
52,05/05/2022 15:39:38,25.14,,,,
53,05/05/2022 15:44:38,25.09,,,,
54,05/05/2022 15:49:38,25.05,,,,
55,05/05/2022 15:54:38,24.92,,,,
56,05/05/2022 15:59:38,24.75,,,,
57,05/05/2022 16:04:38,24.62,,,,
58,05/05/2022 16:09:38,24.45,,,,
59,05/05/2022 16:14:38,24.32,,,,
60,05/05/2022 16:19:38,24.02,,,,
61,05/05/2022 16:24:38,23.76,,,,
62,05/05/2022 16:29:38,23.81,,,,
63,05/05/2022 16:34:38,23.72,,,,
64,05/05/2022 16:39:38,23.46,,,,
65,05/05/2022 16:44:38,23.16,,,,
66,05/05/2022 16:49:38,23.03,,,,
67,05/05/2022 16:54:38,22.91,,,,
68,05/05/2022 16:59:38,22.99,,,,
69,05/05/2022 17:04:38,22.82,,,,
70,05/05/2022 17:09:38,22.69,,,,
71,05/05/2022 17:14:38,22.65,,,,
72,05/05/2022 17:19:38,22.61,,,,
73,05/05/2022 17:24:38,22.65,,,,
